Created as New Dataset,Sample 100 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.7819
7501.00,0.7855
7500.00,0.7895
7499.00,0.7938
7498.00,0.7982
7497.00,0.8033
7496.00,0.8094
7495.00,0.8161
7494.00,0.8227
7493.00,0.8290
7492.00,0.8355
7491.00,0.8430
7490.00,0.8513
7489.00,0.8598
7488.00,0.8682
7487.00,0.8765
7486.00,0.8846
7485.00,0.8927
7484.00,0.9008
7483.00,0.9088
7482.00,0.9165
7481.00,0.9239
7480.00,0.9319
7479.00,0.9411
7478.00,0.9513
7477.00,0.9613
7476.00,0.9706
7475.00,0.9795
7474.00,0.9888
7473.00,0.9982
7472.00,1.0072
7471.00,1.0153
7470.00,1.0229
7469.00,1.0308
7468.00,1.0394
7467.00,1.0481
7466.00,1.0564
7465.00,1.0641
7464.00,1.0715
7463.00,1.0791
7462.00,1.0868
7461.00,1.0941
7460.00,1.1007
7459.00,1.1066
7458.00,1.1121
7457.00,1.1174
7456.00,1.1227
7455.00,1.1279
7454.00,1.1328
7453.00,1.1375
7452.00,1.1426
7451.00,1.1483
7450.00,1.1540
7449.00,1.1588
7448.00,1.1624
7447.00,1.1652
7446.00,1.1677
7445.00,1.1699
7444.00,1.1715
7443.00,1.1724
7442.00,1.1730
7441.00,1.1734
7440.00,1.1740
7439.00,1.1751
7438.00,1.1763
7437.00,1.1772
7436.00,1.1774
7435.00,1.1770
7434.00,1.1762
7433.00,1.1747
7432.00,1.1720
7431.00,1.1685
7430.00,1.1652
7429.00,1.1631
7428.00,1.1620
7427.00,1.1609
7426.00,1.1586
7425.00,1.1547
7424.00,1.1492
7423.00,1.1428
7422.00,1.1359
7421.00,1.1287
7420.00,1.1214
7419.00,1.1137
7418.00,1.1057
7417.00,1.0979
7416.00,1.0905
7415.00,1.0833
7414.00,1.0757
7413.00,1.0674
7412.00,1.0588
7411.00,1.0503
7410.00,1.0420
7409.00,1.0333
7408.00,1.0239
7407.00,1.0137
7406.00,1.0033
7405.00,0.9931
7404.00,0.9831
7403.00,0.9734
7402.00,0.9639
7401.00,0.9547
7400.00,0.9456
7399.00,0.9363
7398.00,0.9267
7397.00,0.9168
7396.00,0.9071
7395.00,0.8978
7394.00,0.8890
7393.00,0.8804
7392.00,0.8720
7391.00,0.8637
7390.00,0.8557
7389.00,0.8479
7388.00,0.8404
7387.00,0.8332
7386.00,0.8263
7385.00,0.8200
7384.00,0.8142
7383.00,0.8089
7382.00,0.8041
7381.00,0.8000
7380.00,0.7964
7379.00,0.7933
7378.00,0.7905
7377.00,0.7878
7376.00,0.7855
7375.00,0.7839
