Created as New Dataset,Sample 116 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,1.1839
7501.00,1.1817
7500.00,1.1795
7499.00,1.1774
7498.00,1.1752
7497.00,1.1731
7496.00,1.1710
7495.00,1.1684
7494.00,1.1646
7493.00,1.1601
7492.00,1.1558
7491.00,1.1520
7490.00,1.1483
7489.00,1.1436
7488.00,1.1379
7487.00,1.1319
7486.00,1.1259
7485.00,1.1197
7484.00,1.1124
7483.00,1.1036
7482.00,1.0940
7481.00,1.0847
7480.00,1.0764
7479.00,1.0690
7478.00,1.0616
7477.00,1.0539
7476.00,1.0458
7475.00,1.0375
7474.00,1.0286
7473.00,1.0188
7472.00,1.0082
7471.00,0.9974
7470.00,0.9868
7469.00,0.9769
7468.00,0.9674
7467.00,0.9581
7466.00,0.9488
7465.00,0.9393
7464.00,0.9299
7463.00,0.9205
7462.00,0.9110
7461.00,0.9016
7460.00,0.8925
7459.00,0.8840
7458.00,0.8759
7457.00,0.8679
7456.00,0.8599
7455.00,0.8518
7454.00,0.8442
7453.00,0.8372
7452.00,0.8308
7451.00,0.8249
7450.00,0.8195
7449.00,0.8144
7448.00,0.8099
7447.00,0.8060
7446.00,0.8025
7445.00,0.7993
7444.00,0.7966
7443.00,0.7944
7442.00,0.7930
7441.00,0.7921
7440.00,0.7916
7439.00,0.7914
7438.00,0.7918
7437.00,0.7928
7436.00,0.7942
7435.00,0.7961
7434.00,0.7986
7433.00,0.8019
7432.00,0.8059
7431.00,0.8105
7430.00,0.8154
7429.00,0.8206
7428.00,0.8260
7427.00,0.8318
7426.00,0.8378
7425.00,0.8440
7424.00,0.8504
7423.00,0.8568
7422.00,0.8634
7421.00,0.8702
7420.00,0.8773
7419.00,0.8848
7418.00,0.8927
7417.00,0.9009
7416.00,0.9093
7415.00,0.9177
7414.00,0.9258
7413.00,0.9336
7412.00,0.9409
7411.00,0.9479
7410.00,0.9545
7409.00,0.9608
7408.00,0.9673
7407.00,0.9747
7406.00,0.9832
7405.00,0.9920
7404.00,1.0004
7403.00,1.0085
7402.00,1.0164
7401.00,1.0241
7400.00,1.0311
7399.00,1.0372
7398.00,1.0429
7397.00,1.0484
7396.00,1.0538
7395.00,1.0589
7394.00,1.0639
7393.00,1.0689
7392.00,1.0738
7391.00,1.0785
7390.00,1.0830
7389.00,1.0872
7388.00,1.0913
7387.00,1.0951
7386.00,1.0986
7385.00,1.1016
7384.00,1.1039
7383.00,1.1057
7382.00,1.1076
7381.00,1.1096
7380.00,1.1120
7379.00,1.1146
7378.00,1.1173
7377.00,1.1194
7376.00,1.1202
7375.00,1.1195
7374.00,1.1177
7373.00,1.1151
7372.00,1.1118
7371.00,1.1081
7370.00,1.1045
7369.00,1.1014
7368.00,1.0983
7367.00,1.0950
7366.00,1.0915
7365.00,1.0882
7364.00,1.0851
7363.00,1.0822
7362.00,1.0797
7361.00,1.0779
7360.00,1.0769
7359.00,1.0760
7358.00,1.0743
7357.00,1.0717
7356.00,1.0688
7355.00,1.0663
7354.00,1.0646
7353.00,1.0635
7352.00,1.0625
7351.00,1.0611
7350.00,1.0587
7349.00,1.0543
7348.00,1.0476
7347.00,1.0390
7346.00,1.0300
7345.00,1.0220
7344.00,1.0153
7343.00,1.0098
7342.00,1.0049
7341.00,1.0000
7340.00,0.9945
7339.00,0.9876
7338.00,0.9792
7337.00,0.9698
7336.00,0.9601
7335.00,0.9507
7334.00,0.9417
7333.00,0.9330
7332.00,0.9244
7331.00,0.9157
7330.00,0.9066
7329.00,0.8975
7328.00,0.8888
7327.00,0.8805
7326.00,0.8726
7325.00,0.8648
7324.00,0.8573
7323.00,0.8503
7322.00,0.8436
7321.00,0.8369
7320.00,0.8301
7319.00,0.8234
7318.00,0.8174
7317.00,0.8123
7316.00,0.8079
7315.00,0.8040
7314.00,0.8002
7313.00,0.7965
7312.00,0.7929
7311.00,0.7895
7310.00,0.7864
7309.00,0.7839
7308.00,0.7821
7307.00,0.7810
7306.00,0.7806
7305.00,0.7808
7304.00,0.7814
7303.00,0.7827
7302.00,0.7846
7301.00,0.7872
7300.00,0.7900
7299.00,0.7930
7298.00,0.7966
7297.00,0.8008
7296.00,0.8055
7295.00,0.8104
7294.00,0.8152
7293.00,0.8202
7292.00,0.8256
7291.00,0.8316
7290.00,0.8380
7289.00,0.8449
7288.00,0.8522
7287.00,0.8599
7286.00,0.8678
7285.00,0.8758
7284.00,0.8840
7283.00,0.8927
7282.00,0.9016
7281.00,0.9106
7280.00,0.9193
7279.00,0.9281
7278.00,0.9372
7277.00,0.9465
7276.00,0.9556
7275.00,0.9643
7274.00,0.9728
7273.00,0.9814
7272.00,0.9899
7271.00,0.9979
7270.00,1.0060
7269.00,1.0148
7268.00,1.0244
7267.00,1.0339
7266.00,1.0425
7265.00,1.0503
7264.00,1.0580
7263.00,1.0658
7262.00,1.0735
7261.00,1.0806
7260.00,1.0874
7259.00,1.0944
7258.00,1.1018
7257.00,1.1094
7256.00,1.1165
7255.00,1.1229
7254.00,1.1287
7253.00,1.1346
7252.00,1.1405
7251.00,1.1462
7250.00,1.1515
7249.00,1.1565
7248.00,1.1612
7247.00,1.1655
7246.00,1.1692
7245.00,1.1727
7244.00,1.1762
7243.00,1.1798
7242.00,1.1832
7241.00,1.1860
7240.00,1.1884
7239.00,1.1906
7238.00,1.1925
7237.00,1.1939
7236.00,1.1950
7235.00,1.1957
7234.00,1.1960
7233.00,1.1955
7232.00,1.1942
7231.00,1.1921
7230.00,1.1898
7229.00,1.1874
7228.00,1.1847
7227.00,1.1817
7226.00,1.1785
7225.00,1.1754
7224.00,1.1721
7223.00,1.1684
7222.00,1.1643
7221.00,1.1600
7220.00,1.1559
7219.00,1.1515
7218.00,1.1468
7217.00,1.1418
7216.00,1.1365
7215.00,1.1305
7214.00,1.1233
7213.00,1.1149
7212.00,1.1061
7211.00,1.0974
7210.00,1.0889
7209.00,1.0806
7208.00,1.0722
7207.00,1.0638
7206.00,1.0555
7205.00,1.0470
7204.00,1.0378
7203.00,1.0279
7202.00,1.0175
7201.00,1.0069
7200.00,0.9964
7199.00,0.9861
7198.00,0.9758
7197.00,0.9655
7196.00,0.9553
7195.00,0.9456
7194.00,0.9363
7193.00,0.9272
7192.00,0.9177
7191.00,0.9079
7190.00,0.8984
7189.00,0.8892
