Created as New Dataset,Sample 098 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8046
7501.00,0.8008
7500.00,0.7963
7499.00,0.7909
7498.00,0.7852
7497.00,0.7800
7496.00,0.7756
7495.00,0.7721
7494.00,0.7693
7493.00,0.7676
7492.00,0.7672
7491.00,0.7680
7490.00,0.7695
7489.00,0.7711
7488.00,0.7727
7487.00,0.7743
7486.00,0.7760
7485.00,0.7777
7484.00,0.7795
7483.00,0.7815
7482.00,0.7840
7481.00,0.7872
7480.00,0.7912
7479.00,0.7960
7478.00,0.8016
7477.00,0.8079
7476.00,0.8149
7475.00,0.8223
7474.00,0.8300
7473.00,0.8382
7472.00,0.8466
7471.00,0.8549
7470.00,0.8629
7469.00,0.8707
7468.00,0.8788
7467.00,0.8876
7466.00,0.8970
7465.00,0.9063
7464.00,0.9151
7463.00,0.9236
7462.00,0.9324
7461.00,0.9414
7460.00,0.9504
7459.00,0.9588
7458.00,0.9670
7457.00,0.9755
7456.00,0.9847
7455.00,0.9943
7454.00,1.0037
7453.00,1.0127
7452.00,1.0215
7451.00,1.0306
7450.00,1.0397
7449.00,1.0488
7448.00,1.0576
7447.00,1.0661
7446.00,1.0739
7445.00,1.0810
7444.00,1.0877
7443.00,1.0943
7442.00,1.1007
7441.00,1.1063
7440.00,1.1110
7439.00,1.1159
7438.00,1.1216
7437.00,1.1280
7436.00,1.1337
7435.00,1.1381
7434.00,1.1416
7433.00,1.1450
7432.00,1.1488
7431.00,1.1528
7430.00,1.1563
7429.00,1.1594
7428.00,1.1624
7427.00,1.1661
7426.00,1.1705
7425.00,1.1748
7424.00,1.1782
7423.00,1.1802
7422.00,1.1815
7421.00,1.1828
7420.00,1.1839
7419.00,1.1841
7418.00,1.1829
7417.00,1.1803
7416.00,1.1769
7415.00,1.1735
7414.00,1.1706
7413.00,1.1683
7412.00,1.1662
7411.00,1.1638
7410.00,1.1609
7409.00,1.1578
7408.00,1.1543
7407.00,1.1501
7406.00,1.1450
7405.00,1.1390
7404.00,1.1328
7403.00,1.1266
7402.00,1.1205
7401.00,1.1146
7400.00,1.1090
7399.00,1.1031
7398.00,1.0965
7397.00,1.0891
7396.00,1.0810
7395.00,1.0726
7394.00,1.0637
7393.00,1.0538
7392.00,1.0431
7391.00,1.0321
7390.00,1.0212
7389.00,1.0106
7388.00,1.0004
7387.00,0.9908
7386.00,0.9819
7385.00,0.9731
7384.00,0.9638
7383.00,0.9539
7382.00,0.9439
7381.00,0.9343
7380.00,0.9252
7379.00,0.9159
7378.00,0.9065
7377.00,0.8972
7376.00,0.8882
7375.00,0.8792
7374.00,0.8699
7373.00,0.8607
7372.00,0.8520
7371.00,0.8440
7370.00,0.8366
7369.00,0.8296
7368.00,0.8233
7367.00,0.8177
7366.00,0.8126
7365.00,0.8078
7364.00,0.8033
7363.00,0.7991
7362.00,0.7953
7361.00,0.7921
7360.00,0.7895
7359.00,0.7875
7358.00,0.7860
7357.00,0.7848
7356.00,0.7840
7355.00,0.7840
7354.00,0.7848
7353.00,0.7861
7352.00,0.7878
7351.00,0.7898
7350.00,0.7923
7349.00,0.7954
7348.00,0.7991
7347.00,0.8033
7346.00,0.8079
7345.00,0.8131
7344.00,0.8187
7343.00,0.8248
7342.00,0.8312
7341.00,0.8379
7340.00,0.8448
7339.00,0.8521
7338.00,0.8596
7337.00,0.8674
7336.00,0.8752
7335.00,0.8829
7334.00,0.8905
7333.00,0.8981
7332.00,0.9058
7331.00,0.9134
7330.00,0.9211
7329.00,0.9290
7328.00,0.9373
7327.00,0.9459
7326.00,0.9547
7325.00,0.9634
7324.00,0.9719
7323.00,0.9801
7322.00,0.9880
7321.00,0.9959
7320.00,1.0038
7319.00,1.0116
7318.00,1.0191
7317.00,1.0263
7316.00,1.0337
7315.00,1.0414
7314.00,1.0492
7313.00,1.0563
7312.00,1.0624
7311.00,1.0680
7310.00,1.0737
7309.00,1.0793
7308.00,1.0845
7307.00,1.0890
7306.00,1.0936
7305.00,1.0988
7304.00,1.1047
7303.00,1.1107
7302.00,1.1163
7301.00,1.1214
7300.00,1.1260
7299.00,1.1300
7298.00,1.1336
7297.00,1.1371
7296.00,1.1401
7295.00,1.1422
7294.00,1.1429
7293.00,1.1422
7292.00,1.1411
7291.00,1.1400
7290.00,1.1388
7289.00,1.1373
7288.00,1.1358
7287.00,1.1348
7286.00,1.1343
7285.00,1.1337
7284.00,1.1324
7283.00,1.1304
7282.00,1.1283
7281.00,1.1261
7280.00,1.1236
7279.00,1.1210
7278.00,1.1187
7277.00,1.1170
7276.00,1.1151
7275.00,1.1124
7274.00,1.1091
7273.00,1.1057
7272.00,1.1023
7271.00,1.0985
7270.00,1.0940
7269.00,1.0892
7268.00,1.0840
7267.00,1.0786
7266.00,1.0726
7265.00,1.0662
7264.00,1.0594
7263.00,1.0525
7262.00,1.0458
7261.00,1.0394
7260.00,1.0333
7259.00,1.0269
7258.00,1.0198
7257.00,1.0121
7256.00,1.0036
7255.00,0.9941
7254.00,0.9836
7253.00,0.9726
7252.00,0.9618
7251.00,0.9515
7250.00,0.9418
7249.00,0.9324
7248.00,0.9235
7247.00,0.9148
7246.00,0.9062
7245.00,0.8976
7244.00,0.8891
7243.00,0.8806
7242.00,0.8723
7241.00,0.8641
7240.00,0.8562
7239.00,0.8485
7238.00,0.8410
7237.00,0.8336
7236.00,0.8265
7235.00,0.8195
7234.00,0.8129
7233.00,0.8069
7232.00,0.8014
7231.00,0.7966
7230.00,0.7926
7229.00,0.7894
7228.00,0.7867
7227.00,0.7843
7226.00,0.7821
7225.00,0.7801
7224.00,0.7787
7223.00,0.7780
7222.00,0.7780
7221.00,0.7786
7220.00,0.7799
7219.00,0.7818
7218.00,0.7842
7217.00,0.7872
7216.00,0.7906
7215.00,0.7944
7214.00,0.7984
7213.00,0.8027
7212.00,0.8076
7211.00,0.8132
7210.00,0.8194
7209.00,0.8258
7208.00,0.8326
7207.00,0.8397
7206.00,0.8471
7205.00,0.8546
7204.00,0.8623
7203.00,0.8704
7202.00,0.8790
7201.00,0.8879
7200.00,0.8967
7199.00,0.9055
7198.00,0.9142
7197.00,0.9232
7196.00,0.9325
7195.00,0.9419
7194.00,0.9513
7193.00,0.9608
7192.00,0.9703
7191.00,0.9799
7190.00,0.9895
7189.00,0.9991
7188.00,1.0088
7187.00,1.0184
7186.00,1.0274
7185.00,1.0359
7184.00,1.0441
7183.00,1.0524
7182.00,1.0609
7181.00,1.0692
7180.00,1.0772
7179.00,1.0851
7178.00,1.0933
7177.00,1.1017
7176.00,1.1099
7175.00,1.1176
7174.00,1.1243
7173.00,1.1303
7172.00,1.1361
7171.00,1.1423
7170.00,1.1488
7169.00,1.1551
7168.00,1.1603
7167.00,1.1646
7166.00,1.1682
7165.00,1.1714
7164.00,1.1741
7163.00,1.1765
7162.00,1.1789
7161.00,1.1817
7160.00,1.1848
7159.00,1.1881
7158.00,1.1912
7157.00,1.1938
7156.00,1.1956
7155.00,1.1965
7154.00,1.1972
7153.00,1.1979
7152.00,1.1981
7151.00,1.1975
7150.00,1.1963
7149.00,1.1948
7148.00,1.1931
7147.00,1.1908
7146.00,1.1874
7145.00,1.1835
7144.00,1.1797
7143.00,1.1766
7142.00,1.1736
7141.00,1.1702
7140.00,1.1661
7139.00,1.1612
7138.00,1.1559
7137.00,1.1504
7136.00,1.1446
7135.00,1.1381
7134.00,1.1305
7133.00,1.1221
7132.00,1.1136
7131.00,1.1054
7130.00,1.0977
7129.00,1.0901
7128.00,1.0823
7127.00,1.0742
7126.00,1.0656
7125.00,1.0567
7124.00,1.0477
7123.00,1.0384
7122.00,1.0283
7121.00,1.0173
7120.00,1.0059
