Created as New Dataset,Sample 064 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.9889
7501.00,0.9774
7500.00,0.9662
7499.00,0.9552
7498.00,0.9446
7497.00,0.9341
7496.00,0.9240
7495.00,0.9140
7494.00,0.9041
7493.00,0.8947
7492.00,0.8859
7491.00,0.8776
7490.00,0.8694
7489.00,0.8610
7488.00,0.8528
7487.00,0.8451
7486.00,0.8378
7485.00,0.8306
7484.00,0.8236
7483.00,0.8170
7482.00,0.8109
7481.00,0.8057
7480.00,0.8014
7479.00,0.7978
7478.00,0.7947
7477.00,0.7918
7476.00,0.7896
7475.00,0.7881
7474.00,0.7874
7473.00,0.7870
7472.00,0.7869
7471.00,0.7872
7470.00,0.7880
7469.00,0.7894
7468.00,0.7913
7467.00,0.7938
7466.00,0.7968
7465.00,0.8004
7464.00,0.8047
7463.00,0.8097
7462.00,0.8153
7461.00,0.8212
7460.00,0.8272
7459.00,0.8332
7458.00,0.8392
7457.00,0.8453
7456.00,0.8517
7455.00,0.8585
7454.00,0.8659
7453.00,0.8737
7452.00,0.8819
7451.00,0.8906
7450.00,0.8994
7449.00,0.9079
7448.00,0.9158
7447.00,0.9235
7446.00,0.9313
7445.00,0.9391
7444.00,0.9466
7443.00,0.9536
7442.00,0.9607
7441.00,0.9686
7440.00,0.9772
7439.00,0.9859
7438.00,0.9939
7437.00,1.0012
7436.00,1.0084
7435.00,1.0158
7434.00,1.0235
7433.00,1.0309
7432.00,1.0377
7431.00,1.0435
7430.00,1.0489
7429.00,1.0543
7428.00,1.0600
7427.00,1.0660
7426.00,1.0721
7425.00,1.0778
7424.00,1.0833
7423.00,1.0885
7422.00,1.0933
7421.00,1.0974
7420.00,1.1007
7419.00,1.1028
7418.00,1.1038
7417.00,1.1042
7416.00,1.1045
7415.00,1.1048
7414.00,1.1050
7413.00,1.1046
7412.00,1.1034
7411.00,1.1017
7410.00,1.0996
7409.00,1.0978
7408.00,1.0966
7407.00,1.0958
7406.00,1.0949
7405.00,1.0932
7404.00,1.0906
7403.00,1.0874
7402.00,1.0836
7401.00,1.0793
7400.00,1.0743
7399.00,1.0687
7398.00,1.0627
7397.00,1.0568
7396.00,1.0512
7395.00,1.0463
7394.00,1.0420
7393.00,1.0380
7392.00,1.0343
7391.00,1.0313
7390.00,1.0288
7389.00,1.0266
7388.00,1.0242
7387.00,1.0215
7386.00,1.0189
7385.00,1.0165
7384.00,1.0141
7383.00,1.0115
7382.00,1.0087
7381.00,1.0055
7380.00,1.0016
7379.00,0.9969
7378.00,0.9915
7377.00,0.9856
7376.00,0.9791
7375.00,0.9718
7374.00,0.9635
7373.00,0.9546
7372.00,0.9457
7371.00,0.9370
7370.00,0.9284
7369.00,0.9195
7368.00,0.9104
7367.00,0.9015
7366.00,0.8932
7365.00,0.8854
7364.00,0.8776
7363.00,0.8695
7362.00,0.8614
7361.00,0.8536
7360.00,0.8464
7359.00,0.8395
7358.00,0.8326
7357.00,0.8257
7356.00,0.8192
7355.00,0.8135
7354.00,0.8086
7353.00,0.8042
7352.00,0.8001
7351.00,0.7960
7350.00,0.7920
7349.00,0.7882
7348.00,0.7844
7347.00,0.7807
7346.00,0.7770
7345.00,0.7741
7344.00,0.7723
7343.00,0.7719
7342.00,0.7723
7341.00,0.7731
7340.00,0.7744
7339.00,0.7763
7338.00,0.7786
7337.00,0.7812
7336.00,0.7840
7335.00,0.7871
7334.00,0.7909
7333.00,0.7955
7332.00,0.8008
7331.00,0.8065
7330.00,0.8124
7329.00,0.8185
7328.00,0.8250
7327.00,0.8320
7326.00,0.8397
7325.00,0.8476
7324.00,0.8557
7323.00,0.8639
7322.00,0.8723
7321.00,0.8809
7320.00,0.8897
7319.00,0.8983
7318.00,0.9067
7317.00,0.9151
7316.00,0.9239
7315.00,0.9334
7314.00,0.9435
7313.00,0.9536
7312.00,0.9636
7311.00,0.9735
7310.00,0.9831
7309.00,0.9925
7308.00,1.0017
7307.00,1.0110
7306.00,1.0202
7305.00,1.0292
7304.00,1.0377
7303.00,1.0462
7302.00,1.0554
7301.00,1.0649
7300.00,1.0738
7299.00,1.0817
7298.00,1.0891
7297.00,1.0968
7296.00,1.1044
7295.00,1.1114
7294.00,1.1171
7293.00,1.1222
7292.00,1.1274
7291.00,1.1326
7290.00,1.1375
7289.00,1.1422
7288.00,1.1469
7287.00,1.1522
7286.00,1.1576
7285.00,1.1626
7284.00,1.1669
7283.00,1.1706
7282.00,1.1739
7281.00,1.1768
7280.00,1.1792
7279.00,1.1814
7278.00,1.1837
7277.00,1.1863
7276.00,1.1891
7275.00,1.1914
7274.00,1.1929
7273.00,1.1936
7272.00,1.1936
7271.00,1.1929
7270.00,1.1913
7269.00,1.1890
7268.00,1.1865
7267.00,1.1840
7266.00,1.1813
7265.00,1.1777
7264.00,1.1733
7263.00,1.1688
7262.00,1.1645
7261.00,1.1603
7260.00,1.1556
7259.00,1.1502
7258.00,1.1443
7257.00,1.1383
7256.00,1.1319
7255.00,1.1246
7254.00,1.1167
7253.00,1.1083
7252.00,1.1000
7251.00,1.0918
7250.00,1.0832
7249.00,1.0743
7248.00,1.0651
7247.00,1.0557
7246.00,1.0465
7245.00,1.0376
7244.00,1.0285
7243.00,1.0189
7242.00,1.0087
7241.00,0.9982
7240.00,0.9880
7239.00,0.9780
7238.00,0.9679
7237.00,0.9576
7236.00,0.9472
7235.00,0.9371
7234.00,0.9271
7233.00,0.9171
7232.00,0.9072
7231.00,0.8972
7230.00,0.8872
7229.00,0.8776
7228.00,0.8683
7227.00,0.8595
7226.00,0.8508
7225.00,0.8422
7224.00,0.8340
7223.00,0.8265
7222.00,0.8200
7221.00,0.8142
7220.00,0.8090
7219.00,0.8042
7218.00,0.7999
7217.00,0.7961
7216.00,0.7926
7215.00,0.7896
7214.00,0.7870
7213.00,0.7849
7212.00,0.7835
7211.00,0.7830
7210.00,0.7836
7209.00,0.7849
7208.00,0.7865
7207.00,0.7883
7206.00,0.7906
7205.00,0.7936
7204.00,0.7972
7203.00,0.8013
7202.00,0.8058
7201.00,0.8109
7200.00,0.8167
7199.00,0.8230
7198.00,0.8296
7197.00,0.8363
7196.00,0.8429
7195.00,0.8494
7194.00,0.8560
7193.00,0.8630
7192.00,0.8706
7191.00,0.8787
7190.00,0.8870
7189.00,0.8956
7188.00,0.9044
7187.00,0.9133
7186.00,0.9222
7185.00,0.9309
7184.00,0.9398
7183.00,0.9490
7182.00,0.9584
7181.00,0.9678
7180.00,0.9769
7179.00,0.9860
7178.00,0.9949
7177.00,1.0034
7176.00,1.0117
7175.00,1.0202
7174.00,1.0287
7173.00,1.0373
7172.00,1.0458
7171.00,1.0541
7170.00,1.0623
7169.00,1.0700
7168.00,1.0767
7167.00,1.0828
7166.00,1.0892
7165.00,1.0964
7164.00,1.1038
7163.00,1.1106
7162.00,1.1165
7161.00,1.1220
7160.00,1.1275
7159.00,1.1327
7158.00,1.1371
7157.00,1.1408
7156.00,1.1442
7155.00,1.1479
7154.00,1.1520
7153.00,1.1560
7152.00,1.1595
7151.00,1.1624
7150.00,1.1648
7149.00,1.1666
7148.00,1.1682
7147.00,1.1697
7146.00,1.1709
7145.00,1.1717
7144.00,1.1720
7143.00,1.1719
7142.00,1.1713
7141.00,1.1701
7140.00,1.1684
7139.00,1.1665
7138.00,1.1645
7137.00,1.1623
7136.00,1.1601
7135.00,1.1580
7134.00,1.1558
7133.00,1.1532
7132.00,1.1501
7131.00,1.1464
7130.00,1.1416
7129.00,1.1359
7128.00,1.1298
7127.00,1.1239
7126.00,1.1180
7125.00,1.1114
7124.00,1.1041
7123.00,1.0968
7122.00,1.0898
7121.00,1.0827
7120.00,1.0750
7119.00,1.0667
7118.00,1.0584
7117.00,1.0502
7116.00,1.0418
7115.00,1.0331
7114.00,1.0240
7113.00,1.0146
7112.00,1.0050
7111.00,0.9953
7110.00,0.9856
7109.00,0.9758
7108.00,0.9657
7107.00,0.9558
7106.00,0.9461
7105.00,0.9366
7104.00,0.9269
7103.00,0.9169
7102.00,0.9070
7101.00,0.8971
7100.00,0.8874
7099.00,0.8778
7098.00,0.8685
7097.00,0.8593
7096.00,0.8504
7095.00,0.8420
7094.00,0.8341
7093.00,0.8268
7092.00,0.8199
7091.00,0.8134
7090.00,0.8072
7089.00,0.8015
7088.00,0.7965
7087.00,0.7923
7086.00,0.7887
7085.00,0.7858
7084.00,0.7833
7083.00,0.7811
7082.00,0.7795
7081.00,0.7784
7080.00,0.7780
7079.00,0.7782
7078.00,0.7790
7077.00,0.7802
7076.00,0.7822
7075.00,0.7851
7074.00,0.7889
7073.00,0.7933
7072.00,0.7978
7071.00,0.8026
7070.00,0.8078
7069.00,0.8135
7068.00,0.8197
7067.00,0.8263
7066.00,0.8332
7065.00,0.8406
7064.00,0.8484
7063.00,0.8566
7062.00,0.8650
7061.00,0.8736
7060.00,0.8820
7059.00,0.8902
7058.00,0.8986
7057.00,0.9074
7056.00,0.9167
7055.00,0.9260
7054.00,0.9353
7053.00,0.9448
7052.00,0.9543
7051.00,0.9639
7050.00,0.9734
7049.00,0.9828
7048.00,0.9923
7047.00,1.0018
7046.00,1.0112
7045.00,1.0203
7044.00,1.0293
7043.00,1.0383
7042.00,1.0475
7041.00,1.0567
7040.00,1.0660
7039.00,1.0754
7038.00,1.0846
7037.00,1.0935
7036.00,1.1018
7035.00,1.1095
7034.00,1.1167
7033.00,1.1236
7032.00,1.1301
7031.00,1.1363
7030.00,1.1423
7029.00,1.1484
7028.00,1.1545
7027.00,1.1605
7026.00,1.1664
7025.00,1.1723
7024.00,1.1779
7023.00,1.1830
7022.00,1.1877
7021.00,1.1919
7020.00,1.1954
7019.00,1.1980
7018.00,1.2000
7017.00,1.2017
7016.00,1.2033
7015.00,1.2045
7014.00,1.2052
7013.00,1.2052
7012.00,1.2045
7011.00,1.2035
7010.00,1.2025
7009.00,1.2019
7008.00,1.2012
7007.00,1.2001
7006.00,1.1987
7005.00,1.1971
7004.00,1.1954
7003.00,1.1931
7002.00,1.1896
7001.00,1.1851
7000.00,1.1801
6999.00,1.1753
6998.00,1.1705
6997.00,1.1652
6996.00,1.1589
6995.00,1.1522
6994.00,1.1453
6993.00,1.1381
6992.00,1.1304
6991.00,1.1220
6990.00,1.1134
6989.00,1.1051
6988.00,1.0969
6987.00,1.0886
6986.00,1.0799
6985.00,1.0706
6984.00,1.0604
6983.00,1.0496
6982.00,1.0387
6981.00,1.0278
6980.00,1.0170
6979.00,1.0060
6978.00,0.9951
6977.00,0.9845
6976.00,0.9743
6975.00,0.9638
6974.00,0.9528
6973.00,0.9414
6972.00,0.9301
6971.00,0.9191
6970.00,0.9084
6969.00,0.8980
6968.00,0.8878
6967.00,0.8779
6966.00,0.8686
6965.00,0.8599
6964.00,0.8516
6963.00,0.8435
6962.00,0.8356
6961.00,0.8282
6960.00,0.8213
6959.00,0.8146
6958.00,0.8083
6957.00,0.8025
6956.00,0.7975
6955.00,0.7930
6954.00,0.7892
6953.00,0.7861
6952.00,0.7839
6951.00,0.7825
6950.00,0.7817
6949.00,0.7815
6948.00,0.7819
6947.00,0.7828
6946.00,0.7841
6945.00,0.7859
6944.00,0.7884
6943.00,0.7915
6942.00,0.7953
6941.00,0.7997
6940.00,0.8045
6939.00,0.8099
6938.00,0.8159
6937.00,0.8221
6936.00,0.8285
6935.00,0.8352
6934.00,0.8424
6933.00,0.8501
6932.00,0.8581
6931.00,0.8663
6930.00,0.8745
6929.00,0.8832
6928.00,0.8922
6927.00,0.9015
6926.00,0.9109
6925.00,0.9205
6924.00,0.9303
6923.00,0.9402
6922.00,0.9501
6921.00,0.9599
6920.00,0.9694
6919.00,0.9788
6918.00,0.9880
6917.00,0.9973
6916.00,1.0065
6915.00,1.0159
6914.00,1.0255
6913.00,1.0353
6912.00,1.0450
6911.00,1.0544
6910.00,1.0633
6909.00,1.0718
6908.00,1.0800
6907.00,1.0880
6906.00,1.0957
6905.00,1.1031
6904.00,1.1104
6903.00,1.1177
6902.00,1.1250
6901.00,1.1322
6900.00,1.1388
6899.00,1.1449
6898.00,1.1507
6897.00,1.1568
6896.00,1.1628
6895.00,1.1681
6894.00,1.1725
6893.00,1.1762
6892.00,1.1797
6891.00,1.1831
6890.00,1.1862
6889.00,1.1890
6888.00,1.1915
6887.00,1.1937
6886.00,1.1956
6885.00,1.1971
6884.00,1.1981
6883.00,1.1987
6882.00,1.1989
6881.00,1.1987
6880.00,1.1980
6879.00,1.1967
6878.00,1.1950
6877.00,1.1931
6876.00,1.1912
6875.00,1.1891
6874.00,1.1867
6873.00,1.1841
6872.00,1.1811
6871.00,1.1774
6870.00,1.1728
6869.00,1.1675
6868.00,1.1620
6867.00,1.1564
6866.00,1.1509
6865.00,1.1454
