Created as New Dataset,Sample 076 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.7797
7501.00,0.7792
7500.00,0.7794
7499.00,0.7807
7498.00,0.7827
7497.00,0.7852
7496.00,0.7882
7495.00,0.7918
7494.00,0.7958
7493.00,0.8003
7492.00,0.8053
7491.00,0.8112
7490.00,0.8178
7489.00,0.8248
7488.00,0.8319
7487.00,0.8397
7486.00,0.8482
7485.00,0.8569
7484.00,0.8650
7483.00,0.8725
7482.00,0.8800
7481.00,0.8881
7480.00,0.8970
7479.00,0.9064
7478.00,0.9160
7477.00,0.9258
7476.00,0.9356
7475.00,0.9453
7474.00,0.9550
7473.00,0.9650
7472.00,0.9749
7471.00,0.9847
7470.00,0.9943
7469.00,1.0037
7468.00,1.0131
7467.00,1.0223
7466.00,1.0309
7465.00,1.0386
7464.00,1.0455
7463.00,1.0522
7462.00,1.0590
7461.00,1.0657
7460.00,1.0716
7459.00,1.0763
7458.00,1.0805
7457.00,1.0850
7456.00,1.0900
7455.00,1.0945
7454.00,1.0981
7453.00,1.1011
7452.00,1.1045
7451.00,1.1084
7450.00,1.1121
7449.00,1.1148
7448.00,1.1163
7447.00,1.1170
7446.00,1.1170
7445.00,1.1165
7444.00,1.1152
7443.00,1.1131
7442.00,1.1103
7441.00,1.1073
7440.00,1.1040
7439.00,1.1002
7438.00,1.0958
7437.00,1.0910
7436.00,1.0866
7435.00,1.0825
7434.00,1.0784
7433.00,1.0736
7432.00,1.0685
7431.00,1.0636
7430.00,1.0590
7429.00,1.0546
7428.00,1.0504
7427.00,1.0471
7426.00,1.0448
7425.00,1.0431
7424.00,1.0412
7423.00,1.0386
7422.00,1.0349
7421.00,1.0304
7420.00,1.0249
7419.00,1.0183
7418.00,1.0105
7417.00,1.0022
7416.00,0.9939
7415.00,0.9863
7414.00,0.9793
7413.00,0.9725
7412.00,0.9658
7411.00,0.9596
7410.00,0.9540
7409.00,0.9488
7408.00,0.9441
7407.00,0.9397
7406.00,0.9356
7405.00,0.9310
7404.00,0.9252
7403.00,0.9182
7402.00,0.9102
7401.00,0.9018
7400.00,0.8933
7399.00,0.8845
7398.00,0.8755
7397.00,0.8665
7396.00,0.8578
7395.00,0.8498
7394.00,0.8424
7393.00,0.8351
7392.00,0.8277
7391.00,0.8202
7390.00,0.8130
7389.00,0.8065
7388.00,0.8006
7387.00,0.7952
7386.00,0.7901
7385.00,0.7856
7384.00,0.7815
7383.00,0.7777
7382.00,0.7743
7381.00,0.7713
7380.00,0.7690
7379.00,0.7674
7378.00,0.7661
7377.00,0.7652
7376.00,0.7648
7375.00,0.7652
7374.00,0.7664
7373.00,0.7679
7372.00,0.7693
7371.00,0.7710
7370.00,0.7734
7369.00,0.7769
7368.00,0.7814
7367.00,0.7864
7366.00,0.7920
7365.00,0.7980
7364.00,0.8046
7363.00,0.8114
7362.00,0.8184
7361.00,0.8255
7360.00,0.8331
7359.00,0.8411
7358.00,0.8494
7357.00,0.8580
7356.00,0.8670
7355.00,0.8766
7354.00,0.8868
7353.00,0.8974
7352.00,0.9083
7351.00,0.9194
7350.00,0.9304
7349.00,0.9411
7348.00,0.9512
7347.00,0.9611
7346.00,0.9708
7345.00,0.9806
7344.00,0.9904
7343.00,1.0008
7342.00,1.0118
7341.00,1.0230
7340.00,1.0339
7339.00,1.0439
7338.00,1.0531
7337.00,1.0619
7336.00,1.0706
7335.00,1.0790
7334.00,1.0875
7333.00,1.0963
7332.00,1.1052
7331.00,1.1135
7330.00,1.1208
7329.00,1.1271
7328.00,1.1332
7327.00,1.1393
7326.00,1.1454
7325.00,1.1508
7324.00,1.1554
7323.00,1.1600
7322.00,1.1652
7321.00,1.1704
7320.00,1.1746
7319.00,1.1775
7318.00,1.1795
7317.00,1.1818
7316.00,1.1844
7315.00,1.1869
7314.00,1.1889
7313.00,1.1905
7312.00,1.1918
7311.00,1.1928
7310.00,1.1930
7309.00,1.1922
7308.00,1.1906
7307.00,1.1885
7306.00,1.1860
7305.00,1.1832
7304.00,1.1803
7303.00,1.1774
7302.00,1.1745
7301.00,1.1717
7300.00,1.1685
7299.00,1.1648
7298.00,1.1603
7297.00,1.1554
7296.00,1.1502
7295.00,1.1445
7294.00,1.1378
7293.00,1.1300
7292.00,1.1215
7291.00,1.1129
7290.00,1.1041
7289.00,1.0948
7288.00,1.0851
7287.00,1.0754
7286.00,1.0663
7285.00,1.0575
7284.00,1.0486
7283.00,1.0392
7282.00,1.0294
7281.00,1.0194
7280.00,1.0090
7279.00,0.9983
7278.00,0.9873
7277.00,0.9763
7276.00,0.9656
7275.00,0.9551
7274.00,0.9446
7273.00,0.9343
7272.00,0.9240
7271.00,0.9140
7270.00,0.9040
7269.00,0.8942
7268.00,0.8845
7267.00,0.8752
7266.00,0.8664
7265.00,0.8581
