Created as New Dataset,Sample 106 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,1.1963
7501.00,1.1932
7500.00,1.1901
7499.00,1.1870
7498.00,1.1840
7497.00,1.1809
7496.00,1.1780
7495.00,1.1746
7494.00,1.1708
7493.00,1.1675
7492.00,1.1654
7491.00,1.1645
7490.00,1.1638
7489.00,1.1619
7488.00,1.1580
7487.00,1.1523
7486.00,1.1454
7485.00,1.1382
7484.00,1.1309
7483.00,1.1237
7482.00,1.1163
7481.00,1.1088
7480.00,1.1016
7479.00,1.0947
7478.00,1.0877
7477.00,1.0801
7476.00,1.0713
7475.00,1.0620
7474.00,1.0529
7473.00,1.0443
7472.00,1.0357
7471.00,1.0265
7470.00,1.0166
7469.00,1.0066
7468.00,0.9970
7467.00,0.9875
7466.00,0.9781
7465.00,0.9684
7464.00,0.9583
7463.00,0.9479
7462.00,0.9376
7461.00,0.9275
7460.00,0.9178
7459.00,0.9084
7458.00,0.8992
7457.00,0.8904
7456.00,0.8821
7455.00,0.8742
7454.00,0.8664
7453.00,0.8587
7452.00,0.8512
7451.00,0.8441
7450.00,0.8375
7449.00,0.8313
7448.00,0.8254
7447.00,0.8198
7446.00,0.8146
7445.00,0.8099
7444.00,0.8058
7443.00,0.8023
7442.00,0.7994
7441.00,0.7968
7440.00,0.7946
7439.00,0.7927
7438.00,0.7914
7437.00,0.7909
7436.00,0.7912
7435.00,0.7920
7434.00,0.7931
7433.00,0.7945
7432.00,0.7962
7431.00,0.7986
7430.00,0.8016
7429.00,0.8052
7428.00,0.8094
7427.00,0.8142
7426.00,0.8197
7425.00,0.8257
7424.00,0.8320
7423.00,0.8382
7422.00,0.8443
7421.00,0.8502
7420.00,0.8561
7419.00,0.8621
7418.00,0.8685
7417.00,0.8754
7416.00,0.8827
7415.00,0.8899
7414.00,0.8968
7413.00,0.9038
7412.00,0.9113
7411.00,0.9197
7410.00,0.9286
7409.00,0.9377
7408.00,0.9465
7407.00,0.9552
7406.00,0.9641
7405.00,0.9730
7404.00,0.9815
7403.00,0.9891
7402.00,0.9961
7401.00,1.0033
7400.00,1.0110
7399.00,1.0189
7398.00,1.0263
7397.00,1.0328
7396.00,1.0384
7395.00,1.0439
7394.00,1.0496
7393.00,1.0554
7392.00,1.0609
7391.00,1.0658
7390.00,1.0704
7389.00,1.0754
7388.00,1.0810
7387.00,1.0866
7386.00,1.0916
7385.00,1.0958
7384.00,1.0996
7383.00,1.1030
7382.00,1.1059
7381.00,1.1081
7380.00,1.1104
7379.00,1.1131
7378.00,1.1162
7377.00,1.1191
7376.00,1.1211
7375.00,1.1220
7374.00,1.1218
7373.00,1.1201
7372.00,1.1168
7371.00,1.1125
7370.00,1.1083
7369.00,1.1052
7368.00,1.1036
7367.00,1.1027
7366.00,1.1017
7365.00,1.1002
7364.00,1.0983
7363.00,1.0962
7362.00,1.0939
7361.00,1.0911
7360.00,1.0882
7359.00,1.0855
7358.00,1.0833
7357.00,1.0815
7356.00,1.0797
7355.00,1.0781
7354.00,1.0769
7353.00,1.0762
7352.00,1.0757
7351.00,1.0747
7350.00,1.0722
7349.00,1.0677
7348.00,1.0612
7347.00,1.0531
7346.00,1.0447
7345.00,1.0373
7344.00,1.0314
7343.00,1.0266
7342.00,1.0222
7341.00,1.0174
7340.00,1.0124
7339.00,1.0069
7338.00,1.0003
7337.00,0.9917
7336.00,0.9817
7335.00,0.9716
7334.00,0.9623
7333.00,0.9538
7332.00,0.9454
7331.00,0.9368
7330.00,0.9281
7329.00,0.9197
7328.00,0.9117
7327.00,0.9038
7326.00,0.8958
7325.00,0.8875
7324.00,0.8792
7323.00,0.8711
7322.00,0.8634
7321.00,0.8561
7320.00,0.8488
7319.00,0.8417
7318.00,0.8350
7317.00,0.8289
7316.00,0.8231
7315.00,0.8175
7314.00,0.8125
7313.00,0.8080
7312.00,0.8039
7311.00,0.8000
7310.00,0.7962
7309.00,0.7926
7308.00,0.7894
7307.00,0.7864
7306.00,0.7837
7305.00,0.7814
7304.00,0.7799
7303.00,0.7797
7302.00,0.7803
7301.00,0.7815
7300.00,0.7830
7299.00,0.7850
7298.00,0.7876
7297.00,0.7906
7296.00,0.7935
7295.00,0.7962
7294.00,0.7992
7293.00,0.8029
7292.00,0.8073
7291.00,0.8122
7290.00,0.8174
7289.00,0.8233
7288.00,0.8302
7287.00,0.8377
7286.00,0.8453
7285.00,0.8528
7284.00,0.8601
