Created as New Dataset,Sample 089 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,1.0386
7501.00,1.0456
7500.00,1.0530
7499.00,1.0601
7498.00,1.0664
7497.00,1.0716
7496.00,1.0763
7495.00,1.0810
7494.00,1.0858
7493.00,1.0907
7492.00,1.0960
7491.00,1.1023
7490.00,1.1098
7489.00,1.1172
7488.00,1.1227
7487.00,1.1254
7486.00,1.1258
7485.00,1.1250
7484.00,1.1236
7483.00,1.1215
7482.00,1.1183
7481.00,1.1141
7480.00,1.1102
7479.00,1.1077
7478.00,1.1068
7477.00,1.1067
7476.00,1.1065
7475.00,1.1061
7474.00,1.1060
7473.00,1.1064
7472.00,1.1068
7471.00,1.1058
7470.00,1.1028
7469.00,1.0977
7468.00,1.0915
7467.00,1.0853
7466.00,1.0794
7465.00,1.0733
7464.00,1.0661
7463.00,1.0580
7462.00,1.0496
7461.00,1.0412
7460.00,1.0327
7459.00,1.0239
7458.00,1.0157
7457.00,1.0089
7456.00,1.0038
7455.00,0.9999
7454.00,0.9961
7453.00,0.9922
7452.00,0.9880
7451.00,0.9831
7450.00,0.9773
7449.00,0.9706
7448.00,0.9638
7447.00,0.9575
7446.00,0.9521
7445.00,0.9470
7444.00,0.9419
7443.00,0.9366
7442.00,0.9311
7441.00,0.9253
7440.00,0.9188
7439.00,0.9117
7438.00,0.9044
7437.00,0.8975
7436.00,0.8909
7435.00,0.8845
7434.00,0.8782
7433.00,0.8719
7432.00,0.8657
7431.00,0.8590
7430.00,0.8518
7429.00,0.8444
7428.00,0.8376
7427.00,0.8318
7426.00,0.8267
7425.00,0.8216
7424.00,0.8161
7423.00,0.8107
7422.00,0.8058
7421.00,0.8012
7420.00,0.7963
7419.00,0.7910
7418.00,0.7855
7417.00,0.7806
7416.00,0.7767
7415.00,0.7735
7414.00,0.7705
7413.00,0.7678
7412.00,0.7658
7411.00,0.7651
7410.00,0.7655
7409.00,0.7664
7408.00,0.7676
7407.00,0.7690
7406.00,0.7709
7405.00,0.7734
7404.00,0.7761
7403.00,0.7791
7402.00,0.7827
7401.00,0.7871
7400.00,0.7925
7399.00,0.7985
7398.00,0.8046
7397.00,0.8109
7396.00,0.8174
7395.00,0.8242
7394.00,0.8312
7393.00,0.8383
7392.00,0.8459
7391.00,0.8540
7390.00,0.8627
7389.00,0.8717
7388.00,0.8808
7387.00,0.8901
7386.00,0.8994
7385.00,0.9089
7384.00,0.9188
7383.00,0.9288
7382.00,0.9386
7381.00,0.9482
7380.00,0.9577
7379.00,0.9672
7378.00,0.9768
7377.00,0.9860
7376.00,0.9949
7375.00,1.0036
7374.00,1.0125
7373.00,1.0214
7372.00,1.0303
7371.00,1.0389
7370.00,1.0473
7369.00,1.0557
7368.00,1.0644
7367.00,1.0731
7366.00,1.0816
7365.00,1.0896
7364.00,1.0973
7363.00,1.1046
7362.00,1.1114
7361.00,1.1175
7360.00,1.1232
7359.00,1.1289
7358.00,1.1351
7357.00,1.1415
7356.00,1.1477
7355.00,1.1535
7354.00,1.1588
7353.00,1.1638
7352.00,1.1683
7351.00,1.1723
7350.00,1.1760
7349.00,1.1792
7348.00,1.1818
7347.00,1.1838
7346.00,1.1855
7345.00,1.1870
7344.00,1.1882
7343.00,1.1886
7342.00,1.1883
7341.00,1.1875
7340.00,1.1866
7339.00,1.1856
7338.00,1.1841
7337.00,1.1819
7336.00,1.1786
7335.00,1.1746
7334.00,1.1705
7333.00,1.1667
7332.00,1.1631
7331.00,1.1598
7330.00,1.1569
7329.00,1.1544
7328.00,1.1514
7327.00,1.1470
7326.00,1.1414
7325.00,1.1352
7324.00,1.1288
7323.00,1.1219
7322.00,1.1140
7321.00,1.1056
7320.00,1.0976
7319.00,1.0902
7318.00,1.0827
7317.00,1.0747
7316.00,1.0663
7315.00,1.0576
7314.00,1.0488
7313.00,1.0395
7312.00,1.0297
7311.00,1.0196
7310.00,1.0094
7309.00,0.9993
7308.00,0.9891
7307.00,0.9790
7306.00,0.9694
7305.00,0.9603
7304.00,0.9512
7303.00,0.9419
7302.00,0.9325
7301.00,0.9231
7300.00,0.9136
7299.00,0.9038
7298.00,0.8939
7297.00,0.8845
7296.00,0.8758
7295.00,0.8677
7294.00,0.8598
7293.00,0.8519
7292.00,0.8443
7291.00,0.8370
7290.00,0.8300
7289.00,0.8232
7288.00,0.8166
7287.00,0.8103
7286.00,0.8046
7285.00,0.7995
7284.00,0.7952
7283.00,0.7915
7282.00,0.7883
7281.00,0.7857
7280.00,0.7835
7279.00,0.7818
7278.00,0.7808
7277.00,0.7805
7276.00,0.7810
7275.00,0.7820
7274.00,0.7832
7273.00,0.7849
7272.00,0.7874
7271.00,0.7908
7270.00,0.7947
7269.00,0.7989
7268.00,0.8032
7267.00,0.8081
7266.00,0.8135
7265.00,0.8193
7264.00,0.8252
7263.00,0.8313
7262.00,0.8379
7261.00,0.8451
7260.00,0.8530
7259.00,0.8612
7258.00,0.8698
7257.00,0.8786
7256.00,0.8875
7255.00,0.8964
7254.00,0.9052
7253.00,0.9139
7252.00,0.9225
7251.00,0.9310
7250.00,0.9395
7249.00,0.9484
7248.00,0.9577
7247.00,0.9671
7246.00,0.9763
7245.00,0.9853
7244.00,0.9940
7243.00,1.0028
7242.00,1.0117
7241.00,1.0206
7240.00,1.0292
7239.00,1.0377
7238.00,1.0461
7237.00,1.0545
7236.00,1.0626
7235.00,1.0699
7234.00,1.0763
7233.00,1.0821
7232.00,1.0879
7231.00,1.0938
7230.00,1.0997
7229.00,1.1056
7228.00,1.1115
7227.00,1.1173
7226.00,1.1230
7225.00,1.1284
7224.00,1.1329
7223.00,1.1366
7222.00,1.1400
7221.00,1.1437
7220.00,1.1477
7219.00,1.1514
7218.00,1.1544
7217.00,1.1569
7216.00,1.1592
7215.00,1.1611
7214.00,1.1619
7213.00,1.1616
7212.00,1.1607
7211.00,1.1598
7210.00,1.1590
7209.00,1.1579
7208.00,1.1566
7207.00,1.1551
7206.00,1.1537
7205.00,1.1522
7204.00,1.1505
7203.00,1.1484
7202.00,1.1459
7201.00,1.1433
7200.00,1.1405
7199.00,1.1374
7198.00,1.1338
7197.00,1.1295
7196.00,1.1247
7195.00,1.1195
7194.00,1.1140
7193.00,1.1086
7192.00,1.1031
7191.00,1.0976
7190.00,1.0919
7189.00,1.0858
7188.00,1.0791
7187.00,1.0717
7186.00,1.0635
