Created as New Dataset,Sample 117 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,1.1716
7501.00,1.1736
7500.00,1.1746
7499.00,1.1746
7498.00,1.1739
7497.00,1.1732
7496.00,1.1731
7495.00,1.1737
7494.00,1.1748
7493.00,1.1759
7492.00,1.1765
7491.00,1.1761
7490.00,1.1746
7489.00,1.1727
7488.00,1.1709
7487.00,1.1688
7486.00,1.1659
7485.00,1.1617
7484.00,1.1565
7483.00,1.1505
7482.00,1.1445
7481.00,1.1390
7480.00,1.1340
7479.00,1.1290
7478.00,1.1235
7477.00,1.1179
7476.00,1.1128
7475.00,1.1078
7474.00,1.1021
7473.00,1.0954
7472.00,1.0885
7471.00,1.0815
7470.00,1.0742
7469.00,1.0661
7468.00,1.0574
7467.00,1.0484
7466.00,1.0394
7465.00,1.0302
7464.00,1.0208
7463.00,1.0113
7462.00,1.0016
7461.00,0.9918
7460.00,0.9822
7459.00,0.9730
7458.00,0.9639
7457.00,0.9545
7456.00,0.9446
7455.00,0.9346
7454.00,0.9251
7453.00,0.9163
7452.00,0.9079
7451.00,0.8991
7450.00,0.8897
7449.00,0.8804
7448.00,0.8717
7447.00,0.8639
7446.00,0.8565
7445.00,0.8494
7444.00,0.8425
7443.00,0.8363
7442.00,0.8305
7441.00,0.8250
7440.00,0.8195
7439.00,0.8143
7438.00,0.8096
7437.00,0.8052
7436.00,0.8014
7435.00,0.7982
7434.00,0.7959
7433.00,0.7941
7432.00,0.7927
7431.00,0.7917
7430.00,0.7911
7429.00,0.7911
7428.00,0.7914
7427.00,0.7922
7426.00,0.7937
7425.00,0.7959
7424.00,0.7988
7423.00,0.8023
7422.00,0.8063
7421.00,0.8108
7420.00,0.8157
7419.00,0.8207
7418.00,0.8254
7417.00,0.8301
7416.00,0.8352
7415.00,0.8409
7414.00,0.8473
7413.00,0.8541
7412.00,0.8611
7411.00,0.8684
7410.00,0.8761
7409.00,0.8839
7408.00,0.8917
7407.00,0.8996
7406.00,0.9075
7405.00,0.9155
7404.00,0.9235
7403.00,0.9312
7402.00,0.9389
7401.00,0.9464
7400.00,0.9537
7399.00,0.9610
7398.00,0.9680
7397.00,0.9752
7396.00,0.9828
7395.00,0.9906
7394.00,0.9985
7393.00,1.0061
7392.00,1.0132
7391.00,1.0203
7390.00,1.0277
7389.00,1.0355
7388.00,1.0433
7387.00,1.0507
7386.00,1.0576
7385.00,1.0639
7384.00,1.0698
7383.00,1.0750
7382.00,1.0795
7381.00,1.0837
7380.00,1.0882
7379.00,1.0932
7378.00,1.0986
7377.00,1.1036
7376.00,1.1074
7375.00,1.1100
