Created as New Dataset,Sample 095 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.9894
7501.00,0.9860
7500.00,0.9811
7499.00,0.9737
7498.00,0.9643
7497.00,0.9543
7496.00,0.9450
7495.00,0.9365
7494.00,0.9286
7493.00,0.9216
7492.00,0.9162
7491.00,0.9125
7490.00,0.9096
7489.00,0.9059
7488.00,0.9005
7487.00,0.8933
7486.00,0.8846
7485.00,0.8749
7484.00,0.8651
7483.00,0.8557
7482.00,0.8471
7481.00,0.8393
7480.00,0.8325
7479.00,0.8266
7478.00,0.8213
7477.00,0.8162
7476.00,0.8112
7475.00,0.8066
7474.00,0.8025
7473.00,0.7988
7472.00,0.7951
7471.00,0.7913
7470.00,0.7874
7469.00,0.7835
7468.00,0.7802
7467.00,0.7775
7466.00,0.7754
7465.00,0.7738
7464.00,0.7727
7463.00,0.7720
7462.00,0.7717
7461.00,0.7716
7460.00,0.7718
7459.00,0.7724
7458.00,0.7736
7457.00,0.7753
7456.00,0.7777
7455.00,0.7813
7454.00,0.7859
7453.00,0.7910
7452.00,0.7961
7451.00,0.8013
7450.00,0.8070
7449.00,0.8132
7448.00,0.8199
7447.00,0.8270
7446.00,0.8345
7445.00,0.8423
7444.00,0.8504
7443.00,0.8589
7442.00,0.8678
7441.00,0.8767
7440.00,0.8853
7439.00,0.8934
7438.00,0.9016
7437.00,0.9105
7436.00,0.9200
7435.00,0.9297
7434.00,0.9389
7433.00,0.9480
7432.00,0.9574
7431.00,0.9672
7430.00,0.9766
7429.00,0.9852
7428.00,0.9932
7427.00,1.0018
7426.00,1.0115
7425.00,1.0216
7424.00,1.0310
7423.00,1.0398
7422.00,1.0485
7421.00,1.0573
7420.00,1.0656
7419.00,1.0728
7418.00,1.0791
7417.00,1.0854
7416.00,1.0919
7415.00,1.0987
7414.00,1.1056
7413.00,1.1127
7412.00,1.1198
7411.00,1.1266
7410.00,1.1326
7409.00,1.1382
7408.00,1.1438
7407.00,1.1497
7406.00,1.1555
7405.00,1.1604
7404.00,1.1642
7403.00,1.1674
7402.00,1.1703
7401.00,1.1729
7400.00,1.1746
7399.00,1.1755
7398.00,1.1760
7397.00,1.1771
7396.00,1.1787
7395.00,1.1804
7394.00,1.1814
7393.00,1.1818
7392.00,1.1819
7391.00,1.1816
7390.00,1.1805
7389.00,1.1784
7388.00,1.1758
7387.00,1.1731
7386.00,1.1701
7385.00,1.1664
7384.00,1.1620
7383.00,1.1573
7382.00,1.1526
7381.00,1.1480
7380.00,1.1436
7379.00,1.1394
7378.00,1.1353
7377.00,1.1308
7376.00,1.1257
7375.00,1.1201
7374.00,1.1140
7373.00,1.1073
7372.00,1.0999
7371.00,1.0919
7370.00,1.0832
7369.00,1.0743
7368.00,1.0652
7367.00,1.0562
7366.00,1.0473
7365.00,1.0381
7364.00,1.0282
7363.00,1.0178
7362.00,1.0075
7361.00,0.9980
7360.00,0.9894
7359.00,0.9809
7358.00,0.9723
7357.00,0.9633
7356.00,0.9539
7355.00,0.9443
7354.00,0.9345
7353.00,0.9248
7352.00,0.9152
7351.00,0.9056
7350.00,0.8962
7349.00,0.8871
7348.00,0.8788
7347.00,0.8709
7346.00,0.8628
7345.00,0.8543
7344.00,0.8459
7343.00,0.8385
7342.00,0.8320
7341.00,0.8260
7340.00,0.8199
7339.00,0.8141
7338.00,0.8090
7337.00,0.8045
7336.00,0.8003
7335.00,0.7960
7334.00,0.7919
7333.00,0.7887
7332.00,0.7867
7331.00,0.7857
7330.00,0.7848
7329.00,0.7838
7328.00,0.7832
7327.00,0.7836
7326.00,0.7849
7325.00,0.7866
7324.00,0.7883
7323.00,0.7904
7322.00,0.7931
7321.00,0.7969
7320.00,0.8015
7319.00,0.8066
7318.00,0.8120
7317.00,0.8177
7316.00,0.8237
7315.00,0.8302
7314.00,0.8371
7313.00,0.8440
7312.00,0.8508
7311.00,0.8576
7310.00,0.8648
7309.00,0.8726
7308.00,0.8808
7307.00,0.8891
7306.00,0.8975
7305.00,0.9063
7304.00,0.9158
7303.00,0.9257
7302.00,0.9357
7301.00,0.9454
7300.00,0.9547
7299.00,0.9637
7298.00,0.9724
7297.00,0.9809
7296.00,0.9888
7295.00,0.9961
7294.00,1.0033
7293.00,1.0106
7292.00,1.0181
7291.00,1.0254
7290.00,1.0324
7289.00,1.0393
7288.00,1.0462
7287.00,1.0530
7286.00,1.0598
7285.00,1.0666
7284.00,1.0735
7283.00,1.0804
7282.00,1.0868
7281.00,1.0925
7280.00,1.0975
7279.00,1.1023
7278.00,1.1072
7277.00,1.1119
7276.00,1.1163
7275.00,1.1202
7274.00,1.1240
7273.00,1.1280
7272.00,1.1318
7271.00,1.1350
7270.00,1.1376
7269.00,1.1396
7268.00,1.1409
7267.00,1.1415
7266.00,1.1418
7265.00,1.1425
7264.00,1.1441
7263.00,1.1461
7262.00,1.1480
7261.00,1.1495
7260.00,1.1512
7259.00,1.1529
7258.00,1.1540
7257.00,1.1535
7256.00,1.1510
7255.00,1.1474
7254.00,1.1435
7253.00,1.1395
7252.00,1.1352
7251.00,1.1304
7250.00,1.1259
7249.00,1.1217
7248.00,1.1176
7247.00,1.1132
7246.00,1.1085
7245.00,1.1034
7244.00,1.0980
7243.00,1.0921
7242.00,1.0861
7241.00,1.0803
7240.00,1.0745
7239.00,1.0687
7238.00,1.0628
7237.00,1.0569
7236.00,1.0507
7235.00,1.0438
7234.00,1.0360
7233.00,1.0275
7232.00,1.0188
7231.00,1.0097
7230.00,1.0002
7229.00,0.9907
7228.00,0.9815
7227.00,0.9724
7226.00,0.9632
7225.00,0.9541
7224.00,0.9454
7223.00,0.9370
7222.00,0.9285
7221.00,0.9199
7220.00,0.9113
7219.00,0.9030
7218.00,0.8948
7217.00,0.8865
7216.00,0.8781
7215.00,0.8696
7214.00,0.8614
7213.00,0.8534
7212.00,0.8455
7211.00,0.8377
7210.00,0.8302
7209.00,0.8232
7208.00,0.8168
7207.00,0.8109
7206.00,0.8054
7205.00,0.8005
7204.00,0.7964
7203.00,0.7930
7202.00,0.7899
7201.00,0.7870
7200.00,0.7843
7199.00,0.7819
7198.00,0.7800
7197.00,0.7788
7196.00,0.7784
7195.00,0.7788
7194.00,0.7797
7193.00,0.7811
7192.00,0.7829
7191.00,0.7853
7190.00,0.7881
7189.00,0.7913
7188.00,0.7952
7187.00,0.7998
7186.00,0.8051
7185.00,0.8108
7184.00,0.8168
7183.00,0.8232
7182.00,0.8299
7181.00,0.8370
7180.00,0.8444
7179.00,0.8522
7178.00,0.8605
7177.00,0.8691
7176.00,0.8777
7175.00,0.8860
7174.00,0.8943
7173.00,0.9026
7172.00,0.9114
7171.00,0.9207
7170.00,0.9305
7169.00,0.9406
7168.00,0.9507
7167.00,0.9608
7166.00,0.9703
7165.00,0.9793
7164.00,0.9880
7163.00,0.9970
7162.00,1.0065
7161.00,1.0161
7160.00,1.0256
7159.00,1.0353
7158.00,1.0452
7157.00,1.0551
7156.00,1.0643
7155.00,1.0723
7154.00,1.0797
7153.00,1.0869
7152.00,1.0944
7151.00,1.1018
7150.00,1.1089
7149.00,1.1158
7148.00,1.1231
7147.00,1.1310
7146.00,1.1391
7145.00,1.1466
7144.00,1.1530
7143.00,1.1585
7142.00,1.1633
7141.00,1.1676
7140.00,1.1716
7139.00,1.1755
7138.00,1.1797
7137.00,1.1840
7136.00,1.1878
7135.00,1.1911
7134.00,1.1937
7133.00,1.1956
7132.00,1.1966
7131.00,1.1968
7130.00,1.1965
7129.00,1.1963
7128.00,1.1963
7127.00,1.1963
7126.00,1.1964
7125.00,1.1964
7124.00,1.1960
7123.00,1.1950
7122.00,1.1931
7121.00,1.1906
7120.00,1.1879
7119.00,1.1849
7118.00,1.1814
7117.00,1.1772
7116.00,1.1723
7115.00,1.1672
7114.00,1.1623
7113.00,1.1573
7112.00,1.1519
7111.00,1.1458
