Created as New Dataset,Sample 080 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,1.0561
7501.00,1.0647
7500.00,1.0733
7499.00,1.0816
7498.00,1.0894
7497.00,1.0970
7496.00,1.1047
7495.00,1.1125
7494.00,1.1200
7493.00,1.1274
7492.00,1.1344
7491.00,1.1409
7490.00,1.1465
7489.00,1.1518
7488.00,1.1573
7487.00,1.1628
7486.00,1.1675
7485.00,1.1710
7484.00,1.1740
7483.00,1.1771
7482.00,1.1804
7481.00,1.1834
7480.00,1.1861
7479.00,1.1884
7478.00,1.1905
7477.00,1.1921
7476.00,1.1930
7475.00,1.1931
7474.00,1.1928
7473.00,1.1923
7472.00,1.1916
7471.00,1.1902
7470.00,1.1879
7469.00,1.1849
7468.00,1.1822
7467.00,1.1804
7466.00,1.1786
7465.00,1.1757
7464.00,1.1712
7463.00,1.1659
7462.00,1.1609
7461.00,1.1560
7460.00,1.1506
7459.00,1.1447
7458.00,1.1386
7457.00,1.1325
7456.00,1.1262
7455.00,1.1191
7454.00,1.1113
7453.00,1.1028
7452.00,1.0940
7451.00,1.0847
7450.00,1.0750
7449.00,1.0652
7448.00,1.0559
7447.00,1.0470
7446.00,1.0382
7445.00,1.0289
7444.00,1.0191
7443.00,1.0092
7442.00,0.9991
7441.00,0.9887
7440.00,0.9782
7439.00,0.9676
7438.00,0.9573
7437.00,0.9470
7436.00,0.9365
7435.00,0.9257
7434.00,0.9150
7433.00,0.9048
7432.00,0.8946
7431.00,0.8842
7430.00,0.8738
7429.00,0.8639
7428.00,0.8550
7427.00,0.8470
7426.00,0.8392
7425.00,0.8313
7424.00,0.8233
7423.00,0.8155
7422.00,0.8082
7421.00,0.8014
7420.00,0.7954
7419.00,0.7900
7418.00,0.7853
7417.00,0.7811
7416.00,0.7774
7415.00,0.7743
7414.00,0.7718
7413.00,0.7700
7412.00,0.7686
7411.00,0.7677
7410.00,0.7676
7409.00,0.7683
7408.00,0.7700
7407.00,0.7726
7406.00,0.7757
7405.00,0.7793
7404.00,0.7833
7403.00,0.7877
7402.00,0.7926
7401.00,0.7981
7400.00,0.8043
7399.00,0.8110
7398.00,0.8181
7397.00,0.8253
7396.00,0.8327
7395.00,0.8404
7394.00,0.8483
7393.00,0.8566
7392.00,0.8653
7391.00,0.8743
7390.00,0.8832
7389.00,0.8918
7388.00,0.9005
7387.00,0.9099
7386.00,0.9199
7385.00,0.9297
7384.00,0.9390
7383.00,0.9483
7382.00,0.9581
7381.00,0.9686
7380.00,0.9794
7379.00,0.9899
7378.00,0.9998
7377.00,1.0089
7376.00,1.0175
7375.00,1.0255
7374.00,1.0331
7373.00,1.0402
7372.00,1.0467
7371.00,1.0526
7370.00,1.0583
7369.00,1.0640
7368.00,1.0698
7367.00,1.0756
7366.00,1.0811
7365.00,1.0861
7364.00,1.0903
7363.00,1.0941
7362.00,1.0978
7361.00,1.1018
7360.00,1.1055
7359.00,1.1085
7358.00,1.1108
7357.00,1.1131
7356.00,1.1161
7355.00,1.1197
7354.00,1.1237
7353.00,1.1276
7352.00,1.1311
7351.00,1.1342
7350.00,1.1362
7349.00,1.1362
7348.00,1.1337
7347.00,1.1293
7346.00,1.1247
7345.00,1.1214
7344.00,1.1198
7343.00,1.1193
7342.00,1.1192
7341.00,1.1190
7340.00,1.1183
7339.00,1.1168
7338.00,1.1139
7337.00,1.1093
7336.00,1.1034
7335.00,1.0971
7334.00,1.0909
7333.00,1.0850
7332.00,1.0794
7331.00,1.0742
7330.00,1.0697
7329.00,1.0659
7328.00,1.0622
7327.00,1.0582
7326.00,1.0542
7325.00,1.0502
7324.00,1.0460
7323.00,1.0413
7322.00,1.0358
7321.00,1.0298
7320.00,1.0233
7319.00,1.0168
7318.00,1.0103
7317.00,1.0041
7316.00,0.9977
7315.00,0.9909
7314.00,0.9835
7313.00,0.9759
7312.00,0.9681
7311.00,0.9599
7310.00,0.9509
7309.00,0.9411
7308.00,0.9309
7307.00,0.9208
7306.00,0.9112
7305.00,0.9020
7304.00,0.8929
7303.00,0.8838
7302.00,0.8746
7301.00,0.8658
7300.00,0.8576
7299.00,0.8496
7298.00,0.8415
7297.00,0.8332
7296.00,0.8252
7295.00,0.8176
7294.00,0.8103
7293.00,0.8029
7292.00,0.7954
7291.00,0.7882
7290.00,0.7820
7289.00,0.7768
7288.00,0.7726
7287.00,0.7691
7286.00,0.7663
7285.00,0.7643
7284.00,0.7630
7283.00,0.7622
7282.00,0.7618
7281.00,0.7619
7280.00,0.7627
7279.00,0.7642
7278.00,0.7662
7277.00,0.7686
7276.00,0.7717
7275.00,0.7757
7274.00,0.7805
7273.00,0.7856
7272.00,0.7909
7271.00,0.7967
7270.00,0.8035
7269.00,0.8111
7268.00,0.8193
7267.00,0.8277
7266.00,0.8359
