Created as New Dataset,Sample 079 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8705
7501.00,0.8788
7500.00,0.8873
7499.00,0.8959
7498.00,0.9048
7497.00,0.9137
7496.00,0.9229
7495.00,0.9323
7494.00,0.9419
7493.00,0.9514
7492.00,0.9610
7491.00,0.9709
7490.00,0.9814
7489.00,0.9920
7488.00,1.0023
7487.00,1.0123
7486.00,1.0224
7485.00,1.0325
7484.00,1.0418
7483.00,1.0497
7482.00,1.0568
7481.00,1.0640
7480.00,1.0720
7479.00,1.0800
7478.00,1.0873
7477.00,1.0943
7476.00,1.1015
7475.00,1.1092
7474.00,1.1167
7473.00,1.1237
7472.00,1.1305
7471.00,1.1374
7470.00,1.1441
7469.00,1.1500
7468.00,1.1549
7467.00,1.1592
7466.00,1.1632
7465.00,1.1667
7464.00,1.1694
7463.00,1.1711
7462.00,1.1723
7461.00,1.1736
7460.00,1.1754
7459.00,1.1776
7458.00,1.1796
7457.00,1.1811
7456.00,1.1822
7455.00,1.1828
7454.00,1.1829
7453.00,1.1829
7452.00,1.1827
7451.00,1.1821
7450.00,1.1808
7449.00,1.1789
7448.00,1.1764
7447.00,1.1737
7446.00,1.1706
7445.00,1.1672
7444.00,1.1635
7443.00,1.1597
7442.00,1.1553
7441.00,1.1500
7440.00,1.1441
7439.00,1.1381
7438.00,1.1319
7437.00,1.1252
7436.00,1.1177
7435.00,1.1099
7434.00,1.1020
7433.00,1.0939
7432.00,1.0855
7431.00,1.0765
7430.00,1.0670
7429.00,1.0574
7428.00,1.0481
7427.00,1.0391
7426.00,1.0302
7425.00,1.0213
7424.00,1.0122
7423.00,1.0027
7422.00,0.9928
7421.00,0.9824
7420.00,0.9716
7419.00,0.9606
7418.00,0.9497
7417.00,0.9389
7416.00,0.9282
7415.00,0.9176
7414.00,0.9069
7413.00,0.8961
7412.00,0.8858
7411.00,0.8761
7410.00,0.8669
7409.00,0.8578
7408.00,0.8490
7407.00,0.8407
7406.00,0.8331
7405.00,0.8260
7404.00,0.8190
7403.00,0.8123
7402.00,0.8058
7401.00,0.7996
7400.00,0.7938
7399.00,0.7884
7398.00,0.7838
7397.00,0.7800
7396.00,0.7770
7395.00,0.7747
7394.00,0.7732
7393.00,0.7725
7392.00,0.7724
7391.00,0.7728
7390.00,0.7737
7389.00,0.7752
7388.00,0.7773
7387.00,0.7798
7386.00,0.7828
7385.00,0.7863
7384.00,0.7905
7383.00,0.7953
7382.00,0.8007
7381.00,0.8066
7380.00,0.8132
7379.00,0.8203
7378.00,0.8278
7377.00,0.8353
7376.00,0.8431
7375.00,0.8511
7374.00,0.8590
7373.00,0.8668
7372.00,0.8746
7371.00,0.8828
7370.00,0.8915
7369.00,0.9006
7368.00,0.9098
7367.00,0.9190
7366.00,0.9281
7365.00,0.9370
7364.00,0.9460
7363.00,0.9552
