Created as New Dataset,Sample 056 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.9677
7501.00,0.9768
7500.00,0.9853
7499.00,0.9932
7498.00,1.0007
7497.00,1.0080
7496.00,1.0151
7495.00,1.0221
7494.00,1.0293
7493.00,1.0366
7492.00,1.0443
7491.00,1.0523
7490.00,1.0605
7489.00,1.0685
7488.00,1.0755
7487.00,1.0810
7486.00,1.0854
7485.00,1.0892
7484.00,1.0924
7483.00,1.0946
7482.00,1.0957
7481.00,1.0970
7480.00,1.0998
7479.00,1.1044
7478.00,1.1100
7477.00,1.1150
7476.00,1.1191
7475.00,1.1228
7474.00,1.1262
7473.00,1.1290
7472.00,1.1302
7471.00,1.1298
7470.00,1.1282
7469.00,1.1261
7468.00,1.1238
7467.00,1.1215
7466.00,1.1191
7465.00,1.1164
7464.00,1.1133
7463.00,1.1095
7462.00,1.1045
7461.00,1.0985
7460.00,1.0917
7459.00,1.0846
7458.00,1.0776
7457.00,1.0709
7456.00,1.0649
7455.00,1.0600
7454.00,1.0561
7453.00,1.0528
7452.00,1.0490
7451.00,1.0440
7450.00,1.0381
7449.00,1.0316
7448.00,1.0250
7447.00,1.0186
7446.00,1.0125
7445.00,1.0067
7444.00,1.0011
7443.00,0.9953
7442.00,0.9895
7441.00,0.9841
7440.00,0.9788
7439.00,0.9733
7438.00,0.9673
7437.00,0.9610
7436.00,0.9549
7435.00,0.9489
7434.00,0.9425
7433.00,0.9357
7432.00,0.9288
7431.00,0.9222
7430.00,0.9158
7429.00,0.9096
7428.00,0.9038
7427.00,0.8982
7426.00,0.8923
7425.00,0.8860
7424.00,0.8794
7423.00,0.8727
7422.00,0.8661
7421.00,0.8592
7420.00,0.8519
7419.00,0.8444
7418.00,0.8368
7417.00,0.8293
7416.00,0.8220
7415.00,0.8150
7414.00,0.8085
7413.00,0.8025
7412.00,0.7969
7411.00,0.7917
7410.00,0.7868
7409.00,0.7824
7408.00,0.7786
7407.00,0.7756
7406.00,0.7734
7405.00,0.7717
7404.00,0.7705
7403.00,0.7697
7402.00,0.7694
7401.00,0.7697
7400.00,0.7706
7399.00,0.7718
7398.00,0.7731
7397.00,0.7748
7396.00,0.7772
7395.00,0.7806
7394.00,0.7849
7393.00,0.7894
7392.00,0.7940
7391.00,0.7988
7390.00,0.8042
7389.00,0.8104
7388.00,0.8169
7387.00,0.8235
7386.00,0.8304
7385.00,0.8378
7384.00,0.8455
7383.00,0.8533
7382.00,0.8613
7381.00,0.8697
7380.00,0.8785
7379.00,0.8871
7378.00,0.8954
7377.00,0.9036
7376.00,0.9122
7375.00,0.9216
7374.00,0.9312
7373.00,0.9406
7372.00,0.9496
7371.00,0.9585
7370.00,0.9673
7369.00,0.9761
7368.00,0.9849
7367.00,0.9934
7366.00,1.0019
7365.00,1.0104
7364.00,1.0192
7363.00,1.0280
7362.00,1.0367
7361.00,1.0455
7360.00,1.0543
7359.00,1.0627
7358.00,1.0707
7357.00,1.0787
7356.00,1.0870
7355.00,1.0954
7354.00,1.1033
7353.00,1.1103
7352.00,1.1167
7351.00,1.1230
7350.00,1.1289
7349.00,1.1343
7348.00,1.1395
7347.00,1.1449
7346.00,1.1503
7345.00,1.1554
7344.00,1.1602
7343.00,1.1648
7342.00,1.1691
7341.00,1.1727
7340.00,1.1754
7339.00,1.1775
7338.00,1.1792
7337.00,1.1806
7336.00,1.1817
7335.00,1.1822
7334.00,1.1823
7333.00,1.1825
7332.00,1.1831
7331.00,1.1842
7330.00,1.1850
7329.00,1.1848
7328.00,1.1838
7327.00,1.1824
7326.00,1.1808
7325.00,1.1788
7324.00,1.1764
7323.00,1.1737
7322.00,1.1706
7321.00,1.1665
7320.00,1.1614
7319.00,1.1558
7318.00,1.1504
7317.00,1.1453
7316.00,1.1400
7315.00,1.1342
7314.00,1.1282
7313.00,1.1221
7312.00,1.1159
7311.00,1.1088
7310.00,1.1003
7309.00,1.0906
7308.00,1.0805
7307.00,1.0708
7306.00,1.0615
7305.00,1.0527
7304.00,1.0438
7303.00,1.0348
7302.00,1.0254
7301.00,1.0157
7300.00,1.0058
7299.00,0.9957
7298.00,0.9855
7297.00,0.9752
7296.00,0.9646
7295.00,0.9540
7294.00,0.9436
7293.00,0.9338
7292.00,0.9243
7291.00,0.9148
7290.00,0.9050
7289.00,0.8951
7288.00,0.8856
7287.00,0.8767
7286.00,0.8684
7285.00,0.8601
7284.00,0.8518
7283.00,0.8437
7282.00,0.8361
7281.00,0.8291
7280.00,0.8224
7279.00,0.8160
7278.00,0.8099
7277.00,0.8045
7276.00,0.8001
7275.00,0.7967
7274.00,0.7937
7273.00,0.7910
7272.00,0.7887
7271.00,0.7872
7270.00,0.7867
7269.00,0.7868
7268.00,0.7872
7267.00,0.7879
7266.00,0.7892
7265.00,0.7913
7264.00,0.7938
7263.00,0.7966
7262.00,0.7996
7261.00,0.8031
7260.00,0.8072
7259.00,0.8119
7258.00,0.8170
7257.00,0.8226
7256.00,0.8284
7255.00,0.8344
7254.00,0.8408
7253.00,0.8477
7252.00,0.8554
7251.00,0.8635
7250.00,0.8717
7249.00,0.8797
7248.00,0.8875
7247.00,0.8955
7246.00,0.9037
7245.00,0.9117
7244.00,0.9194
7243.00,0.9273
7242.00,0.9359
7241.00,0.9453
7240.00,0.9549
7239.00,0.9640
7238.00,0.9726
7237.00,0.9811
7236.00,0.9895
7235.00,0.9979
7234.00,1.0060
7233.00,1.0139
7232.00,1.0218
7231.00,1.0300
7230.00,1.0384
7229.00,1.0467
7228.00,1.0545
7227.00,1.0617
7226.00,1.0687
7225.00,1.0757
7224.00,1.0827
7223.00,1.0896
7222.00,1.0960
7221.00,1.1022
7220.00,1.1085
7219.00,1.1149
7218.00,1.1211
7217.00,1.1270
7216.00,1.1323
7215.00,1.1369
7214.00,1.1406
7213.00,1.1433
7212.00,1.1455
7211.00,1.1474
7210.00,1.1493
7209.00,1.1512
7208.00,1.1535
7207.00,1.1562
7206.00,1.1592
7205.00,1.1619
7204.00,1.1640
7203.00,1.1655
7202.00,1.1663
7201.00,1.1663
7200.00,1.1653
7199.00,1.1639
7198.00,1.1627
7197.00,1.1619
7196.00,1.1611
7195.00,1.1596
7194.00,1.1574
7193.00,1.1547
7192.00,1.1516
7191.00,1.1480
7190.00,1.1438
7189.00,1.1395
7188.00,1.1354
7187.00,1.1314
7186.00,1.1268
7185.00,1.1216
7184.00,1.1160
7183.00,1.1105
7182.00,1.1047
7181.00,1.0984
7180.00,1.0914
7179.00,1.0841
7178.00,1.0773
7177.00,1.0707
7176.00,1.0638
7175.00,1.0561
7174.00,1.0480
7173.00,1.0396
7172.00,1.0306
7171.00,1.0209
7170.00,1.0107
7169.00,1.0007
7168.00,0.9911
7167.00,0.9815
7166.00,0.9718
7165.00,0.9619
7164.00,0.9518
7163.00,0.9414
7162.00,0.9310
7161.00,0.9208
7160.00,0.9109
7159.00,0.9013
7158.00,0.8922
7157.00,0.8838
7156.00,0.8757
7155.00,0.8675
7154.00,0.8590
7153.00,0.8504
7152.00,0.8421
7151.00,0.8342
7150.00,0.8266
7149.00,0.8197
7148.00,0.8135
7147.00,0.8080
7146.00,0.8030
7145.00,0.7983
7144.00,0.7941
7143.00,0.7905
7142.00,0.7875
7141.00,0.7850
7140.00,0.7830
7139.00,0.7815
7138.00,0.7805
7137.00,0.7801
7136.00,0.7803
7135.00,0.7811
7134.00,0.7826
7133.00,0.7847
7132.00,0.7873
7131.00,0.7904
7130.00,0.7943
7129.00,0.7986
7128.00,0.8035
7127.00,0.8088
7126.00,0.8146
7125.00,0.8206
7124.00,0.8270
7123.00,0.8337
7122.00,0.8409
7121.00,0.8484
7120.00,0.8559
7119.00,0.8633
7118.00,0.8710
7117.00,0.8791
7116.00,0.8874
7115.00,0.8957
7114.00,0.9042
7113.00,0.9131
7112.00,0.9227
7111.00,0.9326
7110.00,0.9424
7109.00,0.9517
7108.00,0.9608
7107.00,0.9701
7106.00,0.9795
7105.00,0.9888
7104.00,0.9980
7103.00,1.0074
7102.00,1.0173
7101.00,1.0273
7100.00,1.0368
7099.00,1.0455
7098.00,1.0536
7097.00,1.0618
7096.00,1.0702
7095.00,1.0786
7094.00,1.0867
7093.00,1.0946
7092.00,1.1025
7091.00,1.1104
7090.00,1.1181
7089.00,1.1252
7088.00,1.1319
7087.00,1.1387
7086.00,1.1456
7085.00,1.1522
7084.00,1.1583
7083.00,1.1639
7082.00,1.1691
7081.00,1.1740
7080.00,1.1787
7079.00,1.1834
7078.00,1.1882
7077.00,1.1927
7076.00,1.1965
7075.00,1.1991
7074.00,1.2007
7073.00,1.2018
7072.00,1.2028
7071.00,1.2036
7070.00,1.2043
7069.00,1.2049
