Created as New Dataset,Sample 059 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8024
7501.00,0.8059
7500.00,0.8097
7499.00,0.8139
7498.00,0.8184
7497.00,0.8232
7496.00,0.8283
7495.00,0.8335
7494.00,0.8392
7493.00,0.8456
7492.00,0.8528
7491.00,0.8604
7490.00,0.8680
7489.00,0.8752
7488.00,0.8824
7487.00,0.8898
7486.00,0.8973
7485.00,0.9048
7484.00,0.9120
7483.00,0.9194
7482.00,0.9271
7481.00,0.9350
7480.00,0.9427
7479.00,0.9501
7478.00,0.9574
7477.00,0.9648
7476.00,0.9728
7475.00,0.9813
7474.00,0.9900
7473.00,0.9987
7472.00,1.0071
7471.00,1.0153
7470.00,1.0230
7469.00,1.0301
7468.00,1.0367
7467.00,1.0431
7466.00,1.0494
7465.00,1.0557
7464.00,1.0617
7463.00,1.0672
7462.00,1.0721
7461.00,1.0764
7460.00,1.0799
7459.00,1.0828
7458.00,1.0852
7457.00,1.0875
7456.00,1.0901
7455.00,1.0931
7454.00,1.0962
7453.00,1.0994
7452.00,1.1026
7451.00,1.1055
7450.00,1.1078
7449.00,1.1090
7448.00,1.1096
7447.00,1.1101
7446.00,1.1102
7445.00,1.1092
7444.00,1.1068
7443.00,1.1036
7442.00,1.1007
7441.00,1.0981
7440.00,1.0952
7439.00,1.0917
7438.00,1.0881
7437.00,1.0846
7436.00,1.0809
7435.00,1.0762
7434.00,1.0706
7433.00,1.0644
7432.00,1.0583
7431.00,1.0524
7430.00,1.0471
7429.00,1.0426
7428.00,1.0392
7427.00,1.0372
7426.00,1.0361
7425.00,1.0350
7424.00,1.0330
7423.00,1.0300
7422.00,1.0265
7421.00,1.0227
7420.00,1.0180
7419.00,1.0119
7418.00,1.0045
7417.00,0.9970
7416.00,0.9899
7415.00,0.9834
7414.00,0.9771
7413.00,0.9707
7412.00,0.9645
7411.00,0.9584
7410.00,0.9524
7409.00,0.9466
7408.00,0.9410
7407.00,0.9354
7406.00,0.9296
7405.00,0.9235
7404.00,0.9170
7403.00,0.9102
7402.00,0.9030
7401.00,0.8955
7400.00,0.8876
7399.00,0.8796
7398.00,0.8717
7397.00,0.8641
7396.00,0.8566
7395.00,0.8494
7394.00,0.8423
7393.00,0.8354
7392.00,0.8285
7391.00,0.8219
7390.00,0.8158
7389.00,0.8104
7388.00,0.8056
7387.00,0.8010
7386.00,0.7964
7385.00,0.7923
7384.00,0.7890
7383.00,0.7863
7382.00,0.7837
7381.00,0.7813
7380.00,0.7796
7379.00,0.7789
7378.00,0.7790
7377.00,0.7791
7376.00,0.7791
7375.00,0.7794
7374.00,0.7803
7373.00,0.7818
7372.00,0.7836
7371.00,0.7856
7370.00,0.7881
7369.00,0.7915
7368.00,0.7958
7367.00,0.8009
7366.00,0.8064
7365.00,0.8121
7364.00,0.8181
7363.00,0.8245
7362.00,0.8316
7361.00,0.8391
7360.00,0.8468
7359.00,0.8547
7358.00,0.8630
7357.00,0.8715
7356.00,0.8797
7355.00,0.8877
7354.00,0.8957
7353.00,0.9043
7352.00,0.9133
7351.00,0.9226
7350.00,0.9317
7349.00,0.9407
7348.00,0.9495
7347.00,0.9581
7346.00,0.9663
7345.00,0.9743
7344.00,0.9824
7343.00,0.9911
7342.00,1.0004
7341.00,1.0097
7340.00,1.0188
7339.00,1.0274
7338.00,1.0357
7337.00,1.0436
7336.00,1.0508
7335.00,1.0575
7334.00,1.0643
7333.00,1.0721
7332.00,1.0806
7331.00,1.0889
7330.00,1.0963
7329.00,1.1028
7328.00,1.1091
7327.00,1.1154
7326.00,1.1215
7325.00,1.1270
7324.00,1.1321
7323.00,1.1369
