Created as New Dataset,Sample 058 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8381
7501.00,0.8449
7500.00,0.8520
7499.00,0.8593
7498.00,0.8666
7497.00,0.8738
7496.00,0.8812
7495.00,0.8889
7494.00,0.8968
7493.00,0.9048
7492.00,0.9130
7491.00,0.9214
7490.00,0.9301
7489.00,0.9388
7488.00,0.9474
7487.00,0.9560
7486.00,0.9645
7485.00,0.9726
7484.00,0.9799
7483.00,0.9864
7482.00,0.9925
7481.00,0.9989
7480.00,1.0058
7479.00,1.0133
7478.00,1.0208
7477.00,1.0281
7476.00,1.0354
7475.00,1.0432
7474.00,1.0516
7473.00,1.0599
7472.00,1.0672
7471.00,1.0731
7470.00,1.0783
7469.00,1.0835
7468.00,1.0885
7467.00,1.0930
7466.00,1.0966
7465.00,1.0996
7464.00,1.1025
7463.00,1.1056
7462.00,1.1086
7461.00,1.1110
7460.00,1.1126
7459.00,1.1134
7458.00,1.1138
7457.00,1.1139
7456.00,1.1138
7455.00,1.1133
7454.00,1.1122
7453.00,1.1108
7452.00,1.1093
7451.00,1.1079
7450.00,1.1064
7449.00,1.1046
7448.00,1.1029
7447.00,1.1014
7446.00,1.0996
7445.00,1.0968
7444.00,1.0926
7443.00,1.0874
7442.00,1.0815
7441.00,1.0749
7440.00,1.0676
7439.00,1.0602
7438.00,1.0534
7437.00,1.0471
7436.00,1.0410
7435.00,1.0348
7434.00,1.0285
7433.00,1.0225
7432.00,1.0167
7431.00,1.0112
7430.00,1.0060
7429.00,1.0014
7428.00,0.9981
7427.00,0.9962
7426.00,0.9950
7425.00,0.9936
7424.00,0.9914
7423.00,0.9880
7422.00,0.9835
7421.00,0.9781
7420.00,0.9720
7419.00,0.9648
7418.00,0.9568
7417.00,0.9481
7416.00,0.9396
7415.00,0.9314
7414.00,0.9236
7413.00,0.9158
7412.00,0.9077
7411.00,0.8997
7410.00,0.8921
7409.00,0.8851
7408.00,0.8782
7407.00,0.8714
7406.00,0.8646
7405.00,0.8576
7404.00,0.8505
7403.00,0.8433
7402.00,0.8364
7401.00,0.8297
7400.00,0.8231
7399.00,0.8163
7398.00,0.8095
7397.00,0.8032
7396.00,0.7976
7395.00,0.7927
7394.00,0.7883
7393.00,0.7844
7392.00,0.7810
