Created as New Dataset,Sample 068 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,1.0237
7501.00,1.0325
7500.00,1.0403
7499.00,1.0474
7498.00,1.0546
7497.00,1.0622
7496.00,1.0701
7495.00,1.0779
7494.00,1.0855
7493.00,1.0931
7492.00,1.1012
7491.00,1.1096
7490.00,1.1177
7489.00,1.1251
7488.00,1.1320
7487.00,1.1386
7486.00,1.1449
7485.00,1.1503
7484.00,1.1541
7483.00,1.1566
7482.00,1.1587
7481.00,1.1609
7480.00,1.1630
7479.00,1.1651
7478.00,1.1675
7477.00,1.1706
7476.00,1.1745
7475.00,1.1785
7474.00,1.1818
7473.00,1.1842
7472.00,1.1855
7471.00,1.1858
7470.00,1.1853
7469.00,1.1838
7468.00,1.1816
7467.00,1.1795
7466.00,1.1781
7465.00,1.1772
7464.00,1.1761
7463.00,1.1738
7462.00,1.1703
7461.00,1.1661
7460.00,1.1615
7459.00,1.1564
7458.00,1.1507
7457.00,1.1445
7456.00,1.1382
7455.00,1.1318
7454.00,1.1254
7453.00,1.1192
7452.00,1.1126
7451.00,1.1054
7450.00,1.0973
7449.00,1.0891
7448.00,1.0813
7447.00,1.0737
7446.00,1.0657
7445.00,1.0572
7444.00,1.0484
7443.00,1.0397
7442.00,1.0306
7441.00,1.0204
7440.00,1.0094
7439.00,0.9982
7438.00,0.9873
7437.00,0.9766
7436.00,0.9659
7435.00,0.9552
7434.00,0.9449
7433.00,0.9352
7432.00,0.9256
7431.00,0.9157
7430.00,0.9054
7429.00,0.8951
7428.00,0.8851
7427.00,0.8754
7426.00,0.8663
7425.00,0.8576
7424.00,0.8494
7423.00,0.8418
7422.00,0.8344
7421.00,0.8273
7420.00,0.8206
7419.00,0.8141
7418.00,0.8079
7417.00,0.8022
7416.00,0.7971
7415.00,0.7924
7414.00,0.7884
7413.00,0.7848
7412.00,0.7819
7411.00,0.7798
7410.00,0.7786
7409.00,0.7781
7408.00,0.7780
7407.00,0.7784
7406.00,0.7795
7405.00,0.7811
7404.00,0.7833
7403.00,0.7858
7402.00,0.7885
7401.00,0.7917
7400.00,0.7957
7399.00,0.8006
7398.00,0.8062
7397.00,0.8119
7396.00,0.8176
7395.00,0.8238
7394.00,0.8305
7393.00,0.8376
7392.00,0.8450
7391.00,0.8523
7390.00,0.8598
7389.00,0.8679
7388.00,0.8766
7387.00,0.8855
7386.00,0.8944
7385.00,0.9033
7384.00,0.9123
7383.00,0.9215
7382.00,0.9305
7381.00,0.9391
7380.00,0.9473
7379.00,0.9557
7378.00,0.9646
7377.00,0.9736
7376.00,0.9822
7375.00,0.9905
7374.00,0.9986
7373.00,1.0066
7372.00,1.0145
7371.00,1.0220
7370.00,1.0292
7369.00,1.0357
7368.00,1.0418
7367.00,1.0479
7366.00,1.0542
