Created as New Dataset,Sample 103 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.9666
7501.00,0.9747
7500.00,0.9830
7499.00,0.9914
7498.00,1.0000
7497.00,1.0088
7496.00,1.0177
7495.00,1.0269
7494.00,1.0362
7493.00,1.0453
7492.00,1.0539
7491.00,1.0620
7490.00,1.0702
7489.00,1.0782
7488.00,1.0855
7487.00,1.0919
7486.00,1.0980
7485.00,1.1044
7484.00,1.1111
7483.00,1.1175
7482.00,1.1231
7481.00,1.1283
7480.00,1.1336
7479.00,1.1391
7478.00,1.1444
7477.00,1.1493
7476.00,1.1546
7475.00,1.1602
7474.00,1.1655
7473.00,1.1695
7472.00,1.1727
7471.00,1.1756
7470.00,1.1784
7469.00,1.1803
7468.00,1.1807
7467.00,1.1801
7466.00,1.1789
7465.00,1.1775
7464.00,1.1762
7463.00,1.1750
7462.00,1.1737
7461.00,1.1721
7460.00,1.1701
7459.00,1.1678
7458.00,1.1654
7457.00,1.1631
7456.00,1.1606
7455.00,1.1578
7454.00,1.1547
7453.00,1.1512
7452.00,1.1475
7451.00,1.1438
7450.00,1.1401
7449.00,1.1363
7448.00,1.1322
7447.00,1.1271
7446.00,1.1209
7445.00,1.1141
7444.00,1.1073
7443.00,1.1008
7442.00,1.0941
7441.00,1.0866
7440.00,1.0783
7439.00,1.0701
7438.00,1.0624
7437.00,1.0546
7436.00,1.0459
7435.00,1.0360
7434.00,1.0254
7433.00,1.0150
7432.00,1.0052
7431.00,0.9961
7430.00,0.9874
7429.00,0.9787
7428.00,0.9697
7427.00,0.9610
7426.00,0.9527
7425.00,0.9444
7424.00,0.9355
7423.00,0.9260
7422.00,0.9166
7421.00,0.9078
7420.00,0.8992
7419.00,0.8903
7418.00,0.8812
7417.00,0.8723
7416.00,0.8641
7415.00,0.8565
7414.00,0.8491
7413.00,0.8420
7412.00,0.8353
7411.00,0.8291
7410.00,0.8234
7409.00,0.8179
7408.00,0.8127
7407.00,0.8080
7406.00,0.8040
7405.00,0.8006
7404.00,0.7976
7403.00,0.7949
7402.00,0.7926
7401.00,0.7905
7400.00,0.7889
7399.00,0.7877
7398.00,0.7873
7397.00,0.7875
7396.00,0.7882
7395.00,0.7895
7394.00,0.7917
7393.00,0.7946
7392.00,0.7981
7391.00,0.8015
7390.00,0.8051
7389.00,0.8090
7388.00,0.8138
7387.00,0.8190
7386.00,0.8245
7385.00,0.8302
7384.00,0.8366
7383.00,0.8436
7382.00,0.8510
7381.00,0.8583
7380.00,0.8654
7379.00,0.8725
7378.00,0.8798
7377.00,0.8874
7376.00,0.8951
7375.00,0.9029
7374.00,0.9111
7373.00,0.9194
7372.00,0.9277
7371.00,0.9357
7370.00,0.9432
7369.00,0.9505
7368.00,0.9580
7367.00,0.9659
7366.00,0.9743
7365.00,0.9826
7364.00,0.9908
7363.00,0.9989
7362.00,1.0072
7361.00,1.0154
7360.00,1.0229
7359.00,1.0296
7358.00,1.0359
7357.00,1.0425
7356.00,1.0497
7355.00,1.0571
7354.00,1.0647
7353.00,1.0725
7352.00,1.0803
7351.00,1.0875
7350.00,1.0932
7349.00,1.0974
7348.00,1.1002
7347.00,1.1019
7346.00,1.1030
7345.00,1.1044
7344.00,1.1070
7343.00,1.1109
7342.00,1.1152
7341.00,1.1190
7340.00,1.1220
7339.00,1.1241
7338.00,1.1251
7337.00,1.1246
7336.00,1.1228
7335.00,1.1203
7334.00,1.1176
7333.00,1.1149
7332.00,1.1123
7331.00,1.1097
7330.00,1.1074
7329.00,1.1053
7328.00,1.1033
7327.00,1.1013
7326.00,1.0994
7325.00,1.0976
7324.00,1.0956
7323.00,1.0936
7322.00,1.0914
7321.00,1.0890
7320.00,1.0862
7319.00,1.0834
7318.00,1.0810
7317.00,1.0793
7316.00,1.0780
7315.00,1.0768
7314.00,1.0752
7313.00,1.0727
7312.00,1.0692
7311.00,1.0645
7310.00,1.0591
7309.00,1.0532
7308.00,1.0470
7307.00,1.0405
7306.00,1.0340
7305.00,1.0282
7304.00,1.0232
7303.00,1.0186
7302.00,1.0134
7301.00,1.0073
7300.00,1.0006
7299.00,0.9936
7298.00,0.9866
7297.00,0.9791
7296.00,0.9710
7295.00,0.9625
7294.00,0.9537
7293.00,0.9446
7292.00,0.9352
7291.00,0.9257
7290.00,0.9163
7289.00,0.9070
7288.00,0.8979
7287.00,0.8891
7286.00,0.8807
7285.00,0.8726
7284.00,0.8650
7283.00,0.8577
7282.00,0.8507
7281.00,0.8441
7280.00,0.8377
7279.00,0.8313
7278.00,0.8250
7277.00,0.8190
7276.00,0.8135
7275.00,0.8082
7274.00,0.8033
7273.00,0.7989
7272.00,0.7949
7271.00,0.7915
7270.00,0.7886
7269.00,0.7861
7268.00,0.7841
7267.00,0.7824
7266.00,0.7810
7265.00,0.7801
7264.00,0.7799
7263.00,0.7805
7262.00,0.7819
7261.00,0.7841
7260.00,0.7869
7259.00,0.7900
7258.00,0.7934
7257.00,0.7969
7256.00,0.8007
7255.00,0.8047
7254.00,0.8089
7253.00,0.8137
7252.00,0.8193
7251.00,0.8256
7250.00,0.8324
7249.00,0.8398
7248.00,0.8476
7247.00,0.8558
7246.00,0.8641
7245.00,0.8723
7244.00,0.8806
7243.00,0.8891
7242.00,0.8979
7241.00,0.9069
7240.00,0.9162
7239.00,0.9255
7238.00,0.9345
7237.00,0.9432
7236.00,0.9518
7235.00,0.9607
7234.00,0.9699
7233.00,0.9790
7232.00,0.9881
7231.00,0.9972
7230.00,1.0064
7229.00,1.0157
7228.00,1.0250
7227.00,1.0343
7226.00,1.0436
7225.00,1.0528
7224.00,1.0617
7223.00,1.0703
7222.00,1.0783
7221.00,1.0860
7220.00,1.0937
7219.00,1.1015
7218.00,1.1089
7217.00,1.1160
7216.00,1.1231
7215.00,1.1305
7214.00,1.1378
7213.00,1.1442
7212.00,1.1494
7211.00,1.1543
7210.00,1.1593
7209.00,1.1645
7208.00,1.1695
7207.00,1.1740
7206.00,1.1778
7205.00,1.1809
7204.00,1.1832
7203.00,1.1851
7202.00,1.1867
7201.00,1.1881
7200.00,1.1893
7199.00,1.1904
7198.00,1.1914
7197.00,1.1924
7196.00,1.1935
7195.00,1.1944
7194.00,1.1949
7193.00,1.1947
7192.00,1.1939
7191.00,1.1928
