,d2o 166 By Administrator Date Wednesday. December 15 2021,
Time,16:38:58,
Wavenumbers [1/cm],Transmittance %,
5756.000,5.68718,
5755.000,5.72899,
5754.000,5.77003,
5753.000,5.80997,
5752.000,5.85031,
5751.000,5.89279,
5750.000,5.93722,
5749.000,5.98231,
5748.000,6.02801,
5747.000,6.07531,
5746.000,6.12404,
5745.000,6.17225,
5744.000,6.21811,
5743.000,6.26147,
5742.000,6.30334,
5741.000,6.34479,
5740.000,6.38657,
5739.000,6.42944,
5738.000,6.47438,
5737.000,6.52217,
5736.000,6.57254,
5735.000,6.62403,
5734.000,6.67542,
5733.000,6.72712,
5732.000,6.78025,
5731.000,6.83466,
5730.000,6.88903,
5729.000,6.9429,
5728.000,6.99709,
5727.000,7.05166,
5726.000,7.10538,
5725.000,7.15785,
5724.000,7.21067,
5723.000,7.26518,
5722.000,7.32058,
5721.000,7.37557,
5720.000,7.43075,
5719.000,7.48755,
5718.000,7.54562,
5717.000,7.60311,
5716.000,7.65902,
5715.000,7.71385,
5714.000,7.76843,
5713.000,7.82364,
5712.000,7.88101,
5711.000,7.942,
5710.000,8.00604,
5709.000,8.07031,
5708.000,8.13171,
5707.000,8.18887,
5706.000,8.24249,
5705.000,8.29471,
5704.000,8.34789,
5703.000,8.40325,
5702.000,8.46037,
5701.000,8.51804,
5700.000,8.57548,
5699.000,8.63271,
5698.000,8.69023,
5697.000,8.7489,
5696.000,8.80934,
5695.000,8.87087,
5694.000,8.93141,
5693.000,8.98917,
5692.000,9.04377,
5691.000,9.09588,
5690.000,9.14604,
5689.000,9.19454,
5688.000,9.24219,
5687.000,9.29001,
5686.000,9.33831,
5685.000,9.38653,
5684.000,9.43403,
5683.000,9.48095,
5682.000,9.52817,
5681.000,9.57622,
5680.000,9.62426,
5679.000,9.67038,
5678.000,9.71339,
5677.000,9.75367,
5676.000,9.79187,
5675.000,9.8276,
5674.000,9.86064,
5673.000,9.89251,
5672.000,9.9251,
5671.000,9.95772,
5670.000,9.98732,
5669.000,10.0121,
5668.000,10.0336,
5667.000,10.0542,
5666.000,10.0749,
5665.000,10.0958,
5664.000,10.1172,
5663.000,10.1392,
5662.000,10.16,
5661.000,10.177,
5660.000,10.1887,
5659.000,10.1961,
5658.000,10.2013,
5657.000,10.2052,
5656.000,10.2069,
5655.000,10.2046,
5654.000,10.1986,
5653.000,10.1903,
5652.000,10.1808,
5651.000,10.1697,
5650.000,10.1574,
5649.000,10.1453,
5648.000,10.1342,
5647.000,10.1219,
5646.000,10.1066,
5645.000,10.0889,
5644.000,10.071,
5643.000,10.0527,
5642.000,10.0318,
5641.000,10.007,
5640.000,9.97906,
5639.000,9.94883,
5638.000,9.91652,
5637.000,9.88324,
5636.000,9.85099,
5635.000,9.82045,
5634.000,9.79022,
5633.000,9.75869,
5632.000,9.72558,
5631.000,9.69132,
5630.000,9.6561,
5629.000,9.62006,
5628.000,9.58323,
5627.000,9.54484,
5626.000,9.50398,
5625.000,9.46104,
5624.000,9.41752,
5623.000,9.374,
5622.000,9.32953,
5621.000,9.28323,
5620.000,9.23566,
5619.000,9.18826,
5618.000,9.14212,
5617.000,9.09756,
5616.000,9.0539,
5615.000,9.00963,
5614.000,8.96315,
5613.000,8.91394,
5612.000,8.86302,
5611.000,8.81239,
5610.000,8.76427,
5609.000,8.71954,
5608.000,8.67646,
5607.000,8.63159,
5606.000,8.5831,
5605.000,8.53222,
5604.000,8.48111,
5603.000,8.43031,
5602.000,8.37968,
5601.000,8.33012,
5600.000,8.28238,
5599.000,8.23504,
5598.000,8.18576,
5597.000,8.13436,
5596.000,8.0826,
5595.000,8.03144,
5594.000,7.98051,
5593.000,7.93021,
5592.000,7.88192,
5591.000,7.83555,
5590.000,7.78898,
5589.000,7.74052,
5588.000,7.69041,
5587.000,7.63929,
5586.000,7.587,
5585.000,7.53408,
5584.000,7.48276,
5583.000,7.4351,
5582.000,7.39056,
5581.000,7.3466,
5580.000,7.30113,
5579.000,7.25374,
5578.000,7.20499,
5577.000,7.15577,
5576.000,7.10722,
5575.000,7.06031,
5574.000,7.01481,
5573.000,6.96883,
5572.000,6.92009,
5571.000,6.86803,
5570.000,6.81482,
5569.000,6.7637,
5568.000,6.71625,
5567.000,6.67139,
5566.000,6.62728,
5565.000,6.58313,
5564.000,6.53907,
5563.000,6.49487,
5562.000,6.44995,
5561.000,6.40412,
5560.000,6.35738,
5559.000,6.30936,
5558.000,6.25974,
5557.000,6.20933,
5556.000,6.15983,
5555.000,6.11267,
5554.000,6.06836,
5553.000,6.02682,
5552.000,5.98747,
5551.000,5.9491,
5550.000,5.91015,
5549.000,5.8695,
5548.000,5.82674,
5547.000,5.78215,
5546.000,5.73665,
5545.000,5.69144,
5544.000,5.64713,
5543.000,5.60337,
5542.000,5.55955,
5541.000,5.51568,
5540.000,5.4721,
5539.000,5.42882,
5538.000,5.38571,
5537.000,5.34288,
5536.000,5.30051,
5535.000,5.25841,
5534.000,5.21641,
5533.000,5.17478,
5532.000,5.1338,
5531.000,5.09325,
5530.000,5.0527,
5529.000,5.01224,
5528.000,4.97227,
5527.000,4.93268,
5526.000,4.89278,
5525.000,4.85185,
5524.000,4.80974,
5523.000,4.76707,
5522.000,4.72506,
5521.000,4.68475,
5520.000,4.64623,
5519.000,4.60887,
5518.000,4.57215,
5517.000,4.53577,
5516.000,4.499,
5515.000,4.46106,
5514.000,4.42231,
5513.000,4.38408,
5512.000,4.34682,
5511.000,4.30948,
5510.000,4.27125,
5509.000,4.23268,
5508.000,4.19441,
5507.000,4.15585,
5506.000,4.11655,
5505.000,4.07777,
5504.000,4.04129,
5503.000,4.00703,
5502.000,3.97348,
5501.000,3.93993,
5500.000,3.90677,
5499.000,3.87367,
5498.000,3.83919,
5497.000,3.80267,
5496.000,3.76512,
5495.000,3.72803,
5494.000,3.69207,
5493.000,3.65741,
5492.000,3.62431,
5491.000,3.5927,
5490.000,3.56181,
5489.000,3.53081,
5488.000,3.49943,
5487.000,3.46753,
5486.000,3.43467,
5485.000,3.40039,
5484.000,3.36504,
5483.000,3.32982,
5482.000,3.29608,
5481.000,3.26423,
5480.000,3.23331,
5479.000,3.20173,
5478.000,3.16897,
5477.000,3.13628,
5476.000,3.10514,
5475.000,3.07542,
5474.000,3.04591,
5473.000,3.01613,
5472.000,2.98666,
5471.000,2.95773,
5470.000,2.92889,
5469.000,2.90021,
5468.000,2.87246,
5467.000,2.84553,
5466.000,2.81799,
5465.000,2.78921,
5464.000,2.76075,
5463.000,2.73442,
5462.000,2.70975,
5461.000,2.68462,
5460.000,2.65811,
5459.000,2.63118,
5458.000,2.60486,
5457.000,2.5792,
5456.000,2.55439,
5455.000,2.53125,
5454.000,2.50998,
5453.000,2.48917,
5452.000,2.46718,
5451.000,2.44362,
5450.000,2.41915,
5449.000,2.39454,
5448.000,2.37067,
5447.000,2.34858,
5446.000,2.32847,
5445.000,2.30897,
5444.000,2.28845,
5443.000,2.26664,
5442.000,2.24425,
5441.000,2.22155,
5440.000,2.19872,
5439.000,2.17692,
5438.000,2.15749,
5437.000,2.14012,
5436.000,2.12334,
5435.000,2.10669,
5434.000,2.09101,
5433.000,2.07609,
5432.000,2.05985,
5431.000,2.04081,
5430.000,2.02016,
5429.000,2.00031,
5428.000,1.98235,
5427.000,1.96601,
5426.000,1.95121,
5425.000,1.9382,
5424.000,1.92654,
5423.000,1.91508,
5422.000,1.90293,
5421.000,1.88959,
5420.000,1.87463,
5419.000,1.85787,
5418.000,1.83991,
5417.000,1.82205,
5416.000,1.80566,
5415.000,1.79184,
5414.000,1.78113,
5413.000,1.77303,
5412.000,1.76584,
5411.000,1.75764,
5410.000,1.74764,
5409.000,1.73637,
5408.000,1.72463,
5407.000,1.71263,
5406.000,1.70017,
5405.000,1.68715,
5404.000,1.67395,
5403.000,1.66144,
5402.000,1.65033,
5401.000,1.6405,
5400.000,1.63117,
5399.000,1.62197,
5398.000,1.61323,
5397.000,1.60526,
5396.000,1.59784,
5395.000,1.59098,
5394.000,1.5852,
5393.000,1.58064,
5392.000,1.57615,
5391.000,1.57023,
5390.000,1.5625,
5389.000,1.55379,
5388.000,1.54516,
5387.000,1.53749,
5386.000,1.53133,
5385.000,1.52631,
5384.000,1.52108,
5383.000,1.51458,
5382.000,1.50736,
5381.000,1.50088,
5380.000,1.49587,
5379.000,1.49195,
5378.000,1.48887,
5377.000,1.48664,
5376.000,1.48476,
5375.000,1.48218,
5374.000,1.47832,
5373.000,1.47359,
5372.000,1.46853,
5371.000,1.46312,
5370.000,1.45744,
5369.000,1.4523,
5368.000,1.44852,
5367.000,1.4461,
5366.000,1.44439,
5365.000,1.44293,
5364.000,1.44169,
5363.000,1.44071,
5362.000,1.4398,
5361.000,1.43856,
5360.000,1.43675,
5359.000,1.43469,
5358.000,1.43319,
5357.000,1.43286,
5356.000,1.4334,
5355.000,1.43383,
5354.000,1.43324,
5353.000,1.43123,
5352.000,1.42813,
5351.000,1.42489,
5350.000,1.42269,
5349.000,1.42205,
5348.000,1.4226,
5347.000,1.42383,
5346.000,1.42535,
5345.000,1.4263,
5344.000,1.4253,
5343.000,1.42188,
5342.000,1.41745,
5341.000,1.41419,
5340.000,1.41321,
5339.000,1.41444,
5338.000,1.41753,
5337.000,1.42172,
5336.000,1.42511,
5335.000,1.42597,
5334.000,1.42485,
5333.000,1.42394,
5332.000,1.42435,
5331.000,1.42513,
5330.000,1.42558,
5329.000,1.42675,
5328.000,1.42984,
5327.000,1.43415,
5326.000,1.43769,
5325.000,1.43915,
5324.000,1.43875,
5323.000,1.43767,
5322.000,1.43737,
5321.000,1.43898,
5320.000,1.44243,
5319.000,1.44645,
5318.000,1.44983,
5317.000,1.45255,
5316.000,1.45536,
5315.000,1.45889,
5314.000,1.46363,
5313.000,1.47004,
5312.000,1.47787,
5311.000,1.48572,
5310.000,1.49201,
5309.000,1.49629,
5308.000,1.49924,
5307.000,1.50152,
5306.000,1.50354,
5305.000,1.50582,
5304.000,1.50878,
5303.000,1.51206,
5302.000,1.51487,
5301.000,1.51723,
5300.000,1.52014,
5299.000,1.52451,
5298.000,1.53041,
5297.000,1.53749,
5296.000,1.54551,
5295.000,1.55405,
5294.000,1.56233,
5293.000,1.56975,
5292.000,1.5763,
5291.000,1.58233,
5290.000,1.58794,
5289.000,1.59297,
5288.000,1.59717,
5287.000,1.60044,
5286.000,1.60301,
5285.000,1.60561,
5284.000,1.60909,
5283.000,1.61387,
5282.000,1.61984,
5281.000,1.62707,
5280.000,1.63592,
5279.000,1.64642,
5278.000,1.65784,
5277.000,1.669,
5276.000,1.67888,
5275.000,1.68688,
5274.000,1.69303,
5273.000,1.69834,
5272.000,1.70426,
5271.000,1.71154,
5270.000,1.71984,
5269.000,1.72879,
5268.000,1.73885,
5267.000,1.75044,
5266.000,1.76278,
5265.000,1.77425,
5264.000,1.78371,
5263.000,1.79102,
5262.000,1.79655,
5261.000,1.8012,
5260.000,1.80671,
5259.000,1.8149,
5258.000,1.82603,
5257.000,1.83839,
5256.000,1.85001,
5255.000,1.86004,
5254.000,1.86877,
5253.000,1.87675,
5252.000,1.88455,
5251.000,1.89308,
5250.000,1.90328,
5249.000,1.91541,
5248.000,1.92874,
5247.000,1.94176,
5246.000,1.95306,
5245.000,1.96237,
5244.000,1.97112,
5243.000,1.98144,
5242.000,1.99418,
5241.000,2.00818,
5240.000,2.02171,
5239.000,2.03404,
5238.000,2.04549,
5237.000,2.05662,
5236.000,2.06812,
5235.000,2.08079,
5234.000,2.095,
5233.000,2.11009,
5232.000,2.12502,
5231.000,2.13936,
5230.000,2.15335,
5229.000,2.16718,
5228.000,2.18081,
5227.000,2.1943,
5226.000,2.20763,
5225.000,2.22032,
5224.000,2.23201,
5223.000,2.24326,
5222.000,2.25526,
5221.000,2.26846,
5220.000,2.28241,
5219.000,2.29665,
5218.000,2.31135,
5217.000,2.32659,
5216.000,2.34222,
5215.000,2.35853,
5214.000,2.376,
5213.000,2.39409,
5212.000,2.41113,
5211.000,2.42633,
5210.000,2.44088,
5209.000,2.45632,
5208.000,2.47259,
5207.000,2.48844,
5206.000,2.50316,
5205.000,2.51711,
5204.000,2.53097,
5203.000,2.54544,
5202.000,2.56144,
5201.000,2.57953,
5200.000,2.59898,
5199.000,2.61816,
5198.000,2.63629,
5197.000,2.65421,
5196.000,2.6731,
5195.000,2.6931,
5194.000,2.71346,
5193.000,2.73346,
5192.000,2.75257,
5191.000,2.77049,
5190.000,2.78761,
5189.000,2.80505,
5188.000,2.82387,
5187.000,2.84408,
5186.000,2.86474,
5185.000,2.88514,
5184.000,2.90541,
5183.000,2.92628,
5182.000,2.94845,
5181.000,2.97196,
5180.000,2.99612,
5179.000,3.01985,
5178.000,3.04229,
5177.000,3.06335,
5176.000,3.08375,
5175.000,3.10447,
5174.000,3.12606,
5173.000,3.14825,
5172.000,3.17034,
5171.000,3.19213,
5170.000,3.21428,
5169.000,3.23765,
5168.000,3.26236,
5167.000,3.28789,
5166.000,3.31372,
5165.000,3.33953,
5164.000,3.36497,
5163.000,3.38978,
5162.000,3.41418,
5161.000,3.43872,
5160.000,3.4639,
5159.000,3.49018,
5158.000,3.51795,
5157.000,3.54698,
5156.000,3.57614,
5155.000,3.60434,
5154.000,3.63184,
5153.000,3.65972,
5152.000,3.68833,
5151.000,3.71703,
5150.000,3.74542,
5149.000,3.77367,
5148.000,3.80173,
5147.000,3.82942,
5146.000,3.85751,
5145.000,3.88742,
5144.000,3.91921,
5143.000,3.95103,
5142.000,3.98143,
5141.000,4.01109,
5140.000,4.04157,
5139.000,4.07335,
5138.000,4.10593,
5137.000,4.13906,
5136.000,4.17277,
5135.000,4.20675,
5134.000,4.2409,
5133.000,4.27583,
5132.000,4.31195,
5131.000,4.34848,
5130.000,4.38444,
5129.000,4.42019,
5128.000,4.45701,
5127.000,4.49551,
5126.000,4.53537,
5125.000,4.57622,
5124.000,4.61757,
5123.000,4.65851,
5122.000,4.69844,
5121.000,4.73796,
5120.000,4.77783,
5119.000,4.81773,
5118.000,4.85714,
5117.000,4.89695,
5116.000,4.93858,
5115.000,4.98184,
5114.000,5.02526,
5113.000,5.06832,
5112.000,5.11198,
5111.000,5.15674,
5110.000,5.20201,
5109.000,5.24749,
5108.000,5.29354,
5107.000,5.33994,
5106.000,5.38573,
5105.000,5.43108,
5104.000,5.47758,
5103.000,5.52598,
5102.000,5.57486,
5101.000,5.62251,
5100.000,5.66899,
5099.000,5.71559,
5098.000,5.76336,
5097.000,5.81304,
5096.000,5.86538,
5095.000,5.92023,
5094.000,5.976,
5093.000,6.03098,
5092.000,6.08482,
5091.000,6.13811,
5090.000,6.19099,
5089.000,6.24323,
5088.000,6.295,
5087.000,6.34683,
5086.000,6.39903,
5085.000,6.45168,
5084.000,6.50509,
5083.000,6.55953,
5082.000,6.61482,
5081.000,6.67048,
5080.000,6.7261,
5079.000,6.78148,
5078.000,6.83665,
5077.000,6.89204,
5076.000,6.94814,
5075.000,7.00493,
5074.000,7.06191,
5073.000,7.11868,
5072.000,7.17508,
5071.000,7.23072,
5070.000,7.28519,
5069.000,7.33888,
5068.000,7.39273,
5067.000,7.44704,
5066.000,7.50105,
5065.000,7.55395,
5064.000,7.6056,
5063.000,7.65625,
5062.000,7.70641,
5061.000,7.75706,
5060.000,7.80895,
5059.000,7.86132,
5058.000,7.91211,
5057.000,7.96007,
5056.000,8.00599,
5055.000,8.05146,
5054.000,8.09719,
5053.000,8.1427,
5052.000,8.18693,
5051.000,8.22868,
5050.000,8.26731,
5049.000,8.30339,
5048.000,8.33822,
5047.000,8.37248,
5046.000,8.40569,
5045.000,8.43712,
5044.000,8.46667,
5043.000,8.4946,
5042.000,8.52115,
5041.000,8.54647,
5040.000,8.57032,
5039.000,8.59171,
5038.000,8.60956,
5037.000,8.62395,
5036.000,8.63604,
5035.000,8.64685,
5034.000,8.65638,
5033.000,8.66423,
5032.000,8.67,
5031.000,8.67335,
5030.000,8.67424,
5029.000,8.67319,
5028.000,8.67056,
5027.000,8.66548,
5026.000,8.65669,
5025.000,8.64426,
5024.000,8.62994,
5023.000,8.61544,
5022.000,8.60124,
5021.000,8.58688,
5020.000,8.57149,
5019.000,8.55387,
5018.000,8.53303,
5017.000,8.50903,
5016.000,8.4827,
5015.000,8.45442,
5014.000,8.42399,
5013.000,8.39166,
5012.000,8.35844,
5011.000,8.32483,
5010.000,8.2904,
5009.000,8.2548,
5008.000,8.21863,
5007.000,8.18276,
5006.000,8.14739,
5005.000,8.11191,
5004.000,8.07529,
5003.000,8.03648,
5002.000,7.99498,
5001.000,7.95143,
5000.000,7.90725,
4999.000,7.86342,
4998.000,7.81977,
4997.000,7.77551,
4996.000,7.73005,
4995.000,7.68322,
4994.000,7.6357,
4993.000,7.58849,
4992.000,7.5421,
4991.000,7.49613,
4990.000,7.44993,
4989.000,7.40332,
4988.000,7.35646,
4987.000,7.3093,
4986.000,7.26171,
4985.000,7.21381,
4984.000,7.16556,
4983.000,7.11656,
4982.000,7.06672,
4981.000,7.01681,
4980.000,6.96778,
4979.000,6.91972,
4978.000,6.87212,
4977.000,6.8247,
4976.000,6.77746,
4975.000,6.73021,
4974.000,6.68263,
4973.000,6.63462,
4972.000,6.58615,
4971.000,6.53715,
4970.000,6.48813,
4969.000,6.44024,
4968.000,6.39404,
4967.000,6.3485,
4966.000,6.3019,
4965.000,6.25354,
4964.000,6.20391,
4963.000,6.15376,
4962.000,6.10387,
4961.000,6.05519,
4960.000,6.00822,
4959.000,5.96243,
4958.000,5.91685,
4957.000,5.87109,
4956.000,5.82495,
4955.000,5.77768,
4954.000,5.72879,
4953.000,5.67937,
4952.000,5.6316,
4951.000,5.58687,
4950.000,5.5448,
4949.000,5.5039,
4948.000,5.46245,
4947.000,5.41902,
4946.000,5.37333,
4945.000,5.32664,
4944.000,5.2805,
4943.000,5.23525,
4942.000,5.19011,
4941.000,5.14474,
4940.000,5.09975,
4939.000,5.05568,
4938.000,5.01244,
4937.000,4.96967,
4936.000,4.92705,
4935.000,4.88416,
4934.000,4.84082,
4933.000,4.79767,
4932.000,4.75551,
4931.000,4.71425,
4930.000,4.67294,
4929.000,4.63117,
4928.000,4.58947,
4927.000,4.54839,
4926.000,4.5077,
4925.000,4.46681,
4924.000,4.42551,
4923.000,4.384,
4922.000,4.34285,
4921.000,4.30273,
4920.000,4.26385,
4919.000,4.22542,
4918.000,4.18632,
4917.000,4.14628,
4916.000,4.10608,
4915.000,4.06646,
4914.000,4.0274,
4913.000,3.98861,
4912.000,3.94993,
4911.000,3.91122,
4910.000,3.87236,
4909.000,3.83355,
4908.000,3.79515,
4907.000,3.75715,
4906.000,3.71935,
4905.000,3.68204,
4904.000,3.64578,
4903.000,3.61025,
4902.000,3.57404,
4901.000,3.53617,
4900.000,3.49715,
4899.000,3.45844,
4898.000,3.42105,
4897.000,3.38524,
4896.000,3.3509,
4895.000,3.3175,
4894.000,3.28409,
4893.000,3.24991,
4892.000,3.21518,
4891.000,3.18074,
4890.000,3.14698,
4889.000,3.11346,
4888.000,3.07965,
4887.000,3.04543,
4886.000,3.01093,
4885.000,2.97639,
4884.000,2.94223,
4883.000,2.90901,
4882.000,2.87695,
4881.000,2.84558,
4880.000,2.81422,
4879.000,2.78262,
4878.000,2.75093,
4877.000,2.71917,
4876.000,2.68719,
4875.000,2.65511,
4874.000,2.62352,
4873.000,2.593,
4872.000,2.56347,
4871.000,2.53436,
4870.000,2.50534,
4869.000,2.4766,
4868.000,2.44847,
4867.000,2.42092,
4866.000,2.39356,
4865.000,2.36584,
4864.000,2.3373,
4863.000,2.30782,
4862.000,2.27793,
4861.000,2.24862,
4860.000,2.22083,
4859.000,2.19493,
4858.000,2.17055,
4857.000,2.14688,
4856.000,2.12299,
4855.000,2.09817,
4854.000,2.0722,
4853.000,2.04555,
4852.000,2.01906,
4851.000,1.99359,
4850.000,1.96955,
4849.000,1.94688,
4848.000,1.92501,
4847.000,1.90324,
4846.000,1.8811,
4845.000,1.85869,
4844.000,1.83654,
4843.000,1.81516,
4842.000,1.79467,
4841.000,1.77464,
4840.000,1.75427,
4839.000,1.73298,
4838.000,1.71094,
4837.000,1.6891,
4836.000,1.66847,
4835.000,1.64942,
4834.000,1.63153,
4833.000,1.61412,
4832.000,1.59671,
4831.000,1.57923,
4830.000,1.56195,
4829.000,1.54534,
4828.000,1.52972,
4827.000,1.51491,
4826.000,1.50016,
4825.000,1.48476,
4824.000,1.46851,
4823.000,1.45175,
4822.000,1.43504,
4821.000,1.4189,
4820.000,1.40379,
4819.000,1.38991,
4818.000,1.37692,
4817.000,1.36419,
4816.000,1.35138,
4815.000,1.33866,
4814.000,1.32636,
4813.000,1.3145,
4812.000,1.30283,
4811.000,1.29116,
4810.000,1.27946,
4809.000,1.26775,
4808.000,1.25616,
4807.000,1.24506,
4806.000,1.23464,
4805.000,1.22456,
4804.000,1.21414,
4803.000,1.2032,
4802.000,1.19233,
4801.000,1.18222,
4800.000,1.17299,
4799.000,1.1642,
4798.000,1.15539,
4797.000,1.14641,
4796.000,1.13757,
4795.000,1.12945,
4794.000,1.12253,
4793.000,1.11657,
4792.000,1.11055,
4791.000,1.10337,
4790.000,1.09492,
4789.000,1.08611,
4788.000,1.07809,
4787.000,1.07132,
4786.000,1.06535,
4785.000,1.05948,
4784.000,1.05343,
4783.000,1.04739,
4782.000,1.04152,
4781.000,1.03564,
4780.000,1.02939,
4779.000,1.02266,
4778.000,1.01559,
4777.000,1.00858,
4776.000,1.00213,
4775.000,0.996709,
4774.000,0.992381,
4773.000,0.98861,
4772.000,0.984653,
4771.000,0.980142,
4770.000,0.975244,
4769.000,0.970346,
4768.000,0.965765,
4767.000,0.961674,
4766.000,0.957923,
4765.000,0.953934,
4764.000,0.949143,
4763.000,0.943662,
4762.000,0.938294,
4761.000,0.933736,
4760.000,0.930017,
4759.000,0.926718,
4758.000,0.92344,
4757.000,0.919944,
4756.000,0.916141,
4755.000,0.91224,
4754.000,0.908703,
4753.000,0.905875,
4752.000,0.903754,
4751.000,0.902165,
4750.000,0.900936,
4749.000,0.899803,
4748.000,0.898398,
4747.000,0.89657,
4746.000,0.894593,
4745.000,0.892876,
4744.000,0.89152,
4743.000,0.890235,
4742.000,0.888601,
4741.000,0.886323,
4740.000,0.88336,
4739.000,0.879989,
4738.000,0.876597,
4737.000,0.873347,
4736.000,0.870217,
4735.000,0.86741,
4734.000,0.865413,
4733.000,0.864445,
4732.000,0.864127,
4731.000,0.863972,
4730.000,0.863986,
4729.000,0.864456,
4728.000,0.865313,
4727.000,0.865982,
4726.000,0.865797,
4725.000,0.864431,
4724.000,0.862176,
4723.000,0.859927,
4722.000,0.858601,
4721.000,0.858315,
4720.000,0.858255,
4719.000,0.85765,
4718.000,0.85673,
4717.000,0.856416,
4716.000,0.85715,
4715.000,0.858368,
4714.000,0.859138,
4713.000,0.858986,
4712.000,0.858069,
4711.000,0.856892,
4710.000,0.855996,
4709.000,0.855758,
4708.000,0.856281,
4707.000,0.857503,
4706.000,0.859317,
4705.000,0.861429,
4704.000,0.863269,
4703.000,0.86436,
4702.000,0.864825,
4701.000,0.865203,
4700.000,0.865772,
4699.000,0.86633,
4698.000,0.866789,
4697.000,0.867661,
4696.000,0.869642,
4695.000,0.872807,
4694.000,0.876391,
4693.000,0.879386,
4692.000,0.881275,
4691.000,0.882273,
4690.000,0.882974,
4689.000,0.883814,
4688.000,0.884918,
4687.000,0.886382,
4686.000,0.888478,
4685.000,0.891312,
4684.000,0.894332,
4683.000,0.896582,
4682.000,0.897676,
4681.000,0.89842,
4680.000,0.900242,
4679.000,0.904021,
4678.000,0.909501,
4677.000,0.915624,
4676.000,0.921285,
4675.000,0.925874,
4674.000,0.929374,
4673.000,0.932143,
4672.000,0.934569,
4671.000,0.936807,
4670.000,0.938726,
4669.000,0.940045,
4668.000,0.940658,
4667.000,0.941044,
4666.000,0.942285,
4665.000,0.945393,
4664.000,0.950402,
4663.000,0.956219,
4662.000,0.961572,
4661.000,0.966057,
4660.000,0.970169,
4659.000,0.974454,
4658.000,0.978851,
4657.000,0.982914,
4656.000,0.986498,
4655.000,0.990082,
4654.000,0.994412,
4653.000,0.99986,
4652.000,1.00612,
4651.000,1.01251,
4650.000,1.01854,
4649.000,1.0241,
4648.000,1.02942,
4647.000,1.03471,
4646.000,1.04024,
4645.000,1.04629,
4644.000,1.05307,
4643.000,1.06048,
4642.000,1.06817,
4641.000,1.07576,
4640.000,1.08299,
4639.000,1.08973,
4638.000,1.09592,
4637.000,1.10155,
4636.000,1.10668,
4635.000,1.11145,
4634.000,1.11613,
4633.000,1.12117,
4632.000,1.12702,
4631.000,1.13398,
4630.000,1.14216,
4629.000,1.15141,
4628.000,1.16126,
4627.000,1.17098,
4626.000,1.18002,
4625.000,1.18833,
4624.000,1.19623,
4623.000,1.20387,
4622.000,1.21119,
4621.000,1.21824,
4620.000,1.2255,
4619.000,1.23346,
4618.000,1.24216,
4617.000,1.25113,
4616.000,1.2597,
4615.000,1.26736,
4614.000,1.27408,
4613.000,1.28044,
4612.000,1.28721,
4611.000,1.2948,
4610.000,1.30294,
4609.000,1.31128,
4608.000,1.31988,
4607.000,1.3292,
4606.000,1.33953,
4605.000,1.3506,
4604.000,1.36182,
4603.000,1.37267,
4602.000,1.38294,
4601.000,1.39285,
4600.000,1.40284,
4599.000,1.41317,
4598.000,1.42367,
4597.000,1.43392,
4596.000,1.44373,
4595.000,1.45339,
4594.000,1.46342,
4593.000,1.4742,
4592.000,1.48578,
4591.000,1.49795,
4590.000,1.51034,
4589.000,1.52253,
4588.000,1.53428,
4587.000,1.54555,
4586.000,1.55655,
4585.000,1.56751,
4584.000,1.57861,
4583.000,1.5899,
4582.000,1.60143,
4581.000,1.61342,
4580.000,1.62618,
4579.000,1.63997,
4578.000,1.65471,
4577.000,1.66999,
4576.000,1.68519,
4575.000,1.6998,
4574.000,1.71355,
4573.000,1.72648,
4572.000,1.73876,
4571.000,1.75049,
4570.000,1.76189,
4569.000,1.77348,
4568.000,1.78604,
4567.000,1.79995,
4566.000,1.81491,
4565.000,1.83016,
4564.000,1.8451,
4563.000,1.8597,
4562.000,1.87438,
4561.000,1.88966,
4560.000,1.90584,
4559.000,1.92274,
4558.000,1.93982,
4557.000,1.95667,
4556.000,1.97326,
4555.000,1.98986,
4554.000,2.00652,
4553.000,2.02291,
4552.000,2.03874,
4551.000,2.05417,
4550.000,2.06993,
4549.000,2.0867,
4548.000,2.1045,
4547.000,2.12264,
4546.000,2.14023,
4545.000,2.15706,
4544.000,2.17371,
4543.000,2.19097,
4542.000,2.20906,
4541.000,2.22764,
4540.000,2.24645,
4539.000,2.26571,
4538.000,2.28576,
4537.000,2.30657,
4536.000,2.32762,
4535.000,2.34838,
4534.000,2.36878,
4533.000,2.38904,
4532.000,2.40927,
4531.000,2.42934,
4530.000,2.44921,
4529.000,2.4692,
4528.000,2.48987,
4527.000,2.51157,
4526.000,2.53435,
4525.000,2.55794,
4524.000,2.5818,
4523.000,2.60509,
4522.000,2.62706,
4521.000,2.64778,
4520.000,2.66843,
4519.000,2.69069,
4518.000,2.71544,
4517.000,2.74193,
4516.000,2.76835,
4515.000,2.79327,
4514.000,2.81689,
4513.000,2.84076,
4512.000,2.86638,
4511.000,2.89403,
4510.000,2.92281,
4509.000,2.95168,
4508.000,2.98028,
4507.000,3.00873,
4506.000,3.03724,
4505.000,3.06577,
4504.000,3.09414,
4503.000,3.1223,
4502.000,3.15054,
4501.000,3.1794,
4500.000,3.20931,
4499.000,3.24029,
4498.000,3.27202,
4497.000,3.30408,
4496.000,3.33609,
4495.000,3.36779,
4494.000,3.39925,
4493.000,3.43098,
4492.000,3.46366,
4491.000,3.49763,
4490.000,3.53272,
4489.000,3.56836,
