,6,
Wavenumbers [1/cm],Transmittance,
6376.378,0.1759616,
6374.449,0.1763161,
6372.520,0.1762945,
6370.591,0.1756514,
6368.663,0.174429,
6366.734,0.1727701,
6364.805,0.17086,
6362.877,0.168764,
6360.948,0.1662532,
6359.019,0.1633356,
6357.090,0.1602871,
6355.162,0.1571335,
6353.233,0.1538128,
6351.304,0.1503816,
6349.375,0.1468294,
6347.447,0.1431671,
6345.518,0.1395957,
6343.589,0.1361603,
6341.661,0.1326654,
6339.732,0.1290526,
6337.803,0.1253681,
6335.874,0.1217055,
6333.946,0.1182094,
6332.017,0.1148617,
6330.088,0.1115869,
6328.159,0.1084363,
6326.231,0.1054307,
6324.302,0.1025025,
6322.373,0.09966677,
6320.445,0.09686868,
6318.516,0.09400487,
6316.587,0.09126166,
6314.658,0.08878228,
6312.730,0.08648774,
6310.801,0.08430889,
6308.872,0.08209509,
6306.943,0.07991599,
6305.015,0.07801337,
6303.086,0.07615641,
6301.157,0.07413526,
6299.229,0.07227279,
6297.300,0.07070827,
6295.371,0.06927824,
6293.442,0.0679948,
