;1;
Wavenumbers [1/cm];Transmittance;
6700,404;0,1811782;
6698,475;0,1820355;
6696,547;0,1831012;
6694,618;0,1842113;
6692,689;0,1851341;
6690,760;0,1858775;
6688,832;0,1866007;
6686,903;0,1872013;
6684,974;0,1876901;
6683,046;0,1882426;
6681,117;0,1887581;
6679,188;0,1891364;
6677,259;0,1893104;
6675,331;0,1892883;
6673,402;0,1894257;
6671,473;0,189717;
6669,544;0,1897503;
6667,616;0,1895502;
6665,687;0,1893275;
6663,758;0,1890836;
6661,830;0,1887987;
6659,901;0,1885044;
6657,972;0,1881267;
6656,043;0,1874734;
6654,115;0,186685;
6652,186;0,1860801;
6650,257;0,1854934;
6648,328;0,1846157;
6646,400;0,1836476;
6644,471;0,1828491;
6642,542;0,1819859;
6640,614;0,1809289;
6638,685;0,1799047;
6636,756;0,1789112;
6634,827;0,1777738;
6632,899;0,1764832;
6630,970;0,1751048;
6629,041;0,1736276;
6627,112;0,1720673;
6625,184;0,1704886;
6623,255;0,1689419;
6621,326;0,1675625;
6619,398;0,1663141;
6617,469;0,1649205;
6615,540;0,1632783;
6613,611;0,1615218;
6611,683;0,1598432;
6609,754;0,1582399;
6607,825;0,1565566;
6605,896;0,1548222;
6603,968;0,1530748;
6602,039;0,151245;
6600,110;0,1494495;
6598,182;0,1478295;
6596,253;0,1462569;
6594,324;0,1445212;
6592,395;0,1426364;
6590,467;0,1408657;
6588,538;0,1392556;
6586,609;0,1375131;
6584,680;0,1356435;
6582,752;0,1338778;
6580,823;0,1321579;
6578,894;0,130431;
6576,965;0,1287382;
6575,037;0,1269992;
6573,108;0,1252908;
6571,179;0,1237648;
6569,251;0,1223572;
6567,322;0,1209161;
6565,393;0,1192838;
6563,464;0,1174965;
6561,536;0,115822;
6559,607;0,1143828;
6557,678;0,1130396;
6555,749;0,1116025;
6553,821;0,1101354;
6551,892;0,1087755;
6549,963;0,1073541;
6548,035;0,1058353;
6546,106;0,1044896;
6544,177;0,10333;
6542,248;0,1021319;
6540,320;0,1008201;
6538,391;0,0995087;
6536,462;0,09822202;
6534,533;0,09681457;
6532,605;0,09538733;
6530,676;0,09426323;
6528,747;0,09343152;
6526,819;0,09250531;
6524,890;0,09126739;
6522,961;0,08992825;
6521,032;0,08879845;
6519,104;0,08793737;
6517,175;0,08707168;
6515,246;0,08595548;
6513,317;0,08466901;
6511,389;0,08335616;
6509,460;0,08221933;
6507,531;0,08149614;
6505,603;0,08098843;
6503,674;0,08031299;
6501,745;0,07952069;
6499,816;0,0787814;
6497,888;0,07804394;
6495,959;0,0773175;
6494,030;0,07659303;
6492,101;0,07579936;
6490,173;0,07500575;
6488,244;0,07424982;
6486,315;0,0735137;
6484,386;0,07281438;
6482,458;0,07216378;
6480,529;0,07158343;
6478,600;0,07103058;
6476,672;0,0704185;
6474,743;0,06972899;
6472,814;0,06907985;
6470,885;0,06860917;
6468,957;0,06820659;
6467,028;0,06765036;
6465,099;0,06699114;
6463,170;0,066402;
6461,242;0,06588168;
6459,313;0,06547621;
6457,384;0,0652052;
6455,456;0,06474939;
6453,527;0,06394638;
6451,598;0,06314472;
6449,669;0,06265418;
6447,741;0,062357;
6445,812;0,06203639;
6443,883;0,06166313;
6441,954;0,06124849;
6440,026;0,06086523;
6438,097;0,06060855;
6436,168;0,06038899;
6434,240;0,06009269;
6432,311;0,05970132;
6430,382;0,05930601;
6428,453;0,05901928;
6426,525;0,05879802;
6424,596;0,05854594;
6422,667;0,05820836;
6420,738;0,05784913;
6418,810;0,05759442;
6416,881;0,05748817;
6414,952;0,05745491;
6413,024;0,05730249;
6411,095;0,0570513;
6409,166;0,05679051;
6407,237;0,05646392;
6405,309;0,05626449;
6403,380;0,05621503;
6401,451;0,05596594;
6399,522;0,05556266;
6397,594;0,05532208;
6395,665;0,05529138;
6393,736;0,05536215;
6391,808;0,05538703;
6389,879;0,05524149;
6387,950;0,0550272;
6386,021;0,05496122;
6384,093;0,05500196;
6382,164;0,05494259;
6380,235;0,05485152;
6378,306;0,0548639;
6376,378;0,0548605;
6374,449;0,05481878;
6372,520;0,05483778;
6370,591;0,05486179;
6368,663;0,05477351;
6366,734;0,05459178;
6364,805;0,05452777;
6362,877;0,05461902;
6360,948;0,0546555;
6359,019;0,05468288;
6357,090;0,05487313;
6355,162;0,0550126;
6353,233;0,05482393;
6351,304;0,05452716;
6349,375;0,05446335;
6347,447;0,0545994;
6345,518;0,05475746;
6343,589;0,05485399;
6341,661;0,05495981;
6339,732;0,05517408;
6337,803;0,05542363;
6335,874;0,05556152;
6333,946;0,05559657;
6332,017;0,05575234;
6330,088;0,05600313;
6328,159;0,05598882;
6326,231;0,05578917;
6324,302;0,055842;
6322,373;0,05616123;
6320,445;0,05650813;
6318,516;0,05685246;
6316,587;0,05718494;
6314,658;0,0573754;
6312,730;0,05749403;
6310,801;0,05782793;
6308,872;0,05829225;
6306,943;0,05855094;
6305,015;0,0587013;
6303,086;0,05893936;
6301,157;0,05914107;
6299,229;0,05931663;
6297,300;0,05969343;
6295,371;0,0602532;
6293,442;0,06076105;
6291,514;0,06110709;
6289,585;0,06132269;
6287,656;0,06150351;
6285,727;0,06173632;
6283,799;0,06201462;
6281,870;0,0623522;
6279,941;0,06282589;
6278,013;0,06337924;
6276,084;0,06390239;
6274,155;0,06440488;
6272,226;0,06482454;
6270,298;0,06514663;
6268,369;0,06563734;
6266,440;0,06637481;
6264,511;0,0671092;
6262,583;0,06769135;
6260,654;0,06812995;
6258,725;0,06857058;
6256,796;0,06922661;
6254,868;0,07006401;
6252,939;0,07082748;
6251,010;0,07141437;
6249,082;0,07192056;
6247,153;0,07240617;
6245,224;0,07293615;
6243,295;0,07364098;
6241,367;0,07450659;
6239,438;0,07535671;
6237,509;0,07613692;
6235,580;0,07691169;
6233,652;0,07767092;
6231,723;0,07846291;
6229,794;0,07934776;
6227,866;0,0802371;
6225,937;0,08110762;
6224,008;0,08201066;
6222,079;0,08293394;
6220,151;0,08388729;
6218,222;0,08487187;
6216,293;0,0858365;
6214,364;0,08679423;
6212,436;0,08780608;
6210,507;0,08888549;
6208,578;0,09003855;
6206,650;0,09119959;
6204,721;0,09226906;
6202,792;0,09332874;
6200,863;0,09449622;
6198,935;0,0957529;
6197,006;0,09700159;
6195,077;0,098185;
6193,148;0,09944624;
6191,220;0,1008509;
6189,291;0,1021735;
6187,362;0,1033813;
6185,434;0,1047289;
6183,505;0,106258;
6181,576;0,1077988;
6179,647;0,1092918;
6177,719;0,1107612;
6175,790;0,1122108;
6173,861;0,1135855;
6171,932;0,1149111;
6170,004;0,1164197;
6168,075;0,1181174;
6166,146;0,1197992;
6164,218;0,1215586;
6162,289;0,1233942;
6160,360;0,1250212;
6158,431;0,1265206;
6156,503;0,1282285;
6154,574;0,1301141;
6152,645;0,1318662;
6150,716;0,1333762;
6148,788;0,1349458;
6146,859;0,1368469;
6144,930;0,1388115;
6143,001;0,1405962;
6141,073;0,142425;
6139,144;0,1443294;
6137,215;0,1461289;
6135,287;0,1478657;
6133,358;0,1496279;
6131,429;0,1514318;
6129,500;0,1532132;
6127,572;0,1549348;
6125,643;0,1567149;
6123,714;0,158614;
6121,785;0,1605324;
6119,857;0,1623102;
6117,928;0,1639273;
6115,999;0,1656209;
6114,071;0,167494;
6112,142;0,1693226;
6110,213;0,1709706;
6108,284;0,1725094;
6106,356;0,1740819;
6104,427;0,1758399;
6102,498;0,1776296;
6100,569;0,1791828;
6098,641;0,1806269;
6096,712;0,1820704;
6094,783;0,1833697;
6092,855;0,1845764;
6090,926;0,1858339;
6088,997;0,1871433;
6087,068;0,1884131;
6085,140;0,1895023;
6083,211;0,1904813;
6081,282;0,1915557;
6079,353;0,1926392;
6077,425;0,1935669;
6075,496;0,1943836;
6073,567;0,1951401;
6071,639;0,1958073;
6069,710;0,1963148;
6067,781;0,1966286;
6065,852;0,1968677;
6063,924;0,1971791;
6061,995;0,1975085;
6060,066;0,1976395;
6058,137;0,1975344;
6056,209;0,1974275;
6054,280;0,1973902;
6052,351;0,1971925;
6050,423;0,1967333;
6048,494;0,1961742;
6046,565;0,1956282;
6044,636;0,1950257;
6042,708;0,1943061;
6040,779;0,193539;
6038,850;0,1927129;
6036,921;0,1917371;
6034,993;0,1906607;
6033,064;0,1895225;
6031,135;0,1883071;
6029,206;0,1870121;
6027,278;0,1855536;
6025,349;0,1839904;
6023,420;0,182532;
6021,492;0,1811211;
6019,563;0,1795155;
6017,634;0,1777085;
6015,705;0,1758861;
6013,777;0,1741194;
6011,848;0,1723073;
6009,919;0,1703686;
6007,990;0,1683943;
6006,062;0,1665254;
6004,133;0,1646878;
6002,204;0,1626693;
6000,276;0,160519;
5998,347;0,1584991;
5996,418;0,1565882;
5994,489;0,1545878;
5992,561;0,1525283;
5990,632;0,1504805;
5988,703;0,1484199;
5986,774;0,1463854;
5984,846;0,1443818;
5982,917;0,1423988;
5980,988;0,1404635;
5979,060;0,1384825;
5977,131;0,1364222;
5975,202;0,134386;
5973,273;0,1324037;
5971,345;0,1304365;
5969,416;0,1284057;
5967,487;0,1263765;
5965,558;0,1245147;
5963,630;0,1227161;
5961,701;0,120834;
5959,772;0,1189563;
5957,844;0,1171385;
5955,915;0,1153422;
5953,986;0,1135589;
5952,057;0,111758;
5950,129;0,1099518;
5948,200;0,1082474;
5946,271;0,106696;
5944,342;0,1051939;
5942,414;0,1036054;
5940,485;0,1019637;
5938,556;0,1003656;
5936,627;0,09889589;
5934,699;0,09759627;
5932,770;0,09625993;
5930,841;0,09474098;
5928,913;0,09319316;
5926,984;0,0917339;
5925,055;0,09038578;
5923,126;0,08915219;
5921,198;0,08795756;
5919,269;0,08672881;
5917,340;0,08549506;
5915,411;0,08432653;
5913,483;0,08322043;
5911,554;0,08210234;
5909,625;0,08091862;
5907,697;0,07968508;
5905,768;0,07847415;
5903,839;0,07736929;
5901,910;0,07639217;
5899,982;0,07551661;
5898,053;0,07469226;
5896,124;0,07387375;
5894,195;0,07305142;
5892,267;0,07216984;
5890,338;0,07122408;
5888,409;0,07030921;
5886,481;0,06946494;
5884,552;0,06871034;
5882,623;0,06801154;
5880,694;0,06721444;
5878,766;0,06628086;
5876,837;0,06539974;
5874,908;0,06470121;
5872,979;0,06411023;
5871,051;0,06356909;
5869,122;0,06307618;
5867,193;0,0625215;
5865,265;0,06183307;
5863,336;0,06113169;
5861,407;0,06050712;
5859,478;0,05992327;
5857,550;0,0593361;
5855,621;0,05870827;
5853,692;0,05811252;
5851,763;0,05767942;
5849,835;0,05734868;
5847,906;0,05698413;
5845,977;0,05656375;
5844,049;0,05611406;
5842,120;0,05568546;
5840,191;0,05528056;
5838,262;0,05484024;
