Created as New Dataset,Sample 044 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.7154
7501.00,0.7053
7500.00,0.6955
7499.00,0.6858
7498.00,0.6764
7497.00,0.6672
7496.00,0.6582
7495.00,0.6489
7494.00,0.6393
7493.00,0.6306
7492.00,0.6240
7491.00,0.6199
7490.00,0.6174
7489.00,0.6151
7488.00,0.6114
7487.00,0.6058
7486.00,0.5983
7485.00,0.5894
7484.00,0.5796
7483.00,0.5697
7482.00,0.5604
7481.00,0.5529
7480.00,0.5473
7479.00,0.5432
7478.00,0.5398
7477.00,0.5366
7476.00,0.5336
7475.00,0.5308
7474.00,0.5281
7473.00,0.5258
7472.00,0.5238
7471.00,0.5219
7470.00,0.5196
7469.00,0.5169
7468.00,0.5141
7467.00,0.5115
7466.00,0.5096
7465.00,0.5083
7464.00,0.5071
7463.00,0.5059
7462.00,0.5048
7461.00,0.5042
7460.00,0.5039
7459.00,0.5035
7458.00,0.5032
7457.00,0.5034
7456.00,0.5048
7455.00,0.5072
7454.00,0.5102
7453.00,0.5135
7452.00,0.5170
7451.00,0.5207
7450.00,0.5247
7449.00,0.5289
7448.00,0.5333
7447.00,0.5382
7446.00,0.5435
7445.00,0.5492
7444.00,0.5554
7443.00,0.5619
7442.00,0.5686
7441.00,0.5756
7440.00,0.5827
7439.00,0.5900
7438.00,0.5975
7437.00,0.6055
7436.00,0.6139
7435.00,0.6223
7434.00,0.6308
7433.00,0.6392
7432.00,0.6474
7431.00,0.6557
7430.00,0.6645
7429.00,0.6739
7428.00,0.6835
7427.00,0.6930
7426.00,0.7026
7425.00,0.7123
7424.00,0.7221
7423.00,0.7315
7422.00,0.7406
7421.00,0.7494
7420.00,0.7583
7419.00,0.7672
7418.00,0.7763
7417.00,0.7855
7416.00,0.7947
7415.00,0.8033
7414.00,0.8112
7413.00,0.8185
7412.00,0.8259
7411.00,0.8336
7410.00,0.8420
7409.00,0.8507
7408.00,0.8593
7407.00,0.8674
7406.00,0.8754
7405.00,0.8833
7404.00,0.8909
7403.00,0.8977
7402.00,0.9034
7401.00,0.9084
7400.00,0.9134
7399.00,0.9188
7398.00,0.9245
7397.00,0.9300
7396.00,0.9349
7395.00,0.9392
7394.00,0.9431
7393.00,0.9468
7392.00,0.9502
7391.00,0.9530
7390.00,0.9555
7389.00,0.9577
7388.00,0.9598
7387.00,0.9618
7386.00,0.9641
7385.00,0.9671
7384.00,0.9704
7383.00,0.9733
7382.00,0.9750
7381.00,0.9758
7380.00,0.9765
7379.00,0.9773
7378.00,0.9777
7377.00,0.9770
7376.00,0.9752
7375.00,0.9731
7374.00,0.9712
7373.00,0.9695
7372.00,0.9673
7371.00,0.9643
7370.00,0.9608
7369.00,0.9575
7368.00,0.9544
7367.00,0.9512
7366.00,0.9473
7365.00,0.9428
7364.00,0.9378
7363.00,0.9324
7362.00,0.9267
7361.00,0.9205
7360.00,0.9141
7359.00,0.9075
7358.00,0.9009
7357.00,0.8942
7356.00,0.8877
7355.00,0.8813
7354.00,0.8749
7353.00,0.8681
7352.00,0.8609
7351.00,0.8537
7350.00,0.8465
7349.00,0.8390
7348.00,0.8309
7347.00,0.8224
7346.00,0.8140
7345.00,0.8058
7344.00,0.7977
7343.00,0.7895
7342.00,0.7815
7341.00,0.7739
7340.00,0.7664
7339.00,0.7588
7338.00,0.7511
7337.00,0.7438
7336.00,0.7369
7335.00,0.7301
7334.00,0.7232
7333.00,0.7166
7332.00,0.7102
7331.00,0.7041
7330.00,0.6982
7329.00,0.6923
7328.00,0.6864
7327.00,0.6808
7326.00,0.6757
7325.00,0.6712
7324.00,0.6671
7323.00,0.6634
7322.00,0.6600
7321.00,0.6569
7320.00,0.6541
7319.00,0.6515
7318.00,0.6493
7317.00,0.6475
7316.00,0.6463
7315.00,0.6455
7314.00,0.6452
7313.00,0.6454
7312.00,0.6463
7311.00,0.6476
7310.00,0.6494
7309.00,0.6518
7308.00,0.6545
7307.00,0.6577
7306.00,0.6615
7305.00,0.6656
7304.00,0.6698
7303.00,0.6742
7302.00,0.6787
7301.00,0.6835
7300.00,0.6887
7299.00,0.6944
7298.00,0.7006
7297.00,0.7072
7296.00,0.7140
7295.00,0.7209
7294.00,0.7281
7293.00,0.7357
7292.00,0.7435
7291.00,0.7511
7290.00,0.7587
7289.00,0.7665
7288.00,0.7748
7287.00,0.7831
7286.00,0.7913
7285.00,0.7993
7284.00,0.8074
7283.00,0.8157
7282.00,0.8247
7281.00,0.8338
7280.00,0.8427
7279.00,0.8510
7278.00,0.8594
7277.00,0.8681
7276.00,0.8768
7275.00,0.8849
7274.00,0.8928
7273.00,0.9010
7272.00,0.9094
7271.00,0.9176
7270.00,0.9252
7269.00,0.9328
7268.00,0.9404
7267.00,0.9478
7266.00,0.9547
7265.00,0.9613
7264.00,0.9678
7263.00,0.9742
7262.00,0.9805
7261.00,0.9868
7260.00,0.9928
7259.00,0.9986
7258.00,1.0043
7257.00,1.0097
7256.00,1.0146
7255.00,1.0187
7254.00,1.0220
7253.00,1.0249
7252.00,1.0276
7251.00,1.0298
7250.00,1.0316
7249.00,1.0337
7248.00,1.0359
7247.00,1.0380
7246.00,1.0394
7245.00,1.0406
7244.00,1.0419
7243.00,1.0435
7242.00,1.0450
7241.00,1.0461
7240.00,1.0468
7239.00,1.0472
7238.00,1.0472
7237.00,1.0465
7236.00,1.0450
7235.00,1.0432
7234.00,1.0411
7233.00,1.0390
7232.00,1.0366
7231.00,1.0335
7230.00,1.0298
7229.00,1.0260
7228.00,1.0225
7227.00,1.0189
7226.00,1.0148
7225.00,1.0101
7224.00,1.0050
7223.00,0.9999
7222.00,0.9948
7221.00,0.9895
7220.00,0.9842
7219.00,0.9786
7218.00,0.9727
7217.00,0.9664
7216.00,0.9597
7215.00,0.9527
7214.00,0.9455
7213.00,0.9379
7212.00,0.9296
7211.00,0.9209
7210.00,0.9121
7209.00,0.9037
7208.00,0.8955
7207.00,0.8875
7206.00,0.8795
7205.00,0.8718
7204.00,0.8644
7203.00,0.8573
7202.00,0.8502
7201.00,0.8426
7200.00,0.8345
7199.00,0.8261
7198.00,0.8178
7197.00,0.8098
7196.00,0.8021
7195.00,0.7944
7194.00,0.7869
7193.00,0.7796
7192.00,0.7726
7191.00,0.7658
7190.00,0.7590
7189.00,0.7524
7188.00,0.7463
7187.00,0.7405
7186.00,0.7347
7185.00,0.7288
7184.00,0.7231
7183.00,0.7177
7182.00,0.7128
7181.00,0.7087
7180.00,0.7053
7179.00,0.7024
7178.00,0.6998
7177.00,0.6975
7176.00,0.6955
7175.00,0.6938
7174.00,0.6922
7173.00,0.6908
7172.00,0.6898
7171.00,0.6891
7170.00,0.6889
7169.00,0.6894
7168.00,0.6906
7167.00,0.6922
7166.00,0.6940
7165.00,0.6959
7164.00,0.6986
7163.00,0.7022
7162.00,0.7064
7161.00,0.7108
7160.00,0.7151
7159.00,0.7197
7158.00,0.7247
7157.00,0.7303
7156.00,0.7363
7155.00,0.7426
7154.00,0.7492
7153.00,0.7558
