Created as New Dataset,Sample 030 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8410
7501.00,0.8440
7500.00,0.8467
7499.00,0.8492
7498.00,0.8514
7497.00,0.8532
7496.00,0.8546
7495.00,0.8559
7494.00,0.8565
7493.00,0.8565
7492.00,0.8560
7491.00,0.8560
7490.00,0.8569
7489.00,0.8578
7488.00,0.8578
7487.00,0.8565
7486.00,0.8546
7485.00,0.8522
7484.00,0.8490
7483.00,0.8449
7482.00,0.8405
7481.00,0.8369
7480.00,0.8344
7479.00,0.8323
7478.00,0.8297
7477.00,0.8263
7476.00,0.8222
7475.00,0.8174
7474.00,0.8117
7473.00,0.8053
7472.00,0.7985
7471.00,0.7920
7470.00,0.7859
7469.00,0.7800
7468.00,0.7738
7467.00,0.7671
7466.00,0.7603
7465.00,0.7535
7464.00,0.7465
7463.00,0.7391
7462.00,0.7315
7461.00,0.7240
7460.00,0.7166
7459.00,0.7090
7458.00,0.7013
7457.00,0.6937
7456.00,0.6860
7455.00,0.6782
7454.00,0.6701
7453.00,0.6619
7452.00,0.6542
7451.00,0.6470
7450.00,0.6402
7449.00,0.6334
7448.00,0.6265
7447.00,0.6196
7446.00,0.6129
7445.00,0.6064
7444.00,0.6002
7443.00,0.5942
7442.00,0.5885
7441.00,0.5834
7440.00,0.5790
7439.00,0.5752
7438.00,0.5715
7437.00,0.5675
7436.00,0.5634
7435.00,0.5598
7434.00,0.5571
7433.00,0.5552
7432.00,0.5537
7431.00,0.5524
7430.00,0.5519
7429.00,0.5523
7428.00,0.5531
7427.00,0.5535
7426.00,0.5537
7425.00,0.5544
7424.00,0.5558
7423.00,0.5581
7422.00,0.5609
7421.00,0.5642
7420.00,0.5681
7419.00,0.5728
7418.00,0.5780
7417.00,0.5835
7416.00,0.5894
7415.00,0.5956
7414.00,0.6020
7413.00,0.6085
7412.00,0.6152
7411.00,0.6222
7410.00,0.6295
7409.00,0.6368
7408.00,0.6443
7407.00,0.6522
7406.00,0.6605
7405.00,0.6693
7404.00,0.6780
7403.00,0.6865
7402.00,0.6949
7401.00,0.7036
7400.00,0.7125
7399.00,0.7217
7398.00,0.7310
7397.00,0.7404
7396.00,0.7498
7395.00,0.7594
7394.00,0.7693
7393.00,0.7789
7392.00,0.7878
7391.00,0.7959
7390.00,0.8036
7389.00,0.8114
7388.00,0.8196
7387.00,0.8281
7386.00,0.8365
7385.00,0.8449
7384.00,0.8533
7383.00,0.8618
7382.00,0.8703
7381.00,0.8785
7380.00,0.8860
7379.00,0.8927
7378.00,0.8988
7377.00,0.9047
7376.00,0.9101
7375.00,0.9148
7374.00,0.9188
7373.00,0.9225
7372.00,0.9264
7371.00,0.9307
7370.00,0.9351
7369.00,0.9392
7368.00,0.9427
7367.00,0.9457
7366.00,0.9480
7365.00,0.9493
7364.00,0.9494
7363.00,0.9494
7362.00,0.9504
7361.00,0.9528
7360.00,0.9558
7359.00,0.9580
7358.00,0.9592
7357.00,0.9602
7356.00,0.9610
7355.00,0.9615
7354.00,0.9613
7353.00,0.9609
7352.00,0.9607
7351.00,0.9604
7350.00,0.9593
7349.00,0.9567
7348.00,0.9523
7347.00,0.9466
7346.00,0.9406
7345.00,0.9354
7344.00,0.9315
7343.00,0.9288
7342.00,0.9263
7341.00,0.9234
7340.00,0.9197
7339.00,0.9153
7338.00,0.9100
7337.00,0.9034
7336.00,0.8956
7335.00,0.8873
7334.00,0.8795
7333.00,0.8723
7332.00,0.8653
7331.00,0.8583
7330.00,0.8515
7329.00,0.8451
7328.00,0.8390
7327.00,0.8327
7326.00,0.8260
7325.00,0.8192
7324.00,0.8122
7323.00,0.8052
7322.00,0.7981
7321.00,0.7911
7320.00,0.7842
7319.00,0.7776
7318.00,0.7712
7317.00,0.7650
7316.00,0.7588
7315.00,0.7524
7314.00,0.7460
7313.00,0.7396
7312.00,0.7332
7311.00,0.7267
7310.00,0.7202
7309.00,0.7138
7308.00,0.7072
7307.00,0.7005
7306.00,0.6942
7305.00,0.6885
7304.00,0.6836
7303.00,0.6788
7302.00,0.6739
7301.00,0.6690
7300.00,0.6643
7299.00,0.6597
7298.00,0.6553
7297.00,0.6510
7296.00,0.6470
7295.00,0.6433
7294.00,0.6401
7293.00,0.6374
7292.00,0.6354
7291.00,0.6339
7290.00,0.6326
7289.00,0.6318
7288.00,0.6317
7287.00,0.6324
7286.00,0.6337
7285.00,0.6355
7284.00,0.6376
7283.00,0.6402
7282.00,0.6433
7281.00,0.6469
7280.00,0.6510
7279.00,0.6555
7278.00,0.6603
7277.00,0.6653
7276.00,0.6705
7275.00,0.6760
7274.00,0.6821
7273.00,0.6886
7272.00,0.6956
7271.00,0.7028
7270.00,0.7105
7269.00,0.7187
7268.00,0.7271
7267.00,0.7354
