Created as New Dataset,Sample 051 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.6531
7501.00,0.6628
7500.00,0.6732
7499.00,0.6836
7498.00,0.6933
7497.00,0.7024
7496.00,0.7113
7495.00,0.7196
7494.00,0.7270
7493.00,0.7337
7492.00,0.7403
7491.00,0.7478
7490.00,0.7565
7489.00,0.7657
7488.00,0.7744
7487.00,0.7814
7486.00,0.7870
7485.00,0.7920
7484.00,0.7972
7483.00,0.8026
7482.00,0.8082
7481.00,0.8141
7480.00,0.8206
7479.00,0.8274
7478.00,0.8342
7477.00,0.8403
7476.00,0.8453
7475.00,0.8494
7474.00,0.8528
7473.00,0.8559
7472.00,0.8588
7471.00,0.8615
7470.00,0.8640
7469.00,0.8663
7468.00,0.8684
7467.00,0.8701
7466.00,0.8714
7465.00,0.8720
7464.00,0.8719
7463.00,0.8714
7462.00,0.8707
7461.00,0.8695
7460.00,0.8678
7459.00,0.8654
7458.00,0.8629
7457.00,0.8607
7456.00,0.8586
7455.00,0.8562
7454.00,0.8535
7453.00,0.8507
7452.00,0.8477
7451.00,0.8444
7450.00,0.8404
7449.00,0.8357
7448.00,0.8305
7447.00,0.8249
7446.00,0.8193
7445.00,0.8135
7444.00,0.8072
7443.00,0.8003
7442.00,0.7933
7441.00,0.7863
7440.00,0.7792
7439.00,0.7714
7438.00,0.7630
7437.00,0.7545
7436.00,0.7462
7435.00,0.7382
7434.00,0.7302
7433.00,0.7224
7432.00,0.7146
7431.00,0.7071
7430.00,0.7000
7429.00,0.6937
7428.00,0.6881
7427.00,0.6829
7426.00,0.6781
7425.00,0.6733
7424.00,0.6682
7423.00,0.6625
7422.00,0.6566
7421.00,0.6506
7420.00,0.6445
7419.00,0.6378
7418.00,0.6307
7417.00,0.6237
7416.00,0.6175
7415.00,0.6118
7414.00,0.6066
7413.00,0.6017
7412.00,0.5974
7411.00,0.5933
7410.00,0.5894
7409.00,0.5858
7408.00,0.5827
7407.00,0.5800
7406.00,0.5778
7405.00,0.5757
7404.00,0.5735
7403.00,0.5711
7402.00,0.5690
7401.00,0.5673
7400.00,0.5658
7399.00,0.5645
7398.00,0.5634
7397.00,0.5630
7396.00,0.5632
7395.00,0.5640
7394.00,0.5651
7393.00,0.5666
7392.00,0.5683
7391.00,0.5703
7390.00,0.5726
7389.00,0.5755
7388.00,0.5792
7387.00,0.5834
7386.00,0.5879
7385.00,0.5928
7384.00,0.5981
7383.00,0.6039
7382.00,0.6101
7381.00,0.6166
7380.00,0.6237
7379.00,0.6311
7378.00,0.6386
7377.00,0.6458
7376.00,0.6529
7375.00,0.6604
7374.00,0.6682
7373.00,0.6760
7372.00,0.6833
7371.00,0.6904
7370.00,0.6979
7369.00,0.7062
7368.00,0.7152
7367.00,0.7243
7366.00,0.7334
7365.00,0.7422
7364.00,0.7509
7363.00,0.7596
7362.00,0.7686
7361.00,0.7776
7360.00,0.7863
7359.00,0.7945
7358.00,0.8025
7357.00,0.8111
7356.00,0.8203
7355.00,0.8298
7354.00,0.8394
7353.00,0.8490
7352.00,0.8586
7351.00,0.8679
7350.00,0.8769
7349.00,0.8853
7348.00,0.8932
7347.00,0.9001
7346.00,0.9062
7345.00,0.9122
7344.00,0.9186
7343.00,0.9257
7342.00,0.9332
7341.00,0.9409
7340.00,0.9483
7339.00,0.9550
7338.00,0.9610
7337.00,0.9667
7336.00,0.9723
7335.00,0.9774
7334.00,0.9819
7333.00,0.9860
7332.00,0.9903
7331.00,0.9950
7330.00,0.9996
7329.00,1.0036
7328.00,1.0068
7327.00,1.0096
7326.00,1.0121
7325.00,1.0147
7324.00,1.0172
7323.00,1.0195
7322.00,1.0214
7321.00,1.0230
7320.00,1.0244
7319.00,1.0254
7318.00,1.0256
7317.00,1.0250
7316.00,1.0239
7315.00,1.0229
7314.00,1.0222
7313.00,1.0216
7312.00,1.0205
7311.00,1.0185
7310.00,1.0160
7309.00,1.0132
