Created as New Dataset,Sample 021 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.4640
7501.00,0.4615
7500.00,0.4601
7499.00,0.4596
7498.00,0.4595
7497.00,0.4599
7496.00,0.4608
7495.00,0.4627
7494.00,0.4651
7493.00,0.4679
7492.00,0.4705
7491.00,0.4732
7490.00,0.4762
7489.00,0.4799
7488.00,0.4843
7487.00,0.4891
7486.00,0.4944
7485.00,0.5004
7484.00,0.5074
7483.00,0.5151
7482.00,0.5233
7481.00,0.5316
7480.00,0.5401
7479.00,0.5485
7478.00,0.5570
7477.00,0.5657
7476.00,0.5747
7475.00,0.5838
7474.00,0.5930
7473.00,0.6022
7472.00,0.6118
7471.00,0.6217
7470.00,0.6318
7469.00,0.6420
7468.00,0.6520
7467.00,0.6618
7466.00,0.6716
7465.00,0.6815
7464.00,0.6916
7463.00,0.7016
7462.00,0.7113
7461.00,0.7206
7460.00,0.7300
7459.00,0.7397
7458.00,0.7496
7457.00,0.7591
7456.00,0.7680
7455.00,0.7764
7454.00,0.7847
7453.00,0.7932
7452.00,0.8015
7451.00,0.8092
7450.00,0.8164
7449.00,0.8236
7448.00,0.8311
7447.00,0.8387
7446.00,0.8460
7445.00,0.8527
7444.00,0.8588
7443.00,0.8646
7442.00,0.8702
7441.00,0.8753
7440.00,0.8797
7439.00,0.8831
7438.00,0.8859
7437.00,0.8883
7436.00,0.8903
7435.00,0.8920
7434.00,0.8934
7433.00,0.8946
7432.00,0.8959
7431.00,0.8973
7430.00,0.8987
7429.00,0.8998
7428.00,0.9011
7427.00,0.9027
7426.00,0.9045
7425.00,0.9056
7424.00,0.9054
7423.00,0.9041
7422.00,0.9020
7421.00,0.8994
7420.00,0.8960
7419.00,0.8918
7418.00,0.8871
7417.00,0.8823
7416.00,0.8773
7415.00,0.8721
7414.00,0.8665
7413.00,0.8605
7412.00,0.8540
7411.00,0.8471
7410.00,0.8400
7409.00,0.8331
7408.00,0.8265
7407.00,0.8202
7406.00,0.8143
7405.00,0.8086
7404.00,0.8025
7403.00,0.7955
7402.00,0.7878
7401.00,0.7796
7400.00,0.7712
7399.00,0.7627
7398.00,0.7543
7397.00,0.7463
7396.00,0.7390
7395.00,0.7322
7394.00,0.7256
7393.00,0.7190
7392.00,0.7123
7391.00,0.7054
7390.00,0.6983
7389.00,0.6913
7388.00,0.6846
7387.00,0.6785
7386.00,0.6729
7385.00,0.6678
7384.00,0.6628
7383.00,0.6577
7382.00,0.6524
7381.00,0.6471
7380.00,0.6418
7379.00,0.6366
7378.00,0.6314
7377.00,0.6260
7376.00,0.6204
7375.00,0.6147
7374.00,0.6093
7373.00,0.6041
7372.00,0.5989
7371.00,0.5938
7370.00,0.5892
7369.00,0.5853
7368.00,0.5820
7367.00,0.5791
7366.00,0.5766
7365.00,0.5748
7364.00,0.5735
7363.00,0.5726
7362.00,0.5719
7361.00,0.5718
7360.00,0.5725
7359.00,0.5739
7358.00,0.5758
7357.00,0.5782
7356.00,0.5809
7355.00,0.5840
7354.00,0.5877
7353.00,0.5923
7352.00,0.5974
7351.00,0.6028
7350.00,0.6082
7349.00,0.6138
7348.00,0.6198
7347.00,0.6261
7346.00,0.6329
7345.00,0.6400
7344.00,0.6474
7343.00,0.6553
7342.00,0.6642
7341.00,0.6738
7340.00,0.6839
7339.00,0.6937
7338.00,0.7030
7337.00,0.7116
7336.00,0.7200
7335.00,0.7284
7334.00,0.7374
7333.00,0.7470
7332.00,0.7568
7331.00,0.7668
7330.00,0.7772
7329.00,0.7880
7328.00,0.7992
7327.00,0.8101
7326.00,0.8203
7325.00,0.8298
7324.00,0.8387
7323.00,0.8476
7322.00,0.8568
7321.00,0.8663
7320.00,0.8759
7319.00,0.8852
7318.00,0.8944
7317.00,0.9036
7316.00,0.9128
7315.00,0.9216
7314.00,0.9299
7313.00,0.9378
7312.00,0.9453
7311.00,0.9521
7310.00,0.9586
7309.00,0.9651
7308.00,0.9716
7307.00,0.9779
7306.00,0.9839
7305.00,0.9900
7304.00,0.9964
7303.00,1.0030
7302.00,1.0091
7301.00,1.0144
7300.00,1.0187
7299.00,1.0222
7298.00,1.0251
7297.00,1.0277
7296.00,1.0304
7295.00,1.0330
7294.00,1.0350
7293.00,1.0367
7292.00,1.0385
7291.00,1.0407
7290.00,1.0427
7289.00,1.0435
7288.00,1.0431
7287.00,1.0425
7286.00,1.0424
7285.00,1.0425
7284.00,1.0415
7283.00,1.0392
7282.00,1.0361
7281.00,1.0333
7280.00,1.0308
7279.00,1.0282
7278.00,1.0249
7277.00,1.0212
7276.00,1.0175
7275.00,1.0141
7274.00,1.0105
7273.00,1.0064
7272.00,1.0017
7271.00,0.9965
7270.00,0.9907
7269.00,0.9844
7268.00,0.9776
7267.00,0.9709
7266.00,0.9643
7265.00,0.9576
7264.00,0.9502
7263.00,0.9419
7262.00,0.9334
7261.00,0.9250
7260.00,0.9167
7259.00,0.9081
7258.00,0.8992
7257.00,0.8902
7256.00,0.8813
7255.00,0.8723
7254.00,0.8631
7253.00,0.8536
7252.00,0.8440
7251.00,0.8343
7250.00,0.8247
7249.00,0.8153
7248.00,0.8063
7247.00,0.7975
7246.00,0.7888
7245.00,0.7801
7244.00,0.7713
7243.00,0.7626
7242.00,0.7542
7241.00,0.7460
7240.00,0.7380
7239.00,0.7303
7238.00,0.7229
7237.00,0.7163
7236.00,0.7103
7235.00,0.7047
7234.00,0.6993
7233.00,0.6941
7232.00,0.6892
7231.00,0.6848
7230.00,0.6808
7229.00,0.6774
7228.00,0.6743
7227.00,0.6718
7226.00,0.6698
7225.00,0.6686
7224.00,0.6679
7223.00,0.6678
7222.00,0.6682
7221.00,0.6691
7220.00,0.6705
7219.00,0.6725
7218.00,0.6752
7217.00,0.6786
7216.00,0.6824
7215.00,0.6867
7214.00,0.6915
7213.00,0.6970
7212.00,0.7030
7211.00,0.7093
7210.00,0.7158
7209.00,0.7228
7208.00,0.7302
7207.00,0.7380
7206.00,0.7459
7205.00,0.7541
7204.00,0.7626
7203.00,0.7714
7202.00,0.7801
7201.00,0.7888
7200.00,0.7975
7199.00,0.8064
7198.00,0.8154
7197.00,0.8247
7196.00,0.8342
7195.00,0.8436
7194.00,0.8530
7193.00,0.8624
7192.00,0.8718
7191.00,0.8811
7190.00,0.8906
7189.00,0.9005
7188.00,0.9107
7187.00,0.9207
7186.00,0.9301
7185.00,0.9388
7184.00,0.9471
7183.00,0.9551
7182.00,0.9628
7181.00,0.9701
7180.00,0.9774
7179.00,0.9851
7178.00,0.9932
7177.00,1.0013
7176.00,1.0092
7175.00,1.0166
7174.00,1.0237
7173.00,1.0304
7172.00,1.0368
7171.00,1.0428
7170.00,1.0482
7169.00,1.0529
7168.00,1.0568
7167.00,1.0602
7166.00,1.0632
7165.00,1.0662
7164.00,1.0693
7163.00,1.0724
7162.00,1.0753
7161.00,1.0775
7160.00,1.0791
7159.00,1.0799
7158.00,1.0804
7157.00,1.0806
7156.00,1.0809
7155.00,1.0810
7154.00,1.0811
7153.00,1.0811
7152.00,1.0810
7151.00,1.0803
7150.00,1.0790
7149.00,1.0771
7148.00,1.0749
7147.00,1.0723
7146.00,1.0693
7145.00,1.0654
7144.00,1.0610
7143.00,1.0564
7142.00,1.0517
7141.00,1.0474
7140.00,1.0435
7139.00,1.0399
7138.00,1.0364
7137.00,1.0323
7136.00,1.0275
7135.00,1.0219
7134.00,1.0158
7133.00,1.0091
7132.00,1.0019
7131.00,0.9941
7130.00,0.9860
7129.00,0.9775
7128.00,0.9686
7127.00,0.9595
7126.00,0.9503
7125.00,0.9410
7124.00,0.9321
7123.00,0.9236
7122.00,0.9154
7121.00,0.9073
7120.00,0.8987
7119.00,0.8892
7118.00,0.8792
7117.00,0.8692
7116.00,0.8597
7115.00,0.8505
7114.00,0.8413
7113.00,0.8320
7112.00,0.8230
7111.00,0.8145
7110.00,0.8065
7109.00,0.7985
7108.00,0.7904
7107.00,0.7823
7106.00,0.7744
7105.00,0.7669
7104.00,0.7593
7103.00,0.7517
7102.00,0.7441
7101.00,0.7371
7100.00,0.7307
7099.00,0.7249
7098.00,0.7196
7097.00,0.7147
7096.00,0.7104
7095.00,0.7068
7094.00,0.7037
7093.00,0.7009
7092.00,0.6982
7091.00,0.6960
7090.00,0.6945
7089.00,0.6936
7088.00,0.6931
7087.00,0.6929
7086.00,0.6933
7085.00,0.6945
7084.00,0.6962
7083.00,0.6983
7082.00,0.7007
7081.00,0.7036
7080.00,0.7071
7079.00,0.7113
7078.00,0.7160
7077.00,0.7214
7076.00,0.7273
7075.00,0.7335
7074.00,0.7400
7073.00,0.7467
7072.00,0.7535
7071.00,0.7607
7070.00,0.7686
7069.00,0.7772
7068.00,0.7862
7067.00,0.7952
7066.00,0.8044
7065.00,0.8136
7064.00,0.8229
7063.00,0.8320
7062.00,0.8410
7061.00,0.8503
7060.00,0.8600
7059.00,0.8699
7058.00,0.8800
7057.00,0.8902
7056.00,0.9002
7055.00,0.9100
7054.00,0.9196
7053.00,0.9291
7052.00,0.9385
7051.00,0.9481
7050.00,0.9580
7049.00,0.9678
7048.00,0.9772
7047.00,0.9860
7046.00,0.9945
7045.00,1.0030
7044.00,1.0113
7043.00,1.0193
7042.00,1.0270
7041.00,1.0348
7040.00,1.0429
7039.00,1.0509
7038.00,1.0585
7037.00,1.0654
7036.00,1.0716
7035.00,1.0770
7034.00,1.0823
7033.00,1.0880
7032.00,1.0938
7031.00,1.0994
7030.00,1.1045
7029.00,1.1090
7028.00,1.1133
7027.00,1.1173
7026.00,1.1209
7025.00,1.1241
7024.00,1.1266
7023.00,1.1287
7022.00,1.1307
7021.00,1.1331
7020.00,1.1355
7019.00,1.1374
7018.00,1.1384
7017.00,1.1389
7016.00,1.1393
7015.00,1.1398
7014.00,1.1399
7013.00,1.1391
7012.00,1.1371
7011.00,1.1344
7010.00,1.1315
7009.00,1.1289
7008.00,1.1265
7007.00,1.1240
7006.00,1.1211
7005.00,1.1177
7004.00,1.1141
7003.00,1.1102
7002.00,1.1060
7001.00,1.1013
7000.00,1.0957
6999.00,1.0891
6998.00,1.0823
6997.00,1.0757
6996.00,1.0695
6995.00,1.0633
6994.00,1.0566
6993.00,1.0492
6992.00,1.0413
6991.00,1.0330
6990.00,1.0242
6989.00,1.0152
6988.00,1.0060
6987.00,0.9966
6986.00,0.9874
6985.00,0.9783
6984.00,0.9692
6983.00,0.9597
6982.00,0.9498
6981.00,0.9397
6980.00,0.9297
6979.00,0.9197
6978.00,0.9095
6977.00,0.8994
6976.00,0.8892
6975.00,0.8792
6974.00,0.8693
6973.00,0.8595
6972.00,0.8497
6971.00,0.8402
6970.00,0.8312
6969.00,0.8228
6968.00,0.8147
6967.00,0.8064
6966.00,0.7980
6965.00,0.7900
6964.00,0.7825
6963.00,0.7755
6962.00,0.7688
6961.00,0.7624
6960.00,0.7566
6959.00,0.7514
6958.00,0.7469
6957.00,0.7430
6956.00,0.7397
6955.00,0.7368
6954.00,0.7344
6953.00,0.7327
6952.00,0.7317
6951.00,0.7313
6950.00,0.7316
6949.00,0.7323
6948.00,0.7337
6947.00,0.7356
6946.00,0.7380
6945.00,0.7410
6944.00,0.7445
6943.00,0.7485
6942.00,0.7528
6941.00,0.7576
6940.00,0.7629
6939.00,0.7689
6938.00,0.7754
6937.00,0.7823
6936.00,0.7895
6935.00,0.7969
6934.00,0.8046
6933.00,0.8126
6932.00,0.8210
6931.00,0.8298
