Created as New Dataset,Sample 011 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.7116
7501.00,0.7203
7500.00,0.7290
7499.00,0.7377
7498.00,0.7461
7497.00,0.7544
7496.00,0.7625
7495.00,0.7697
7494.00,0.7761
7493.00,0.7819
7492.00,0.7877
7491.00,0.7935
7490.00,0.7992
7489.00,0.8044
7488.00,0.8093
7487.00,0.8144
7486.00,0.8195
7485.00,0.8245
7484.00,0.8292
7483.00,0.8335
7482.00,0.8379
7481.00,0.8428
7480.00,0.8478
7479.00,0.8523
7478.00,0.8558
7477.00,0.8585
7476.00,0.8611
7475.00,0.8636
7474.00,0.8658
7473.00,0.8678
7472.00,0.8700
7471.00,0.8723
7470.00,0.8741
7469.00,0.8744
7468.00,0.8734
7467.00,0.8720
7466.00,0.8708
7465.00,0.8696
7464.00,0.8678
7463.00,0.8654
7462.00,0.8633
7461.00,0.8619
7460.00,0.8609
7459.00,0.8597
7458.00,0.8579
7457.00,0.8553
7456.00,0.8523
7455.00,0.8488
7454.00,0.8449
7453.00,0.8404
7452.00,0.8351
7451.00,0.8290
7450.00,0.8225
7449.00,0.8163
7448.00,0.8104
7447.00,0.8045
7446.00,0.7984
7445.00,0.7920
7444.00,0.7851
7443.00,0.7775
7442.00,0.7696
7441.00,0.7616
7440.00,0.7536
7439.00,0.7454
7438.00,0.7372
7437.00,0.7290
7436.00,0.7212
7435.00,0.7137
7434.00,0.7066
7433.00,0.6994
7432.00,0.6915
7431.00,0.6830
7430.00,0.6743
7429.00,0.6661
7428.00,0.6583
7427.00,0.6508
7426.00,0.6436
7425.00,0.6368
7424.00,0.6303
7423.00,0.6240
7422.00,0.6176
7421.00,0.6112
7420.00,0.6051
7419.00,0.5993
7418.00,0.5939
7417.00,0.5892
7416.00,0.5854
7415.00,0.5828
7414.00,0.5809
7413.00,0.5794
7412.00,0.5780
7411.00,0.5768
7410.00,0.5759
7409.00,0.5753
7408.00,0.5749
7407.00,0.5749
7406.00,0.5753
7405.00,0.5763
7404.00,0.5780
7403.00,0.5802
7402.00,0.5829
7401.00,0.5861
7400.00,0.5895
7399.00,0.5930
7398.00,0.5969
7397.00,0.6015
7396.00,0.6067
7395.00,0.6122
7394.00,0.6178
7393.00,0.6238
7392.00,0.6301
7391.00,0.6368
7390.00,0.6436
7389.00,0.6505
7388.00,0.6574
7387.00,0.6644
7386.00,0.6716
7385.00,0.6791
7384.00,0.6867
7383.00,0.6946
7382.00,0.7028
7381.00,0.7115
7380.00,0.7206
7379.00,0.7295
7378.00,0.7379
7377.00,0.7464
7376.00,0.7553
7375.00,0.7643
7374.00,0.7725
7373.00,0.7800
7372.00,0.7875
7371.00,0.7954
7370.00,0.8035
7369.00,0.8111
7368.00,0.8184
7367.00,0.8259
7366.00,0.8336
7365.00,0.8410
7364.00,0.8481
7363.00,0.8550
7362.00,0.8622
7361.00,0.8694
7360.00,0.8759
7359.00,0.8817
7358.00,0.8870
7357.00,0.8925
7356.00,0.8983
7355.00,0.9044
7354.00,0.9107
7353.00,0.9170
7352.00,0.9230
7351.00,0.9283
7350.00,0.9329
7349.00,0.9370
7348.00,0.9407
7347.00,0.9437
7346.00,0.9462
7345.00,0.9486
7344.00,0.9509
7343.00,0.9532
7342.00,0.9556
7341.00,0.9583
7340.00,0.9611
7339.00,0.9632
7338.00,0.9643
7337.00,0.9647
7336.00,0.9646
7335.00,0.9642
7334.00,0.9632
7333.00,0.9617
7332.00,0.9601
7331.00,0.9587
7330.00,0.9576
7329.00,0.9565
7328.00,0.9556
7327.00,0.9549
7326.00,0.9543
7325.00,0.9530
7324.00,0.9505
7323.00,0.9470
7322.00,0.9430
7321.00,0.9390
7320.00,0.9348
7319.00,0.9301
7318.00,0.9253
7317.00,0.9210
7316.00,0.9170
7315.00,0.9131
7314.00,0.9088
7313.00,0.9041
7312.00,0.8989
7311.00,0.8931
7310.00,0.8865
7309.00,0.8796
7308.00,0.8730
7307.00,0.8668
7306.00,0.8608
7305.00,0.8546
7304.00,0.8482
7303.00,0.8418
7302.00,0.8356
7301.00,0.8296
7300.00,0.8234
7299.00,0.8164
7298.00,0.8086
7297.00,0.8003
7296.00,0.7921
7295.00,0.7840
7294.00,0.7759
7293.00,0.7674
7292.00,0.7586
7291.00,0.7498
7290.00,0.7414
7289.00,0.7335
7288.00,0.7261
7287.00,0.7190
7286.00,0.7121
7285.00,0.7056
7284.00,0.6994
7283.00,0.6935
7282.00,0.6878
7281.00,0.6822
7280.00,0.6768
7279.00,0.6718
7278.00,0.6673
7277.00,0.6635
7276.00,0.6600
7275.00,0.6568
7274.00,0.6540
7273.00,0.6517
7272.00,0.6497
7271.00,0.6482
7270.00,0.6471
7269.00,0.6468
7268.00,0.6470
7267.00,0.6477
7266.00,0.6487
7265.00,0.6501
7264.00,0.6520
7263.00,0.6543
7262.00,0.6572
7261.00,0.6607
7260.00,0.6646
7259.00,0.6688
7258.00,0.6730
7257.00,0.6773
7256.00,0.6819
7255.00,0.6867
7254.00,0.6919
7253.00,0.6974
7252.00,0.7031
7251.00,0.7091
7250.00,0.7157
7249.00,0.7232
7248.00,0.7310
7247.00,0.7384
7246.00,0.7456
7245.00,0.7532
7244.00,0.7615
7243.00,0.7705
7242.00,0.7795
7241.00,0.7882
7240.00,0.7966
7239.00,0.8051
7238.00,0.8136
7237.00,0.8219
7236.00,0.8300
7235.00,0.8380
7234.00,0.8462
7233.00,0.8550
7232.00,0.8642
7231.00,0.8731
7230.00,0.8814
7229.00,0.8892
7228.00,0.8968
7227.00,0.9045
7226.00,0.9125
7225.00,0.9208
7224.00,0.9289
7223.00,0.9366
7222.00,0.9440
7221.00,0.9510
7220.00,0.9577
7219.00,0.9641
7218.00,0.9705
7217.00,0.9770
7216.00,0.9835
7215.00,0.9898
7214.00,0.9960
7213.00,1.0020
7212.00,1.0077
7211.00,1.0129
7210.00,1.0176
7209.00,1.0221
7208.00,1.0264
7207.00,1.0306
7206.00,1.0347
7205.00,1.0390
7204.00,1.0434
7203.00,1.0477
7202.00,1.0514
7201.00,1.0547
7200.00,1.0577
7199.00,1.0605
7198.00,1.0629
7197.00,1.0647
7196.00,1.0657
7195.00,1.0661
7194.00,1.0666
7193.00,1.0671
7192.00,1.0674
7191.00,1.0673
7190.00,1.0669
7189.00,1.0665
7188.00,1.0661
7187.00,1.0653
7186.00,1.0639
7185.00,1.0621
7184.00,1.0601
7183.00,1.0579
7182.00,1.0554
7181.00,1.0528
7180.00,1.0501
7179.00,1.0471
7178.00,1.0432
7177.00,1.0385
7176.00,1.0332
7175.00,1.0277
7174.00,1.0221
7173.00,1.0161
7172.00,1.0094
7171.00,1.0022
7170.00,0.9949
7169.00,0.9876
7168.00,0.9802
7167.00,0.9725
7166.00,0.9647
7165.00,0.9568
7164.00,0.9486
7163.00,0.9401
7162.00,0.9318
7161.00,0.9237
7160.00,0.9155
7159.00,0.9069
7158.00,0.8980
7157.00,0.8892
7156.00,0.8803
7155.00,0.8712
7154.00,0.8618
7153.00,0.8523
7152.00,0.8430
7151.00,0.8337
7150.00,0.8246
7149.00,0.8158
7148.00,0.8074
7147.00,0.7994
7146.00,0.7919
7145.00,0.7849
7144.00,0.7783
7143.00,0.7718
7142.00,0.7653
7141.00,0.7589
7140.00,0.7528
7139.00,0.7470
7138.00,0.7416
7137.00,0.7364
7136.00,0.7315
7135.00,0.7269
7134.00,0.7229
7133.00,0.7196
7132.00,0.7170
7131.00,0.7150
7130.00,0.7135
7129.00,0.7128
7128.00,0.7129
7127.00,0.7134
7126.00,0.7142
7125.00,0.7150
7124.00,0.7163
7123.00,0.7182
7122.00,0.7206
7121.00,0.7232
7120.00,0.7262
7119.00,0.7297
7118.00,0.7341
7117.00,0.7392
7116.00,0.7445
7115.00,0.7498
7114.00,0.7553
7113.00,0.7612
7112.00,0.7676
7111.00,0.7742
7110.00,0.7812
7109.00,0.7885
7108.00,0.7959
7107.00,0.8033
7106.00,0.8109
7105.00,0.8186
7104.00,0.8263
7103.00,0.8340
7102.00,0.8419
7101.00,0.8501
7100.00,0.8583
7099.00,0.8665
7098.00,0.8750
7097.00,0.8839
7096.00,0.8930
7095.00,0.9021
7094.00,0.9108
7093.00,0.9194
7092.00,0.9277
7091.00,0.9355
7090.00,0.9428
7089.00,0.9496
7088.00,0.9563
7087.00,0.9632
7086.00,0.9704
7085.00,0.9781
7084.00,0.9858
7083.00,0.9931
7082.00,1.0002
7081.00,1.0073
7080.00,1.0144
7079.00,1.0212
7078.00,1.0275
7077.00,1.0333
7076.00,1.0389
7075.00,1.0440
7074.00,1.0487
7073.00,1.0531
7072.00,1.0578
7071.00,1.0625
7070.00,1.0671
7069.00,1.0718
7068.00,1.0765
7067.00,1.0811
7066.00,1.0850
7065.00,1.0880
7064.00,1.0903
7063.00,1.0926
7062.00,1.0952
7061.00,1.0979
7060.00,1.1005
7059.00,1.1024
7058.00,1.1036
7057.00,1.1041
7056.00,1.1041
7055.00,1.1038
7054.00,1.1033
7053.00,1.1028
7052.00,1.1024
7051.00,1.1018
7050.00,1.1005
7049.00,1.0986
7048.00,1.0963
7047.00,1.0938
7046.00,1.0913
7045.00,1.0884
7044.00,1.0847
7043.00,1.0806
7042.00,1.0762
7041.00,1.0716
7040.00,1.0668
7039.00,1.0615
7038.00,1.0559
7037.00,1.0504
7036.00,1.0452
7035.00,1.0398
7034.00,1.0339
7033.00,1.0270
7032.00,1.0195
7031.00,1.0118
7030.00,1.0044
7029.00,0.9971
7028.00,0.9896
7027.00,0.9815
7026.00,0.9730
7025.00,0.9645
7024.00,0.9557
7023.00,0.9464
7022.00,0.9368
7021.00,0.9272
7020.00,0.9178
7019.00,0.9086
7018.00,0.8994
7017.00,0.8900
7016.00,0.8804
7015.00,0.8707
7014.00,0.8611
7013.00,0.8518
7012.00,0.8429
7011.00,0.8343
7010.00,0.8262
7009.00,0.8185
7008.00,0.8110
7007.00,0.8034
7006.00,0.7956
7005.00,0.7878
7004.00,0.7800
7003.00,0.7725
7002.00,0.7654
7001.00,0.7588
7000.00,0.7529
6999.00,0.7475
6998.00,0.7426
6997.00,0.7384
6996.00,0.7345
6995.00,0.7310
6994.00,0.7278
6993.00,0.7252
6992.00,0.7231
6991.00,0.7215
6990.00,0.7204
6989.00,0.7197
6988.00,0.7195
6987.00,0.7196
6986.00,0.7203
6985.00,0.7217
6984.00,0.7236
6983.00,0.7259
6982.00,0.7287
6981.00,0.7321
6980.00,0.7360
6979.00,0.7403
6978.00,0.7448
6977.00,0.7496
6976.00,0.7546
6975.00,0.7601
6974.00,0.7660
6973.00,0.7725
6972.00,0.7795
6971.00,0.7868
6970.00,0.7942
6969.00,0.8016
6968.00,0.8092
6967.00,0.8169
6966.00,0.8249
6965.00,0.8331
6964.00,0.8413
6963.00,0.8493
6962.00,0.8574
6961.00,0.8657
6960.00,0.8740
6959.00,0.8823
6958.00,0.8906
6957.00,0.8993
6956.00,0.9082
6955.00,0.9170
6954.00,0.9257
6953.00,0.9343
6952.00,0.9430
6951.00,0.9514
6950.00,0.9595
6949.00,0.9675
6948.00,0.9757
6947.00,0.9838
6946.00,0.9916
6945.00,0.9991
6944.00,1.0067
6943.00,1.0146
6942.00,1.0226
6941.00,1.0305
6940.00,1.0381
6939.00,1.0452
