Created as New Dataset,Sample 004 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8194
7501.00,0.8225
7500.00,0.8245
7499.00,0.8261
7498.00,0.8282
7497.00,0.8308
7496.00,0.8326
7495.00,0.8329
7494.00,0.8319
7493.00,0.8311
7492.00,0.8314
7491.00,0.8325
7490.00,0.8336
7489.00,0.8341
7488.00,0.8336
7487.00,0.8323
7486.00,0.8300
7485.00,0.8263
7484.00,0.8209
7483.00,0.8142
7482.00,0.8073
7481.00,0.8013
7480.00,0.7962
7479.00,0.7916
7478.00,0.7873
7477.00,0.7832
7476.00,0.7790
7475.00,0.7744
7474.00,0.7695
7473.00,0.7648
7472.00,0.7605
7471.00,0.7557
7470.00,0.7498
7469.00,0.7427
7468.00,0.7350
7467.00,0.7272
7466.00,0.7195
7465.00,0.7116
7464.00,0.7033
7463.00,0.6943
7462.00,0.6846
7461.00,0.6750
7460.00,0.6658
7459.00,0.6574
7458.00,0.6496
7457.00,0.6422
7456.00,0.6353
7455.00,0.6290
7454.00,0.6234
7453.00,0.6179
7452.00,0.6121
7451.00,0.6056
7450.00,0.5990
7449.00,0.5928
7448.00,0.5875
7447.00,0.5830
7446.00,0.5789
7445.00,0.5747
7444.00,0.5702
7443.00,0.5656
7442.00,0.5611
7441.00,0.5568
7440.00,0.5525
7439.00,0.5483
7438.00,0.5444
7437.00,0.5411
7436.00,0.5385
7435.00,0.5363
7434.00,0.5345
7433.00,0.5330
7432.00,0.5317
7431.00,0.5303
7430.00,0.5290
7429.00,0.5283
7428.00,0.5284
7427.00,0.5294
7426.00,0.5308
7425.00,0.5323
7424.00,0.5337
7423.00,0.5352
7422.00,0.5371
7421.00,0.5396
7420.00,0.5422
7419.00,0.5448
7418.00,0.5475
7417.00,0.5509
7416.00,0.5554
7415.00,0.5607
7414.00,0.5660
7413.00,0.5711
7412.00,0.5761
7411.00,0.5815
7410.00,0.5879
7409.00,0.5950
7408.00,0.6023
7407.00,0.6096
7406.00,0.6170
7405.00,0.6249
7404.00,0.6331
7403.00,0.6411
7402.00,0.6486
7401.00,0.6561
7400.00,0.6638
7399.00,0.6721
7398.00,0.6809
7397.00,0.6900
7396.00,0.6992
7395.00,0.7083
7394.00,0.7174
7393.00,0.7267
7392.00,0.7360
7391.00,0.7450
7390.00,0.7537
7389.00,0.7624
7388.00,0.7713
7387.00,0.7800
7386.00,0.7884
7385.00,0.7964
7384.00,0.8045
7383.00,0.8131
7382.00,0.8223
7381.00,0.8319
7380.00,0.8416
7379.00,0.8509
7378.00,0.8594
7377.00,0.8673
7376.00,0.8748
7375.00,0.8822
7374.00,0.8891
7373.00,0.8953
7372.00,0.9009
7371.00,0.9068
7370.00,0.9132
7369.00,0.9197
7368.00,0.9256
7367.00,0.9308
7366.00,0.9361
7365.00,0.9422
7364.00,0.9491
7363.00,0.9557
7362.00,0.9612
7361.00,0.9658
7360.00,0.9698
7359.00,0.9735
7358.00,0.9768
7357.00,0.9796
7356.00,0.9823
7355.00,0.9852
7354.00,0.9885
7353.00,0.9917
7352.00,0.9942
7351.00,0.9956
7350.00,0.9964
7349.00,0.9969
7348.00,0.9973
7347.00,0.9976
7346.00,0.9978
7345.00,0.9979
7344.00,0.9975
7343.00,0.9964
7342.00,0.9950
7341.00,0.9936
7340.00,0.9918
7339.00,0.9890
7338.00,0.9855
7337.00,0.9818
7336.00,0.9784
7335.00,0.9749
7334.00,0.9708
7333.00,0.9661
7332.00,0.9613
7331.00,0.9566
7330.00,0.9521
7329.00,0.9476
7328.00,0.9428
7327.00,0.9374
7326.00,0.9313
7325.00,0.9247
7324.00,0.9176
7323.00,0.9102
7322.00,0.9026
7321.00,0.8947
7320.00,0.8868
7319.00,0.8790
7318.00,0.8712
7317.00,0.8636
7316.00,0.8559
7315.00,0.8480
7314.00,0.8400
7313.00,0.8319
7312.00,0.8237
7311.00,0.8154
7310.00,0.8071
7309.00,0.7988
7308.00,0.7902
7307.00,0.7815
7306.00,0.7729
7305.00,0.7647
7304.00,0.7568
7303.00,0.7490
7302.00,0.7412
7301.00,0.7337
7300.00,0.7265
7299.00,0.7196
7298.00,0.7129
7297.00,0.7065
7296.00,0.7004
7295.00,0.6946
7294.00,0.6893
7293.00,0.6846
7292.00,0.6803
7291.00,0.6763
7290.00,0.6725
7289.00,0.6691
7288.00,0.6664
7287.00,0.6642
7286.00,0.6625
7285.00,0.6610
7284.00,0.6597
7283.00,0.6589
7282.00,0.6586
7281.00,0.6589
7280.00,0.6593
7279.00,0.6599
7278.00,0.6609
7277.00,0.6629
7276.00,0.6657
7275.00,0.6692
7274.00,0.6729
7273.00,0.6768
7272.00,0.6809
7271.00,0.6853
7270.00,0.6899
7269.00,0.6949
7268.00,0.7001
7267.00,0.7056
7266.00,0.7116
7265.00,0.7181
7264.00,0.7248
7263.00,0.7316
7262.00,0.7386
7261.00,0.7457
7260.00,0.7531
7259.00,0.7607
7258.00,0.7686
7257.00,0.7768
7256.00,0.7852
7255.00,0.7935
7254.00,0.8017
7253.00,0.8100
7252.00,0.8185
7251.00,0.8270
7250.00,0.8352
7249.00,0.8432
7248.00,0.8512
7247.00,0.8594
7246.00,0.8679
7245.00,0.8763
7244.00,0.8845
7243.00,0.8924
7242.00,0.9005
7241.00,0.9089
7240.00,0.9171
7239.00,0.9246
7238.00,0.9313
7237.00,0.9379
7236.00,0.9448
7235.00,0.9522
7234.00,0.9595
7233.00,0.9666
7232.00,0.9734
7231.00,0.9800
7230.00,0.9864
7229.00,0.9924
7228.00,0.9978
7227.00,1.0027
7226.00,1.0074
7225.00,1.0119
7224.00,1.0166
7223.00,1.0216
7222.00,1.0271
