Created as New Dataset,Sample 046 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8116
7501.00,0.8036
7500.00,0.7958
7499.00,0.7881
7498.00,0.7806
7497.00,0.7731
7496.00,0.7658
7495.00,0.7587
7494.00,0.7516
7493.00,0.7451
7492.00,0.7400
7491.00,0.7365
7490.00,0.7341
7489.00,0.7313
7488.00,0.7266
7487.00,0.7193
7486.00,0.7101
7485.00,0.6998
7484.00,0.6890
7483.00,0.6779
7482.00,0.6671
7481.00,0.6574
7480.00,0.6492
7479.00,0.6422
7478.00,0.6359
7477.00,0.6301
7476.00,0.6245
7475.00,0.6194
7474.00,0.6147
7473.00,0.6105
7472.00,0.6065
7471.00,0.6022
7470.00,0.5971
7469.00,0.5910
7468.00,0.5846
7467.00,0.5784
7466.00,0.5729
7465.00,0.5679
7464.00,0.5630
7463.00,0.5579
7462.00,0.5527
7461.00,0.5476
7460.00,0.5427
7459.00,0.5379
7458.00,0.5334
7457.00,0.5294
7456.00,0.5264
7455.00,0.5243
7454.00,0.5232
7453.00,0.5223
7452.00,0.5214
7451.00,0.5202
7450.00,0.5191
7449.00,0.5186
7448.00,0.5185
7447.00,0.5185
7446.00,0.5186
7445.00,0.5189
7444.00,0.5197
7443.00,0.5209
7442.00,0.5225
7441.00,0.5242
7440.00,0.5263
7439.00,0.5287
7438.00,0.5318
7437.00,0.5355
7436.00,0.5397
7435.00,0.5444
7434.00,0.5495
7433.00,0.5547
7432.00,0.5600
7431.00,0.5656
7430.00,0.5717
7429.00,0.5784
7428.00,0.5855
7427.00,0.5926
7426.00,0.5999
7425.00,0.6078
7424.00,0.6161
7423.00,0.6243
7422.00,0.6322
7421.00,0.6399
7420.00,0.6477
7419.00,0.6558
7418.00,0.6643
7417.00,0.6730
7416.00,0.6818
7415.00,0.6906
7414.00,0.6997
7413.00,0.7093
7412.00,0.7188
7411.00,0.7279
7410.00,0.7366
7409.00,0.7453
7408.00,0.7542
7407.00,0.7631
7406.00,0.7720
7405.00,0.7810
7404.00,0.7905
7403.00,0.8003
7402.00,0.8098
7401.00,0.8187
7400.00,0.8270
7399.00,0.8353
7398.00,0.8439
7397.00,0.8523
7396.00,0.8602
7395.00,0.8678
7394.00,0.8755
7393.00,0.8833
7392.00,0.8904
7391.00,0.8966
