Created as New Dataset,Sample 010 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8380
7501.00,0.8406
7500.00,0.8421
7499.00,0.8430
7498.00,0.8439
7497.00,0.8453
7496.00,0.8468
7495.00,0.8480
7494.00,0.8485
7493.00,0.8480
7492.00,0.8468
7491.00,0.8456
7490.00,0.8451
7489.00,0.8448
7488.00,0.8436
7487.00,0.8414
7486.00,0.8389
7485.00,0.8369
7484.00,0.8349
7483.00,0.8320
7482.00,0.8278
7481.00,0.8231
7480.00,0.8188
7479.00,0.8150
7478.00,0.8107
7477.00,0.8052
7476.00,0.7989
7475.00,0.7926
7474.00,0.7868
7473.00,0.7811
7472.00,0.7749
7471.00,0.7683
7470.00,0.7622
7469.00,0.7565
7468.00,0.7505
7467.00,0.7435
7466.00,0.7355
7465.00,0.7275
7464.00,0.7198
7463.00,0.7124
7462.00,0.7050
7461.00,0.6978
7460.00,0.6909
7459.00,0.6840
7458.00,0.6771
7457.00,0.6700
7456.00,0.6628
7455.00,0.6554
7454.00,0.6480
7453.00,0.6408
7452.00,0.6338
7451.00,0.6270
7450.00,0.6203
7449.00,0.6138
7448.00,0.6074
7447.00,0.6013
7446.00,0.5956
7445.00,0.5904
7444.00,0.5855
7443.00,0.5811
7442.00,0.5770
7441.00,0.5732
7440.00,0.5694
7439.00,0.5657
7438.00,0.5625
7437.00,0.5599
7436.00,0.5578
7435.00,0.5562
7434.00,0.5551
7433.00,0.5546
7432.00,0.5547
7431.00,0.5552
7430.00,0.5559
7429.00,0.5569
7428.00,0.5584
7427.00,0.5602
7426.00,0.5625
7425.00,0.5652
7424.00,0.5681
7423.00,0.5711
7422.00,0.5741
7421.00,0.5777
7420.00,0.5821
7419.00,0.5874
7418.00,0.5932
7417.00,0.5992
7416.00,0.6056
7415.00,0.6126
7414.00,0.6199
7413.00,0.6273
7412.00,0.6343
7411.00,0.6411
7410.00,0.6481
7409.00,0.6556
7408.00,0.6637
7407.00,0.6722
7406.00,0.6809
7405.00,0.6896
7404.00,0.6981
7403.00,0.7064
7402.00,0.7149
7401.00,0.7237
7400.00,0.7325
7399.00,0.7411
7398.00,0.7494
7397.00,0.7574
7396.00,0.7656
7395.00,0.7739
7394.00,0.7823
7393.00,0.7905
7392.00,0.7986
