Created as New Dataset,Sample 003 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.8188
7501.00,0.8123
7500.00,0.8059
7499.00,0.7996
7498.00,0.7933
7497.00,0.7872
7496.00,0.7811
7495.00,0.7754
7494.00,0.7701
7493.00,0.7649
7492.00,0.7602
7491.00,0.7565
7490.00,0.7539
7489.00,0.7514
7488.00,0.7472
7487.00,0.7403
7486.00,0.7312
7485.00,0.7213
7484.00,0.7111
7483.00,0.7008
7482.00,0.6905
7481.00,0.6808
7480.00,0.6721
7479.00,0.6644
7478.00,0.6572
7477.00,0.6506
7476.00,0.6447
7475.00,0.6395
7474.00,0.6348
7473.00,0.6305
7472.00,0.6260
7471.00,0.6210
7470.00,0.6152
7469.00,0.6085
7468.00,0.6015
7467.00,0.5946
7466.00,0.5883
7465.00,0.5825
7464.00,0.5767
7463.00,0.5709
7462.00,0.5654
7461.00,0.5602
7460.00,0.5549
7459.00,0.5492
7458.00,0.5435
7457.00,0.5385
7456.00,0.5347
7455.00,0.5318
7454.00,0.5292
7453.00,0.5267
7452.00,0.5243
7451.00,0.5223
7450.00,0.5207
7449.00,0.5193
7448.00,0.5179
7447.00,0.5167
7446.00,0.5159
7445.00,0.5156
7444.00,0.5158
7443.00,0.5161
7442.00,0.5166
7441.00,0.5175
7440.00,0.5189
7439.00,0.5205
7438.00,0.5226
7437.00,0.5251
7436.00,0.5280
7435.00,0.5312
7434.00,0.5348
7433.00,0.5390
7432.00,0.5436
7431.00,0.5483
7430.00,0.5530
7429.00,0.5581
7428.00,0.5641
7427.00,0.5710
7426.00,0.5783
7425.00,0.5855
7424.00,0.5926
7423.00,0.5995
7422.00,0.6068
7421.00,0.6143
7420.00,0.6220
7419.00,0.6297
7418.00,0.6378
7417.00,0.6463
7416.00,0.6552
7415.00,0.6642
7414.00,0.6730
7413.00,0.6815
7412.00,0.6897
7411.00,0.6978
7410.00,0.7061
7409.00,0.7148
7408.00,0.7240
7407.00,0.7333
7406.00,0.7426
7405.00,0.7518
7404.00,0.7607
7403.00,0.7694
7402.00,0.7781
7401.00,0.7871
7400.00,0.7960
7399.00,0.8048
7398.00,0.8134
7397.00,0.8219
7396.00,0.8302
7395.00,0.8382
7394.00,0.8460
7393.00,0.8540
7392.00,0.8622
7391.00,0.8701
7390.00,0.8776
7389.00,0.8846
7388.00,0.8916
7387.00,0.8985
7386.00,0.9051
7385.00,0.9115
7384.00,0.9175
7383.00,0.9232
7382.00,0.9289
7381.00,0.9349
7380.00,0.9411
7379.00,0.9474
7378.00,0.9533
7377.00,0.9585
7376.00,0.9627
7375.00,0.9662
7374.00,0.9693
7373.00,0.9718
7372.00,0.9737
7371.00,0.9751
7370.00,0.9768
7369.00,0.9789
7368.00,0.9811
7367.00,0.9827
7366.00,0.9836
7365.00,0.9842
7364.00,0.9845
7363.00,0.9845
7362.00,0.9842
7361.00,0.9838
7360.00,0.9832
7359.00,0.9823
7358.00,0.9812
7357.00,0.9796
7356.00,0.9771
7355.00,0.9739
7354.00,0.9708
7353.00,0.9685
7352.00,0.9666
7351.00,0.9640
7350.00,0.9604
7349.00,0.9561
7348.00,0.9514
7347.00,0.9459
7346.00,0.9397
7345.00,0.9332
7344.00,0.9268
7343.00,0.9203
7342.00,0.9136
7341.00,0.9067
7340.00,0.8997
7339.00,0.8926
7338.00,0.8852
7337.00,0.8776
7336.00,0.8702
7335.00,0.8631
7334.00,0.8562
7333.00,0.8492
7332.00,0.8421
7331.00,0.8348
7330.00,0.8274
7329.00,0.8201
7328.00,0.8127
7327.00,0.8051
7326.00,0.7975
7325.00,0.7899
7324.00,0.7820
7323.00,0.7736
7322.00,0.7647
7321.00,0.7557
7320.00,0.7469
7319.00,0.7388
7318.00,0.7313
7317.00,0.7246
7316.00,0.7184
7315.00,0.7123
7314.00,0.7063
7313.00,0.7006
7312.00,0.6951
7311.00,0.6898
7310.00,0.6844
7309.00,0.6792
7308.00,0.6746
7307.00,0.6705
7306.00,0.6669
7305.00,0.6635
7304.00,0.6603
7303.00,0.6573
7302.00,0.6548
7301.00,0.6528
7300.00,0.6514
7299.00,0.6505
7298.00,0.6500
7297.00,0.6501
7296.00,0.6509
7295.00,0.6523
7294.00,0.6540
7293.00,0.6562
7292.00,0.6587
7291.00,0.6617
7290.00,0.6649
7289.00,0.6685
7288.00,0.6724
7287.00,0.6767
7286.00,0.6816
7285.00,0.6871
7284.00,0.6931
7283.00,0.6993
7282.00,0.7054
7281.00,0.7115
7280.00,0.7179
7279.00,0.7246
7278.00,0.7316
7277.00,0.7388
7276.00,0.7461
7275.00,0.7540
7274.00,0.7624
7273.00,0.7709
7272.00,0.7791
7271.00,0.7868
7270.00,0.7945
7269.00,0.8025
7268.00,0.8106
7267.00,0.8187
7266.00,0.8267
7265.00,0.8349
7264.00,0.8432
7263.00,0.8517
7262.00,0.8600
7261.00,0.8681
7260.00,0.8759
7259.00,0.8838
7258.00,0.8920
7257.00,0.9005
7256.00,0.9092
7255.00,0.9174
7254.00,0.9250
7253.00,0.9323
7252.00,0.9394
7251.00,0.9461
7250.00,0.9523
7249.00,0.9582
7248.00,0.9641
7247.00,0.9701
7246.00,0.9763
7245.00,0.9824
7244.00,0.9886
7243.00,0.9945
7242.00,1.0001
7241.00,1.0056
7240.00,1.0109
7239.00,1.0159
7238.00,1.0206
7237.00,1.0252
7236.00,1.0295
7235.00,1.0332
7234.00,1.0361
7233.00,1.0385
7232.00,1.0408
7231.00,1.0428
7230.00,1.0441
7229.00,1.0450
7228.00,1.0460
7227.00,1.0477
7226.00,1.0499
7225.00,1.0519
7224.00,1.0530
7223.00,1.0530
7222.00,1.0523
7221.00,1.0512
7220.00,1.0500
7219.00,1.0487
7218.00,1.0474
7217.00,1.0460
7216.00,1.0441
7215.00,1.0413
7214.00,1.0374
7213.00,1.0328
7212.00,1.0277
7211.00,1.0226
7210.00,1.0176
7209.00,1.0129
7208.00,1.0084
7207.00,1.0040
7206.00,0.9992
7205.00,0.9938
7204.00,0.9879
7203.00,0.9817
7202.00,0.9753
7201.00,0.9690
7200.00,0.9628
7199.00,0.9563
7198.00,0.9496
7197.00,0.9427
7196.00,0.9356
7195.00,0.9283
7194.00,0.9208
7193.00,0.9128
7192.00,0.9045
7191.00,0.8958
7190.00,0.8869
7189.00,0.8781
7188.00,0.8695
7187.00,0.8609
7186.00,0.8526
7185.00,0.8447
7184.00,0.8369
7183.00,0.8287
7182.00,0.8201
7181.00,0.8114
