Created as New Dataset,Sample 039 By Administrator Date Wednesday, November 24 2021
cm-1,A
7502.00,0.7104
7501.00,0.7166
7500.00,0.7229
7499.00,0.7293
7498.00,0.7358
7497.00,0.7424
7496.00,0.7491
7495.00,0.7559
7494.00,0.7629
7493.00,0.7696
7492.00,0.7766
7491.00,0.7839
7490.00,0.7906
7489.00,0.7965
7488.00,0.8025
7487.00,0.8089
7486.00,0.8151
7485.00,0.8199
7484.00,0.8235
7483.00,0.8269
7482.00,0.8310
7481.00,0.8355
7480.00,0.8396
7479.00,0.8430
7478.00,0.8462
7477.00,0.8495
7476.00,0.8528
7475.00,0.8559
7474.00,0.8588
7473.00,0.8617
7472.00,0.8643
7471.00,0.8662
7470.00,0.8669
7469.00,0.8664
7468.00,0.8651
7467.00,0.8636
7466.00,0.8620
7465.00,0.8596
7464.00,0.8563
7463.00,0.8525
7462.00,0.8489
7461.00,0.8456
7460.00,0.8420
7459.00,0.8374
7458.00,0.8321
7457.00,0.8269
7456.00,0.8222
7455.00,0.8177
7454.00,0.8132
7453.00,0.8081
7452.00,0.8028
7451.00,0.7972
7450.00,0.7912
7449.00,0.7846
7448.00,0.7778
7447.00,0.7711
7446.00,0.7648
7445.00,0.7583
7444.00,0.7509
7443.00,0.7425
7442.00,0.7339
7441.00,0.7260
7440.00,0.7187
7439.00,0.7112
7438.00,0.7032
7437.00,0.6952
7436.00,0.6875
7435.00,0.6801
7434.00,0.6729
7433.00,0.6654
7432.00,0.6576
7431.00,0.6500
7430.00,0.6431
7429.00,0.6374
7428.00,0.6329
7427.00,0.6293
7426.00,0.6260
7425.00,0.6226
7424.00,0.6189
7423.00,0.6146
7422.00,0.6098
7421.00,0.6047
7420.00,0.5991
7419.00,0.5932
7418.00,0.5875
7417.00,0.5822
7416.00,0.5776
7415.00,0.5732
7414.00,0.5692
7413.00,0.5654
7412.00,0.5623
7411.00,0.5597
7410.00,0.5576
7409.00,0.5557
7408.00,0.5540
7407.00,0.5529
7406.00,0.5524
7405.00,0.5522
7404.00,0.5520
7403.00,0.5518
7402.00,0.5520
7401.00,0.5529
7400.00,0.5540
7399.00,0.5553
7398.00,0.5568
7397.00,0.5589
7396.00,0.5617
7395.00,0.5650
7394.00,0.5685
7393.00,0.5724
7392.00,0.5768
7391.00,0.5817
7390.00,0.5868
7389.00,0.5921
7388.00,0.5978
7387.00,0.6040
7386.00,0.6107
7385.00,0.6178
7384.00,0.6250
7383.00,0.6324
7382.00,0.6401
7381.00,0.6481
7380.00,0.6564
7379.00,0.6647
7378.00,0.6730
7377.00,0.6813
7376.00,0.6898
7375.00,0.6985
7374.00,0.7074
7373.00,0.7164
7372.00,0.7253
7371.00,0.7342
7370.00,0.7434
7369.00,0.7528
7368.00,0.7623
7367.00,0.7717
7366.00,0.7811
7365.00,0.7904
7364.00,0.7996
7363.00,0.8085
7362.00,0.8170
7361.00,0.8256
7360.00,0.8341
7359.00,0.8426
7358.00,0.8508
7357.00,0.8589
7356.00,0.8669
7355.00,0.8751
7354.00,0.8835
7353.00,0.8918
7352.00,0.9001
7351.00,0.9086
7350.00,0.9172
7349.00,0.9252
7348.00,0.9320
7347.00,0.9378
7346.00,0.9435
7345.00,0.9497
7344.00,0.9560
7343.00,0.9618
7342.00,0.9673
7341.00,0.9732
7340.00,0.9792
7339.00,0.9847
7338.00,0.9889
7337.00,0.9920
7336.00,0.9946
7335.00,0.9971
7334.00,0.9997
7333.00,1.0024
7332.00,1.0048
7331.00,1.0070
7330.00,1.0089
7329.00,1.0106
7328.00,1.0121
7327.00,1.0133
7326.00,1.0142
7325.00,1.0149
7324.00,1.0154
7323.00,1.0157
7322.00,1.0156
7321.00,1.0149
7320.00,1.0138
7319.00,1.0125
7318.00,1.0112
7317.00,1.0099
7316.00,1.0084
7315.00,1.0064
7314.00,1.0041
7313.00,1.0013
7312.00,0.9979
7311.00,0.9936
7310.00,0.9885
7309.00,0.9831
7308.00,0.9773
7307.00,0.9710
7306.00,0.9643
7305.00,0.9576
7304.00,0.9514
7303.00,0.9458
7302.00,0.9403
7301.00,0.9345
7300.00,0.9279
7299.00,0.9205
7298.00,0.9128
7297.00,0.9052
