Created as New Dataset,Sample 167 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.1687
6999.00,1.1704
6998.00,1.1725
6997.00,1.1750
6996.00,1.1776
6995.00,1.1796
6994.00,1.1810
6993.00,1.1822
6992.00,1.1836
6991.00,1.1853
6990.00,1.1871
6989.00,1.1887
6988.00,1.1903
6987.00,1.1918
6986.00,1.1930
6985.00,1.1941
6984.00,1.1954
6983.00,1.1968
6982.00,1.1980
6981.00,1.1989
6980.00,1.1997
6979.00,1.2007
6978.00,1.2019
6977.00,1.2030
6976.00,1.2038
6975.00,1.2043
6974.00,1.2046
6973.00,1.2051
6972.00,1.2059
6971.00,1.2067
6970.00,1.2072
6969.00,1.2075
6968.00,1.2076
6967.00,1.2081
6966.00,1.2086
6965.00,1.2090
6964.00,1.2090
6963.00,1.2087
6962.00,1.2083
6961.00,1.2079
6960.00,1.2079
6959.00,1.2081
6958.00,1.2084
6957.00,1.2084
6956.00,1.2082
6955.00,1.2080
6954.00,1.2076
6953.00,1.2069
6952.00,1.2059
6951.00,1.2049
6950.00,1.2040
6949.00,1.2032
6948.00,1.2025
6947.00,1.2020
6946.00,1.2017
6945.00,1.2014
6944.00,1.2007
6943.00,1.1998
6942.00,1.1987
6941.00,1.1977
6940.00,1.1965
6939.00,1.1950
6938.00,1.1932
6937.00,1.1916
6936.00,1.1901
6935.00,1.1888
6934.00,1.1874
6933.00,1.1860
6932.00,1.1845
6931.00,1.1831
6930.00,1.1815
6929.00,1.1795
6928.00,1.1772
6927.00,1.1749
6926.00,1.1727
6925.00,1.1706
6924.00,1.1687
6923.00,1.1667
6922.00,1.1648
6921.00,1.1629
6920.00,1.1612
6919.00,1.1593
6918.00,1.1573
6917.00,1.1549
6916.00,1.1523
6915.00,1.1494
6914.00,1.1464
6913.00,1.1435
6912.00,1.1407
6911.00,1.1380
6910.00,1.1354
6909.00,1.1328
6908.00,1.1303
6907.00,1.1276
6906.00,1.1245
6905.00,1.1212
6904.00,1.1178
6903.00,1.1145
6902.00,1.1111
6901.00,1.1077
6900.00,1.1044
6899.00,1.1014
6898.00,1.0984
6897.00,1.0954
6896.00,1.0922
6895.00,1.0888
6894.00,1.0851
6893.00,1.0812
6892.00,1.0774
6891.00,1.0738
6890.00,1.0700
6889.00,1.0660
6888.00,1.0618
6887.00,1.0577
6886.00,1.0536
6885.00,1.0495
6884.00,1.0452
6883.00,1.0410
6882.00,1.0368
6881.00,1.0329
6880.00,1.0290
6879.00,1.0251
6878.00,1.0210
6877.00,1.0164
6876.00,1.0115
6875.00,1.0067
6874.00,1.0020
6873.00,0.9975
6872.00,0.9931
6871.00,0.9885
6870.00,0.9841
6869.00,0.9796
6868.00,0.9750
6867.00,0.9704
6866.00,0.9656
6865.00,0.9610
6864.00,0.9564
6863.00,0.9518
6862.00,0.9471
6861.00,0.9422
6860.00,0.9373
6859.00,0.9322
6858.00,0.9271
6857.00,0.9221
6856.00,0.9172
6855.00,0.9125
6854.00,0.9079
6853.00,0.9033
6852.00,0.8986
6851.00,0.8938
6850.00,0.8890
6849.00,0.8845
6848.00,0.8800
