Created as New Dataset,Sample 183 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,0.8573
6999.00,0.8552
6998.00,0.8531
6997.00,0.8511
6996.00,0.8491
6995.00,0.8470
6994.00,0.8448
6993.00,0.8427
6992.00,0.8406
6991.00,0.8386
6990.00,0.8367
6989.00,0.8348
6988.00,0.8329
6987.00,0.8308
6986.00,0.8287
6985.00,0.8265
6984.00,0.8245
6983.00,0.8226
6982.00,0.8207
6981.00,0.8188
6980.00,0.8169
6979.00,0.8153
6978.00,0.8138
6977.00,0.8124
6976.00,0.8110
6975.00,0.8094
6974.00,0.8079
6973.00,0.8065
6972.00,0.8051
6971.00,0.8036
6970.00,0.8021
6969.00,0.8007
6968.00,0.7994
6967.00,0.7981
6966.00,0.7970
6965.00,0.7961
6964.00,0.7951
6963.00,0.7940
6962.00,0.7927
6961.00,0.7915
6960.00,0.7904
6959.00,0.7894
6958.00,0.7883
6957.00,0.7873
6956.00,0.7864
6955.00,0.7857
6954.00,0.7852
6953.00,0.7847
6952.00,0.7841
6951.00,0.7834
6950.00,0.7828
6949.00,0.7822
6948.00,0.7817
6947.00,0.7813
6946.00,0.7809
6945.00,0.7807
6944.00,0.7805
6943.00,0.7803
6942.00,0.7799
6941.00,0.7796
6940.00,0.7793
6939.00,0.7791
6938.00,0.7791
6937.00,0.7793
6936.00,0.7794
6935.00,0.7796
6934.00,0.7798
6933.00,0.7802
6932.00,0.7806
6931.00,0.7809
6930.00,0.7812
6929.00,0.7815
6928.00,0.7818
6927.00,0.7821
6926.00,0.7825
6925.00,0.7830
6924.00,0.7836
6923.00,0.7845
6922.00,0.7856
6921.00,0.7868
6920.00,0.7881
6919.00,0.7892
6918.00,0.7901
6917.00,0.7909
6916.00,0.7917
6915.00,0.7924
6914.00,0.7932
6913.00,0.7942
6912.00,0.7951
6911.00,0.7962
6910.00,0.7973
6909.00,0.7987
6908.00,0.8003
6907.00,0.8019
6906.00,0.8036
6905.00,0.8054
6904.00,0.8072
6903.00,0.8090
6902.00,0.8108
6901.00,0.8124
6900.00,0.8140
6899.00,0.8156
6898.00,0.8173
6897.00,0.8191
6896.00,0.8210
6895.00,0.8230
6894.00,0.8251
6893.00,0.8273
6892.00,0.8294
6891.00,0.8314
6890.00,0.8334
6889.00,0.8354
6888.00,0.8374
6887.00,0.8394
6886.00,0.8416
6885.00,0.8440
6884.00,0.8464
6883.00,0.8489
6882.00,0.8512
6881.00,0.8535
6880.00,0.8558
6879.00,0.8581
6878.00,0.8604
6877.00,0.8628
6876.00,0.8653
6875.00,0.8679
6874.00,0.8705
6873.00,0.8732
6872.00,0.8761
6871.00,0.8790
6870.00,0.8819
6869.00,0.8846
6868.00,0.8873
6867.00,0.8900
6866.00,0.8929
6865.00,0.8959
6864.00,0.8990
6863.00,0.9021
6862.00,0.9052
6861.00,0.9084
6860.00,0.9114
6859.00,0.9141
6858.00,0.9166
6857.00,0.9191
6856.00,0.9219
6855.00,0.9251
6854.00,0.9284
6853.00,0.9318
6852.00,0.9350
6851.00,0.9382
6850.00,0.9415
6849.00,0.9447
6848.00,0.9478
6847.00,0.9510
6846.00,0.9544
6845.00,0.9581
6844.00,0.9619
6843.00,0.9653
6842.00,0.9685
6841.00,0.9717
6840.00,0.9747
6839.00,0.9778
6838.00,0.9808
6837.00,0.9840
6836.00,0.9873
6835.00,0.9908
6834.00,0.9943
6833.00,0.9979
6832.00,1.0015
6831.00,1.0048
6830.00,1.0082
6829.00,1.0117
6828.00,1.0153
6827.00,1.0188
6826.00,1.0222
6825.00,1.0254
6824.00,1.0286
6823.00,1.0318
6822.00,1.0349
6821.00,1.0378
6820.00,1.0409
6819.00,1.0442
6818.00,1.0475
6817.00,1.0509
6816.00,1.0541
6815.00,1.0571
6814.00,1.0601
6813.00,1.0630
6812.00,1.0656
6811.00,1.0681
6810.00,1.0708
6809.00,1.0736
6808.00,1.0767
6807.00,1.0799
6806.00,1.0830
6805.00,1.0860
6804.00,1.0888
6803.00,1.0915
6802.00,1.0940
6801.00,1.0966
6800.00,1.0990
6799.00,1.1016
6798.00,1.1042
6797.00,1.1068
6796.00,1.1094
6795.00,1.1121
6794.00,1.1146
6793.00,1.1170
6792.00,1.1192
6791.00,1.1212
6790.00,1.1234
6789.00,1.1258
6788.00,1.1282
6787.00,1.1306
6786.00,1.1329
6785.00,1.1353
6784.00,1.1375
6783.00,1.1394
6782.00,1.1413
6781.00,1.1430
6780.00,1.1446
6779.00,1.1462
6778.00,1.1479
6777.00,1.1498
6776.00,1.1517
6775.00,1.1535
6774.00,1.1555
6773.00,1.1575
6772.00,1.1593
6771.00,1.1608
6770.00,1.1623
6769.00,1.1640
