Created as New Dataset,Sample 166 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.1901
6999.00,1.1890
6998.00,1.1881
6997.00,1.1870
6996.00,1.1854
6995.00,1.1836
6994.00,1.1818
6993.00,1.1802
6992.00,1.1787
6991.00,1.1773
6990.00,1.1759
6989.00,1.1744
6988.00,1.1724
6987.00,1.1698
6986.00,1.1669
6985.00,1.1641
6984.00,1.1614
6983.00,1.1587
6982.00,1.1561
6981.00,1.1542
6980.00,1.1528
6979.00,1.1515
6978.00,1.1496
6977.00,1.1470
6976.00,1.1440
6975.00,1.1412
6974.00,1.1384
6973.00,1.1356
6972.00,1.1326
6971.00,1.1297
6970.00,1.1270
6969.00,1.1244
6968.00,1.1217
6967.00,1.1187
6966.00,1.1156
6965.00,1.1126
6964.00,1.1097
6963.00,1.1068
6962.00,1.1039
6961.00,1.1008
6960.00,1.0975
6959.00,1.0940
6958.00,1.0905
6957.00,1.0871
6956.00,1.0839
6955.00,1.0805
6954.00,1.0770
6953.00,1.0734
6952.00,1.0697
6951.00,1.0659
6950.00,1.0618
6949.00,1.0574
6948.00,1.0529
6947.00,1.0484
6946.00,1.0440
6945.00,1.0395
6944.00,1.0352
6943.00,1.0312
6942.00,1.0274
6941.00,1.0238
6940.00,1.0200
6939.00,1.0159
6938.00,1.0117
6937.00,1.0074
6936.00,1.0029
6935.00,0.9982
6934.00,0.9935
6933.00,0.9891
6932.00,0.9849
6931.00,0.9807
6930.00,0.9765
6929.00,0.9724
6928.00,0.9681
6927.00,0.9636
6926.00,0.9590
6925.00,0.9544
6924.00,0.9498
6923.00,0.9451
6922.00,0.9402
6921.00,0.9353
6920.00,0.9303
6919.00,0.9254
6918.00,0.9206
6917.00,0.9157
6916.00,0.9110
6915.00,0.9064
6914.00,0.9019
6913.00,0.8974
6912.00,0.8929
6911.00,0.8884
6910.00,0.8839
6909.00,0.8795
6908.00,0.8750
6907.00,0.8706
6906.00,0.8663
6905.00,0.8621
6904.00,0.8580
6903.00,0.8538
6902.00,0.8495
6901.00,0.8451
6900.00,0.8406
6899.00,0.8361
6898.00,0.8316
6897.00,0.8273
6896.00,0.8232
6895.00,0.8192
6894.00,0.8153
6893.00,0.8115
6892.00,0.8076
6891.00,0.8036
6890.00,0.7997
6889.00,0.7959
6888.00,0.7922
6887.00,0.7886
6886.00,0.7852
6885.00,0.7819
6884.00,0.7787
6883.00,0.7754
6882.00,0.7720
6881.00,0.7687
6880.00,0.7655
6879.00,0.7625
6878.00,0.7596
6877.00,0.7568
6876.00,0.7540
6875.00,0.7512
6874.00,0.7486
6873.00,0.7460
6872.00,0.7435
6871.00,0.7411
6870.00,0.7388
6869.00,0.7367
6868.00,0.7348
6867.00,0.7331
6866.00,0.7314
6865.00,0.7298
6864.00,0.7283
6863.00,0.7268
6862.00,0.7255
6861.00,0.7241
6860.00,0.7226
6859.00,0.7213
6858.00,0.7202
6857.00,0.7194
6856.00,0.7189
6855.00,0.7185
6854.00,0.7182
6853.00,0.7180
6852.00,0.7179
6851.00,0.7178
6850.00,0.7176
6849.00,0.7174
6848.00,0.7173
6847.00,0.7175
6846.00,0.7179
6845.00,0.7186
6844.00,0.7193
6843.00,0.7200
6842.00,0.7208
6841.00,0.7217
6840.00,0.7227
6839.00,0.7238
6838.00,0.7250
6837.00,0.7265
6836.00,0.7282
6835.00,0.7299
6834.00,0.7316
6833.00,0.7335
6832.00,0.7355
6831.00,0.7377
6830.00,0.7397
6829.00,0.7418
6828.00,0.7441
6827.00,0.7465
6826.00,0.7490
6825.00,0.7516
6824.00,0.7544
6823.00,0.7573
6822.00,0.7604
6821.00,0.7636
6820.00,0.7669
6819.00,0.7702
6818.00,0.7735
6817.00,0.7768
6816.00,0.7801
6815.00,0.7835
6814.00,0.7871
6813.00,0.7907
6812.00,0.7944
6811.00,0.7983
6810.00,0.8024
6809.00,0.8065
6808.00,0.8107
6807.00,0.8148
6806.00,0.8188
6805.00,0.8228
6804.00,0.8268
6803.00,0.8306
6802.00,0.8346
6801.00,0.8388
6800.00,0.8431
6799.00,0.8475
6798.00,0.8519
6797.00,0.8564
6796.00,0.8607
6795.00,0.8650
6794.00,0.8693
6793.00,0.8738
6792.00,0.8785
6791.00,0.8833
6790.00,0.8881
6789.00,0.8928
6788.00,0.8976
6787.00,0.9024
6786.00,0.9070
6785.00,0.9116
6784.00,0.9162
6783.00,0.9208
6782.00,0.9255
6781.00,0.9303
6780.00,0.9352
6779.00,0.9401
6778.00,0.9449
6777.00,0.9496
6776.00,0.9543
6775.00,0.9590
6774.00,0.9637
6773.00,0.9682
6772.00,0.9726
6771.00,0.9770
6770.00,0.9817
6769.00,0.9866
6768.00,0.9915
