Created as New Dataset,Sample 182 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.0666
6999.00,1.0638
6998.00,1.0611
6997.00,1.0586
6996.00,1.0559
6995.00,1.0531
6994.00,1.0501
6993.00,1.0470
6992.00,1.0440
6991.00,1.0411
6990.00,1.0382
6989.00,1.0353
6988.00,1.0322
6987.00,1.0289
6986.00,1.0255
6985.00,1.0222
6984.00,1.0191
6983.00,1.0162
6982.00,1.0132
6981.00,1.0102
6980.00,1.0072
6979.00,1.0043
6978.00,1.0015
6977.00,0.9986
6976.00,0.9956
6975.00,0.9925
6974.00,0.9894
6973.00,0.9863
6972.00,0.9830
6971.00,0.9796
6970.00,0.9763
6969.00,0.9730
6968.00,0.9699
6967.00,0.9668
6966.00,0.9639
6965.00,0.9611
6964.00,0.9583
6963.00,0.9553
6962.00,0.9520
6961.00,0.9487
6960.00,0.9455
6959.00,0.9424
6958.00,0.9393
6957.00,0.9363
6956.00,0.9332
6955.00,0.9300
6954.00,0.9270
6953.00,0.9240
6952.00,0.9209
6951.00,0.9178
6950.00,0.9147
6949.00,0.9116
6948.00,0.9084
6947.00,0.9054
6946.00,0.9024
6945.00,0.8997
6944.00,0.8970
6943.00,0.8941
6942.00,0.8913
6941.00,0.8884
6940.00,0.8856
6939.00,0.8827
6938.00,0.8798
6937.00,0.8769
6936.00,0.8740
6935.00,0.8712
6934.00,0.8685
6933.00,0.8660
6932.00,0.8635
6931.00,0.8609
6930.00,0.8584
6929.00,0.8561
6928.00,0.8538
6927.00,0.8513
6926.00,0.8486
6925.00,0.8460
6924.00,0.8435
6923.00,0.8408
6922.00,0.8382
6921.00,0.8357
6920.00,0.8336
6919.00,0.8315
6918.00,0.8293
6917.00,0.8270
6916.00,0.8248
6915.00,0.8226
6914.00,0.8205
6913.00,0.8185
6912.00,0.8165
6911.00,0.8145
6910.00,0.8125
6909.00,0.8105
6908.00,0.8086
6907.00,0.8066
6906.00,0.8048
6905.00,0.8030
6904.00,0.8014
6903.00,0.7998
6902.00,0.7984
6901.00,0.7970
6900.00,0.7957
6899.00,0.7942
6898.00,0.7927
6897.00,0.7913
6896.00,0.7901
6895.00,0.7889
6894.00,0.7878
6893.00,0.7867
6892.00,0.7856
6891.00,0.7843
6890.00,0.7829
6889.00,0.7815
6888.00,0.7802
6887.00,0.7791
6886.00,0.7782
6885.00,0.7775
6884.00,0.7769
6883.00,0.7764
6882.00,0.7759
6881.00,0.7753
6880.00,0.7746
6879.00,0.7738
6878.00,0.7731
6877.00,0.7725
6876.00,0.7723
6875.00,0.7722
6874.00,0.7721
6873.00,0.7720
6872.00,0.7719
6871.00,0.7715
6870.00,0.7711
6869.00,0.7708
6868.00,0.7707
6867.00,0.7707
6866.00,0.7708
6865.00,0.7713
6864.00,0.7719
6863.00,0.7726
6862.00,0.7731
6861.00,0.7735
6860.00,0.7738
6859.00,0.7743
6858.00,0.7749
6857.00,0.7756
6856.00,0.7763
6855.00,0.7770
6854.00,0.7778
6853.00,0.7788
6852.00,0.7798
6851.00,0.7808
6850.00,0.7818
