Created as New Dataset,Sample 169 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,0.8709
6999.00,0.8758
6998.00,0.8809
6997.00,0.8858
6996.00,0.8906
6995.00,0.8954
6994.00,0.9004
6993.00,0.9054
6992.00,0.9103
6991.00,0.9151
6990.00,0.9200
6989.00,0.9252
6988.00,0.9304
6987.00,0.9353
6986.00,0.9401
6985.00,0.9448
6984.00,0.9496
6983.00,0.9544
6982.00,0.9591
6981.00,0.9637
6980.00,0.9684
6979.00,0.9729
6978.00,0.9773
6977.00,0.9818
6976.00,0.9863
6975.00,0.9908
6974.00,0.9953
6973.00,0.9998
6972.00,1.0044
6971.00,1.0091
6970.00,1.0137
6969.00,1.0182
6968.00,1.0227
6967.00,1.0275
6966.00,1.0323
6965.00,1.0370
6964.00,1.0416
6963.00,1.0461
6962.00,1.0504
6961.00,1.0546
6960.00,1.0585
6959.00,1.0620
6958.00,1.0655
6957.00,1.0690
6956.00,1.0726
6955.00,1.0764
6954.00,1.0802
6953.00,1.0841
6952.00,1.0881
6951.00,1.0921
6950.00,1.0960
6949.00,1.0997
6948.00,1.1032
6947.00,1.1066
6946.00,1.1099
6945.00,1.1133
6944.00,1.1166
6943.00,1.1201
6942.00,1.1236
6941.00,1.1269
6940.00,1.1298
6939.00,1.1325
6938.00,1.1353
6937.00,1.1384
6936.00,1.1416
6935.00,1.1446
6934.00,1.1475
6933.00,1.1505
6932.00,1.1536
6931.00,1.1565
6930.00,1.1592
6929.00,1.1614
6928.00,1.1632
6927.00,1.1650
6926.00,1.1671
6925.00,1.1695
6924.00,1.1719
6923.00,1.1740
6922.00,1.1760
6921.00,1.1783
6920.00,1.1807
6919.00,1.1828
6918.00,1.1845
6917.00,1.1860
6916.00,1.1875
6915.00,1.1891
6914.00,1.1909
6913.00,1.1927
6912.00,1.1942
6911.00,1.1955
6910.00,1.1968
6909.00,1.1982
6908.00,1.1998
6907.00,1.2012
6906.00,1.2025
6905.00,1.2040
6904.00,1.2055
6903.00,1.2067
6902.00,1.2074
6901.00,1.2080
6900.00,1.2087
6899.00,1.2096
6898.00,1.2105
6897.00,1.2112
6896.00,1.2119
6895.00,1.2126
6894.00,1.2132
6893.00,1.2137
6892.00,1.2140
6891.00,1.2139
6890.00,1.2139
6889.00,1.2141
6888.00,1.2146
6887.00,1.2150
6886.00,1.2152
6885.00,1.2154
6884.00,1.2158
6883.00,1.2162
6882.00,1.2164
6881.00,1.2164
6880.00,1.2162
6879.00,1.2158
6878.00,1.2151
6877.00,1.2143
6876.00,1.2134
6875.00,1.2124
6874.00,1.2113
6873.00,1.2104
6872.00,1.2098
6871.00,1.2096
6870.00,1.2094
6869.00,1.2090
6868.00,1.2084
6867.00,1.2078
6866.00,1.2070
6865.00,1.2060
6864.00,1.2045
6863.00,1.2028
6862.00,1.2012
6861.00,1.1998
6860.00,1.1986
6859.00,1.1972
6858.00,1.1956
6857.00,1.1941
6856.00,1.1928
6855.00,1.1914
6854.00,1.1897
6853.00,1.1878
6852.00,1.1860
6851.00,1.1844
6850.00,1.1830
6849.00,1.1815
6848.00,1.1797
6847.00,1.1777
6846.00,1.1758
6845.00,1.1738
6844.00,1.1717
6843.00,1.1695
6842.00,1.1673
6841.00,1.1651
6840.00,1.1627
6839.00,1.1600
6838.00,1.1569
6837.00,1.1537
6836.00,1.1506
6835.00,1.1477
6834.00,1.1450
6833.00,1.1425
6832.00,1.1401
6831.00,1.1377
