Created as New Dataset,Sample 174 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.1426
6999.00,1.1454
6998.00,1.1483
6997.00,1.1514
6996.00,1.1544
6995.00,1.1573
6994.00,1.1600
6993.00,1.1625
6992.00,1.1647
6991.00,1.1666
6990.00,1.1684
6989.00,1.1702
6988.00,1.1723
6987.00,1.1742
6986.00,1.1760
6985.00,1.1778
6984.00,1.1797
6983.00,1.1818
6982.00,1.1840
6981.00,1.1859
6980.00,1.1875
6979.00,1.1890
6978.00,1.1904
6977.00,1.1920
6976.00,1.1934
6975.00,1.1946
6974.00,1.1953
6973.00,1.1960
6972.00,1.1967
6971.00,1.1978
6970.00,1.1989
6969.00,1.2000
6968.00,1.2010
6967.00,1.2020
6966.00,1.2029
6965.00,1.2039
6964.00,1.2048
6963.00,1.2053
6962.00,1.2054
6961.00,1.2054
6960.00,1.2057
6959.00,1.2067
6958.00,1.2078
6957.00,1.2088
6956.00,1.2095
6955.00,1.2100
6954.00,1.2103
6953.00,1.2103
6952.00,1.2098
6951.00,1.2088
6950.00,1.2077
6949.00,1.2070
6948.00,1.2068
6947.00,1.2070
6946.00,1.2072
6945.00,1.2070
6944.00,1.2067
6943.00,1.2063
6942.00,1.2058
6941.00,1.2052
6940.00,1.2045
6939.00,1.2039
6938.00,1.2034
6937.00,1.2027
6936.00,1.2018
6935.00,1.2008
6934.00,1.1995
6933.00,1.1979
6932.00,1.1960
6931.00,1.1942
6930.00,1.1929
6929.00,1.1919
6928.00,1.1909
6927.00,1.1899
6926.00,1.1890
6925.00,1.1883
6924.00,1.1872
6923.00,1.1855
6922.00,1.1834
6921.00,1.1813
6920.00,1.1794
6919.00,1.1777
6918.00,1.1761
6917.00,1.1744
6916.00,1.1727
6915.00,1.1708
6914.00,1.1689
6913.00,1.1667
6912.00,1.1642
6911.00,1.1615
6910.00,1.1588
6909.00,1.1565
6908.00,1.1546
6907.00,1.1527
6906.00,1.1507
6905.00,1.1485
6904.00,1.1462
6903.00,1.1438
6902.00,1.1412
6901.00,1.1383
6900.00,1.1352
6899.00,1.1321
6898.00,1.1292
6897.00,1.1263
6896.00,1.1234
6895.00,1.1204
6894.00,1.1175
6893.00,1.1147
6892.00,1.1119
6891.00,1.1088
6890.00,1.1055
6889.00,1.1021
6888.00,1.0986
6887.00,1.0948
6886.00,1.0907
6885.00,1.0866
6884.00,1.0828
6883.00,1.0791
6882.00,1.0754
6881.00,1.0715
6880.00,1.0675
6879.00,1.0634
6878.00,1.0594
6877.00,1.0554
6876.00,1.0516
6875.00,1.0478
6874.00,1.0442
6873.00,1.0405
6872.00,1.0366
6871.00,1.0322
6870.00,1.0275
6869.00,1.0227
6868.00,1.0182
6867.00,1.0141
6866.00,1.0101
6865.00,1.0060
6864.00,1.0016
6863.00,0.9969
6862.00,0.9920
6861.00,0.9872
6860.00,0.9823
6859.00,0.9774
6858.00,0.9727
6857.00,0.9685
6856.00,0.9645
6855.00,0.9604
6854.00,0.9559
6853.00,0.9511
6852.00,0.9461
6851.00,0.9413
6850.00,0.9367
6849.00,0.9320
6848.00,0.9272
6847.00,0.9223
6846.00,0.9177
6845.00,0.9134
6844.00,0.9091
6843.00,0.9045
6842.00,0.8998
6841.00,0.8951
6840.00,0.8904
6839.00,0.8857
6838.00,0.8810
6837.00,0.8762
6836.00,0.8713
6835.00,0.8666
6834.00,0.8619
6833.00,0.8573
6832.00,0.8526
6831.00,0.8479
6830.00,0.8431
6829.00,0.8385
6828.00,0.8341
6827.00,0.8298
6826.00,0.8256
6825.00,0.8216
6824.00,0.8177
6823.00,0.8137
6822.00,0.8095
6821.00,0.8052
6820.00,0.8009
6819.00,0.7965
6818.00,0.7922
6817.00,0.7879
6816.00,0.7838
6815.00,0.7798
6814.00,0.7761
6813.00,0.7724
6812.00,0.7687
6811.00,0.7651
6810.00,0.7614
6809.00,0.7577
6808.00,0.7541
6807.00,0.7506
6806.00,0.7472
6805.00,0.7438
6804.00,0.7403
6803.00,0.7369
6802.00,0.7337
6801.00,0.7306
6800.00,0.7277
6799.00,0.7249
6798.00,0.7224
6797.00,0.7200
6796.00,0.7178
6795.00,0.7156
6794.00,0.7134
6793.00,0.7113
6792.00,0.7093
6791.00,0.7075
6790.00,0.7059
6789.00,0.7045
6788.00,0.7034
6787.00,0.7024
6786.00,0.7015
6785.00,0.7007
6784.00,0.7000
6783.00,0.6994
6782.00,0.6989
6781.00,0.6986
6780.00,0.6985
6779.00,0.6986
6778.00,0.6989
6777.00,0.6994
6776.00,0.6999
6775.00,0.7005
6774.00,0.7012
6773.00,0.7020
6772.00,0.7029
6771.00,0.7039
6770.00,0.7051
6769.00,0.7066
6768.00,0.7083
6767.00,0.7101
6766.00,0.7120
6765.00,0.7141
6764.00,0.7163
6763.00,0.7187
6762.00,0.7212
6761.00,0.7238
6760.00,0.7264
6759.00,0.7291
6758.00,0.7318
6757.00,0.7345
6756.00,0.7374
6755.00,0.7404
6754.00,0.7435
6753.00,0.7468
6752.00,0.7503
6751.00,0.7537
6750.00,0.7573
6749.00,0.7610
6748.00,0.7647
6747.00,0.7686
6746.00,0.7724
6745.00,0.7764
6744.00,0.7805
6743.00,0.7846
6742.00,0.7888
6741.00,0.7930
6740.00,0.7972
6739.00,0.8015
6738.00,0.8059
6737.00,0.8104
6736.00,0.8150
6735.00,0.8196
6734.00,0.8242
6733.00,0.8287
6732.00,0.8332
6731.00,0.8378
6730.00,0.8424
6729.00,0.8471
6728.00,0.8518
6727.00,0.8567
6726.00,0.8618
6725.00,0.8671
6724.00,0.8722
6723.00,0.8772
6722.00,0.8821
6721.00,0.8870
6720.00,0.8919
6719.00,0.8967
6718.00,0.9017
6717.00,0.9068
6716.00,0.9119
6715.00,0.9171
6714.00,0.9222
6713.00,0.9273
6712.00,0.9324
6711.00,0.9375
6710.00,0.9426
6709.00,0.9477
6708.00,0.9528
6707.00,0.9580
6706.00,0.9631
6705.00,0.9679
6704.00,0.9725
6703.00,0.9770
6702.00,0.9818
6701.00,0.9868
6700.00,0.9917
6699.00,0.9965
6698.00,1.0013
6697.00,1.0063
6696.00,1.0113
6695.00,1.0161
6694.00,1.0206
6693.00,1.0251
6692.00,1.0295
6691.00,1.0340
6690.00,1.0384
6689.00,1.0429
6688.00,1.0473
6687.00,1.0517
6686.00,1.0561
6685.00,1.0606
6684.00,1.0651
6683.00,1.0695
6682.00,1.0737
6681.00,1.0779
6680.00,1.0819
6679.00,1.0860
6678.00,1.0900
6677.00,1.0941
6676.00,1.0981
6675.00,1.1021
6674.00,1.1062
6673.00,1.1104
6672.00,1.1143
6671.00,1.1180
6670.00,1.1214
6669.00,1.1248
6668.00,1.1282
6667.00,1.1315
6666.00,1.1348
6665.00,1.1384
6664.00,1.1421
6663.00,1.1458
6662.00,1.1492
6661.00,1.1524
6660.00,1.1554
6659.00,1.1584
6658.00,1.1612
6657.00,1.1640
6656.00,1.1666
6655.00,1.1690
6654.00,1.1714
6653.00,1.1739
6652.00,1.1765
6651.00,1.1792
6650.00,1.1818
6649.00,1.1846
6648.00,1.1875
6647.00,1.1903
6646.00,1.1928
6645.00,1.1952
6644.00,1.1975
6643.00,1.1998
6642.00,1.2021
6641.00,1.2044
6640.00,1.2067
6639.00,1.2089
6638.00,1.2110
6637.00,1.2130
6636.00,1.2148
6635.00,1.2164
6634.00,1.2179
6633.00,1.2196
6632.00,1.2213
6631.00,1.2228
6630.00,1.2243
6629.00,1.2258
6628.00,1.2276
6627.00,1.2294
6626.00,1.2308
6625.00,1.2318
6624.00,1.2329
6623.00,1.2342
6622.00,1.2354
6621.00,1.2362
6620.00,1.2368
6619.00,1.2375
6618.00,1.2384
6617.00,1.2393
6616.00,1.2400
6615.00,1.2406
6614.00,1.2412
6613.00,1.2418
6612.00,1.2425
6611.00,1.2431
6610.00,1.2434
6609.00,1.2434
6608.00,1.2436
6607.00,1.2439
6606.00,1.2445
6605.00,1.2449
6604.00,1.2451
6603.00,1.2452
6602.00,1.2452
6601.00,1.2451
6600.00,1.2449
6599.00,1.2446
6598.00,1.2442
6597.00,1.2439
6596.00,1.2437
6595.00,1.2436
6594.00,1.2435
6593.00,1.2431
6592.00,1.2423
6591.00,1.2414
6590.00,1.2404
6589.00,1.2394
6588.00,1.2383
6587.00,1.2372
6586.00,1.2363
6585.00,1.2358
6584.00,1.2352
6583.00,1.2344
6582.00,1.2332
6581.00,1.2318
6580.00,1.2305
6579.00,1.2292
6578.00,1.2280
6577.00,1.2270
6576.00,1.2258
6575.00,1.2244
6574.00,1.2227
6573.00,1.2207
6572.00,1.2186
6571.00,1.2166
6570.00,1.2148
6569.00,1.2131
6568.00,1.2114
6567.00,1.2096
6566.00,1.2076
6565.00,1.2055
6564.00,1.2031
6563.00,1.2007
6562.00,1.1983
6561.00,1.1960
6560.00,1.1936
6559.00,1.1912
6558.00,1.1886
6557.00,1.1860
6556.00,1.1835
6555.00,1.1809
6554.00,1.1784
6553.00,1.1758
6552.00,1.1731
6551.00,1.1705
6550.00,1.1677
6549.00,1.1646
6548.00,1.1614
6547.00,1.1581
6546.00,1.1549
6545.00,1.1517
6544.00,1.1484
6543.00,1.1453
6542.00,1.1423
6541.00,1.1392
6540.00,1.1358
6539.00,1.1320
6538.00,1.1281
6537.00,1.1242
6536.00,1.1201
6535.00,1.1161
6534.00,1.1121
6533.00,1.1083
6532.00,1.1042
6531.00,1.1000
6530.00,1.0957
6529.00,1.0916
6528.00,1.0873
6527.00,1.0829
6526.00,1.0784
6525.00,1.0741
6524.00,1.0698
6523.00,1.0655
6522.00,1.0611
6521.00,1.0567
6520.00,1.0522
6519.00,1.0474
6518.00,1.0425
6517.00,1.0375
6516.00,1.0324
6515.00,1.0272
6514.00,1.0220
6513.00,1.0169
6512.00,1.0120
6511.00,1.0072
6510.00,1.0021
6509.00,0.9970
6508.00,0.9918
6507.00,0.9866
6506.00,0.9813
6505.00,0.9761
6504.00,0.9709
6503.00,0.9659
6502.00,0.9610
6501.00,0.9561
6500.00,0.9511
6499.00,0.9460
6498.00,0.9407
6497.00,0.9351
6496.00,0.9295
6495.00,0.9238
6494.00,0.9182
6493.00,0.9129
6492.00,0.9077
6491.00,0.9025
6490.00,0.8972
6489.00,0.8918
6488.00,0.8863
6487.00,0.8807
6486.00,0.8751
6485.00,0.8697
6484.00,0.8644
6483.00,0.8591
6482.00,0.8540
6481.00,0.8491
6480.00,0.8441
6479.00,0.8391
6478.00,0.8340
6477.00,0.8290
6476.00,0.8240
6475.00,0.8191
6474.00,0.8144
6473.00,0.8097
6472.00,0.8052
6471.00,0.8009
6470.00,0.7966
6469.00,0.7922
6468.00,0.7878
6467.00,0.7833
6466.00,0.7791
6465.00,0.7750
6464.00,0.7711
6463.00,0.7673
