Created as New Dataset,Sample 176 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,0.8277
6999.00,0.8318
6998.00,0.8360
6997.00,0.8403
6996.00,0.8446
6995.00,0.8489
6994.00,0.8531
6993.00,0.8573
6992.00,0.8616
6991.00,0.8660
6990.00,0.8706
6989.00,0.8753
6988.00,0.8799
6987.00,0.8845
6986.00,0.8890
6985.00,0.8933
6984.00,0.8975
6983.00,0.9017
6982.00,0.9060
6981.00,0.9105
6980.00,0.9151
6979.00,0.9197
6978.00,0.9243
6977.00,0.9290
6976.00,0.9335
6975.00,0.9378
6974.00,0.9420
6973.00,0.9462
6972.00,0.9505
6971.00,0.9549
6970.00,0.9595
6969.00,0.9641
6968.00,0.9685
6967.00,0.9727
6966.00,0.9768
6965.00,0.9810
6964.00,0.9850
6963.00,0.9889
6962.00,0.9929
6961.00,0.9973
6960.00,1.0018
6959.00,1.0062
6958.00,1.0103
6957.00,1.0144
6956.00,1.0184
6955.00,1.0225
6954.00,1.0263
6953.00,1.0301
6952.00,1.0341
6951.00,1.0385
6950.00,1.0430
6949.00,1.0474
6948.00,1.0513
6947.00,1.0549
6946.00,1.0587
6945.00,1.0627
6944.00,1.0666
6943.00,1.0701
6942.00,1.0734
6941.00,1.0769
6940.00,1.0805
6939.00,1.0841
6938.00,1.0875
6937.00,1.0909
6936.00,1.0944
6935.00,1.0980
6934.00,1.1018
6933.00,1.1056
6932.00,1.1093
6931.00,1.1126
6930.00,1.1158
6929.00,1.1189
6928.00,1.1221
6927.00,1.1252
6926.00,1.1283
6925.00,1.1314
6924.00,1.1342
6923.00,1.1368
6922.00,1.1392
6921.00,1.1417
6920.00,1.1444
6919.00,1.1473
6918.00,1.1504
6917.00,1.1536
6916.00,1.1568
6915.00,1.1596
6914.00,1.1619
6913.00,1.1638
6912.00,1.1657
6911.00,1.1676
6910.00,1.1696
6909.00,1.1715
6908.00,1.1737
6907.00,1.1760
6906.00,1.1784
6905.00,1.1807
6904.00,1.1828
6903.00,1.1847
6902.00,1.1866
6901.00,1.1887
6900.00,1.1907
6899.00,1.1922
6898.00,1.1934
6897.00,1.1944
6896.00,1.1958
6895.00,1.1976
6894.00,1.1996
6893.00,1.2018
6892.00,1.2040
6891.00,1.2061
6890.00,1.2080
6889.00,1.2093
6888.00,1.2100
6887.00,1.2104
6886.00,1.2110
6885.00,1.2120
6884.00,1.2130
6883.00,1.2138
6882.00,1.2144
6881.00,1.2150
6880.00,1.2158
6879.00,1.2165
6878.00,1.2170
6877.00,1.2172
6876.00,1.2175
6875.00,1.2182
6874.00,1.2192
6873.00,1.2198
6872.00,1.2198
6871.00,1.2196
6870.00,1.2197
6869.00,1.2202
6868.00,1.2206
6867.00,1.2206
6866.00,1.2203
6865.00,1.2203
6864.00,1.2203
6863.00,1.2202
6862.00,1.2200
6861.00,1.2201
6860.00,1.2204
6859.00,1.2207
6858.00,1.2206
6857.00,1.2203
6856.00,1.2196
6855.00,1.2187
6854.00,1.2177
6853.00,1.2168
6852.00,1.2160
6851.00,1.2152
6850.00,1.2143
6849.00,1.2136
6848.00,1.2129
6847.00,1.2122
6846.00,1.2115
6845.00,1.2107
6844.00,1.2098
6843.00,1.2091
6842.00,1.2084
6841.00,1.2078
6840.00,1.2069
6839.00,1.2054
6838.00,1.2035
6837.00,1.2015
6836.00,1.1997
6835.00,1.1981
6834.00,1.1965
6833.00,1.1948
6832.00,1.1932
6831.00,1.1918
6830.00,1.1906
6829.00,1.1894
6828.00,1.1877
6827.00,1.1855
6826.00,1.1831
6825.00,1.1807
6824.00,1.1784
6823.00,1.1762
6822.00,1.1739
6821.00,1.1718
6820.00,1.1698
6819.00,1.1675
6818.00,1.1650
6817.00,1.1623
6816.00,1.1592
6815.00,1.1559
6814.00,1.1525
6813.00,1.1494
6812.00,1.1468
6811.00,1.1446
6810.00,1.1424
6809.00,1.1399
6808.00,1.1372
6807.00,1.1341
6806.00,1.1310
6805.00,1.1280
6804.00,1.1250
6803.00,1.1219
6802.00,1.1185
6801.00,1.1151
6800.00,1.1119
6799.00,1.1089
6798.00,1.1058
6797.00,1.1024
6796.00,1.0987
6795.00,1.0949
6794.00,1.0910
6793.00,1.0869
6792.00,1.0827
6791.00,1.0786
6790.00,1.0749
6789.00,1.0713
6788.00,1.0676
6787.00,1.0637
6786.00,1.0597
6785.00,1.0558
6784.00,1.0519
6783.00,1.0477
6782.00,1.0435
6781.00,1.0392
6780.00,1.0349
6779.00,1.0306
6778.00,1.0262
6777.00,1.0218
6776.00,1.0174
6775.00,1.0130
6774.00,1.0086
6773.00,1.0042
6772.00,0.9996
6771.00,0.9947
6770.00,0.9899
6769.00,0.9854
6768.00,0.9814
6767.00,0.9773
6766.00,0.9730
6765.00,0.9685
6764.00,0.9637
6763.00,0.9588
6762.00,0.9536
6761.00,0.9483
6760.00,0.9430
6759.00,0.9380
6758.00,0.9332
6757.00,0.9284
6756.00,0.9235
6755.00,0.9186
6754.00,0.9138
6753.00,0.9091
6752.00,0.9043
6751.00,0.8994
6750.00,0.8943
6749.00,0.8893
6748.00,0.8844
6747.00,0.8796
6746.00,0.8748
6745.00,0.8702
6744.00,0.8657
6743.00,0.8612
6742.00,0.8567
6741.00,0.8521
6740.00,0.8475
6739.00,0.8429
6738.00,0.8384
6737.00,0.8340
6736.00,0.8296
6735.00,0.8252
6734.00,0.8207
6733.00,0.8161
6732.00,0.8116
6731.00,0.8073
6730.00,0.8032
6729.00,0.7993
6728.00,0.7956
6727.00,0.7921
6726.00,0.7887
6725.00,0.7853
6724.00,0.7817
6723.00,0.7780
6722.00,0.7743
6721.00,0.7708
6720.00,0.7675
6719.00,0.7643
6718.00,0.7612
6717.00,0.7583
6716.00,0.7556
6715.00,0.7529
6714.00,0.7501
6713.00,0.7475
6712.00,0.7450
6711.00,0.7426
6710.00,0.7404
6709.00,0.7385
6708.00,0.7367
6707.00,0.7350
6706.00,0.7336
6705.00,0.7322
6704.00,0.7309
6703.00,0.7296
6702.00,0.7285
6701.00,0.7276
6700.00,0.7268
6699.00,0.7263
6698.00,0.7258
6697.00,0.7256
6696.00,0.7253
6695.00,0.7251
6694.00,0.7249
6693.00,0.7250
6692.00,0.7253
6691.00,0.7258
6690.00,0.7264
6689.00,0.7273
6688.00,0.7282
6687.00,0.7292
6686.00,0.7304
6685.00,0.7317
6684.00,0.7331
6683.00,0.7347
6682.00,0.7364
6681.00,0.7382
6680.00,0.7400
6679.00,0.7419
6678.00,0.7438
6677.00,0.7459
6676.00,0.7481
6675.00,0.7505
6674.00,0.7531
6673.00,0.7558
6672.00,0.7585
6671.00,0.7612
6670.00,0.7639
6669.00,0.7669
6668.00,0.7702
6667.00,0.7736
6666.00,0.7769
6665.00,0.7802
6664.00,0.7837
6663.00,0.7873
6662.00,0.7910
6661.00,0.7948
6660.00,0.7985
6659.00,0.8022
6658.00,0.8060
6657.00,0.8099
6656.00,0.8138
6655.00,0.8178
6654.00,0.8219
6653.00,0.8261
6652.00,0.8305
6651.00,0.8350
6650.00,0.8395
6649.00,0.8439
6648.00,0.8481
6647.00,0.8524
6646.00,0.8569
6645.00,0.8613
6644.00,0.8658
6643.00,0.8701
6642.00,0.8745
6641.00,0.8790
6640.00,0.8837
6639.00,0.8884
6638.00,0.8932
6637.00,0.8980
6636.00,0.9028
6635.00,0.9075
6634.00,0.9123
6633.00,0.9170
6632.00,0.9216
6631.00,0.9263
6630.00,0.9311
6629.00,0.9358
6628.00,0.9406
6627.00,0.9454
6626.00,0.9502
6625.00,0.9550
6624.00,0.9598
6623.00,0.9645
6622.00,0.9692
6621.00,0.9738
6620.00,0.9782
6619.00,0.9826
6618.00,0.9871
6617.00,0.9918
6616.00,0.9965
6615.00,1.0010
6614.00,1.0055
6613.00,1.0101
6612.00,1.0147
6611.00,1.0193
6610.00,1.0238
6609.00,1.0282
6608.00,1.0326
6607.00,1.0370
6606.00,1.0414
6605.00,1.0455
6604.00,1.0493
6603.00,1.0530
6602.00,1.0569
6601.00,1.0611
6600.00,1.0652
6599.00,1.0694
6598.00,1.0738
6597.00,1.0781
6596.00,1.0823
6595.00,1.0861
6594.00,1.0898
6593.00,1.0935
6592.00,1.0973
6591.00,1.1012
6590.00,1.1052
6589.00,1.1092
6588.00,1.1130
6587.00,1.1164
6586.00,1.1196
6585.00,1.1228
6584.00,1.1261
6583.00,1.1294
6582.00,1.1329
6581.00,1.1366
6580.00,1.1401
6579.00,1.1433
6578.00,1.1461
6577.00,1.1487
6576.00,1.1513
6575.00,1.1540
6574.00,1.1569
6573.00,1.1601
6572.00,1.1634
6571.00,1.1668
6570.00,1.1702
6569.00,1.1732
6568.00,1.1757
6567.00,1.1779
6566.00,1.1801
6565.00,1.1824
6564.00,1.1846
6563.00,1.1867
6562.00,1.1889
6561.00,1.1914
6560.00,1.1939
6559.00,1.1961
6558.00,1.1981
6557.00,1.2000
6556.00,1.2021
6555.00,1.2042
6554.00,1.2064
6553.00,1.2084
6552.00,1.2101
6551.00,1.2115
6550.00,1.2130
6549.00,1.2147
6548.00,1.2163
6547.00,1.2178
6546.00,1.2194
6545.00,1.2211
6544.00,1.2228
6543.00,1.2244
6542.00,1.2258
6541.00,1.2271
6540.00,1.2284
6539.00,1.2296
6538.00,1.2308
6537.00,1.2321
6536.00,1.2330
6535.00,1.2338
6534.00,1.2345
6533.00,1.2352
6532.00,1.2358
6531.00,1.2362
6530.00,1.2365
6529.00,1.2368
6528.00,1.2370
6527.00,1.2372
6526.00,1.2375
6525.00,1.2382
6524.00,1.2390
6523.00,1.2396
6522.00,1.2399
6521.00,1.2402
6520.00,1.2404
6519.00,1.2404
6518.00,1.2401
6517.00,1.2397
6516.00,1.2393
6515.00,1.2391
6514.00,1.2391
6513.00,1.2390
6512.00,1.2387
6511.00,1.2383
6510.00,1.2379
6509.00,1.2375
6508.00,1.2369
6507.00,1.2361
6506.00,1.2353
6505.00,1.2344
6504.00,1.2336
6503.00,1.2327
6502.00,1.2318
6501.00,1.2308
6500.00,1.2297
6499.00,1.2287
6498.00,1.2278
6497.00,1.2267
6496.00,1.2255
6495.00,1.2242
6494.00,1.2230
6493.00,1.2219
6492.00,1.2208
6491.00,1.2195
6490.00,1.2181
6489.00,1.2169
6488.00,1.2156
6487.00,1.2140
6486.00,1.2121
6485.00,1.2101
6484.00,1.2081
6483.00,1.2058
6482.00,1.2035
6481.00,1.2014
6480.00,1.1995
6479.00,1.1977
6478.00,1.1957
6477.00,1.1935
6476.00,1.1912
6475.00,1.1888
6474.00,1.1865
6473.00,1.1840
6472.00,1.1812
6471.00,1.1784
6470.00,1.1759
6469.00,1.1734
6468.00,1.1707
6467.00,1.1675
6466.00,1.1644
6465.00,1.1614
6464.00,1.1584
6463.00,1.1553
6462.00,1.1521
6461.00,1.1491
6460.00,1.1462
6459.00,1.1433
6458.00,1.1402
6457.00,1.1370
6456.00,1.1337
6455.00,1.1302
6454.00,1.1268
6453.00,1.1233
6452.00,1.1196
6451.00,1.1158
6450.00,1.1121
6449.00,1.1085
6448.00,1.1046
6447.00,1.1006
6446.00,1.0965
6445.00,1.0928
6444.00,1.0891
6443.00,1.0853
6442.00,1.0813
6441.00,1.0771
6440.00,1.0730
6439.00,1.0688
6438.00,1.0647
