Created as New Dataset,Sample 178 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,0.8124
6999.00,0.8098
6998.00,0.8073
6997.00,0.8050
6996.00,0.8030
6995.00,0.8012
6994.00,0.7993
6993.00,0.7972
6992.00,0.7950
6991.00,0.7930
6990.00,0.7912
6989.00,0.7893
6988.00,0.7874
6987.00,0.7854
6986.00,0.7835
6985.00,0.7816
6984.00,0.7799
6983.00,0.7782
6982.00,0.7765
6981.00,0.7749
6980.00,0.7734
6979.00,0.7721
6978.00,0.7710
6977.00,0.7700
6976.00,0.7691
6975.00,0.7682
6974.00,0.7673
6973.00,0.7666
6972.00,0.7661
6971.00,0.7656
6970.00,0.7650
6969.00,0.7644
6968.00,0.7638
6967.00,0.7634
6966.00,0.7633
6965.00,0.7633
6964.00,0.7634
6963.00,0.7635
6962.00,0.7637
6961.00,0.7642
6960.00,0.7645
6959.00,0.7648
6958.00,0.7650
6957.00,0.7655
6956.00,0.7662
6955.00,0.7671
6954.00,0.7682
6953.00,0.7693
6952.00,0.7703
6951.00,0.7713
6950.00,0.7722
6949.00,0.7733
6948.00,0.7743
6947.00,0.7755
6946.00,0.7768
6945.00,0.7785
6944.00,0.7805
6943.00,0.7825
6942.00,0.7845
6941.00,0.7864
6940.00,0.7883
6939.00,0.7902
6938.00,0.7922
6937.00,0.7944
6936.00,0.7965
6935.00,0.7987
6934.00,0.8011
6933.00,0.8038
6932.00,0.8066
6931.00,0.8094
6930.00,0.8122
6929.00,0.8150
6928.00,0.8179
6927.00,0.8210
6926.00,0.8240
6925.00,0.8271
6924.00,0.8301
6923.00,0.8331
6922.00,0.8362
6921.00,0.8393
6920.00,0.8425
6919.00,0.8458
6918.00,0.8491
6917.00,0.8527
6916.00,0.8565
6915.00,0.8602
6914.00,0.8638
6913.00,0.8674
6912.00,0.8709
6911.00,0.8743
6910.00,0.8778
6909.00,0.8816
6908.00,0.8855
6907.00,0.8895
6906.00,0.8935
6905.00,0.8975
6904.00,0.9014
6903.00,0.9052
6902.00,0.9089
6901.00,0.9126
6900.00,0.9162
6899.00,0.9199
6898.00,0.9239
6897.00,0.9282
6896.00,0.9325
6895.00,0.9367
6894.00,0.9408
6893.00,0.9448
6892.00,0.9488
6891.00,0.9528
6890.00,0.9569
6889.00,0.9611
6888.00,0.9654
6887.00,0.9696
6886.00,0.9737
6885.00,0.9776
6884.00,0.9814
6883.00,0.9851
6882.00,0.9888
6881.00,0.9926
6880.00,0.9967
6879.00,1.0009
6878.00,1.0053
6877.00,1.0094
6876.00,1.0132
6875.00,1.0167
6874.00,1.0203
6873.00,1.0242
6872.00,1.0283
6871.00,1.0323
6870.00,1.0363
6869.00,1.0403
6868.00,1.0443
6867.00,1.0480
6866.00,1.0514
6865.00,1.0547
6864.00,1.0581
6863.00,1.0616
6862.00,1.0653
6861.00,1.0689
6860.00,1.0725
6859.00,1.0759
6858.00,1.0794
6857.00,1.0830
6856.00,1.0864
6855.00,1.0897
6854.00,1.0930
6853.00,1.0964
6852.00,1.0997
6851.00,1.1028
6850.00,1.1056
6849.00,1.1084
6848.00,1.1112
6847.00,1.1143
6846.00,1.1175
6845.00,1.1208
6844.00,1.1239
6843.00,1.1269
6842.00,1.1295
6841.00,1.1318
6840.00,1.1339
6839.00,1.1361
6838.00,1.1384
6837.00,1.1409
6836.00,1.1436
6835.00,1.1465
6834.00,1.1494
6833.00,1.1520
6832.00,1.1544
6831.00,1.1568
6830.00,1.1592
6829.00,1.1614
6828.00,1.1633
6827.00,1.1650
6826.00,1.1668
6825.00,1.1689
6824.00,1.1710
6823.00,1.1729
6822.00,1.1749
6821.00,1.1772
6820.00,1.1796
6819.00,1.1819
6818.00,1.1837
6817.00,1.1850
6816.00,1.1864
6815.00,1.1879
6814.00,1.1897
6813.00,1.1913
6812.00,1.1929
6811.00,1.1942
6810.00,1.1953
6809.00,1.1961
6808.00,1.1966
6807.00,1.1971
6806.00,1.1978
6805.00,1.1989
6804.00,1.2002
6803.00,1.2015
6802.00,1.2028
6801.00,1.2040
6800.00,1.2049
6799.00,1.2054
6798.00,1.2055
6797.00,1.2056
6796.00,1.2059
6795.00,1.2061
6794.00,1.2062
6793.00,1.2064
6792.00,1.2068
6791.00,1.2074
6790.00,1.2079
6789.00,1.2083
6788.00,1.2086
6787.00,1.2086
6786.00,1.2084
6785.00,1.2080
6784.00,1.2077
6783.00,1.2075
6782.00,1.2073
6781.00,1.2072
6780.00,1.2073
6779.00,1.2075
6778.00,1.2075
6777.00,1.2071
