Created as New Dataset,Sample 162 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,0.9221
6999.00,0.9258
6998.00,0.9297
6997.00,0.9338
6996.00,0.9378
6995.00,0.9418
6994.00,0.9457
6993.00,0.9497
6992.00,0.9536
6991.00,0.9573
6990.00,0.9608
6989.00,0.9643
6988.00,0.9679
6987.00,0.9718
6986.00,0.9757
6985.00,0.9793
6984.00,0.9828
6983.00,0.9864
6982.00,0.9901
6981.00,0.9939
6980.00,0.9973
6979.00,1.0005
6978.00,1.0038
6977.00,1.0073
6976.00,1.0110
6975.00,1.0146
6974.00,1.0181
6973.00,1.0217
6972.00,1.0256
6971.00,1.0295
6970.00,1.0335
6969.00,1.0373
6968.00,1.0406
6967.00,1.0438
6966.00,1.0471
6965.00,1.0504
6964.00,1.0537
6963.00,1.0567
6962.00,1.0597
6961.00,1.0627
6960.00,1.0658
6959.00,1.0688
6958.00,1.0718
6957.00,1.0749
6956.00,1.0782
6955.00,1.0816
6954.00,1.0849
6953.00,1.0882
6952.00,1.0913
6951.00,1.0942
6950.00,1.0971
6949.00,1.1000
6948.00,1.1030
6947.00,1.1061
6946.00,1.1094
6945.00,1.1125
6944.00,1.1153
6943.00,1.1177
6942.00,1.1199
6941.00,1.1223
6940.00,1.1247
6939.00,1.1270
6938.00,1.1293
6937.00,1.1319
6936.00,1.1350
6935.00,1.1381
6934.00,1.1410
6933.00,1.1436
6932.00,1.1461
6931.00,1.1486
6930.00,1.1509
6929.00,1.1529
6928.00,1.1548
6927.00,1.1567
6926.00,1.1589
6925.00,1.1612
6924.00,1.1635
6923.00,1.1655
6922.00,1.1672
6921.00,1.1688
6920.00,1.1704
6919.00,1.1721
6918.00,1.1738
6917.00,1.1755
6916.00,1.1774
6915.00,1.1797
6914.00,1.1822
6913.00,1.1844
6912.00,1.1859
6911.00,1.1872
6910.00,1.1885
6909.00,1.1900
6908.00,1.1913
6907.00,1.1923
6906.00,1.1932
6905.00,1.1944
6904.00,1.1961
6903.00,1.1979
6902.00,1.1996
6901.00,1.2010
6900.00,1.2020
6899.00,1.2030
6898.00,1.2042
6897.00,1.2055
6896.00,1.2065
6895.00,1.2072
6894.00,1.2079
6893.00,1.2087
6892.00,1.2096
6891.00,1.2103
6890.00,1.2108
6889.00,1.2112
6888.00,1.2115
6887.00,1.2120
6886.00,1.2127
6885.00,1.2133
6884.00,1.2135
6883.00,1.2131
6882.00,1.2123
6881.00,1.2118
6880.00,1.2119
6879.00,1.2122
6878.00,1.2124
6877.00,1.2124
6876.00,1.2123
6875.00,1.2123
6874.00,1.2123
6873.00,1.2120
6872.00,1.2113
6871.00,1.2106
6870.00,1.2102
6869.00,1.2101
6868.00,1.2099
6867.00,1.2094
6866.00,1.2086
6865.00,1.2078
6864.00,1.2071
6863.00,1.2064
6862.00,1.2058
6861.00,1.2052
6860.00,1.2045
6859.00,1.2038
6858.00,1.2029
6857.00,1.2019
6856.00,1.2008
6855.00,1.1993
6854.00,1.1977
6853.00,1.1960
6852.00,1.1946
6851.00,1.1935
6850.00,1.1928
6849.00,1.1920
6848.00,1.1910
6847.00,1.1898
6846.00,1.1885
6845.00,1.1872
6844.00,1.1859
6843.00,1.1844
6842.00,1.1826
6841.00,1.1805
6840.00,1.1782
6839.00,1.1759
6838.00,1.1737
6837.00,1.1715
6836.00,1.1692
6835.00,1.1671
6834.00,1.1654
6833.00,1.1639
6832.00,1.1624
6831.00,1.1607
6830.00,1.1589
6829.00,1.1570
6828.00,1.1552
6827.00,1.1533
6826.00,1.1510
6825.00,1.1484
6824.00,1.1457
6823.00,1.1428
6822.00,1.1399
6821.00,1.1370
6820.00,1.1343
6819.00,1.1317
6818.00,1.1294
6817.00,1.1269
6816.00,1.1242
6815.00,1.1213
6814.00,1.1182
6813.00,1.1152
6812.00,1.1122
6811.00,1.1093
6810.00,1.1064
6809.00,1.1036
6808.00,1.1009
6807.00,1.0980
6806.00,1.0950
6805.00,1.0918
6804.00,1.0884
6803.00,1.0849
6802.00,1.0814
6801.00,1.0780
6800.00,1.0747
6799.00,1.0713
6798.00,1.0676
6797.00,1.0639
6796.00,1.0602
6795.00,1.0564
6794.00,1.0524
6793.00,1.0484
6792.00,1.0444
6791.00,1.0404
6790.00,1.0363
6789.00,1.0322
6788.00,1.0280
6787.00,1.0238
6786.00,1.0197
6785.00,1.0157
6784.00,1.0116
6783.00,1.0075
6782.00,1.0032
6781.00,0.9988
6780.00,0.9944
6779.00,0.9902
6778.00,0.9859
6777.00,0.9814
6776.00,0.9768
6775.00,0.9720
6774.00,0.9673
6773.00,0.9626
6772.00,0.9580
6771.00,0.9534
6770.00,0.9489
6769.00,0.9445
6768.00,0.9401
6767.00,0.9357
6766.00,0.9310
6765.00,0.9262
6764.00,0.9213
6763.00,0.9165
6762.00,0.9120
6761.00,0.9077
6760.00,0.9033
6759.00,0.8989
6758.00,0.8945
6757.00,0.8901
6756.00,0.8857
6755.00,0.8810
6754.00,0.8763
6753.00,0.8716
6752.00,0.8672
6751.00,0.8629
6750.00,0.8588
6749.00,0.8545
6748.00,0.8501
6747.00,0.8458
6746.00,0.8417
6745.00,0.8375
6744.00,0.8332
6743.00,0.8289
6742.00,0.8247
6741.00,0.8208
6740.00,0.8170
6739.00,0.8131
6738.00,0.8093
6737.00,0.8055
6736.00,0.8019
6735.00,0.7982
6734.00,0.7946
6733.00,0.7910
6732.00,0.7875
6731.00,0.7840
6730.00,0.7807
6729.00,0.7774
6728.00,0.7741
6727.00,0.7709
6726.00,0.7678
6725.00,0.7647
6724.00,0.7617
6723.00,0.7587
6722.00,0.7559
6721.00,0.7534
6720.00,0.7510
6719.00,0.7486
6718.00,0.7463
6717.00,0.7441
6716.00,0.7422
6715.00,0.7403
6714.00,0.7385
6713.00,0.7366
6712.00,0.7348
6711.00,0.7329
6710.00,0.7312
6709.00,0.7297
6708.00,0.7281
6707.00,0.7267
6706.00,0.7253
6705.00,0.7243
6704.00,0.7235
6703.00,0.7227
6702.00,0.7220
6701.00,0.7214
6700.00,0.7211
6699.00,0.7210
6698.00,0.7208
6697.00,0.7206
6696.00,0.7203
6695.00,0.7201
6694.00,0.7200
6693.00,0.7202
6692.00,0.7204
6691.00,0.7208
6690.00,0.7214
6689.00,0.7222
6688.00,0.7232
6687.00,0.7242
6686.00,0.7252
6685.00,0.7263
6684.00,0.7276
6683.00,0.7290
6682.00,0.7305
6681.00,0.7321
6680.00,0.7338
6679.00,0.7355
6678.00,0.7373
6677.00,0.7391
6676.00,0.7409
6675.00,0.7428
6674.00,0.7447
6673.00,0.7468
6672.00,0.7491
6671.00,0.7515
6670.00,0.7540
6669.00,0.7565
6668.00,0.7590
6667.00,0.7616
6666.00,0.7642
6665.00,0.7669
6664.00,0.7698
6663.00,0.7729
6662.00,0.7760
6661.00,0.7792
6660.00,0.7822
6659.00,0.7853
6658.00,0.7885
6657.00,0.7916
6656.00,0.7946
6655.00,0.7977
6654.00,0.8011
6653.00,0.8047
6652.00,0.8084
6651.00,0.8120
6650.00,0.8155
6649.00,0.8191
6648.00,0.8226
6647.00,0.8262
6646.00,0.8298
6645.00,0.8334
6644.00,0.8371
6643.00,0.8410
6642.00,0.8451
6641.00,0.8492
6640.00,0.8531
6639.00,0.8569
6638.00,0.8607
6637.00,0.8647
6636.00,0.8688
6635.00,0.8728
6634.00,0.8768
6633.00,0.8809
6632.00,0.8849
6631.00,0.8890
6630.00,0.8931
6629.00,0.8972
6628.00,0.9013
6627.00,0.9055
6626.00,0.9097
6625.00,0.9138
6624.00,0.9180
6623.00,0.9221
6622.00,0.9262
6621.00,0.9304
6620.00,0.9346
6619.00,0.9388
6618.00,0.9430
6617.00,0.9472
6616.00,0.9513
6615.00,0.9554
6614.00,0.9594
6613.00,0.9633
6612.00,0.9673
6611.00,0.9712
6610.00,0.9752
6609.00,0.9793
6608.00,0.9834
6607.00,0.9875
6606.00,0.9916
6605.00,0.9957
6604.00,0.9996
6603.00,1.0034
6602.00,1.0072
6601.00,1.0111
6600.00,1.0150
6599.00,1.0190
6598.00,1.0232
6597.00,1.0274
6596.00,1.0315
6595.00,1.0355
6594.00,1.0394
6593.00,1.0432
6592.00,1.0469
6591.00,1.0507
6590.00,1.0545
6589.00,1.0583
6588.00,1.0619
6587.00,1.0656
6586.00,1.0693
6585.00,1.0731
6584.00,1.0768
6583.00,1.0803
6582.00,1.0837
6581.00,1.0872
6580.00,1.0906
6579.00,1.0940
6578.00,1.0975
6577.00,1.1011
6576.00,1.1048
6575.00,1.1086
6574.00,1.1124
6573.00,1.1161
6572.00,1.1194
6571.00,1.1223
6570.00,1.1252
6569.00,1.1282
6568.00,1.1312
6567.00,1.1342
6566.00,1.1373
6565.00,1.1405
6564.00,1.1439
6563.00,1.1472
6562.00,1.1505
6561.00,1.1536
6560.00,1.1565
6559.00,1.1592
6558.00,1.1618
6557.00,1.1644
6556.00,1.1668
6555.00,1.1693
6554.00,1.1718
6553.00,1.1746
6552.00,1.1775
6551.00,1.1802
6550.00,1.1828
6549.00,1.1854
6548.00,1.1879
6547.00,1.1903
6546.00,1.1926
6545.00,1.1948
6544.00,1.1970
6543.00,1.1993
6542.00,1.2015
6541.00,1.2036
6540.00,1.2055
6539.00,1.2072
6538.00,1.2089
6537.00,1.2108
6536.00,1.2126
6535.00,1.2145
6534.00,1.2165
6533.00,1.2187
