Created as New Dataset,Sample 161 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.1189
6999.00,1.1164
6998.00,1.1134
6997.00,1.1104
6996.00,1.1075
6995.00,1.1049
6994.00,1.1024
6993.00,1.0997
6992.00,1.0967
6991.00,1.0935
6990.00,1.0903
6989.00,1.0870
6988.00,1.0837
6987.00,1.0804
6986.00,1.0771
6985.00,1.0739
6984.00,1.0707
6983.00,1.0677
6982.00,1.0647
6981.00,1.0617
6980.00,1.0584
6979.00,1.0550
6978.00,1.0518
6977.00,1.0487
6976.00,1.0455
6975.00,1.0419
6974.00,1.0380
6973.00,1.0340
6972.00,1.0301
6971.00,1.0263
6970.00,1.0226
6969.00,1.0190
6968.00,1.0156
6967.00,1.0122
6966.00,1.0088
6965.00,1.0055
6964.00,1.0020
6963.00,0.9983
6962.00,0.9946
6961.00,0.9906
6960.00,0.9865
6959.00,0.9823
6958.00,0.9781
6957.00,0.9740
6956.00,0.9699
6955.00,0.9659
6954.00,0.9619
6953.00,0.9582
6952.00,0.9545
6951.00,0.9508
6950.00,0.9469
6949.00,0.9428
6948.00,0.9386
6947.00,0.9345
6946.00,0.9305
6945.00,0.9265
6944.00,0.9225
6943.00,0.9185
6942.00,0.9147
6941.00,0.9111
6940.00,0.9075
6939.00,0.9038
6938.00,0.9000
6937.00,0.8962
6936.00,0.8924
6935.00,0.8884
6934.00,0.8843
6933.00,0.8801
6932.00,0.8760
6931.00,0.8720
6930.00,0.8682
6929.00,0.8645
6928.00,0.8609
6927.00,0.8574
6926.00,0.8539
6925.00,0.8503
6924.00,0.8465
6923.00,0.8427
6922.00,0.8389
6921.00,0.8354
6920.00,0.8320
6919.00,0.8285
6918.00,0.8251
6917.00,0.8218
6916.00,0.8188
6915.00,0.8157
6914.00,0.8126
6913.00,0.8093
6912.00,0.8059
6911.00,0.8026
6910.00,0.7994
6909.00,0.7963
6908.00,0.7932
6907.00,0.7902
6906.00,0.7873
6905.00,0.7847
6904.00,0.7822
6903.00,0.7797
6902.00,0.7770
6901.00,0.7743
6900.00,0.7715
6899.00,0.7687
6898.00,0.7661
6897.00,0.7638
6896.00,0.7616
6895.00,0.7596
6894.00,0.7577
6893.00,0.7558
6892.00,0.7540
6891.00,0.7520
6890.00,0.7499
6889.00,0.7478
6888.00,0.7458
6887.00,0.7440
6886.00,0.7423
6885.00,0.7408
6884.00,0.7394
6883.00,0.7381
6882.00,0.7368
6881.00,0.7355
6880.00,0.7344
6879.00,0.7334
6878.00,0.7325
6877.00,0.7316
6876.00,0.7308
6875.00,0.7299
6874.00,0.7291
6873.00,0.7284
6872.00,0.7278
6871.00,0.7273
6870.00,0.7268
6869.00,0.7265
6868.00,0.7263
6867.00,0.7261
6866.00,0.7261
6865.00,0.7262
6864.00,0.7265
6863.00,0.7268
6862.00,0.7272
6861.00,0.7277
6860.00,0.7283
6859.00,0.7290
6858.00,0.7296
6857.00,0.7304
6856.00,0.7313
6855.00,0.7322
6854.00,0.7331
6853.00,0.7341
6852.00,0.7352
6851.00,0.7363
6850.00,0.7374
6849.00,0.7386
6848.00,0.7400
6847.00,0.7414
6846.00,0.7430
6845.00,0.7448
6844.00,0.7467
6843.00,0.7486
6842.00,0.7508
6841.00,0.7531
6840.00,0.7555
6839.00,0.7578
6838.00,0.7600
6837.00,0.7622
6836.00,0.7645
6835.00,0.7668
6834.00,0.7691
6833.00,0.7716
6832.00,0.7742
6831.00,0.7771
6830.00,0.7801
6829.00,0.7832
6828.00,0.7863
6827.00,0.7894
6826.00,0.7926
6825.00,0.7959
6824.00,0.7991
6823.00,0.8022
6822.00,0.8051
6821.00,0.8081
6820.00,0.8113
6819.00,0.8146
6818.00,0.8179
6817.00,0.8214
6816.00,0.8250
6815.00,0.8286
6814.00,0.8323
6813.00,0.8360
6812.00,0.8396
6811.00,0.8431
6810.00,0.8466
6809.00,0.8501
6808.00,0.8537
6807.00,0.8573
6806.00,0.8611
6805.00,0.8649
6804.00,0.8687
6803.00,0.8724
6802.00,0.8761
6801.00,0.8802
6800.00,0.8843
6799.00,0.8883
6798.00,0.8923
6797.00,0.8962
6796.00,0.9003
6795.00,0.9043
6794.00,0.9084
6793.00,0.9124
6792.00,0.9164
6791.00,0.9205
6790.00,0.9246
6789.00,0.9286
6788.00,0.9325
6787.00,0.9362
6786.00,0.9400
6785.00,0.9440
6784.00,0.9482
6783.00,0.9525
6782.00,0.9568
6781.00,0.9612
6780.00,0.9655
6779.00,0.9695
6778.00,0.9733
6777.00,0.9772
6776.00,0.9811
6775.00,0.9850
6774.00,0.9890
6773.00,0.9932
6772.00,0.9975
6771.00,1.0016
6770.00,1.0054
6769.00,1.0091
6768.00,1.0132
6767.00,1.0174
6766.00,1.0215
6765.00,1.0253
6764.00,1.0290
6763.00,1.0330
6762.00,1.0369
6761.00,1.0407
6760.00,1.0442
6759.00,1.0475
6758.00,1.0511
6757.00,1.0550
6756.00,1.0590
6755.00,1.0629
6754.00,1.0665
6753.00,1.0701
6752.00,1.0739
6751.00,1.0776
6750.00,1.0812
6749.00,1.0847
6748.00,1.0881
6747.00,1.0916
6746.00,1.0954
6745.00,1.0992
6744.00,1.1029
6743.00,1.1063
6742.00,1.1096
6741.00,1.1127
6740.00,1.1157
6739.00,1.1185
6738.00,1.1211
6737.00,1.1237
6736.00,1.1266
6735.00,1.1299
6734.00,1.1335
6733.00,1.1370
6732.00,1.1403
6731.00,1.1431
6730.00,1.1457
6729.00,1.1481
6728.00,1.1505
6727.00,1.1528
6726.00,1.1552
6725.00,1.1578
6724.00,1.1607
6723.00,1.1637
6722.00,1.1668
6721.00,1.1699
6720.00,1.1729
6719.00,1.1757
6718.00,1.1783
6717.00,1.1805
6716.00,1.1824
6715.00,1.1840
6714.00,1.1855
6713.00,1.1871
6712.00,1.1889
6711.00,1.1911
6710.00,1.1936
6709.00,1.1962
6708.00,1.1985
6707.00,1.2003
6706.00,1.2020
6705.00,1.2037
6704.00,1.2057
6703.00,1.2075
6702.00,1.2090
6701.00,1.2104
6700.00,1.2117
6699.00,1.2129
6698.00,1.2140
6697.00,1.2152
6696.00,1.2165
6695.00,1.2181
6694.00,1.2199
6693.00,1.2217
6692.00,1.2233
6691.00,1.2245
6690.00,1.2254
6689.00,1.2263
6688.00,1.2273
6687.00,1.2284
6686.00,1.2294
6685.00,1.2305
6684.00,1.2314
6683.00,1.2321
6682.00,1.2326
6681.00,1.2330
6680.00,1.2335
6679.00,1.2340
6678.00,1.2344
6677.00,1.2349
6676.00,1.2355
6675.00,1.2361
6674.00,1.2365
6673.00,1.2368
6672.00,1.2371
6671.00,1.2373
6670.00,1.2375
6669.00,1.2378
6668.00,1.2380
6667.00,1.2381
6666.00,1.2381
6665.00,1.2381
6664.00,1.2381
6663.00,1.2380
6662.00,1.2379
6661.00,1.2378
6660.00,1.2375
6659.00,1.2370
6658.00,1.2362
6657.00,1.2354
6656.00,1.2349
6655.00,1.2343
6654.00,1.2336
6653.00,1.2329
6652.00,1.2326
6651.00,1.2326
6650.00,1.2324
6649.00,1.2317
6648.00,1.2305
6647.00,1.2294
6646.00,1.2283
6645.00,1.2273
6644.00,1.2264
6643.00,1.2255
6642.00,1.2246
6641.00,1.2236
6640.00,1.2225
6639.00,1.2211
6638.00,1.2195
6637.00,1.2179
6636.00,1.2164
6635.00,1.2153
6634.00,1.2145
6633.00,1.2138
6632.00,1.2129
6631.00,1.2116
6630.00,1.2099
6629.00,1.2080
6628.00,1.2061
6627.00,1.2042
