Created as New Dataset,Sample 172 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.0263
6999.00,1.0301
6998.00,1.0340
6997.00,1.0379
6996.00,1.0419
6995.00,1.0463
6994.00,1.0510
6993.00,1.0558
6992.00,1.0603
6991.00,1.0643
6990.00,1.0682
6989.00,1.0720
6988.00,1.0755
6987.00,1.0790
6986.00,1.0825
6985.00,1.0862
6984.00,1.0901
6983.00,1.0939
6982.00,1.0975
6981.00,1.1010
6980.00,1.1044
6979.00,1.1079
6978.00,1.1115
6977.00,1.1149
6976.00,1.1180
6975.00,1.1208
6974.00,1.1235
6973.00,1.1266
6972.00,1.1299
6971.00,1.1331
6970.00,1.1359
6969.00,1.1385
6968.00,1.1412
6967.00,1.1439
6966.00,1.1467
6965.00,1.1495
6964.00,1.1521
6963.00,1.1547
6962.00,1.1576
6961.00,1.1607
6960.00,1.1637
6959.00,1.1661
6958.00,1.1680
6957.00,1.1696
6956.00,1.1711
6955.00,1.1728
6954.00,1.1747
6953.00,1.1766
6952.00,1.1785
6951.00,1.1802
6950.00,1.1819
6949.00,1.1836
6948.00,1.1855
6947.00,1.1873
6946.00,1.1889
6945.00,1.1904
6944.00,1.1919
6943.00,1.1934
6942.00,1.1947
6941.00,1.1958
6940.00,1.1968
6939.00,1.1976
6938.00,1.1985
6937.00,1.1995
6936.00,1.2007
6935.00,1.2021
6934.00,1.2036
6933.00,1.2051
6932.00,1.2065
6931.00,1.2079
6930.00,1.2091
6929.00,1.2101
6928.00,1.2107
6927.00,1.2110
6926.00,1.2112
6925.00,1.2114
6924.00,1.2115
6923.00,1.2117
6922.00,1.2117
6921.00,1.2116
6920.00,1.2113
6919.00,1.2113
6918.00,1.2117
6917.00,1.2122
6916.00,1.2126
6915.00,1.2128
6914.00,1.2129
6913.00,1.2130
6912.00,1.2129
6911.00,1.2124
6910.00,1.2116
6909.00,1.2108
6908.00,1.2101
6907.00,1.2093
6906.00,1.2085
6905.00,1.2076
6904.00,1.2066
6903.00,1.2055
6902.00,1.2044
6901.00,1.2033
6900.00,1.2024
6899.00,1.2015
6898.00,1.2008
6897.00,1.2002
6896.00,1.1993
6895.00,1.1981
6894.00,1.1966
6893.00,1.1951
6892.00,1.1936
6891.00,1.1920
6890.00,1.1903
6889.00,1.1887
6888.00,1.1874
6887.00,1.1862
6886.00,1.1849
6885.00,1.1834
6884.00,1.1817
6883.00,1.1798
6882.00,1.1779
6881.00,1.1760
6880.00,1.1740
6879.00,1.1718
6878.00,1.1693
6877.00,1.1669
6876.00,1.1646
6875.00,1.1624
6874.00,1.1602
6873.00,1.1578
6872.00,1.1553
6871.00,1.1528
6870.00,1.1502
6869.00,1.1475
6868.00,1.1446
6867.00,1.1416
6866.00,1.1387
6865.00,1.1361
6864.00,1.1335
6863.00,1.1307
6862.00,1.1275
6861.00,1.1241
6860.00,1.1207
6859.00,1.1174
6858.00,1.1140
6857.00,1.1106
6856.00,1.1073
6855.00,1.1041
6854.00,1.1011
6853.00,1.0981
6852.00,1.0951
6851.00,1.0920
6850.00,1.0887
6849.00,1.0852
6848.00,1.0815
6847.00,1.0777
6846.00,1.0738
6845.00,1.0696
6844.00,1.0654
6843.00,1.0613
6842.00,1.0576
6841.00,1.0542
6840.00,1.0507
6839.00,1.0468
6838.00,1.0427
6837.00,1.0387
6836.00,1.0347
6835.00,1.0306
6834.00,1.0264
6833.00,1.0222
6832.00,1.0182
6831.00,1.0143
6830.00,1.0102
6829.00,1.0057
6828.00,1.0013
6827.00,0.9970
6826.00,0.9928
6825.00,0.9885
6824.00,0.9841
6823.00,0.9795
6822.00,0.9748
6821.00,0.9701
6820.00,0.9655
6819.00,0.9609
6818.00,0.9564
6817.00,0.9520
6816.00,0.9475
6815.00,0.9429
6814.00,0.9382
6813.00,0.9335
6812.00,0.9285
6811.00,0.9234
6810.00,0.9184
6809.00,0.9136
6808.00,0.9087
6807.00,0.9037
6806.00,0.8986
6805.00,0.8936
6804.00,0.8885
6803.00,0.8832
6802.00,0.8780
6801.00,0.8728
6800.00,0.8678
6799.00,0.8627
6798.00,0.8575
6797.00,0.8522
6796.00,0.8469
6795.00,0.8416
6794.00,0.8364
6793.00,0.8312
6792.00,0.8260
6791.00,0.8210
6790.00,0.8162
6789.00,0.8117
6788.00,0.8072
6787.00,0.8027
6786.00,0.7981
6785.00,0.7936
6784.00,0.7891
6783.00,0.7846
6782.00,0.7800
6781.00,0.7754
6780.00,0.7708
6779.00,0.7662
6778.00,0.7618
6777.00,0.7575
6776.00,0.7533
6775.00,0.7494
6774.00,0.7458
6773.00,0.7423
6772.00,0.7388
6771.00,0.7354
6770.00,0.7320
6769.00,0.7288
6768.00,0.7257
6767.00,0.7227
6766.00,0.7199
6765.00,0.7173
6764.00,0.7148
6763.00,0.7125
6762.00,0.7103
6761.00,0.7082
6760.00,0.7063
6759.00,0.7044
6758.00,0.7028
6757.00,0.7014
6756.00,0.7001
6755.00,0.6989
6754.00,0.6978
6753.00,0.6969
6752.00,0.6962
6751.00,0.6956
6750.00,0.6953
6749.00,0.6952
6748.00,0.6951
6747.00,0.6951
6746.00,0.6952
6745.00,0.6953
6744.00,0.6957
6743.00,0.6962
6742.00,0.6969
6741.00,0.6977
6740.00,0.6987
6739.00,0.6999
6738.00,0.7012
6737.00,0.7026
6736.00,0.7040
6735.00,0.7054
6734.00,0.7070
6733.00,0.7090
6732.00,0.7112
6731.00,0.7135
6730.00,0.7159
6729.00,0.7185
6728.00,0.7213
6727.00,0.7241
6726.00,0.7269
6725.00,0.7296
6724.00,0.7324
6723.00,0.7353
6722.00,0.7384
6721.00,0.7416
6720.00,0.7449
6719.00,0.7482
6718.00,0.7516
6717.00,0.7552
6716.00,0.7590
6715.00,0.7629
6714.00,0.7669
6713.00,0.7710
6712.00,0.7752
6711.00,0.7795
6710.00,0.7839
6709.00,0.7883
6708.00,0.7926
6707.00,0.7969
6706.00,0.8013
6705.00,0.8056
6704.00,0.8100
6703.00,0.8145
6702.00,0.8191
6701.00,0.8238
6700.00,0.8286
6699.00,0.8335
6698.00,0.8384
6697.00,0.8435
6696.00,0.8485
6695.00,0.8535
6694.00,0.8584
6693.00,0.8634
6692.00,0.8684
6691.00,0.8735
6690.00,0.8786
6689.00,0.8837
6688.00,0.8888
6687.00,0.8940
6686.00,0.8993
6685.00,0.9046
6684.00,0.9099
6683.00,0.9150
6682.00,0.9201
6681.00,0.9253
6680.00,0.9305
6679.00,0.9356
6678.00,0.9405
6677.00,0.9454
6676.00,0.9503
6675.00,0.9551
6674.00,0.9601
6673.00,0.9652
6672.00,0.9703
6671.00,0.9754
6670.00,0.9804
6669.00,0.9855
6668.00,0.9908
6667.00,0.9960
6666.00,1.0011
6665.00,1.0061
6664.00,1.0109
6663.00,1.0156
6662.00,1.0201
6661.00,1.0245
6660.00,1.0289
6659.00,1.0333
6658.00,1.0378
