Created as New Dataset,Sample 170 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.1440
6999.00,1.1415
6998.00,1.1389
6997.00,1.1363
6996.00,1.1335
6995.00,1.1307
6994.00,1.1280
6993.00,1.1254
6992.00,1.1228
6991.00,1.1200
6990.00,1.1171
6989.00,1.1141
6988.00,1.1111
6987.00,1.1079
6986.00,1.1045
6985.00,1.1010
6984.00,1.0974
6983.00,1.0940
6982.00,1.0907
6981.00,1.0874
6980.00,1.0838
6979.00,1.0801
6978.00,1.0766
6977.00,1.0732
6976.00,1.0697
6975.00,1.0661
6974.00,1.0624
6973.00,1.0590
6972.00,1.0558
6971.00,1.0526
6970.00,1.0489
6969.00,1.0447
6968.00,1.0402
6967.00,1.0357
6966.00,1.0316
6965.00,1.0276
6964.00,1.0236
6963.00,1.0196
6962.00,1.0156
6961.00,1.0114
6960.00,1.0069
6959.00,1.0020
6958.00,0.9968
6957.00,0.9917
6956.00,0.9866
6955.00,0.9817
6954.00,0.9772
6953.00,0.9730
6952.00,0.9687
6951.00,0.9641
6950.00,0.9591
6949.00,0.9542
6948.00,0.9495
6947.00,0.9449
6946.00,0.9403
6945.00,0.9356
6944.00,0.9310
6943.00,0.9264
6942.00,0.9218
6941.00,0.9171
6940.00,0.9123
6939.00,0.9072
6938.00,0.9022
6937.00,0.8973
6936.00,0.8924
6935.00,0.8876
6934.00,0.8826
6933.00,0.8776
6932.00,0.8725
6931.00,0.8676
6930.00,0.8628
6929.00,0.8580
6928.00,0.8532
6927.00,0.8484
6926.00,0.8437
6925.00,0.8392
6924.00,0.8346
6923.00,0.8298
6922.00,0.8250
6921.00,0.8204
6920.00,0.8160
6919.00,0.8116
6918.00,0.8071
6917.00,0.8027
6916.00,0.7984
6915.00,0.7942
6914.00,0.7899
6913.00,0.7857
6912.00,0.7816
6911.00,0.7775
6910.00,0.7735
6909.00,0.7696
6908.00,0.7659
6907.00,0.7623
6906.00,0.7588
6905.00,0.7554
6904.00,0.7521
6903.00,0.7488
6902.00,0.7455
6901.00,0.7423
6900.00,0.7392
6899.00,0.7362
6898.00,0.7332
6897.00,0.7306
6896.00,0.7281
6895.00,0.7257
6894.00,0.7234
6893.00,0.7212
6892.00,0.7192
6891.00,0.7171
6890.00,0.7149
6889.00,0.7128
6888.00,0.7110
6887.00,0.7092
6886.00,0.7076
6885.00,0.7061
6884.00,0.7049
6883.00,0.7039
6882.00,0.7030
6881.00,0.7022
6880.00,0.7014
6879.00,0.7007
6878.00,0.7002
6877.00,0.6999
6876.00,0.6997
6875.00,0.6996
6874.00,0.6998
6873.00,0.7002
6872.00,0.7007
6871.00,0.7013
6870.00,0.7020
6869.00,0.7026
6868.00,0.7032
6867.00,0.7039
6866.00,0.7049
6865.00,0.7061
6864.00,0.7073
6863.00,0.7087
6862.00,0.7103
6861.00,0.7121
6860.00,0.7139
6859.00,0.7156
6858.00,0.7173
6857.00,0.7192
6856.00,0.7214
6855.00,0.7239
6854.00,0.7265
6853.00,0.7292
6852.00,0.7319
6851.00,0.7346
6850.00,0.7375
6849.00,0.7405
6848.00,0.7436
6847.00,0.7466
6846.00,0.7498
6845.00,0.7531
6844.00,0.7563
6843.00,0.7596
6842.00,0.7630
6841.00,0.7666
6840.00,0.7703
6839.00,0.7740
6838.00,0.7778
6837.00,0.7818
6836.00,0.7859
6835.00,0.7900
6834.00,0.7941
6833.00,0.7983
6832.00,0.8027
6831.00,0.8071
6830.00,0.8115
6829.00,0.8159
6828.00,0.8202
6827.00,0.8243
6826.00,0.8285
6825.00,0.8328
6824.00,0.8372
6823.00,0.8417
6822.00,0.8464
6821.00,0.8513
6820.00,0.8562
6819.00,0.8612
6818.00,0.8661
6817.00,0.8709
6816.00,0.8755
6815.00,0.8800
6814.00,0.8846
6813.00,0.8893
6812.00,0.8940
6811.00,0.8988
6810.00,0.9037
6809.00,0.9087
6808.00,0.9137
6807.00,0.9187
6806.00,0.9235
6805.00,0.9283
6804.00,0.9329
6803.00,0.9375
6802.00,0.9420
6801.00,0.9466
6800.00,0.9512
6799.00,0.9557
6798.00,0.9602
6797.00,0.9648
6796.00,0.9693
6795.00,0.9737
6794.00,0.9781
6793.00,0.9828
6792.00,0.9875
6791.00,0.9922
6790.00,0.9968
6789.00,1.0014
6788.00,1.0060
6787.00,1.0103
6786.00,1.0146
6785.00,1.0190
6784.00,1.0235
6783.00,1.0280
6782.00,1.0325
6781.00,1.0367
6780.00,1.0408
6779.00,1.0448
6778.00,1.0489
6777.00,1.0533
6776.00,1.0579
6775.00,1.0624
6774.00,1.0665
6773.00,1.0704
6772.00,1.0744
6771.00,1.0785
6770.00,1.0825
6769.00,1.0864
6768.00,1.0903
6767.00,1.0941
6766.00,1.0979
6765.00,1.1014
6764.00,1.1045
6763.00,1.1075
6762.00,1.1108
6761.00,1.1145
6760.00,1.1185
6759.00,1.1226
6758.00,1.1266
6757.00,1.1303
6756.00,1.1333
6755.00,1.1360
6754.00,1.1385
6753.00,1.1413
6752.00,1.1444
6751.00,1.1478
6750.00,1.1513
6749.00,1.1550
6748.00,1.1584
6747.00,1.1614
6746.00,1.1641
6745.00,1.1667
6744.00,1.1692
6743.00,1.1718
6742.00,1.1745
6741.00,1.1773
6740.00,1.1802
6739.00,1.1828
6738.00,1.1848
6737.00,1.1864
6736.00,1.1880
6735.00,1.1900
6734.00,1.1923
6733.00,1.1949
6732.00,1.1972
6731.00,1.1994
6730.00,1.2017
6729.00,1.2040
6728.00,1.2063
6727.00,1.2082
6726.00,1.2099
6725.00,1.2116
6724.00,1.2136
6723.00,1.2155
6722.00,1.2172
6721.00,1.2184
6720.00,1.2194
6719.00,1.2204
6718.00,1.2215
6717.00,1.2227
6716.00,1.2241
6715.00,1.2255
6714.00,1.2270
6713.00,1.2286
6712.00,1.2303
6711.00,1.2316
6710.00,1.2324
6709.00,1.2327
6708.00,1.2328
6707.00,1.2332
6706.00,1.2336
6705.00,1.2341
6704.00,1.2348
6703.00,1.2359
6702.00,1.2371
6701.00,1.2382
6700.00,1.2386
6699.00,1.2386
6698.00,1.2385
6697.00,1.2386
6696.00,1.2390
6695.00,1.2393
6694.00,1.2398
6693.00,1.2404
6692.00,1.2408
6691.00,1.2409
6690.00,1.2407
6689.00,1.2402
6688.00,1.2395
6687.00,1.2386
6686.00,1.2378
6685.00,1.2373
6684.00,1.2371
6683.00,1.2366
6682.00,1.2361
6681.00,1.2357
6680.00,1.2355
6679.00,1.2350
6678.00,1.2338
6677.00,1.2324
6676.00,1.2312
6675.00,1.2304
6674.00,1.2296
6673.00,1.2285
6672.00,1.2274
6671.00,1.2262
6670.00,1.2252
6669.00,1.2241
6668.00,1.2229
6667.00,1.2216
6666.00,1.2200
6665.00,1.2186
6664.00,1.2172
6663.00,1.2158
6662.00,1.2142
6661.00,1.2122
6660.00,1.2102
6659.00,1.2084
6658.00,1.2066
6657.00,1.2047
6656.00,1.2025
6655.00,1.2001
6654.00,1.1976
6653.00,1.1952
6652.00,1.1929
6651.00,1.1910
6650.00,1.1893
6649.00,1.1875
6648.00,1.1853
6647.00,1.1828
6646.00,1.1803
6645.00,1.1778
6644.00,1.1750
6643.00,1.1721
6642.00,1.1692
6641.00,1.1663
6640.00,1.1635
6639.00,1.1605
6638.00,1.1575
6637.00,1.1544
6636.00,1.1514
6635.00,1.1485
6634.00,1.1454
6633.00,1.1424
6632.00,1.1393
6631.00,1.1360
6630.00,1.1326
6629.00,1.1292
6628.00,1.1258
6627.00,1.1223
6626.00,1.1187
6625.00,1.1149
6624.00,1.1108
6623.00,1.1066
6622.00,1.1024
6621.00,1.0984
6620.00,1.0945
6619.00,1.0906
6618.00,1.0867
6617.00,1.0826
6616.00,1.0784
6615.00,1.0741
6614.00,1.0698
6613.00,1.0656
6612.00,1.0613
6611.00,1.0569
6610.00,1.0523
6609.00,1.0477
6608.00,1.0429
6607.00,1.0382
6606.00,1.0335
6605.00,1.0287
6604.00,1.0238
6603.00,1.0190
6602.00,1.0144
6601.00,1.0097
6600.00,1.0048
6599.00,0.9999
6598.00,0.9951
6597.00,0.9905
6596.00,0.9856
6595.00,0.9805
6594.00,0.9752
6593.00,0.9700
6592.00,0.9648
6591.00,0.9595
6590.00,0.9543
6589.00,0.9492
6588.00,0.9442
6587.00,0.9392
6586.00,0.9341
6585.00,0.9289
6584.00,0.9237
6583.00,0.9184
6582.00,0.9131
6581.00,0.9078
6580.00,0.9026
6579.00,0.8973
6578.00,0.8922
6577.00,0.8872
6576.00,0.8822
6575.00,0.8771
6574.00,0.8719
6573.00,0.8667
6572.00,0.8615
6571.00,0.8562
6570.00,0.8509
6569.00,0.8457
6568.00,0.8407
6567.00,0.8359
6566.00,0.8313
6565.00,0.8268
6564.00,0.8223
6563.00,0.8178
6562.00,0.8134
6561.00,0.8089
6560.00,0.8043
6559.00,0.7997
6558.00,0.7952
6557.00,0.7910
6556.00,0.7869
6555.00,0.7829
6554.00,0.7790
6553.00,0.7753
6552.00,0.7717
6551.00,0.7681
6550.00,0.7646
6549.00,0.7612
6548.00,0.7580
6547.00,0.7549
6546.00,0.7519
6545.00,0.7492
6544.00,0.7465
6543.00,0.7439
6542.00,0.7414
6541.00,0.7390
6540.00,0.7368
6539.00,0.7345
6538.00,0.7324
6537.00,0.7306
6536.00,0.7290
6535.00,0.7276
6534.00,0.7263
6533.00,0.7253
6532.00,0.7243
6531.00,0.7235
6530.00,0.7228
6529.00,0.7224
6528.00,0.7220
6527.00,0.7216
6526.00,0.7214
6525.00,0.7215
6524.00,0.7217
6523.00,0.7220
6522.00,0.7224
6521.00,0.7231
6520.00,0.7240
6519.00,0.7250
6518.00,0.7261
6517.00,0.7273
6516.00,0.7288
6515.00,0.7303
6514.00,0.7321
6513.00,0.7341
6512.00,0.7362
6511.00,0.7384
6510.00,0.7407
6509.00,0.7430
6508.00,0.7454
6507.00,0.7479
6506.00,0.7507
6505.00,0.7536
6504.00,0.7567
6503.00,0.7598
6502.00,0.7631
6501.00,0.7664
6500.00,0.7699
6499.00,0.7733
6498.00,0.7768
6497.00,0.7803
6496.00,0.7840
6495.00,0.7878
6494.00,0.7917
6493.00,0.7957
6492.00,0.7998
6491.00,0.8040
6490.00,0.8085
6489.00,0.8130
6488.00,0.8176
6487.00,0.8221
6486.00,0.8266
6485.00,0.8312
6484.00,0.8358
6483.00,0.8403
6482.00,0.8449
6481.00,0.8497
6480.00,0.8546
6479.00,0.8595
6478.00,0.8644
6477.00,0.8694
6476.00,0.8744
6475.00,0.8794
6474.00,0.8844
6473.00,0.8893
6472.00,0.8943
6471.00,0.8993
6470.00,0.9043
6469.00,0.9094
6468.00,0.9146
6467.00,0.9198
6466.00,0.9251
6465.00,0.9305
6464.00,0.9357
6463.00,0.9409
6462.00,0.9460
6461.00,0.9511
6460.00,0.9562
6459.00,0.9613
6458.00,0.9664
6457.00,0.9714
6456.00,0.9765
6455.00,0.9817
6454.00,0.9868
6453.00,0.9919
6452.00,0.9968
6451.00,1.0018
6450.00,1.0070
6449.00,1.0121
6448.00,1.0170
6447.00,1.0217
6446.00,1.0263
6445.00,1.0308
6444.00,1.0354
6443.00,1.0399
6442.00,1.0445
6441.00,1.0494
6440.00,1.0545
6439.00,1.0596
6438.00,1.0646
6437.00,1.0693
6436.00,1.0737
6435.00,1.0779
6434.00,1.0819
6433.00,1.0859
6432.00,1.0899
6431.00,1.0940
6430.00,1.0982
6429.00,1.1025
6428.00,1.1067
6427.00,1.1107
6426.00,1.1145
6425.00,1.1184
6424.00,1.1223
6423.00,1.1261
6422.00,1.1298
6421.00,1.1334
6420.00,1.1373
6419.00,1.1413
6418.00,1.1454
6417.00,1.1492
6416.00,1.1527
6415.00,1.1560
6414.00,1.1592
6413.00,1.1624
6412.00,1.1654
6411.00,1.1683
6410.00,1.1711
6409.00,1.1741
6408.00,1.1770
6407.00,1.1798
6406.00,1.1824
6405.00,1.1850
6404.00,1.1877
6403.00,1.1905
6402.00,1.1933
6401.00,1.1961
6400.00,1.1988
6399.00,1.2013
6398.00,1.2037
6397.00,1.2063
6396.00,1.2089
6395.00,1.2112
6394.00,1.2134
6393.00,1.2155
6392.00,1.2176
6391.00,1.2197
6390.00,1.2218
6389.00,1.2238
6388.00,1.2256
6387.00,1.2274
6386.00,1.2292
6385.00,1.2312
6384.00,1.2331
6383.00,1.2350
6382.00,1.2366
6381.00,1.2381
6380.00,1.2394
6379.00,1.2405
6378.00,1.2415
6377.00,1.2426
6376.00,1.2439
6375.00,1.2453
6374.00,1.2467
6373.00,1.2480
6372.00,1.2491
6371.00,1.2500
6370.00,1.2507
6369.00,1.2513
6368.00,1.2519
6367.00,1.2524
6366.00,1.2530
6365.00,1.2535
6364.00,1.2538
6363.00,1.2540
6362.00,1.2541
6361.00,1.2544
6360.00,1.2548
6359.00,1.2552
6358.00,1.2555
6357.00,1.2560
6356.00,1.2565
6355.00,1.2570
6354.00,1.2572
6353.00,1.2572
6352.00,1.2571
6351.00,1.2569
6350.00,1.2567
6349.00,1.2562
6348.00,1.2554
6347.00,1.2544
6346.00,1.2532
