Created as New Dataset,Sample 181 By Administrator Date Friday, November 26 2021
cm-1,A
7000.00,1.1721
6999.00,1.1717
6998.00,1.1712
6997.00,1.1705
6996.00,1.1696
6995.00,1.1688
6994.00,1.1678
6993.00,1.1667
6992.00,1.1655
6991.00,1.1644
6990.00,1.1634
6989.00,1.1625
6988.00,1.1615
6987.00,1.1605
6986.00,1.1596
6985.00,1.1587
6984.00,1.1574
6983.00,1.1558
6982.00,1.1540
6981.00,1.1522
6980.00,1.1504
6979.00,1.1489
6978.00,1.1478
6977.00,1.1470
6976.00,1.1460
6975.00,1.1445
6974.00,1.1428
6973.00,1.1411
6972.00,1.1391
6971.00,1.1365
6970.00,1.1338
6969.00,1.1314
6968.00,1.1296
6967.00,1.1278
6966.00,1.1259
6965.00,1.1238
6964.00,1.1216
6963.00,1.1194
6962.00,1.1171
6961.00,1.1147
6960.00,1.1123
6959.00,1.1098
6958.00,1.1072
6957.00,1.1047
6956.00,1.1023
6955.00,1.0999
6954.00,1.0973
6953.00,1.0945
6952.00,1.0917
6951.00,1.0890
6950.00,1.0865
6949.00,1.0840
6948.00,1.0815
6947.00,1.0789
6946.00,1.0761
6945.00,1.0732
6944.00,1.0701
6943.00,1.0670
6942.00,1.0640
6941.00,1.0610
6940.00,1.0579
6939.00,1.0548
6938.00,1.0520
6937.00,1.0493
6936.00,1.0465
6935.00,1.0435
6934.00,1.0403
6933.00,1.0371
6932.00,1.0340
6931.00,1.0310
6930.00,1.0281
6929.00,1.0252
6928.00,1.0219
6927.00,1.0185
6926.00,1.0151
6925.00,1.0119
6924.00,1.0087
6923.00,1.0053
6922.00,1.0018
6921.00,0.9983
6920.00,0.9950
6919.00,0.9919
6918.00,0.9889
6917.00,0.9858
6916.00,0.9827
6915.00,0.9794
6914.00,0.9759
6913.00,0.9725
6912.00,0.9691
6911.00,0.9658
6910.00,0.9626
6909.00,0.9593
6908.00,0.9559
6907.00,0.9527
6906.00,0.9497
6905.00,0.9466
6904.00,0.9432
6903.00,0.9396
6902.00,0.9361
6901.00,0.9328
6900.00,0.9296
6899.00,0.9262
6898.00,0.9228
6897.00,0.9196
6896.00,0.9165
6895.00,0.9134
6894.00,0.9103
6893.00,0.9074
6892.00,0.9046
6891.00,0.9019
6890.00,0.8988
6889.00,0.8957
6888.00,0.8927
6887.00,0.8899
6886.00,0.8871
6885.00,0.8842
6884.00,0.8812
6883.00,0.8782
6882.00,0.8753
6881.00,0.8724
6880.00,0.8693
6879.00,0.8661
6878.00,0.8631
6877.00,0.8605
6876.00,0.8580
6875.00,0.8554
6874.00,0.8528
6873.00,0.8503
6872.00,0.8477
6871.00,0.8450
6870.00,0.8424
6869.00,0.8398
6868.00,0.8372
6867.00,0.8347
6866.00,0.8324
6865.00,0.8302
6864.00,0.8281
6863.00,0.8260
6862.00,0.8238
6861.00,0.8216
6860.00,0.8194
6859.00,0.8172
6858.00,0.8150
6857.00,0.8129
6856.00,0.8107
6855.00,0.8086
6854.00,0.8067
6853.00,0.8050
6852.00,0.8033
6851.00,0.8016
6850.00,0.8000
6849.00,0.7984
6848.00,0.7969
6847.00,0.7953
6846.00,0.7936
6845.00,0.7920
6844.00,0.7905
6843.00,0.7890
6842.00,0.7876
6841.00,0.7863
6840.00,0.7851
6839.00,0.7837
6838.00,0.7824
6837.00,0.7811
6836.00,0.7799
6835.00,0.7789
6834.00,0.7780
6833.00,0.7771
6832.00,0.7763
6831.00,0.7755
6830.00,0.7747
6829.00,0.7739
6828.00,0.7731
6827.00,0.7723
6826.00,0.7715
6825.00,0.7710
6824.00,0.7706
6823.00,0.7702
6822.00,0.7698
6821.00,0.7693
6820.00,0.7688
6819.00,0.7682
6818.00,0.7678
6817.00,0.7674
6816.00,0.7671
6815.00,0.7669
6814.00,0.7669
6813.00,0.7670
6812.00,0.7671
6811.00,0.7670
6810.00,0.7669
6809.00,0.7667
6808.00,0.7667
6807.00,0.7668
6806.00,0.7670
6805.00,0.7673
6804.00,0.7678
6803.00,0.7683
6802.00,0.7688
6801.00,0.7693
6800.00,0.7699
6799.00,0.7706
6798.00,0.7715
6797.00,0.7724
6796.00,0.7733
6795.00,0.7741
6794.00,0.7751
6793.00,0.7762
6792.00,0.7773
6791.00,0.7783
6790.00,0.7795
6789.00,0.7808
6788.00,0.7823
6787.00,0.7837
6786.00,0.7852
6785.00,0.7866
6784.00,0.7881
6783.00,0.7895
6782.00,0.7910
6781.00,0.7928
6780.00,0.7946
6779.00,0.7966
6778.00,0.7986
6777.00,0.8008
6776.00,0.8030
6775.00,0.8052
6774.00,0.8074
6773.00,0.8095
6772.00,0.8116
6771.00,0.8137
6770.00,0.8161
6769.00,0.8187
6768.00,0.8212
6767.00,0.8237
6766.00,0.8263
6765.00,0.8292
6764.00,0.8321
6763.00,0.8349
6762.00,0.8375
6761.00,0.8402
6760.00,0.8429
6759.00,0.8456
6758.00,0.8483
6757.00,0.8511
6756.00,0.8540
6755.00,0.8571
6754.00,0.8603
6753.00,0.8635
6752.00,0.8668
6751.00,0.8700
6750.00,0.8733
6749.00,0.8765
6748.00,0.8796
6747.00,0.8828
6746.00,0.8860
6745.00,0.8894
6744.00,0.8929
6743.00,0.8965
6742.00,0.9001
6741.00,0.9039
6740.00,0.9077
6739.00,0.9114
6738.00,0.9150
6737.00,0.9185
6736.00,0.9218
6735.00,0.9251
6734.00,0.9286
6733.00,0.9321
6732.00,0.9358
6731.00,0.9396
6730.00,0.9435
6729.00,0.9474
6728.00,0.9514
6727.00,0.9554
6726.00,0.9594
6725.00,0.9633
6724.00,0.9670
6723.00,0.9705
6722.00,0.9740
6721.00,0.9777
6720.00,0.9812
6719.00,0.9848
6718.00,0.9884
6717.00,0.9921
6716.00,0.9959
6715.00,0.9997
6714.00,1.0034
6713.00,1.0073
6712.00,1.0113
6711.00,1.0151
6710.00,1.0187
6709.00,1.0225
6708.00,1.0262
6707.00,1.0299
6706.00,1.0334
6705.00,1.0369
6704.00,1.0405
6703.00,1.0443
6702.00,1.0481
6701.00,1.0517
6700.00,1.0550
6699.00,1.0582
6698.00,1.0616
6697.00,1.0650
6696.00,1.0684
6695.00,1.0717
6694.00,1.0751
6693.00,1.0788
6692.00,1.0825
6691.00,1.0861
6690.00,1.0896
6689.00,1.0933
6688.00,1.0968
6687.00,1.1001
6686.00,1.1032
6685.00,1.1063
6684.00,1.1094
6683.00,1.1126
6682.00,1.1157
6681.00,1.1188
6680.00,1.1217
6679.00,1.1245
6678.00,1.1272
6677.00,1.1298
6676.00,1.1324
6675.00,1.1349
6674.00,1.1375
6673.00,1.1404
6672.00,1.1435
6671.00,1.1464
6670.00,1.1489
6669.00,1.1511
6668.00,1.1533
6667.00,1.1556
6666.00,1.1580
6665.00,1.1603
6664.00,1.1624
6663.00,1.1646
6662.00,1.1667
6661.00,1.1687
6660.00,1.1706
6659.00,1.1724
6658.00,1.1741
6657.00,1.1761
6656.00,1.1782
6655.00,1.1805
6654.00,1.1826
6653.00,1.1846
6652.00,1.1863
6651.00,1.1877
6650.00,1.1887
6649.00,1.1895
6648.00,1.1903
6647.00,1.1916
6646.00,1.1932
6645.00,1.1950
6644.00,1.1967
6643.00,1.1983
6642.00,1.1997
6641.00,1.2010
6640.00,1.2019
6639.00,1.2026
6638.00,1.2032
