,d2o 181 By Administrator Date Thursday. December 16 2021,
Time,14:12:07,
Wavenumbers [1/cm],Transmittance %,
5752.000,5.8663,
5751.000,5.82939,
5750.000,5.79194,
5749.000,5.75508,
5748.000,5.72065,
5747.000,5.68815,
5746.000,5.65471,
5745.000,5.61891,
5744.000,5.5825,
5743.000,5.54779,
5742.000,5.51504,
5741.000,5.48363,
5740.000,5.45396,
5739.000,5.42635,
5738.000,5.39938,
5737.000,5.37087,
5736.000,5.34015,
5735.000,5.30821,
5734.000,5.27594,
5733.000,5.24341,
5732.000,5.21043,
5731.000,5.17699,
5730.000,5.14356,
5729.000,5.1114,
5728.000,5.0818,
5727.000,5.05467,
5726.000,5.0284,
5725.000,5.0016,
5724.000,4.97407,
5723.000,4.94555,
5722.000,4.91487,
5721.000,4.88143,
5720.000,4.84689,
5719.000,4.81394,
5718.000,4.78377,
5717.000,4.75559,
5716.000,4.72809,
5715.000,4.70032,
5714.000,4.67159,
5713.000,4.6417,
5712.000,4.61151,
5711.000,4.5824,
5710.000,4.55489,
5709.000,4.52823,
5708.000,4.50128,
5707.000,4.47353,
5706.000,4.4455,
5705.000,4.41851,
5704.000,4.39375,
5703.000,4.37102,
5702.000,4.3484,
5701.000,4.32374,
5700.000,4.29663,
5699.000,4.26861,
5698.000,4.24166,
5697.000,4.21656,
5696.000,4.19256,
5695.000,4.16797,
5694.000,4.14117,
5693.000,4.11145,
5692.000,4.07992,
5691.000,4.0491,
5690.000,4.02154,
5689.000,3.99798,
5688.000,3.97653,
5687.000,3.95425,
5686.000,3.92974,
5685.000,3.90404,
5684.000,3.87891,
5683.000,3.85488,
5682.000,3.83133,
5681.000,3.80749,
5680.000,3.78245,
5679.000,3.75525,
5678.000,3.72611,
5677.000,3.69746,
5676.000,3.67226,
5675.000,3.65098,
5674.000,3.6314,
5673.000,3.61108,
5672.000,3.5891,
5671.000,3.56536,
5670.000,3.53999,
5669.000,3.5137,
5668.000,3.48767,
5667.000,3.46217,
5666.000,3.4368,
5665.000,3.41211,
5664.000,3.38966,
5663.000,3.36986,
5662.000,3.35088,
5661.000,3.33083,
5660.000,3.30955,
5659.000,3.28756,
5658.000,3.26461,
5657.000,3.24066,
5656.000,3.21708,
5655.000,3.19517,
5654.000,3.17428,
5653.000,3.1529,
5652.000,3.13115,
5651.000,3.11045,
5650.000,3.09123,
5649.000,3.07236,
5648.000,3.0529,
5647.000,3.03292,
5646.000,3.01255,
5645.000,2.99179,
5644.000,2.97153,
5643.000,2.9534,
5642.000,2.9377,
5641.000,2.92262,
5640.000,2.90594,
5639.000,2.8867,
5638.000,2.86499,
5637.000,2.84105,
5636.000,2.81573,
5635.000,2.79109,
5634.000,2.7694,
5633.000,2.75141,
5632.000,2.73585,
5631.000,2.72065,
5630.000,2.70428,
5629.000,2.68616,
5628.000,2.66661,
5627.000,2.64649,
5626.000,2.62675,
5625.000,2.60782,
5624.000,2.58946,
5623.000,2.57104,
5622.000,2.55203,
5621.000,2.5323,
5620.000,2.51231,
5619.000,2.49306,
5618.000,2.47565,
5617.000,2.46055,
5616.000,2.44702,
5615.000,2.43357,
5614.000,2.41906,
5613.000,2.40355,
5612.000,2.38763,
5611.000,2.37162,
5610.000,2.35565,
5609.000,2.34044,
5608.000,2.32676,
5607.000,2.31413,
5606.000,2.30071,
5605.000,2.2851,
5604.000,2.26754,
5603.000,2.2491,
5602.000,2.23048,
5601.000,2.21245,
5600.000,2.1963,
5599.000,2.18281,
5598.000,2.171,
5597.000,2.15892,
5596.000,2.14557,
5595.000,2.13116,
5594.000,2.11592,
5593.000,2.09988,
5592.000,2.08392,
5591.000,2.06959,
5590.000,2.05751,
5589.000,2.04666,
5588.000,2.03565,
5587.000,2.024,
5586.000,2.01194,
5585.000,1.99988,
5584.000,1.98849,
5583.000,1.9784,
5582.000,1.96929,
5581.000,1.95976,
5580.000,1.94873,
5579.000,1.93636,
5578.000,1.92339,
5577.000,1.91022,
5576.000,1.89732,
5575.000,1.88554,
5574.000,1.87535,
5573.000,1.86595,
5572.000,1.85616,
5571.000,1.84595,
5570.000,1.83629,
5569.000,1.82774,
5568.000,1.81968,
5567.000,1.81119,
5566.000,1.802,
5565.000,1.79242,
5564.000,1.78286,
5563.000,1.77345,
5562.000,1.76399,
5561.000,1.75411,
5560.000,1.74387,
5559.000,1.73398,
5558.000,1.72512,
5557.000,1.7174,
5556.000,1.71069,
5555.000,1.70529,
5554.000,1.70145,
5553.000,1.69851,
5552.000,1.69519,
5551.000,1.69113,
5550.000,1.68693,
5549.000,1.68258,
5548.000,1.67657,
5547.000,1.66773,
5546.000,1.65746,
5545.000,1.64904,
5544.000,1.64467,
5543.000,1.64371,
5542.000,1.6439,
5541.000,1.6433,
5540.000,1.64078,
5539.000,1.63559,
5538.000,1.62765,
5537.000,1.61836,
5536.000,1.61011,
5535.000,1.60465,
5534.000,1.60203,
5533.000,1.60119,
5532.000,1.60092,
5531.000,1.60031,
5530.000,1.59866,
5529.000,1.59571,
5528.000,1.59173,
5527.000,1.58738,
5526.000,1.5834,
5525.000,1.58033,
5524.000,1.57816,
5523.000,1.57625,
5522.000,1.57405,
5521.000,1.57203,
5520.000,1.57146,
5519.000,1.57301,
5518.000,1.57602,
5517.000,1.57923,
5516.000,1.58176,
5515.000,1.58303,
5514.000,1.5824,
5513.000,1.57983,
5512.000,1.5765,
5511.000,1.57401,
5510.000,1.57284,
5509.000,1.57229,
5508.000,1.57183,
5507.000,1.57183,
5506.000,1.57289,
5505.000,1.57517,
5504.000,1.57846,
5503.000,1.58248,
5502.000,1.58647,
5501.000,1.58933,
5500.000,1.59047,
5499.000,1.59045,
5498.000,1.59045,
5497.000,1.59126,
5496.000,1.59278,
5495.000,1.59439,
5494.000,1.59561,
5493.000,1.5966,
5492.000,1.59796,
5491.000,1.59993,
5490.000,1.60219,
5489.000,1.60452,
5488.000,1.60755,
5487.000,1.61209,
5486.000,1.61795,
5485.000,1.62401,
5484.000,1.62942,
5483.000,1.6343,
5482.000,1.63897,
5481.000,1.64348,
5480.000,1.6481,
5479.000,1.65342,
5478.000,1.65939,
5477.000,1.66498,
5476.000,1.66946,
5475.000,1.67358,
5474.000,1.67865,
5473.000,1.68475,
5472.000,1.69083,
5471.000,1.69645,
5470.000,1.70238,
5469.000,1.70926,
5468.000,1.71662,
5467.000,1.72379,
5466.000,1.73096,
5465.000,1.73865,
5464.000,1.74654,
5463.000,1.75369,
5462.000,1.7598,
5461.000,1.76552,
5460.000,1.77153,
5459.000,1.77791,
5458.000,1.78463,
5457.000,1.79191,
5456.000,1.79964,
5455.000,1.80698,
5454.000,1.81305,
5453.000,1.81791,
5452.000,1.82247,
5451.000,1.82783,
5450.000,1.83509,
5449.000,1.84542,
5448.000,1.85918,
5447.000,1.87489,
5446.000,1.8901,
5445.000,1.90347,
5444.000,1.9154,
5443.000,1.92647,
5442.000,1.93656,
5441.000,1.94571,
5440.000,1.9548,
5439.000,1.96441,
5438.000,1.97394,
5437.000,1.98271,
5436.000,1.99128,
5435.000,2.00089,
5434.000,2.012,
5433.000,2.02408,
5432.000,2.03643,
5431.000,2.04848,
5430.000,2.05985,
5429.000,2.07073,
5428.000,2.08184,
5427.000,2.09351,
5426.000,2.10528,
5425.000,2.11708,
5424.000,2.12978,
5423.000,2.14378,
5422.000,2.15778,
5421.000,2.17021,
5420.000,2.18163,
5419.000,2.19449,
5418.000,2.21066,
5417.000,2.22993,
5416.000,2.25069,
5415.000,2.27122,
5414.000,2.29028,
5413.000,2.30714,
5412.000,2.32165,
5411.000,2.33412,
5410.000,2.3452,
5409.000,2.35622,
5408.000,2.36917,
5407.000,2.38538,
5406.000,2.40442,
5405.000,2.42445,
5404.000,2.44369,
5403.000,2.46114,
5402.000,2.47672,
5401.000,2.49146,
5400.000,2.5071,
5399.000,2.52479,
5398.000,2.54416,
5397.000,2.56405,
5396.000,2.58385,
5395.000,2.60367,
5394.000,2.6235,
5393.000,2.64289,
5392.000,2.66169,
5391.000,2.6803,
5390.000,2.69935,
5389.000,2.7194,
5388.000,2.74088,
5387.000,2.76359,
5386.000,2.7865,
5385.000,2.80847,
5384.000,2.82917,
5383.000,2.84934,
5382.000,2.87022,
5381.000,2.89304,
5380.000,2.91843,
5379.000,2.94594,
5378.000,2.97434,
5377.000,3.00296,
5376.000,3.03195,
5375.000,3.06081,
5374.000,3.08766,
5373.000,3.11097,
5372.000,3.13135,
5371.000,3.15082,
5370.000,3.17092,
5369.000,3.19259,
5368.000,3.21701,
5367.000,3.24502,
5366.000,3.27557,
5365.000,3.3062,
5364.000,3.33517,
5363.000,3.36247,
5362.000,3.38884,
5361.000,3.41493,
5360.000,3.4416,
5359.000,3.46993,
5358.000,3.50081,
5357.000,3.53456,
5356.000,3.57099,
5355.000,3.6091,
5354.000,3.64703,
5353.000,3.68283,
5352.000,3.71564,
5351.000,3.74584,
5350.000,3.77484,
5349.000,3.80518,
5348.000,3.83957,
5347.000,3.87824,
5346.000,3.91791,
5345.000,3.95499,
5344.000,3.98913,
5343.000,4.02276,
5342.000,4.05765,
5341.000,4.09369,
5340.000,4.13064,
5339.000,4.16939,
5338.000,4.21036,
5337.000,4.25211,
5336.000,4.29279,
5335.000,4.33198,
5334.000,4.37051,
5333.000,4.40929,
5332.000,4.44913,
5331.000,4.49052,
5330.000,4.53323,
5329.000,4.5767,
5328.000,4.62076,
5327.000,4.66548,
5326.000,4.71028,
5325.000,4.7539,
5324.000,4.79602,
5323.000,4.83794,
5322.000,4.88125,
5321.000,4.92623,
5320.000,4.97193,
5319.000,5.01753,
5318.000,5.06307,
5317.000,5.10909,
5316.000,5.15607,
5315.000,5.20411,
5314.000,5.25286,
5313.000,5.302,
5312.000,5.35183,
5311.000,5.40297,
5310.000,5.45551,
5309.000,5.50887,
5308.000,5.56276,
5307.000,5.61752,
5306.000,5.67319,
5305.000,5.72897,
5304.000,5.78405,
5303.000,5.83844,
5302.000,5.89226,
5301.000,5.94477,
5300.000,5.99508,
5299.000,6.04369,
5298.000,6.09283,
5297.000,6.14487,
5296.000,6.20074,
5295.000,6.25973,
5294.000,6.32035,
5293.000,6.38097,
5292.000,6.44024,
5291.000,6.49795,
5290.000,6.55552,
5289.000,6.61504,
5288.000,6.67717,
5287.000,6.74036,
5286.000,6.80268,
5285.000,6.86358,
5284.000,6.92331,
5283.000,6.98125,
5282.000,7.03655,
5281.000,7.09026,
5280.000,7.14507,
5279.000,7.20228,
5278.000,7.26038,
5277.000,7.31734,
5276.000,7.37317,
5275.000,7.42941,
5274.000,7.48711,
5273.000,7.54629,
5272.000,7.60633,
5271.000,7.66605,
5270.000,7.72397,
5269.000,7.77965,
5268.000,7.83433,
5267.000,7.88942,
5266.000,7.94519,
5265.000,8.00167,
5264.000,8.05974,
5263.000,8.1196,
5262.000,8.179,
5261.000,8.2348,
5260.000,8.28617,
5259.000,8.33492,
5258.000,8.38267,
5257.000,8.4291,
5256.000,8.47333,
5255.000,8.51585,
5254.000,8.55798,
5253.000,8.60008,
5252.000,8.64143,
5251.000,8.6815,
5250.000,8.72052,
5249.000,8.75896,
5248.000,8.79651,
5247.000,8.83172,
5246.000,8.86328,
5245.000,8.89154,
5244.000,8.91816,
5243.000,8.94405,
5242.000,8.96811,
5241.000,8.98855,
5240.000,9.00516,
5239.000,9.01974,
5238.000,9.0343,
5237.000,9.04908,
5236.000,9.06262,
5235.000,9.07354,
5234.000,9.08199,
5233.000,9.08894,
5232.000,9.09486,
5231.000,9.0992,
5230.000,9.10133,
5229.000,9.10133,
5228.000,9.09964,
5227.000,9.09669,
5226.000,9.09319,
5225.000,9.08995,
5224.000,9.08642,
5223.000,9.08005,
5222.000,9.06861,
5221.000,9.05268,
5220.000,9.03462,
5219.000,9.01528,
5218.000,8.99349,
5217.000,8.96873,
5216.000,8.94221,
5215.000,8.9148,
5214.000,8.8864,
5213.000,8.85769,
5212.000,8.83026,
5211.000,8.80447,
5210.000,8.7789,
5209.000,8.75239,
5208.000,8.72516,
5207.000,8.69734,
5206.000,8.66806,
5205.000,8.63666,
5204.000,8.60336,
5203.000,8.56827,
5202.000,8.53122,
5201.000,8.49245,
5200.000,8.45239,
5199.000,8.41085,
5198.000,8.36752,
5197.000,8.32302,
5196.000,8.27888,
5195.000,8.23586,
5194.000,8.1934,
5193.000,8.15084,
5192.000,8.10829,
5191.000,8.06595,
5190.000,8.02353,
5189.000,7.98077,
5188.000,7.93771,
5187.000,7.89417,
5186.000,7.84984,
5185.000,7.8049,
5184.000,7.75966,
5183.000,7.71359,
5182.000,7.66599,
5181.000,7.61774,
5180.000,7.57123,
5179.000,7.52792,
5178.000,7.48698,
5177.000,7.44639,
5176.000,7.40443,
5175.000,7.35993,
5174.000,7.31252,
5173.000,7.26338,
5172.000,7.21494,
5171.000,7.16891,
5170.000,7.12508,
5169.000,7.0823,
5168.000,7.03987,
5167.000,6.99753,
5166.000,6.95503,
5165.000,6.91231,
5164.000,6.86962,
5163.000,6.82681,
5162.000,6.78311,
5161.000,6.73792,
5160.000,6.69157,
5159.000,6.64498,
5158.000,6.59886,
5157.000,6.55363,
5156.000,6.50951,
5155.000,6.46644,
5154.000,6.42404,
5153.000,6.38203,
5152.000,6.34057,
5151.000,6.29999,
5150.000,6.26045,
5149.000,6.22188,
5148.000,6.18386,
5147.000,6.14548,
5146.000,6.10588,
5145.000,6.06497,
5144.000,6.02358,
5143.000,5.98264,
5142.000,5.94262,
5141.000,5.90353,
5140.000,5.86497,
5139.000,5.82629,
5138.000,5.78735,
5137.000,5.74894,
5136.000,5.71199,
5135.000,5.67641,
5134.000,5.64112,
5133.000,5.60517,
5132.000,5.56816,
5131.000,5.52993,
5130.000,5.49079,
5129.000,5.45194,
5128.000,5.41489,
5127.000,5.37996,
5126.000,5.34605,
5125.000,5.31197,
5124.000,5.27736,
5123.000,5.2423,
5122.000,5.20672,
5121.000,5.17078,
5120.000,5.13491,
5119.000,5.09929,
5118.000,5.0636,
5117.000,5.02773,
5116.000,4.99221,
5115.000,4.95755,
5114.000,4.92353,
5113.000,4.88949,
5112.000,4.85514,
5111.000,4.82065,
5110.000,4.78649,
5109.000,4.7532,
5108.000,4.72112,
5107.000,4.68994,
5106.000,4.65883,
5105.000,4.62711,
5104.000,4.59483,
5103.000,4.56243,
5102.000,4.53016,
5101.000,4.49802,
5100.000,4.46584,
5099.000,4.43346,
5098.000,4.40093,
5097.000,4.36879,
5096.000,4.33775,
5095.000,4.30783,
5094.000,4.27808,
5093.000,4.24737,
5092.000,4.2155,
5091.000,4.18331,
5090.000,4.15199,
5089.000,4.12229,
5088.000,4.09409,
5087.000,4.06644,
5086.000,4.03819,
5085.000,4.00895,
5084.000,3.97946,
5083.000,3.95078,
5082.000,3.92325,
5081.000,3.89625,
5080.000,3.86896,
5079.000,3.84113,
5078.000,3.81297,
5077.000,3.78452,
5076.000,3.75552,
5075.000,3.72598,
5074.000,3.69663,
5073.000,3.66829,
5072.000,3.64109,
5071.000,3.61454,
5070.000,3.58822,
5069.000,3.56211,
5068.000,3.53614,
5067.000,3.51016,
5066.000,3.48429,
5065.000,3.45889,
5064.000,3.43378,
5063.000,3.40807,
5062.000,3.38134,
5061.000,3.35432,
5060.000,3.32808,
5059.000,3.30281,
5058.000,3.27791,
5057.000,3.25315,
5056.000,3.22894,
5055.000,3.20556,
5054.000,3.18277,
5053.000,3.1602,
5052.000,3.13769,
5051.000,3.11506,
5050.000,3.09206,
5049.000,3.06857,
5048.000,3.04458,
5047.000,3.01993,
5046.000,2.99433,
5045.000,2.96795,
5044.000,2.94161,
5043.000,2.91612,
5042.000,2.89171,
5041.000,2.86791,
5040.000,2.84412,
5039.000,2.82011,
5038.000,2.79637,
5037.000,2.7738,
5036.000,2.75282,
5035.000,2.73268,
5034.000,2.71198,
5033.000,2.68991,
5032.000,2.66689,
5031.000,2.64398,
5030.000,2.62208,
5029.000,2.60155,
5028.000,2.58229,
5027.000,2.56372,
5026.000,2.545,
5025.000,2.52544,
5024.000,2.50485,
5023.000,2.48342,
5022.000,2.46145,
5021.000,2.43928,
5020.000,2.41729,
5019.000,2.39596,
5018.000,2.37568,
5017.000,2.35655,
5016.000,2.33821,
5015.000,2.31994,
5014.000,2.30119,
5013.000,2.28204,
5012.000,2.26301,
5011.000,2.24446,
5010.000,2.22619,
5009.000,2.20765,
5008.000,2.18837,
5007.000,2.16823,
5006.000,2.1476,
5005.000,2.12728,
5004.000,2.10803,
5003.000,2.09001,
5002.000,2.07247,
5001.000,2.05424,
5000.000,2.03463,
4999.000,2.01407,
4998.000,1.99389,
4997.000,1.97526,
4996.000,1.95836,
4995.000,1.94239,
4994.000,1.92629,
4993.000,1.90965,
4992.000,1.89283,
4991.000,1.8766,
4990.000,1.86153,
4989.000,1.8476,
4988.000,1.83414,
4987.000,1.82016,
4986.000,1.80492,
4985.000,1.78817,
4984.000,1.76992,
4983.000,1.75033,
4982.000,1.73007,
4981.000,1.71044,
4980.000,1.69269,
4979.000,1.677,
4978.000,1.66249,
4977.000,1.64828,
4976.000,1.6343,
4975.000,1.62103,
4974.000,1.60868,
4973.000,1.5968,
4972.000,1.58458,
4971.000,1.57141,
4970.000,1.55719,
4969.000,1.54238,
4968.000,1.52791,
4967.000,1.51458,
4966.000,1.50252,
4965.000,1.49108,
4964.000,1.47939,
4963.000,1.46696,
4962.000,1.45395,
4961.000,1.44084,
4960.000,1.4282,
4959.000,1.41632,
4958.000,1.40501,
4957.000,1.39369,
4956.000,1.38191,
4955.000,1.36994,
4954.000,1.35853,
4953.000,1.34814,
4952.000,1.33845,
4951.000,1.32888,
4950.000,1.31919,
4949.000,1.30943,
4948.000,1.29958,
4947.000,1.28954,
4946.000,1.27957,
4945.000,1.27023,
4944.000,1.26193,
4943.000,1.25462,
4942.000,1.24801,
4941.000,1.2416,
4940.000,1.23463,
4939.000,1.22632,
4938.000,1.21654,
4937.000,1.20599,
4936.000,1.19566,
4935.000,1.18621,
4934.000,1.178,
4933.000,1.1713,
4932.000,1.16607,
4931.000,1.16167,
4930.000,1.15699,
4929.000,1.15106,
4928.000,1.14359,
4927.000,1.13511,
4926.000,1.12664,
4925.000,1.11909,
4924.000,1.11267,
4923.000,1.10696,
4922.000,1.10143,
4921.000,1.09586,
4920.000,1.09031,
4919.000,1.08503,
4918.000,1.08038,
4917.000,1.07655,
4916.000,1.07315,
4915.000,1.06943,
4914.000,1.06515,
4913.000,1.06067,
4912.000,1.05618,
4911.000,1.05115,
4910.000,1.04515,
4909.000,1.03878,
4908.000,1.03332,
4907.000,1.02962,
4906.000,1.02764,
4905.000,1.02685,
4904.000,1.02624,
4903.000,1.02433,
4902.000,1.02,
4901.000,1.01374,
4900.000,1.00747,
4899.000,1.00283,
4898.000,0.999863,
4897.000,0.997557,
4896.000,0.994992,
4895.000,0.991829,
4894.000,0.988229,
4893.000,0.984839,
4892.000,0.982512,
4891.000,0.981465,
4890.000,0.980853,
4889.000,0.979592,
4888.000,0.977516,
4887.000,0.975384,
4886.000,0.973861,
4885.000,0.972917,
4884.000,0.97219,
4883.000,0.971504,
4882.000,0.970898,
4881.000,0.970352,
4880.000,0.969663,
4879.000,0.968527,
4878.000,0.966771,
4877.000,0.96462,
4876.000,0.962712,
4875.000,0.961666,
4874.000,0.961511,
4873.000,0.961577,
4872.000,0.960996,
4871.000,0.959409,
4870.000,0.957364,
4869.000,0.956111,
4868.000,0.956737,
4867.000,0.959196,
4866.000,0.962146,
4865.000,0.963925,
4864.000,0.963813,
4863.000,0.962484,
4862.000,0.96142,
4861.000,0.961857,
4860.000,0.963933,
4859.000,0.966535,
4858.000,0.967984,
4857.000,0.967216,
4856.000,0.96458,
4855.000,0.961497,
4854.000,0.959412,
4853.000,0.959001,
4852.000,0.960122,
4851.000,0.962133,
4850.000,0.964274,
4849.000,0.966114,
4848.000,0.967754,
4847.000,0.969528,
4846.000,0.97149,
4845.000,0.973354,
4844.000,0.974966,
4843.000,0.97663,
4842.000,0.978813,
4841.000,0.98156,
4840.000,0.98433,
4839.000,0.986421,
4838.000,0.98757,
4837.000,0.988176,
4836.000,0.9889,
4835.000,0.990128,
4834.000,0.99185,
4833.000,0.994017,
4832.000,0.996789,
4831.000,1.00028,
4830.000,1.00415,
4829.000,1.00769,
4828.000,1.01034,
4827.000,1.0123,
4826.000,1.01445,
4825.000,1.01785,
4824.000,1.02281,
4823.000,1.0286,
4822.000,1.03396,
4821.000,1.03813,
4820.000,1.04135,
4819.000,1.04434,
4818.000,1.04754,
4817.000,1.05099,
4816.000,1.0547,
4815.000,1.05882,
4814.000,1.06341,
4813.000,1.06819,
4812.000,1.07258,
4811.000,1.07623,
4810.000,1.0795,
4809.000,1.08337,
4808.000,1.08861,
4807.000,1.095,
4806.000,1.10163,
4805.000,1.10781,
4804.000,1.11361,
4803.000,1.1194,
4802.000,1.12526,
4801.000,1.13099,
4800.000,1.13643,
4799.000,1.14158,
4798.000,1.14658,
4797.000,1.15177,
4796.000,1.15765,
4795.000,1.16446,
4794.000,1.17219,
4793.000,1.18086,
4792.000,1.1905,
4791.000,1.2004,
4790.000,1.20901,
4789.000,1.21517,
4788.000,1.21949,
4787.000,1.22397,
4786.000,1.23017,
4785.000,1.23809,
4784.000,1.24662,
4783.000,1.25481,
4782.000,1.26258,
4781.000,1.27066,
4780.000,1.27996,
4779.000,1.2906,
4778.000,1.30146,
4777.000,1.31096,
4776.000,1.3185,
4775.000,1.3249,
4774.000,1.3316,
4773.000,1.33945,
4772.000,1.34837,
4771.000,1.35771,
4770.000,1.36689,
4769.000,1.37586,
4768.000,1.38516,
4767.000,1.39534,
4766.000,1.40639,
4765.000,1.41772,
4764.000,1.42886,
4763.000,1.43984,
4762.000,1.45105,
4761.000,1.46275,
4760.000,1.47491,
4759.000,1.48716,
4758.000,1.49895,
4757.000,1.50998,
4756.000,1.52058,
4755.000,1.53152,
4754.000,1.54347,
4753.000,1.55653,
4752.000,1.57033,
4751.000,1.58423,
4750.000,1.59762,
4749.000,1.61023,
4748.000,1.62249,
4747.000,1.6352,
4746.000,1.6489,
4745.000,1.66346,
4744.000,1.6783,
4743.000,1.69283,
4742.000,1.7068,
4741.000,1.72044,
4740.000,1.73443,
4739.000,1.74927,
4738.000,1.76485,
4737.000,1.7806,
4736.000,1.79613,
4735.000,1.81154,
4734.000,1.82705,
4733.000,1.84274,
4732.000,1.85873,
4731.000,1.87531,
4730.000,1.8928,
4729.000,1.91129,
4728.000,1.93073,
4727.000,1.95083,
4726.000,1.9709,
4725.000,1.98992,
4724.000,2.00733,
4723.000,2.02361,
4722.000,2.03991,
4721.000,2.05724,
4720.000,2.07597,
4719.000,2.0959,
4718.000,2.11644,
4717.000,2.1371,
4716.000,2.15794,
4715.000,2.17952,
4714.000,2.2022,
4713.000,2.2254,
4712.000,2.24807,
4711.000,2.26974,
4710.000,2.29098,
4709.000,2.31271,
4708.000,2.33536,
4707.000,2.3587,
4706.000,2.38215,
4705.000,2.40536,
4704.000,2.42842,
4703.000,2.45178,
4702.000,2.47585,
4701.000,2.50061,
4700.000,2.52574,
4699.000,2.5511,
4698.000,2.57692,
4697.000,2.60345,
4696.000,2.63073,
4695.000,2.65864,
4694.000,2.6871,
4693.000,2.71582,
4692.000,2.74429,
4691.000,2.77235,
4690.000,2.80055,
4689.000,2.82962,
4688.000,2.8595,
4687.000,2.88928,
4686.000,2.91814,
4685.000,2.94622,
4684.000,2.97456,
4683.000,3.00422,
4682.000,3.03561,
4681.000,3.06816,
4680.000,3.10072,
4679.000,3.13239,
4678.000,3.16327,
4677.000,3.19413,
4676.000,3.22552,
4675.000,3.25755,
4674.000,3.29046,
4673.000,3.32483,
4672.000,3.36086,
4671.000,3.39779,
4670.000,3.43457,
4669.000,3.47084,
4668.000,3.50705,
4667.000,3.54393,
4666.000,3.58207,
4665.000,3.62157,
4664.000,3.66191,
4663.000,3.70226,
4662.000,3.7424,
4661.000,3.78314,
4660.000,3.8254,
4659.000,3.86917,
4658.000,3.9135,
4657.000,3.95745,
4656.000,4.00068,
4655.000,4.04338,
4654.000,4.08624,
4653.000,4.13023,
4652.000,4.17597,
4651.000,4.22328,
4650.000,4.27174,
4649.000,4.32127,
4648.000,4.37185,
4647.000,4.42285,
4646.000,4.4733,
4645.000,4.52279,
4644.000,4.57174,
4643.000,4.62075,
4642.000,4.67022,
4641.000,4.72044,
4640.000,4.77153,
4639.000,4.82323,
4638.000,4.87511,
4637.000,4.92713,
4636.000,4.97945,
4635.000,5.03198,
4634.000,5.08442,
4633.000,5.13678,
4632.000,5.18932,
4631.000,5.24201,
4630.000,5.29463,
4629.000,5.34732,
4628.000,5.40066,
4627.000,5.4549,
4626.000,5.50967,
4625.000,5.56445,
4624.000,5.61881,
4623.000,5.67241,
4622.000,5.72518,
4621.000,5.77758,
4620.000,5.83022,
4619.000,5.88319,
4618.000,5.93605,
4617.000,5.98851,
4616.000,6.04046,
4615.000,6.09173,
4614.000,6.14224,
4613.000,6.19246,
4612.000,6.24313,
4611.000,6.29422,
4610.000,6.34468,
4609.000,6.39339,
4608.000,6.44004,
4607.000,6.48516,
4606.000,6.52963,
4605.000,6.57407,
4604.000,6.61828,
4603.000,6.66137,
4602.000,6.70273,
4601.000,6.74278,
4600.000,6.78216,
4599.000,6.82064,
4598.000,6.85732,
4597.000,6.89182,
4596.000,6.92474,
4595.000,6.95675,
4594.000,6.98793,
4593.000,7.01787,
4592.000,7.04604,
4591.000,7.07187,
4590.000,7.09505,
4589.000,7.11574,
4588.000,7.13407,
4587.000,7.14972,
4586.000,7.16225,
4585.000,7.17186,
4584.000,7.17937,
4583.000,7.18531,
4582.000,7.18985,
4581.000,7.19308,
4580.000,7.19498,
4579.000,7.19505,
4578.000,7.19269,
4577.000,7.18795,
4576.000,7.18146,
4575.000,7.17369,
4574.000,7.16461,
4573.000,7.15403,
4572.000,7.14171,
4571.000,7.12732,
4570.000,7.11065,
4569.000,7.0919,
4568.000,7.0714,
4567.000,7.04918,
4566.000,7.02528,
4565.000,7.00012,
4564.000,6.97425,
4563.000,6.9476,
4562.000,6.91963,
4561.000,6.89007,
4560.000,6.85907,
4559.000,6.82683,
4558.000,6.79349,
4557.000,6.75921,
4556.000,6.72411,
4555.000,6.68809,
4554.000,6.65116,
4553.000,6.6138,
4552.000,6.57658,
4551.000,6.5395,
4550.000,6.50211,
4549.000,6.46404,
4548.000,6.42521,
4547.000,6.38569,
4546.000,6.34577,
4545.000,6.30584,
4544.000,6.26589,
4543.000,6.22534,
4542.000,6.18378,
4541.000,6.14172,
4540.000,6.10013,
4539.000,6.05954,
4538.000,6.01972,
4537.000,5.98012,
4536.000,5.94,
4535.000,5.89857,
4534.000,5.8556,
4533.000,5.81198,
4532.000,5.76909,
4531.000,5.72782,
4530.000,5.68816,
4529.000,5.64953,
4528.000,5.61099,
4527.000,5.57154,
4526.000,5.53077,
4525.000,5.48929,
4524.000,5.44817,
4523.000,5.40799,
4522.000,5.36856,
4521.000,5.32939,
4520.000,5.28995,
4519.000,5.24987,
4518.000,5.2093,
4517.000,5.16903,
4516.000,5.12974,
4515.000,5.09134,
4514.000,5.05317,
4513.000,5.01483,
4512.000,4.97642,
4511.000,4.93818,
4510.000,4.90032,
4509.000,4.86312,
4508.000,4.82673,
4507.000,4.79086,
4506.000,4.75502,
4505.000,4.71903,
4504.000,4.68299,
4503.000,4.6469,
4502.000,4.61057,
4501.000,4.57382,
4500.000,4.53662,
4499.000,4.49913,
4498.000,4.46175,
4497.000,4.42511,
4496.000,4.38955,
4495.000,4.35482,
4494.000,4.32044,
4493.000,4.28622,
4492.000,4.2522,
4491.000,4.21832,
4490.000,4.18444,
4489.000,4.15056,
4488.000,4.11674,
4487.000,4.08292,
4486.000,4.04921,
4485.000,4.01609,
