,2,
Wavenumbers [1/cm],Transmittance,
7267.450,0.1090078,
7265.522,0.1093471,
7263.593,0.1094419,
7261.664,0.1091028,
7259.736,0.1087189,
7257.807,0.1087751,
7255.878,0.1090905,
7253.949,0.1093548,
7252.021,0.1095182,
7250.092,0.1095892,
7248.163,0.109578,
7246.234,0.1095685,
7244.306,0.1097872,
7242.377,0.1102575,
7240.448,0.110649,
7238.519,0.1107656,
7236.591,0.1107096,
7234.662,0.1106585,
7232.733,0.1107677,
7230.805,0.1110503,
7228.876,0.11125,
7226.947,0.1111815,
7225.018,0.1111167,
7223.090,0.111488,
7221.161,0.1121067,
7219.232,0.1122963,
7217.303,0.111986,
7215.375,0.1117666,
7213.446,0.1118311,
7211.517,0.1118392,
7209.589,0.111758,
7207.660,0.1117671,
7205.731,0.1117446,
7203.802,0.1117044,
7201.874,0.1117413,
7199.945,0.1117408,
7198.016,0.1118373,
7196.087,0.1119573,
7194.159,0.1118441,
7192.230,0.1118419,
7190.301,0.1120839,
7188.373,0.1124091,
7186.444,0.1128565,
7184.515,0.1130402,
7182.586,0.1127243,
7180.658,0.1122466,
7178.729,0.1117633,
7176.800,0.1112355,
7174.871,0.1108283,
7172.943,0.111005,
7171.014,0.1116551,
7169.085,0.1119655,
7167.157,0.111946,
7165.228,0.1120919,
7163.299,0.1120834,
7161.370,0.1116782,
7159.442,0.1113438,
7157.513,0.1113723,
7155.584,0.1116787,
7153.655,0.1118877,
7151.727,0.1116712,
7149.798,0.1114921,
7147.869,0.1117321,
7145.941,0.1119323,
7144.012,0.1118164,
7142.083,0.1117,
7140.154,0.1117123,
7138.226,0.1115673,
7136.297,0.1113216,
7134.368,0.1113323,
7132.439,0.1116384,
7130.511,0.1119497,
7128.582,0.1119448,
7126.653,0.111909,
7124.724,0.1122533,
7122.796,0.1125942,
7120.867,0.1125254,
7118.938,0.1122842,
7117.010,0.1121235,
7115.081,0.111914,
7113.152,0.1116588,
7111.223,0.1116405,
7109.295,0.1119538,
7107.366,0.1122952,
7105.437,0.1123216,
7103.508,0.1121809,
7101.580,0.1121261,
7099.651,0.1121938,
7097.722,0.1124288,
7095.794,0.1125458,
7093.865,0.1122291,
7091.936,0.111804,
7090.007,0.1117451,
7088.079,0.1119918,
7086.150,0.1119591,
7084.221,0.111447,
7082.292,0.1112325,
7080.364,0.1117445,
7078.435,0.1120887,
7076.506,0.1115357,
7074.578,0.1107112,
7072.649,0.1105566,
7070.720,0.1109865,
7068.791,0.1111921,
7066.863,0.1110722,
7064.934,0.1112295,
7063.005,0.1115721,
7061.076,0.1115594,
7059.148,0.1112106,
7057.219,0.1108361,
7055.290,0.1107085,
7053.362,0.110855,
7051.433,0.1109528,
7049.504,0.1108399,
7047.575,0.1105292,
7045.647,0.1100391,
7043.718,0.1096243,
7041.789,0.1095614,
7039.860,0.1096575,
7037.932,0.109465,
7036.003,0.1090285,
7034.074,0.1088833,
7032.146,0.1092428,
7030.217,0.1095965,
7028.288,0.1093139,
7026.359,0.1084902,
7024.431,0.1077636,
7022.502,0.1074701,
7020.573,0.1074788,
7018.644,0.1076345,
7016.716,0.1078734,
7014.787,0.1080364,
7012.858,0.1078925,
7010.929,0.1073915,
7009.001,0.106799,
7007.072,0.1064046,
7005.143,0.1061817,
7003.215,0.1060125,
7001.286,0.1059688,
6999.357,0.1060298,
6997.428,0.106068,
6995.500,0.1060521,
6993.571,0.1057019,
6991.642,0.1048137,
6989.713,0.1040603,
6987.785,0.1040792,
6985.856,0.1043746,
6983.927,0.1043328,
6981.999,0.1040099,
6980.070,0.1036627,
6978.141,0.1035776,
6976.212,0.1037273,
6974.284,0.1038483,
6972.355,0.1039192,
6970.426,0.1038432,
6968.497,0.1035534,
6966.569,0.1032447,
6964.640,0.1030156,
6962.711,0.1029124,
6960.783,0.1029418,
6958.854,0.1029686,
6956.925,0.1029497,
6954.996,0.1028889,
6953.068,0.1026928,
6951.139,0.1023545,
6949.210,0.1020868,
6947.281,0.1021859,
6945.353,0.1025719,
6943.424,0.1027986,
6941.495,0.1028087,
6939.567,0.1027691,
6937.638,0.1025004,
6935.709,0.1022216,
6933.780,0.1025044,
6931.852,0.1029489,
6929.923,0.1028594,
6927.994,0.1025942,
6926.065,0.1025686,
6924.137,0.10252,
6922.208,0.1024521,
6920.279,0.1026496,
6918.350,0.1029911,
6916.422,0.1032103,
6914.493,0.1032054,
6912.564,0.1030674,
6910.636,0.1031274,
6908.707,0.103441,
6906.778,0.1036911,
6904.849,0.1037894,
6902.921,0.1039123,
6900.992,0.1041443,
6899.063,0.1043444,
6897.134,0.1044646,
6895.206,0.1046581,
6893.277,0.1048003,
6891.348,0.1046539,
6889.420,0.1044241,
6887.491,0.1045186,
6885.562,0.1049596,
6883.633,0.1053476,
6881.705,0.1054757,
6879.776,0.1055972,
6877.847,0.1057454,
6875.918,0.1057351,
6873.990,0.1057647,
6872.061,0.1059045,
6870.132,0.1058889,
6868.204,0.105725,
6866.275,0.1056426,
6864.346,0.1056947,
6862.417,0.1058275,
6860.489,0.1060697,
6858.560,0.1063136,
6856.631,0.1064523,
6854.702,0.1064957,
6852.774,0.1063343,
6850.845,0.1061615,
6848.916,0.1062202,
6846.988,0.1062255,
6845.059,0.1060889,
6843.130,0.1061372,
6841.201,0.1063809,
6839.273,0.1064952,
6837.344,0.1062784,
6835.415,0.1058851,
6833.486,0.1057385,
6831.558,0.1059141,
6829.629,0.1059817,
6827.700,0.1058088,
6825.772,0.1057733,
6823.843,0.1060111,
6821.914,0.1061782,
6819.985,0.1060326,
6818.057,0.1057393,
6816.128,0.1056152,
6814.199,0.1055979,
6812.270,0.1053706,
6810.342,0.1050811,
6808.413,0.1050089,
6806.484,0.1051065,
6804.555,0.1052563,
6802.627,0.1053071,
6800.698,0.1051931,
6798.769,0.1050426,
