,174,173,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,175,176,177,178,179,180,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
6951.139,0.09071966,0.09327696,0.000295148,0.0003443513,0.0003157993,0.0003898431,0.0002994402,0.0002206351,0.0007202546,0.001065082,0.001510222,0.00250568,0.005616498,0.01059578,0.01512701,0.01804451,0.01941856,0.02177077,0.02678866,0.03535205,0.04630334,0.05650103,0.064781,0.07261349,0.07714309,0.08170306,0.08458161,0.08566123,0.09715985,0.08298643,0.0889157,0.09821876,0.09988539,0.1013648,
6947.281,0.09019347,0.09229658,0.0002018023,0.0003690798,0.0002240621,0.0003076571,0.0002996357,0.0002626734,0.0008414537,0.00122208,0.001613254,0.002567358,0.005273719,0.01033411,0.01519683,0.01856266,0.02025107,0.0221813,0.02655785,0.03427352,0.04496751,0.05546854,0.06386668,0.07222714,0.07741533,0.08250429,0.08622923,0.08763969,0.09638424,0.08470527,0.09053806,0.09922181,0.1004047,0.1014277,
6943.424,0.0898627,0.0913809,0.0002395234,0.0004384872,0.0003425065,0.0001750764,0.0002951474,0.0003848113,0.000867482,0.001288508,0.001731333,0.002639295,0.00493379,0.00991527,0.01536471,0.0189311,0.02119049,0.02275766,0.02643068,0.03335783,0.04375087,0.0542273,0.0626974,0.07160488,0.07751288,0.08315415,0.08769263,0.08951919,0.09551508,0.08643026,0.092498,0.1001193,0.1010773,0.1017404,
6939.567,0.08980203,0.09082605,0.0001504625,0.0004357226,0.0003915943,0.0002767322,0.0003254877,0.0005348848,0.0007060268,0.001270392,0.001752907,0.002613874,0.004744521,0.009416408,0.01549044,0.01928546,0.02203622,0.02346064,0.02652445,0.03271182,0.04258985,0.05291151,0.06171248,0.07096428,0.07750081,0.0834545,0.0888299,0.09113885,0.09450727,0.08822361,0.09426673,0.100932,0.101999,0.102146,
6935.709,0.08993402,0.09058152,0.0002643687,0.0003231109,0.0002036258,0.0003256144,0.0004727382,0.0005484215,0.0006677213,0.001310947,0.001800978,0.002498952,0.004564955,0.008823101,0.0154009,0.01986544,0.02270057,0.0242536,0.02689091,0.03230934,0.04134506,0.05162776,0.06076896,0.07024828,0.07734517,0.08350904,0.08964883,0.09234732,0.09349801,0.09011432,0.09557398,0.101909,0.1032214,0.1024868,
6931.852,0.09024972,0.0903954,0.0002545615,0.0004265723,5.401238E-5,0.0003603784,0.0004831796,0.0005866034,0.0008636196,0.001411739,0.001974673,0.002527636,0.004269333,0.008316327,0.01514825,0.02034473,0.02323763,0.02508963,0.02741717,0.03205412,0.04017261,0.05034016,0.05953999,0.06927553,0.07680897,0.08348162,0.09005395,0.09316991,0.09262953,0.09192874,0.09675498,0.1030118,0.104457,0.1027934,
6927.994,0.09078836,0.09019263,0.000346453,0.0003425832,8.511853E-5,0.0001878974,0.0002568022,0.0007313989,0.0009126191,0.001477993,0.002088862,0.002733516,0.004070168,0.007954297,0.0146245,0.02036011,0.02374693,0.02595066,0.02803214,0.03197188,0.03926196,0.04892039,0.05807376,0.06810957,0.07574131,0.08312106,0.08986335,0.09370216,0.09195106,0.09346336,0.09808672,0.1041935,0.1055276,0.1031518,
6924.137,0.09153361,0.09020244,0.0003103383,0.0002533396,0.0001843608,0.0002590068,0.000213564,0.000653752,0.000725223,0.001522837,0.002057772,0.002934041,0.004117254,0.007609761,0.0138664,0.020207,0.02426966,0.02685936,0.02872005,0.03211598,0.03855848,0.04742512,0.05657963,0.06678294,0.07429611,0.08236887,0.08926133,0.09401927,0.09142762,0.09462503,0.0993802,0.1055554,0.1066776,0.1036368,
6920.279,0.09242269,0.09049673,0.0001284026,0.0002823868,0.0003622556,0.0003207954,0.0002563475,0.0004115156,0.0005177576,0.001557321,0.002009717,0.003049551,0.004305927,0.007325844,0.01326546,0.02012224,0.02475383,0.02773793,0.02950375,0.03234768,0.03800199,0.04620852,0.05524009,0.06519997,0.07276396,0.0813823,0.08851676,0.09406218,0.0910342,0.09549014,0.100436,0.1069619,0.108005,0.1042255,
6916.422,0.09349561,0.09093064,0.0002557147,0.000463355,0.0003921576,0.0003466436,0.0002704552,0.0004518263,0.0004602847,0.001577088,0.002093526,0.003159228,0.004452461,0.007177419,0.01288575,0.01999231,0.02519086,0.02845002,0.03042268,0.03267731,0.03769734,0.04540009,0.05407606,0.06348221,0.07127665,0.08015946,0.08764295,0.09362181,0.09087364,0.09616962,0.1011582,0.1081997,0.1092781,0.1048859,
6912.564,0.09476122,0.09147896,0.0002942918,0.0004712239,0.0003187146,0.0005080684,0.000198513,0.0005137688,0.0005387099,0.001539514,0.002336651,0.003381255,0.004435827,0.006985895,0.01237096,0.01978512,0.02565174,0.02900393,0.03142294,0.0333489,0.03771762,0.04476647,0.05295179,0.06188434,0.06976684,0.0788653,0.08656056,0.09272853,0.0909882,0.09669865,0.1014472,0.1091669,0.110302,0.105601,
6908.707,0.0960104,0.09227241,0.0003154862,0.0005374482,0.0003458173,0.0005243496,0.0002981772,0.0004721451,0.0006549658,0.001386697,0.002602673,0.003559031,0.004368138,0.006601309,0.01158545,0.01944641,0.02599917,0.02958021,0.0323692,0.03428251,0.03802146,0.04418843,0.05178314,0.06043772,0.06814112,0.07761809,0.08527757,0.09172142,0.09126939,0.09697616,0.1013737,0.1098158,0.1110815,0.1061622,
6904.849,0.09715443,0.09342312,0.0004053786,0.0006972473,0.0003259265,0.0004340086,0.0004286118,0.0003663348,0.0006020208,0.001273265,0.002701402,0.003528535,0.004429534,0.006208831,0.01079704,0.01890426,0.02599887,0.03032921,0.03328183,0.03522846,0.03862652,0.04378662,0.05069751,0.059128,0.06645314,0.0762367,0.08388036,0.09075689,0.09178777,0.09684936,0.1011017,0.1102453,0.1118296,0.106475,
6900.992,0.09831683,0.09480099,0.0003887916,0.0006473759,0.0001743506,0.0003008013,0.0004457358,0.0004062224,0.0005499486,0.001415106,0.002694994,0.003544878,0.004590107,0.006021324,0.01023823,0.01821742,0.02571875,0.03102407,0.03426818,0.03625344,0.03940761,0.04370899,0.04986621,0.05805376,0.06490228,0.07463616,0.0823698,0.08969469,0.09260125,0.09631733,0.1006414,0.1105502,0.1125897,0.1067659,
6897.134,0.09942529,0.09615427,0.0003618443,0.0005071914,0.0001760463,0.0003164691,0.0004403482,0.000542332,0.0005781371,0.00168488,0.002749627,0.003764059,0.004752124,0.006016049,0.009868515,0.01747567,0.02539624,0.03137838,0.03523592,0.03740279,0.04010268,0.04399633,0.04928924,0.05711219,0.06360671,0.07285827,0.08073839,0.08842806,0.09346119,0.09549557,0.09992942,0.1107179,0.1130708,0.1072996,
6893.277,0.1003997,0.09736341,0.000309187,0.0004738059,0.0003181549,0.0003384466,0.0003480155,0.0006747099,0.0006658192,0.001791252,0.002850848,0.003979878,0.004973419,0.006096151,0.009607253,0.01671745,0.02501373,0.03151489,0.03605732,0.03857276,0.04082295,0.0445759,0.04895201,0.05619773,0.06246017,0.0709934,0.07911569,0.08694527,0.0942876,0.09449606,0.09907541,0.1107242,0.1132878,0.1080806,
6889.420,0.1014095,0.09846979,0.0002887687,0.0003325105,0.000431227,0.0002878974,0.0002312249,0.000617822,0.0006629412,0.00162654,0.002898076,0.004130695,0.0053349,0.006253559,0.009396528,0.01584303,0.02443061,0.03162121,0.03677772,0.03974322,0.0418724,0.04528417,0.04897836,0.05550359,0.06134216,0.06924937,0.07753558,0.08521163,0.09530444,0.0933193,0.09818282,0.1104637,0.1134523,0.1088052,
6885.562,0.10235,0.09956908,0.0004628127,0.0004249094,0.0004107414,0.0002877579,0.0002010595,0.0005380557,0.0005741779,0.001323886,0.002847375,0.004317534,0.005780606,0.006533453,0.009143303,0.01492155,0.02370503,0.03164257,0.03744685,0.04087293,0.04320409,0.04606381,0.04943297,0.05513219,0.06032441,0.06777537,0.07593218,0.08337528,0.09656808,0.09196524,0.09713442,0.1099444,0.1133788,0.1092645,
6881.705,0.1029371,0.1006042,0.0004321057,0.0003615165,0.0002906158,0.0002271949,0.0003684808,0.0006606056,0.0004944812,0.001167326,0.002818854,0.004494793,0.006161138,0.006902319,0.008888706,0.0142775,0.02288078,0.03140817,0.03797182,0.04196953,0.04458239,0.04697704,0.05011379,0.05498799,0.0595915,0.06661951,0.07440665,0.08167315,0.09796502,0.09054908,0.09584554,0.1093514,0.1129923,0.1095402,
6877.847,0.1031161,0.1014564,0.0002283954,0.0002054765,0.0002418202,0.0001350823,0.0004923241,0.0007049423,0.0005474115,0.001182776,0.002891946,0.004606085,0.006426059,0.007273775,0.008807737,0.01393187,0.02193552,0.03089265,0.03828683,0.04301393,0.04588278,0.04803567,0.05086192,0.05512779,0.05922481,0.06577477,0.07302701,0.08003081,0.09932788,0.08904673,0.09438737,0.1086796,0.1125209,0.1097906,
6873.990,0.1029267,0.1022382,0.000176285,0.0002607744,8.717678E-5,0.0001736056,0.0004551757,0.0006241602,0.0005133843,0.001122613,0.002965761,0.004718837,0.006687945,0.00760371,0.008980224,0.01358471,0.0209639,0.03020076,0.03845751,0.04381895,0.04709347,0.0493147,0.05180214,0.0556584,0.05908138,0.06511644,0.07175045,0.0783549,0.1004086,0.08739114,0.09291944,0.1078316,0.1119918,0.1101192,
6870.132,0.1026221,0.1030222,0.0002553396,0.0002741498,0.0002111945,0.0002325989,0.000400876,0.0005555892,0.0002965912,0.001029073,0.002935543,0.004856762,0.006948929,0.007900734,0.009252701,0.01311323,0.0200085,0.029374,0.0385011,0.04432296,0.0483478,0.05078149,0.05298689,0.05648729,0.05911628,0.06456752,0.0707209,0.07682969,0.1012349,0.08568694,0.09156027,0.1067643,0.111332,0.1104976,
6866.275,0.1023724,0.103517,0.0002326021,0.0002849622,0.0002709071,0.0003351536,0.0003639607,0.0005890985,0.0003166351,0.0009967871,0.002732625,0.004960008,0.007142343,0.008223836,0.009450544,0.01267257,0.01903637,0.02850928,0.03829906,0.04465927,0.04965296,0.05219058,0.05427448,0.05753398,0.0595337,0.06422449,0.07006149,0.0755631,0.1020359,0.08403244,0.09014242,0.1054453,0.1105379,0.1107412,
6862.417,0.1019712,0.1035222,0.0002482584,0.0001609022,0.0002667122,0.0003784542,0.0006039006,0.0007268234,0.0005202205,0.0008949862,0.002424018,0.004949921,0.00728566,0.008650226,0.009656537,0.01239588,0.01816331,0.02758018,0.03771786,0.04501298,0.0507175,0.0534692,0.055655,0.05884844,0.06035119,0.06418186,0.06957255,0.07451111,0.1027116,0.08241201,0.08847683,0.1040363,0.1095667,0.1106551,
6858.560,0.1013663,0.1032505,0.0003551586,0.0001623455,0.0003414157,0.0005479646,0.0008211065,0.000638933,0.0006051218,0.0008228572,0.002252957,0.00484371,0.0073982,0.009138452,0.009992142,0.0124178,0.01754316,0.02641897,0.03688278,0.04534442,0.05144921,0.05481842,0.05729016,0.06039359,0.06146903,0.06453285,0.06916757,0.07374924,0.1031368,0.08076005,0.08675451,0.1027334,0.1083806,0.1102416,
6854.702,0.1006336,0.1029155,0.0003638383,0.0002131811,0.0004102206,0.0004729112,0.0007735129,0.000441273,0.0005274116,0.0008617361,0.002266977,0.004745631,0.007569142,0.009523011,0.01042984,0.01280564,0.01717079,0.02516954,0.03596311,0.0453237,0.05197844,0.05634778,0.05908324,0.06201322,0.06291969,0.06540342,0.06917025,0.07334025,0.1035005,0.07915223,0.08520255,0.1014692,0.107008,0.1096978,
6850.845,0.09968606,0.1023964,0.0003355199,0.0002645422,0.0003325682,0.0003540621,0.0006207923,0.0004129195,0.0005749383,0.0008806534,0.002230898,0.004570852,0.00785529,0.009816326,0.01093846,0.01321714,0.01693514,0.02404851,0.03490801,0.04488389,0.05236799,0.05779729,0.06072979,0.06362296,0.06459979,0.06668732,0.06975999,0.07318594,0.1037398,0.07771957,0.08377519,0.1000586,0.1054597,0.109137,
6846.988,0.09855016,0.1015781,0.0004650043,0.000271547,0.0001863168,0.000421852,0.0003895584,0.0005072065,0.0007233099,0.0008209379,0.002028996,0.004201787,0.008000731,0.01013679,0.01148077,0.01341451,0.01669741,0.02308975,0.03379338,0.04420314,0.05260021,0.05884594,0.0622154,0.06525984,0.06631877,0.0681914,0.07072681,0.0732889,0.1035843,0.07647967,0.08240254,0.09851383,0.1037968,0.1084919,
6843.130,0.09731928,0.1006285,0.0005395421,0.0002850606,0.00015917,0.0004310734,0.0003231923,0.0004665853,0.0007986564,0.0006639506,0.001765,0.003759841,0.007778434,0.01045466,0.01205847,0.01367101,0.01644905,0.02234568,0.0326895,0.04328264,0.05260488,0.05942157,0.06357169,0.06688245,0.06808713,0.06991988,0.0719269,0.07384703,0.1030879,0.07558274,0.08113474,0.09699862,0.1022222,0.1077073,
6839.273,0.09596198,0.09962217,0.0004775532,0.0004358889,0.0003020816,0.000357529,0.0002671445,0.0004428045,0.0008800969,0.0005888632,0.001624745,0.003434479,0.00732503,0.01071824,0.01273715,0.01416209,0.01648178,0.02183251,0.03146004,0.04219705,0.05232108,0.05969403,0.06462872,0.06841772,0.07000456,0.0718584,0.07342561,0.07494962,0.1023167,0.07517479,0.08014438,0.09557137,0.1008418,0.1067829,
6835.415,0.09458105,0.09846519,0.0002923356,0.0005986604,0.0004816904,0.0003539215,0.0002811988,0.0004740463,0.0009042126,0.0006662865,0.001644605,0.003313133,0.006950472,0.01095945,0.01340038,0.0147866,0.01694052,0.02148445,0.03010156,0.04111028,0.05165756,0.05984998,0.06537861,0.0698956,0.07197393,0.07394952,0.07525405,0.07642899,0.1013071,0.07517396,0.07964849,0.09428803,0.09956212,0.1057976,
6831.558,0.09333178,0.09721538,0.0001764126,0.000506778,0.0006212757,0.0003904498,0.0004236613,0.0005234221,0.0007709701,0.0007709475,0.00165242,0.00329833,0.006792906,0.01116033,0.01383765,0.01544193,0.01748177,0.02125796,0.02887414,0.03998909,0.05064883,0.05974255,0.06591899,0.07122957,0.07369545,0.07608575,0.07729425,0.07815718,0.1002561,0.07558123,0.07968072,0.09328701,0.09829983,0.1048887,
6827.700,0.09218666,0.09606411,0.0003147381,0.0003006853,0.0006337587,0.0003400592,0.0002942152,0.0004974422,0.000654895,0.0009215754,0.001626406,0.003182475,0.006715264,0.01126566,0.01412864,0.0160534,0.01786281,0.02113314,0.02797749,0.03876917,0.04952372,0.0592537,0.06616952,0.07223085,0.07508529,0.07800318,0.07937751,0.08012044,0.09917692,0.07642563,0.08007371,0.09251677,0.0971112,0.1039943,
6823.843,0.09116811,0.09498523,0.0002805939,0.0002535696,0.0005281276,0.0004022021,0.0001622976,0.0003685573,0.0005808673,0.001038521,0.001636598,0.002899172,0.006512344,0.01126122,0.01448265,0.0165842,0.01819351,0.02110647,0.02722756,0.03745283,0.04842576,0.058593,0.06604557,0.07284256,0.07632077,0.07964822,0.0814681,0.08217973,0.09801642,0.07760118,0.0806765,0.09178187,0.09611166,0.1030202,
6819.985,0.09034682,0.09372405,0.0002348354,0.0002163142,0.0002780372,0.0005333822,7.970488E-5,0.0003270962,0.0006168147,0.001092422,0.001591217,0.002660572,0.006150544,0.01111933,0.01488604,0.01703295,0.01864351,0.02129057,0.02645181,0.03605194,0.04731179,0.0578104,0.06561542,0.07311227,0.0773415,0.08124363,0.08358657,0.08423986,0.09682633,0.07909604,0.08150718,0.0911909,0.09535967,0.1021604,
6816.128,0.08963004,0.09232513,0.0003996808,0.0002429931,0.0001903339,0.0005012106,0.0002131073,0.0004730133,0.0007612839,0.001142761,0.001447922,0.002574843,0.005784949,0.01083006,0.01523058,0.01744915,0.01928981,0.02174192,0.02588816,0.03472785,0.04603912,0.05677836,0.06500564,0.07309704,0.07796462,0.08275132,0.08558713,0.08638767,0.09553938,0.08093873,0.08268917,0.09101793,0.094881,0.1014934,
6812.270,0.08903535,0.09106311,0.0003395148,0.0002838016,0.0004193884,0.0003938237,0.0001902647,0.0005866273,0.0008887071,0.001222519,0.001456586,0.002602486,0.005445242,0.01047012,0.0154602,0.0179577,0.02002253,0.02231829,0.02582824,0.03370029,0.04457793,0.05546871,0.06425547,0.07283,0.07828525,0.08384612,0.08731461,0.08858425,0.09416495,0.0830513,0.08427041,0.09126117,0.09471435,0.1009045,
6808.413,0.08884292,0.09011188,0.0002026236,0.0002551456,0.0004285975,0.0004065085,0.0002104679,0.0005994506,0.0008810098,0.001285145,0.001604834,0.002679621,0.005040168,0.01010129,0.01557136,0.01862078,0.02080338,0.0228847,0.02612698,0.03297565,0.04309626,0.05395106,0.0632242,0.07226562,0.07841596,0.08440481,0.08866166,0.09055618,0.09289736,0.08530936,0.08618473,0.09180657,0.09486664,0.1005852,
6804.555,0.0890151,0.08959396,0.0003660639,0.0002259819,0.0002730278,0.0004370755,0.00025345,0.0005877041,0.0007004479,0.001283737,0.001664712,0.002736508,0.004694678,0.009699085,0.01564745,0.01929704,0.02166955,0.0234002,0.02644128,0.03243812,0.04180033,0.05242151,0.06191016,0.07132155,0.07824124,0.08452455,0.08951922,0.09210822,0.09184688,0.08756244,0.08834492,0.09257793,0.09524493,0.1006165,
6800.698,0.08918317,0.08935634,0.0004304505,0.0002539921,0.0002010302,0.0006633617,0.0003456254,0.0005421407,0.0005153173,0.001342247,0.001742573,0.00283422,0.004553243,0.009198372,0.01565463,0.01974934,0.02247899,0.02400854,0.02681324,0.03200703,0.0407513,0.05099327,0.06056469,0.07008428,0.07769712,0.08435597,0.09004622,0.09327077,0.09100376,0.08968661,0.09052861,0.09346043,0.09570838,0.1006274,
6796.841,0.08940156,0.0891428,0.0003325604,0.0002927038,0.0001789426,0.0007543264,0.0003628089,0.0005377425,0.0004967892,0.001494141,0.002012616,0.002998153,0.004444632,0.008647832,0.01541944,0.01997473,0.02327579,0.02483103,0.02742624,0.03166796,0.03983513,0.04963955,0.05921358,0.06879478,0.07683076,0.08401653,0.09038001,0.09410624,0.0902966,0.09165844,0.0924739,0.09439632,0.09622459,0.1004247,
6792.983,0.09002807,0.08905064,0.0001513797,0.0003852504,0.0001735308,0.0005702715,0.0004429716,0.0005126435,0.0005143831,0.00167703,0.002209716,0.003089477,0.004223231,0.008156741,0.01496628,0.02021773,0.02412333,0.02567425,0.02814252,0.03153243,0.03894379,0.04836495,0.05771846,0.06753051,0.07559765,0.08340437,0.09033075,0.09457659,0.08971945,0.09347962,0.09419813,0.09540921,0.096898,0.1001537,
6789.126,0.09109187,0.08922771,0.0002623903,0.0004805719,0.000168873,0.0003602553,0.0003771534,0.0005285215,0.0004968357,0.001873088,0.002225899,0.00305669,0.004011108,0.007691046,0.01444396,0.02049167,0.02473668,0.02649768,0.02882693,0.0317019,0.03815002,0.04706819,0.05612446,0.06616794,0.07408186,0.08249224,0.08982319,0.09468338,0.08938754,0.09497381,0.0956873,0.0965326,0.09774718,0.1000092,
6785.268,0.09231641,0.089652,0.0004227435,0.0004188825,0.0002139557,0.0002323988,0.0002492298,0.0005216011,0.0005735769,0.001950706,0.002241031,0.003009904,0.003953019,0.007253005,0.0138472,0.0205911,0.02505312,0.02745141,0.02960843,0.03220311,0.03765196,0.04576083,0.05454157,0.06465552,0.0725066,0.08142772,0.08902705,0.09458376,0.08929391,0.09594666,0.09686648,0.09777741,0.09866336,0.1000383,
6781.411,0.09351619,0.09030586,0.0004357904,0.0002181802,0.00023336,0.0002008847,0.0002406375,0.0003813547,0.0007413538,0.001833744,0.00231634,0.003008508,0.004140684,0.006882778,0.01313233,0.0204611,0.02530577,0.02836878,0.03056538,0.03299351,0.03748111,0.04469815,0.05302084,0.06308904,0.07090054,0.08015677,0.08807255,0.09426624,0.08938944,0.09652929,0.09790704,0.09899033,0.09959419,0.100097,
6777.553,0.09470461,0.09115908,0.0003867662,0.0001011164,0.000194907,0.0002992444,0.0001357177,0.000428818,0.0007424413,0.001680518,0.002388286,0.003107347,0.004449944,0.006510191,0.01239282,0.02015107,0.02557846,0.02909393,0.03155676,0.03388504,0.0375455,0.04393831,0.05160785,0.06158943,0.06925926,0.0786427,0.08694429,0.09347785,0.08975127,0.09692468,0.09881662,0.0999911,0.10045,0.1001179,
6773.696,0.09599962,0.09222749,0.0004551402,0.0003366038,0.0002419079,0.0003093873,0.000205298,0.0004359912,0.000588759,0.001610667,0.002343504,0.003268412,0.00457205,0.006161682,0.01172871,0.0196992,0.02581234,0.02978008,0.03245473,0.0347616,0.03782487,0.04341112,0.0504108,0.06022149,0.06765952,0.07699108,0.08558299,0.09224122,0.09035512,0.09710316,0.09939066,0.100944,0.101138,0.1001905,
6769.838,0.09750342,0.0935429,0.0004689452,0.0004156525,0.0002950822,0.0003402987,0.0003187203,0.000268236,0.0004960848,0.001585263,0.002246322,0.00338985,0.004520086,0.005958128,0.01112873,0.01907284,0.02586097,0.03051024,0.0333517,0.03565903,0.03830446,0.04320116,0.04951921,0.05899054,0.06605352,0.0751896,0.08402265,0.0909157,0.09109227,0.0969662,0.09957158,0.1019719,0.101785,0.1003978,
6765.981,0.09907329,0.09501406,0.0003948239,0.0003861202,0.0002627393,0.0002680714,0.0004184144,0.0003595017,0.0005076476,0.001544239,0.002316576,0.003496299,0.004589081,0.005895868,0.010571,0.01820851,0.02575124,0.03117973,0.03436666,0.03664026,0.0390285,0.04336091,0.04894266,0.05781344,0.06438155,0.07330206,0.08241228,0.08963872,0.09195624,0.09648745,0.09936664,0.1027834,0.1025521,0.1006934,
6762.123,0.1005061,0.09650133,0.0002464902,0.0002944662,0.0002164096,0.0001413897,0.0004554624,0.0003944796,0.0006152689,0.001528892,0.002578871,0.003705602,0.004848024,0.00590657,0.01006483,0.01728649,0.02565533,0.03168234,0.03530138,0.03780842,0.0400203,0.04379353,0.04870687,0.05664881,0.06279847,0.07150932,0.08076462,0.08816915,0.09298792,0.09568898,0.09887502,0.1032171,0.1033337,0.1009451,
6758.266,0.1017437,0.0978574,0.0001062714,0.0002611235,0.0002519863,0.0003083445,0.0003904142,0.000462252,0.0005468942,0.001495471,0.002758977,0.004039301,0.005126555,0.006016355,0.009597341,0.01656211,0.02538372,0.03192308,0.03602122,0.03908363,0.0411007,0.04435934,0.04874783,0.05566057,0.06148833,0.06983835,0.07890241,0.08641485,0.09421048,0.09458665,0.09831049,0.10351,0.1038706,0.1012065,
