,d2o 061 By Administrator Date Tuesday. December 14 2021,
Time,16:57:50,
Wavenumbers [1/cm],Transmittance %,
5778.000,2.10993,
5777.000,2.1091,
5776.000,2.1081,
5775.000,2.10626,
5774.000,2.10304,
5773.000,2.09731,
5772.000,2.08836,
5771.000,2.07717,
5770.000,2.06624,
5769.000,2.0578,
5768.000,2.05239,
5767.000,2.04961,
5766.000,2.04958,
5765.000,2.05268,
5764.000,2.05779,
5763.000,2.06208,
5762.000,2.06349,
5761.000,2.0627,
5760.000,2.06131,
5759.000,2.05877,
5758.000,2.05315,
5757.000,2.04513,
5756.000,2.03887,
5755.000,2.03763,
5754.000,2.04038,
5753.000,2.04395,
5752.000,2.04688,
5751.000,2.0493,
5750.000,2.0505,
5749.000,2.04937,
5748.000,2.04728,
5747.000,2.04789,
5746.000,2.05352,
5745.000,2.06277,
5744.000,2.07234,
5743.000,2.07991,
5742.000,2.08471,
5741.000,2.08671,
5740.000,2.0866,
5739.000,2.08601,
5738.000,2.08712,
5737.000,2.09127,
5736.000,2.09799,
5735.000,2.10511,
5734.000,2.1103,
5733.000,2.1131,
5732.000,2.1155,
5731.000,2.12011,
5730.000,2.12793,
5729.000,2.13828,
5728.000,2.15018,
5727.000,2.16294,
5726.000,2.17551,
5725.000,2.18636,
5724.000,2.19427,
5723.000,2.199,
5722.000,2.20137,
5721.000,2.20308,
5720.000,2.20615,
5719.000,2.21195,
5718.000,2.22058,
5717.000,2.2315,
5716.000,2.24441,
5715.000,2.25904,
5714.000,2.27454,
5713.000,2.28995,
5712.000,2.30504,
5711.000,2.31993,
5710.000,2.33397,
5709.000,2.34603,
5708.000,2.35598,
5707.000,2.3656,
5706.000,2.37727,
5705.000,2.39205,
5704.000,2.40879,
5703.000,2.42534,
5702.000,2.44066,
5701.000,2.45585,
5700.000,2.47242,
5699.000,2.4901,
5698.000,2.507,
5697.000,2.5223,
5696.000,2.53729,
5695.000,2.55341,
5694.000,2.5705,
5693.000,2.58792,
5692.000,2.60607,
5691.000,2.62551,
5690.000,2.64536,
5689.000,2.66395,
5688.000,2.68093,
5687.000,2.69778,
5686.000,2.71621,
5685.000,2.73663,
5684.000,2.7581,
5683.000,2.77939,
5682.000,2.80019,
5681.000,2.82137,
5680.000,2.84348,
5679.000,2.86539,
5678.000,2.88572,
5677.000,2.90546,
5676.000,2.92747,
5675.000,2.95273,
5674.000,2.97921,
5673.000,3.00496,
5672.000,3.03046,
5671.000,3.05639,
5670.000,3.08135,
5669.000,3.10404,
5668.000,3.12608,
5667.000,3.15026,
5666.000,3.17684,
5665.000,3.2036,
5664.000,3.22915,
5663.000,3.25397,
5662.000,3.27899,
5661.000,3.30485,
5660.000,3.33236,
5659.000,3.36196,
5658.000,3.39281,
5657.000,3.42377,
5656.000,3.45462,
5655.000,3.48501,
5654.000,3.51332,
5653.000,3.53847,
5652.000,3.5622,
5651.000,3.58743,
5650.000,3.61501,
5649.000,3.6442,
5648.000,3.67514,
5647.000,3.70847,
5646.000,3.74274,
5645.000,3.77516,
5644.000,3.80522,
5643.000,3.83536,
5642.000,3.86751,
5641.000,3.90132,
5640.000,3.93621,
5639.000,3.97267,
5638.000,4.01054,
5637.000,4.04791,
5636.000,4.08315,
5635.000,4.11669,
5634.000,4.15001,
5633.000,4.18415,
5632.000,4.21977,
5631.000,4.25756,
5630.000,4.29765,
5629.000,4.33931,
5628.000,4.38164,
5627.000,4.42368,
5626.000,4.46385,
5625.000,4.50068,
5624.000,4.53453,
5623.000,4.56754,
5622.000,4.60155,
5621.000,4.63733,
5620.000,4.67573,
5619.000,4.71783,
5618.000,4.7631,
5617.000,4.80895,
5616.000,4.85321,
5615.000,4.89624,
5614.000,4.93976,
5613.000,4.98451,
5612.000,5.02996,
5611.000,5.07558,
5610.000,5.12123,
5609.000,5.16671,
5608.000,5.21172,
5607.000,5.25633,
5606.000,5.30096,
5605.000,5.34605,
5604.000,5.39196,
5603.000,5.439,
5602.000,5.48725,
5601.000,5.53649,
5600.000,5.58657,
5599.000,5.63756,
5598.000,5.68945,
5597.000,5.74189,
5596.000,5.79444,
5595.000,5.84702,
5594.000,5.89977,
5593.000,5.95263,
5592.000,6.00531,
5591.000,6.05796,
5590.000,6.11157,
5589.000,6.16716,
5588.000,6.22429,
5587.000,6.28131,
5586.000,6.33736,
5585.000,6.39366,
5584.000,6.45169,
5583.000,6.51093,
5582.000,6.56969,
5581.000,6.6278,
5580.000,6.68683,
5579.000,6.7476,
5578.000,6.80929,
5577.000,6.87136,
5576.000,6.93463,
5575.000,6.99942,
5574.000,7.06441,
5573.000,7.1284,
5572.000,7.19218,
5571.000,7.25745,
5570.000,7.3248,
5569.000,7.39348,
5568.000,7.46267,
5567.000,7.5318,
5566.000,7.60043,
5565.000,7.66861,
5564.000,7.73706,
5563.000,7.80655,
5562.000,7.87728,
5561.000,7.9492,
5560.000,8.02212,
5559.000,8.09538,
5558.000,8.16807,
5557.000,8.24001,
5556.000,8.31182,
5555.000,8.38395,
5554.000,8.45638,
5553.000,8.52915,
5552.000,8.60224,
5551.000,8.67499,
5550.000,8.74688,
5549.000,8.81874,
5548.000,8.89174,
5547.000,8.96539,
5546.000,9.03804,
5545.000,9.10919,
5544.000,9.17973,
5543.000,9.24986,
5542.000,9.31881,
5541.000,9.38703,
5540.000,9.45636,
5539.000,9.52759,
5538.000,9.59941,
5537.000,9.67038,
5536.000,9.73994,
5535.000,9.8071,
5534.000,9.87052,
5533.000,9.93054,
5532.000,9.98952,
5531.000,10.0491,
5530.000,10.1087,
5529.000,10.1665,
5528.000,10.2218,
5527.000,10.2737,
5526.000,10.3221,
5525.000,10.3678,
5524.000,10.4126,
5523.000,10.4568,
5522.000,10.499,
5521.000,10.539,
5520.000,10.5775,
5519.000,10.6145,
5518.000,10.6492,
5517.000,10.6819,
5516.000,10.7135,
5515.000,10.743,
5514.000,10.7682,
5513.000,10.7887,
5512.000,10.8061,
5511.000,10.8209,
5510.000,10.8319,
5509.000,10.8387,
5508.000,10.8427,
5507.000,10.8445,
5506.000,10.8425,
5505.000,10.836,
5504.000,10.8269,
5503.000,10.8166,
5502.000,10.8047,
5501.000,10.7907,
5500.000,10.7754,
5499.000,10.7594,
5498.000,10.7415,
5497.000,10.7207,
5496.000,10.6977,
5495.000,10.6729,
5494.000,10.6452,
5493.000,10.6144,
5492.000,10.5819,
5491.000,10.5475,
5490.000,10.509,
5489.000,10.4653,
5488.000,10.4183,
5487.000,10.3711,
5486.000,10.3245,
5485.000,10.2778,
5484.000,10.2308,
5483.000,10.1832,
5482.000,10.1341,
5481.000,10.0829,
5480.000,10.0307,
5479.000,9.97907,
5478.000,9.92789,
5477.000,9.87564,
5476.000,9.82171,
5475.000,9.76674,
5474.000,9.71121,
5473.000,9.65482,
5472.000,9.59727,
5471.000,9.5389,
5470.000,9.48026,
5469.000,9.4216,
5468.000,9.36281,
5467.000,9.30351,
5466.000,9.24349,
5465.000,9.18323,
5464.000,9.12349,
5463.000,9.06422,
5462.000,9.00446,
5461.000,8.94364,
5460.000,8.88194,
5459.000,8.81968,
5458.000,8.75727,
5457.000,8.69571,
5456.000,8.63586,
5455.000,8.57702,
5454.000,8.51766,
5453.000,8.45741,
5452.000,8.39727,
5451.000,8.33801,
5450.000,8.27968,
5449.000,8.22237,
5448.000,8.16592,
5447.000,8.10921,
5446.000,8.05154,
5445.000,7.99426,
5444.000,7.93913,
5443.000,7.8852,
5442.000,7.82959,
5441.000,7.77114,
5440.000,7.71132,
5439.000,7.65143,
5438.000,7.59148,
5437.000,7.53178,
5436.000,7.4736,
5435.000,7.41732,
5434.000,7.36163,
5433.000,7.3057,
5432.000,7.25039,
5431.000,7.19675,
5430.000,7.14474,
5429.000,7.09387,
5428.000,7.04349,
5427.000,6.99202,
5426.000,6.93763,
5425.000,6.88041,
5424.000,6.82255,
5423.000,6.7658,
5422.000,6.70993,
5421.000,6.65395,
5420.000,6.59742,
5419.000,6.54043,
5418.000,6.48368,
5417.000,6.42908,
5416.000,6.37908,
5415.000,6.33442,
5414.000,6.29285,
5413.000,6.25095,
5412.000,6.20686,
5411.000,6.16068,
5410.000,6.11327,
5409.000,6.06512,
5408.000,6.01594,
5407.000,5.96513,
5406.000,5.91258,
5405.000,5.85898,
5404.000,5.80522,
5403.000,5.75187,
5402.000,5.69969,
5401.000,5.64998,
5400.000,5.60314,
5399.000,5.55765,
5398.000,5.51144,
5397.000,5.46433,
5396.000,5.4179,
5395.000,5.37322,
5394.000,5.32983,
5393.000,5.28693,
5392.000,5.24415,
5391.000,5.20107,
5390.000,5.15752,
5389.000,5.11425,
5388.000,5.07197,
5387.000,5.0302,
5386.000,4.98752,
5385.000,4.94318,
5384.000,4.89778,
5383.000,4.85254,
5382.000,4.80862,
5381.000,4.7671,
5380.000,4.72811,
5379.000,4.68991,
5378.000,4.6503,
5377.000,4.60897,
5376.000,4.56755,
5375.000,4.52729,
5374.000,4.48768,
5373.000,4.44782,
5372.000,4.4077,
5371.000,4.36762,
5370.000,4.32762,
5369.000,4.28821,
5368.000,4.25031,
5367.000,4.21376,
5366.000,4.17705,
5365.000,4.13914,
5364.000,4.10065,
5363.000,4.06286,
5362.000,4.02639,
5361.000,3.99102,
5360.000,3.95626,
5359.000,3.92155,
5358.000,3.88681,
5357.000,3.85286,
5356.000,3.82051,
5355.000,3.78919,
5354.000,3.75744,
5353.000,3.72489,
5352.000,3.69249,
5351.000,3.6607,
5350.000,3.62899,
5349.000,3.59705,
5348.000,3.56503,
5347.000,3.53259,
5346.000,3.49921,
5345.000,3.46558,
5344.000,3.43347,
5343.000,3.40348,
5342.000,3.37432,
5341.000,3.34474,
5340.000,3.3151,
5339.000,3.28617,
5338.000,3.25792,
5337.000,3.23019,
5336.000,3.20313,
5335.000,3.17624,
5334.000,3.14824,
5333.000,3.11869,
5332.000,3.08843,
5331.000,3.05809,
5330.000,3.0273,
5329.000,2.99604,
5328.000,2.96578,
5327.000,2.93809,
5326.000,2.9127,
5325.000,2.88763,
5324.000,2.86094,
5323.000,2.83201,
5322.000,2.80184,
5321.000,2.77257,
5320.000,2.74591,
5319.000,2.72156,
5318.000,2.69747,
5317.000,2.67223,
5316.000,2.64629,
5315.000,2.62062,
5314.000,2.59511,
5313.000,2.56903,
5312.000,2.5422,
5311.000,2.51489,
5310.000,2.48741,
5309.000,2.46067,
5308.000,2.43635,
5307.000,2.41537,
5306.000,2.39639,
5305.000,2.37698,
5304.000,2.35599,
5303.000,2.33374,
5302.000,2.31073,
5301.000,2.28725,
5300.000,2.26399,
5299.000,2.24181,
5298.000,2.22081,
5297.000,2.20046,
5296.000,2.18044,
5295.000,2.16068,
5294.000,2.1406,
5293.000,2.11955,
5292.000,2.09799,
5291.000,2.07719,
5290.000,2.05771,
5289.000,2.03879,
5288.000,2.01969,
5287.000,2.00048,
5286.000,1.98152,
5285.000,1.9628,
5284.000,1.94448,
5283.000,1.92708,
5282.000,1.91086,
5281.000,1.89533,
5280.000,1.88002,
5279.000,1.86514,
5278.000,1.85102,
5277.000,1.83718,
5276.000,1.82264,
5275.000,1.80695,
5274.000,1.7906,
5273.000,1.77457,
5272.000,1.75963,
5271.000,1.74587,
5270.000,1.73275,
5269.000,1.71977,
5268.000,1.7071,
5267.000,1.69526,
5266.000,1.68435,
5265.000,1.67379,
5264.000,1.66287,
5263.000,1.65127,
5262.000,1.63893,
5261.000,1.62615,
5260.000,1.61369,
5259.000,1.60228,
5258.000,1.59163,
5257.000,1.58064,
5256.000,1.56898,
5255.000,1.55805,
5254.000,1.54946,
5253.000,1.54313,
5252.000,1.53729,
5251.000,1.53019,
5250.000,1.52135,
5249.000,1.5112,
5248.000,1.50065,
5247.000,1.49089,
5246.000,1.48302,
5245.000,1.47705,
5244.000,1.47168,
5243.000,1.46552,
5242.000,1.45857,
5241.000,1.45202,
5240.000,1.44681,
5239.000,1.44257,
5238.000,1.43828,
5237.000,1.43339,
5236.000,1.42794,
5235.000,1.42192,
5234.000,1.41527,
5233.000,1.4087,
5232.000,1.40369,
5231.000,1.40099,
5230.000,1.39969,
5229.000,1.39819,
5228.000,1.3958,
5227.000,1.39278,
5226.000,1.38935,
5225.000,1.38579,
5224.000,1.38315,
5223.000,1.38249,
5222.000,1.38317,
5221.000,1.38282,
5220.000,1.37962,
5219.000,1.37403,
5218.000,1.36821,
5217.000,1.36413,
5216.000,1.36266,
5215.000,1.36344,
5214.000,1.36505,
5213.000,1.3658,
5212.000,1.36512,
5211.000,1.36426,
5210.000,1.36495,
5209.000,1.3674,
5208.000,1.37019,
5207.000,1.37172,
5206.000,1.37124,
5205.000,1.36875,
5204.000,1.36506,
5203.000,1.362,
5202.000,1.3615,
5201.000,1.36384,
5200.000,1.36741,
5199.000,1.37034,
5198.000,1.37184,
5197.000,1.37205,
5196.000,1.37149,
5195.000,1.3712,
5194.000,1.37267,
5193.000,1.37655,
5192.000,1.38176,
5191.000,1.3866,
5190.000,1.39062,
5189.000,1.39495,
5188.000,1.40068,
5187.000,1.40754,
5186.000,1.41421,
5185.000,1.41956,
5184.000,1.42322,
5183.000,1.42548,
5182.000,1.42712,
5181.000,1.42916,
5180.000,1.4324,
5179.000,1.43709,
5178.000,1.44299,
5177.000,1.44963,
5176.000,1.45656,
5175.000,1.46334,
5174.000,1.4697,
5173.000,1.4756,
5172.000,1.4812,
5171.000,1.48681,
5170.000,1.49293,
5169.000,1.50008,
5168.000,1.5084,
5167.000,1.51748,
5166.000,1.52678,
5165.000,1.53591,
5164.000,1.5446,
5163.000,1.55251,
5162.000,1.55972,
5161.000,1.56701,
5160.000,1.57543,
5159.000,1.58554,
5158.000,1.59706,
5157.000,1.60915,
5156.000,1.62076,
5155.000,1.63098,
5154.000,1.63955,
5153.000,1.64706,
5152.000,1.65445,
5151.000,1.66256,
5150.000,1.67221,
5149.000,1.68424,
5148.000,1.6987,
5147.000,1.71437,
5146.000,1.72969,
5145.000,1.74392,
5144.000,1.75705,
5143.000,1.7688,
5142.000,1.77906,
5141.000,1.78924,
5140.000,1.80178,
5139.000,1.81773,
5138.000,1.83541,
5137.000,1.85228,
5136.000,1.86724,
5135.000,1.88085,
5134.000,1.89426,
5133.000,1.9088,
5132.000,1.92573,
5131.000,1.945,
5130.000,1.96441,
5129.000,1.98135,
5128.000,1.99554,
5127.000,2.00941,
5126.000,2.02559,
5125.000,2.0447,
5124.000,2.06565,
5123.000,2.087,
5122.000,2.10764,
5121.000,2.12677,
5120.000,2.14433,
5119.000,2.16119,
5118.000,2.17864,
5117.000,2.19755,
5116.000,2.21797,
5115.000,2.23946,
5114.000,2.26141,
5113.000,2.2834,
5112.000,2.30527,
5111.000,2.32721,
5110.000,2.34948,
5109.000,2.37219,
5108.000,2.39508,
5107.000,2.41784,
5106.000,2.44053,
5105.000,2.46365,
5104.000,2.48757,
5103.000,2.5121,
5102.000,2.53685,
5101.000,2.56184,
5100.000,2.58734,
5099.000,2.61341,
5098.000,2.63991,
5097.000,2.66688,
5096.000,2.69425,
5095.000,2.72137,
5094.000,2.74757,
5093.000,2.77322,
5092.000,2.79944,
5091.000,2.82656,
5090.000,2.85385,
5089.000,2.88108,
5088.000,2.90921,
5087.000,2.93898,
5086.000,2.9698,
5085.000,3.00076,
5084.000,3.0319,
5083.000,3.06344,
5082.000,3.09455,
5081.000,3.12421,
5080.000,3.15298,
5079.000,3.18264,
5078.000,3.21405,
5077.000,3.24657,
5076.000,3.27938,
5075.000,3.31234,
5074.000,3.34535,
5073.000,3.3781,
5072.000,3.41083,
5071.000,3.4445,
5070.000,3.4795,
5069.000,3.51481,
5068.000,3.54912,
5067.000,3.58247,
5066.000,3.6163,
5065.000,3.65207,
5064.000,3.69016,
5063.000,3.72975,
5062.000,3.76939,
5061.000,3.80778,
5060.000,3.8447,
5059.000,3.88118,
5058.000,3.91869,
5057.000,3.95779,
5056.000,3.99793,
5055.000,4.03821,
5054.000,4.07842,
5053.000,4.11901,
5052.000,4.16054,
5051.000,4.20318,
5050.000,4.24679,
5049.000,4.29096,
5048.000,4.33515,
5047.000,4.37906,
5046.000,4.42298,
5045.000,4.46753,
5044.000,4.51286,
5043.000,4.55866,
5042.000,4.6048,
5041.000,4.65145,
5040.000,4.69825,
5039.000,4.74415,
5038.000,4.78873,
5037.000,4.83323,
5036.000,4.87953,
5035.000,4.92841,
5034.000,4.97934,
5033.000,5.03151,
5032.000,5.08411,
5031.000,5.13626,
5030.000,5.18761,
5029.000,5.23901,
5028.000,5.2916,
5027.000,5.34523,
5026.000,5.39899,
5025.000,5.45292,
5024.000,5.50812,
5023.000,5.56512,
5022.000,5.62327,
5021.000,5.68185,
5020.000,5.74076,
5019.000,5.79982,
5018.000,5.85877,
5017.000,5.91812,
5016.000,5.9788,
5015.000,6.04066,
5014.000,6.10241,
5013.000,6.1635,
5012.000,6.22481,
5011.000,6.2871,
5010.000,6.3498,
5009.000,6.41232,
5008.000,6.47515,
5007.000,6.53887,
5006.000,6.60303,
5005.000,6.66705,
5004.000,6.73135,
5003.000,6.79685,
5002.000,6.86361,
5001.000,6.93109,
5000.000,6.99883,
4999.000,7.06638,
4998.000,7.13292,
4997.000,7.19814,
4996.000,7.26298,
4995.000,7.32873,
4994.000,7.39576,
4993.000,7.46346,
4992.000,7.53114,
4991.000,7.59837,
4990.000,7.66494,
4989.000,7.73098,
4988.000,7.79681,
4987.000,7.86216,
4986.000,7.92602,
4985.000,7.98748,
4984.000,8.04662,
4983.000,8.10434,
4982.000,8.16151,
4981.000,8.21853,
4980.000,8.27506,
4979.000,8.32995,
4978.000,8.38195,
4977.000,8.43063,
4976.000,8.47647,
4975.000,8.52023,
4974.000,8.56255,
4973.000,8.60383,
4972.000,8.64392,
4971.000,8.68183,
4970.000,8.71657,
4969.000,8.74808,
4968.000,8.77674,
4967.000,8.80254,
4966.000,8.82544,
4965.000,8.84597,
4964.000,8.86459,
4963.000,8.88059,
4962.000,8.89281,
4961.000,8.90112,
4960.000,8.90613,
4959.000,8.90775,
4958.000,8.90535,
4957.000,8.89911,
4956.000,8.89006,
4955.000,8.87874,
4954.000,8.86519,
4953.000,8.85,
4952.000,8.83411,
4951.000,8.81742,
4950.000,8.79866,
4949.000,8.77684,
4948.000,8.75166,
4947.000,8.72283,
4946.000,8.69019,
4945.000,8.65457,
4944.000,8.61731,
4943.000,8.57877,
4942.000,8.53846,
4941.000,8.4964,
4940.000,8.45331,
4939.000,8.40945,
4938.000,8.36445,
4937.000,8.3185,
4936.000,8.2723,
4935.000,8.22582,
4934.000,8.17821,
4933.000,8.12891,
4932.000,8.07806,
4931.000,8.02572,
4930.000,7.97193,
4929.000,7.91753,
4928.000,7.86365,
4927.000,7.81035,
4926.000,7.75669,
4925.000,7.7021,
4924.000,7.64675,
4923.000,7.59079,
4922.000,7.53427,
4921.000,7.47794,
4920.000,7.42288,
4919.000,7.36936,
4918.000,7.31673,
4917.000,7.26439,
4916.000,7.21167,
4915.000,7.15727,
4914.000,7.1001,
4913.000,7.04081,
4912.000,6.98144,
4911.000,6.92366,
4910.000,6.86807,
4909.000,6.81474,
4908.000,6.76304,
4907.000,6.7111,
4906.000,6.65719,
4905.000,6.60179,
4904.000,6.54689,
4903.000,6.49326,
4902.000,6.43969,
4901.000,6.3852,
4900.000,6.33039,
4899.000,6.27627,
4898.000,6.22303,
4897.000,6.17056,
4896.000,6.1187,
4895.000,6.06662,
4894.000,6.0134,
4893.000,5.95965,
4892.000,5.90745,
4891.000,5.85789,
4890.000,5.80956,
4889.000,5.76024,
4888.000,5.70903,
4887.000,5.6564,
4886.000,5.60325,
4885.000,5.55086,
4884.000,5.50073,
4883.000,5.45337,
4882.000,5.40765,
4881.000,5.36189,
4880.000,5.31529,
4879.000,5.26781,
4878.000,5.21963,
4877.000,5.17134,
4876.000,5.12395,
4875.000,5.07797,
4874.000,5.03272,
4873.000,4.98725,
4872.000,4.94136,
4871.000,4.8954,
4870.000,4.84945,
4869.000,4.80344,
4868.000,4.7576,
4867.000,4.71223,
4866.000,4.66726,
4865.000,4.62254,
4864.000,4.57828,
4863.000,4.53473,
4862.000,4.49169,
4861.000,4.44875,
4860.000,4.40599,
4859.000,4.36389,
4858.000,4.32266,
4857.000,4.28207,
4856.000,4.24171,
4855.000,4.20129,
4854.000,4.16067,
4853.000,4.12004,
4852.000,4.07976,
4851.000,4.03995,
4850.000,4.00034,
4849.000,3.96061,
4848.000,3.92094,
4847.000,3.8819,
4846.000,3.84396,
4845.000,3.80707,
4844.000,3.77055,
4843.000,3.73346,
4842.000,3.69533,
4841.000,3.65692,
4840.000,3.6197,
4839.000,3.58451,
4838.000,3.55068,
4837.000,3.51674,
4836.000,3.48174,
4835.000,3.4459,
4834.000,3.41021,
4833.000,3.37551,
4832.000,3.34198,
4831.000,3.30908,
4830.000,3.27615,
4829.000,3.24314,
4828.000,3.21057,
4827.000,3.17883,
4826.000,3.14755,
4825.000,3.1161,
4824.000,3.08426,
4823.000,3.05233,
4822.000,3.02067,
4821.000,2.98926,
4820.000,2.95787,
4819.000,2.92633,
4818.000,2.89464,
4817.000,2.86302,
4816.000,2.8318,
4815.000,2.80134,
4814.000,2.77179,
4813.000,2.74289,
4812.000,2.71411,
4811.000,2.68507,
4810.000,2.65593,
4809.000,2.62724,
4808.000,2.59951,
4807.000,2.57285,
4806.000,2.54701,
4805.000,2.52155,
4804.000,2.49584,
4803.000,2.46928,
4802.000,2.44169,
4801.000,2.41339,
4800.000,2.38481,
4799.000,2.35627,
4798.000,2.32806,
4797.000,2.30062,
4796.000,2.27425,
4795.000,2.24887,
4794.000,2.22421,
4793.000,2.20026,
4792.000,2.17711,
4791.000,2.15465,
4790.000,2.13247,
4789.000,2.11009,
4788.000,2.08704,
4787.000,2.06294,
4786.000,2.03799,
4785.000,2.01316,
4784.000,1.98943,
4783.000,1.96682,
4782.000,1.94433,
4781.000,1.92107,
4780.000,1.89714,
4779.000,1.87343,
4778.000,1.85068,
4777.000,1.82888,
4776.000,1.80736,
4775.000,1.78552,
4774.000,1.76344,
4773.000,1.7419,
4772.000,1.72148,
4771.000,1.70176,
4770.000,1.68173,
4769.000,1.66115,
4768.000,1.64106,
4767.000,1.62284,
4766.000,1.60685,
4765.000,1.59185,
4764.000,1.57583,
4763.000,1.55718,
4762.000,1.53591,
4761.000,1.51386,
4760.000,1.49349,
4759.000,1.47604,
4758.000,1.46059,
4757.000,1.44513,
4756.000,1.42841,
4755.000,1.41097,
4754.000,1.39433,
4753.000,1.37962,
4752.000,1.3667,
4751.000,1.35435,
4750.000,1.34123,
4749.000,1.32684,
4748.000,1.31177,
4747.000,1.29715,
4746.000,1.28362,
4745.000,1.27096,
4744.000,1.25853,
4743.000,1.24601,
4742.000,1.23361,
4741.000,1.22162,
4740.000,1.20998,
4739.000,1.19846,
4738.000,1.18704,
4737.000,1.17591,
4736.000,1.16515,
4735.000,1.15456,
4734.000,1.14386,
4733.000,1.13301,
4732.000,1.12237,
4731.000,1.11264,
4730.000,1.10451,
4729.000,1.09806,
4728.000,1.09236,
4727.000,1.08607,
4726.000,1.07853,
4725.000,1.0701,
4724.000,1.06135,
4723.000,1.05243,
4722.000,1.04335,
4721.000,1.03467,
4720.000,1.0272,
4719.000,1.02124,
4718.000,1.0163,
4717.000,1.0114,
4716.000,1.00554,
4715.000,0.998012,
4714.000,0.988943,
4713.000,0.979504,
4712.000,0.971202,
4711.000,0.964816,
4710.000,0.960119,
4709.000,0.956469,
4708.000,0.953243,
4707.000,0.949791,
4706.000,0.945617,
4705.000,0.940869,
4704.000,0.936258,
4703.000,0.932253,
4702.000,0.928688,
4701.000,0.925282,
4700.000,0.92213,
4699.000,0.919409,
4698.000,0.916919,
4697.000,0.914212,
4696.000,0.910976,
4695.000,0.907088,
4694.000,0.902614,
4693.000,0.897996,
4692.000,0.893966,
4691.000,0.890881,
4690.000,0.888271,
4689.000,0.885377,
4688.000,0.882047,
4687.000,0.878831,
4686.000,0.876304,
4685.000,0.874526,
4684.000,0.873095,
4683.000,0.871475,
4682.000,0.869361,
4681.000,0.866989,
4680.000,0.865038,
4679.000,0.864075,
4678.000,0.864036,
4677.000,0.864282,
4676.000,0.86409,
4675.000,0.863045,
4674.000,0.861192,
4673.000,0.859067,
4672.000,0.857469,
4671.000,0.856872,
4670.000,0.856946,
4669.000,0.856783,
4668.000,0.855689,
4667.000,0.853779,
4666.000,0.851868,
4665.000,0.850849,
4664.000,0.851091,
4663.000,0.852248,
4662.000,0.853635,
4661.000,0.854833,
4660.000,0.855931,
4659.000,0.857203,
4658.000,0.858671,
4657.000,0.860032,
4656.000,0.86089,
4655.000,0.860982,
4654.000,0.860355,
4653.000,0.85946,
4652.000,0.858958,
4651.000,0.859236,
4650.000,0.860085,
4649.000,0.860943,
4648.000,0.861467,
4647.000,0.861905,
4646.000,0.862945,
4645.000,0.865236,
4644.000,0.86886,
4643.000,0.873165,
4642.000,0.877145,
4641.000,0.880077,
4640.000,0.881887,
4639.000,0.883069,
4638.000,0.884337,
4637.000,0.886273,
4636.000,0.889023,
4635.000,0.892199,
4634.000,0.895227,
4633.000,0.897889,
4632.000,0.90045,
4631.000,0.903276,
4630.000,0.906542,
4629.000,0.910271,
4628.000,0.914381,
4627.000,0.918584,
4626.000,0.922508,
4625.000,0.92604,
4624.000,0.929419,
4623.000,0.932932,
4622.000,0.93675,
4621.000,0.941073,
4620.000,0.946095,
4619.000,0.951644,
4618.000,0.957178,
4617.000,0.962396,
4616.000,0.967664,
4615.000,0.973596,
4614.000,0.98038,
4613.000,0.987632,
4612.000,0.994692,
4611.000,1.00098,
4610.000,1.00634,
4609.000,1.01136,
4608.000,1.017,
4607.000,1.02361,
4606.000,1.03052,
4605.000,1.03684,
4604.000,1.04257,
4603.000,1.04857,
4602.000,1.05555,
4601.000,1.06351,
4600.000,1.07202,
4599.000,1.08067,
4598.000,1.08916,
4597.000,1.09747,
4596.000,1.10585,
4595.000,1.1146,
4594.000,1.12364,
4593.000,1.13273,
4592.000,1.14179,
4591.000,1.15104,
4590.000,1.16065,
4589.000,1.17053,
4588.000,1.18056,
4587.000,1.19078,
4586.000,1.20132,
4585.000,1.21233,
4584.000,1.2239,
4583.000,1.23596,
4582.000,1.24817,
4581.000,1.26016,
4580.000,1.27193,
4579.000,1.28381,
4578.000,1.29614,
4577.000,1.30902,
4576.000,1.32239,
4575.000,1.33618,
4574.000,1.35027,
4573.000,1.36448,
4572.000,1.37864,
4571.000,1.39275,
4570.000,1.40706,
4569.000,1.42196,
4568.000,1.43781,
4567.000,1.45463,
4566.000,1.47203,
4565.000,1.48944,
4564.000,1.50645,
4563.000,1.52301,
4562.000,1.53945,
4561.000,1.55628,
4560.000,1.57374,
4559.000,1.59146,
4558.000,1.60864,
4557.000,1.6249,
4556.000,1.64072,
4555.000,1.65699,
4554.000,1.67446,
4553.000,1.69348,
4552.000,1.71406,
4551.000,1.73577,
4550.000,1.75766,
4549.000,1.77876,
4548.000,1.79879,
4547.000,1.81824,
4546.000,1.83792,
4545.000,1.85841,
4544.000,1.8799,
4543.000,1.90242,
4542.000,1.92605,
4541.000,1.95095,
4540.000,1.97703,
4539.000,2.00357,
4538.000,2.02936,
4537.000,2.05351,
4536.000,2.0762,
4535.000,2.09855,
4534.000,2.12163,
4533.000,2.14582,
4532.000,2.17077,
4531.000,2.19602,
4530.000,2.22133,
4529.000,2.24666,
4528.000,2.27209,
4527.000,2.29786,
4526.000,2.32445,
4525.000,2.35236,
4524.000,2.38161,
4523.000,2.41164,
4522.000,2.4417,
4521.000,2.47141,
4520.000,2.50094,
4519.000,2.53075,
4518.000,2.56108,
4517.000,2.59168,
4516.000,2.62194,
4515.000,2.65151,
4514.000,2.68076,
4513.000,2.71055,
4512.000,2.74151,
4511.000,2.7736,
